@relation data

@attribute id string
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1548 numeric
@attribute 1565 numeric
@attribute 1571 numeric
@attribute 1576 numeric
@attribute 1579 numeric
@attribute 2328 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 54498 numeric
@attribute 5740 numeric
@attribute 5742 numeric
@attribute 5743 numeric
@attribute 6916 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,5.821079567,5.147928634,5.667190506,6.1045471795,6.68951277,5.081735071,6.328365825,6.833625349,13.1577646,9.957331028,7.15574284533,11.21989318,6.9407233715,9.3930229045,9.338959802,Control
GSM427159,8.886611969,4.98710623,5.039150733,6.036831682,8.113873832,5.119990277,6.033319063,8.0499627145,11.8442763,9.304694199,6.418258258,10.1567155,7.140230465,8.8139773665,8.92187152,BRCA
GSM427160,4.844123557,4.747402994,5.033215116,6.521229341,7.258945501,4.806596392,5.539167536,5.7362196345,10.08093113,9.175325691,7.21022588667,7.940168402,7.072765053,8.056837029,9.407427708,BRCA
GSM427162,7.345363384,5.677798027,5.229406468,6.0570922065,7.334946144,5.584068992,5.549369797,5.371653937,12.02630394,9.215327395,7.42228359,8.20904039,6.9325116935,7.8889224205,8.769293322,Control
GSM427163,6.454345052,4.841735742,5.130324729,6.1063090835,6.64810992,5.197326058,5.780579955,6.4440675505,11.21616247,9.091145182,6.99904950733,8.695994791,7.0536377325,7.9471266005,9.12926442,BRCA
GSM427164,5.743764871,5.040904755,5.234397132,5.9247114275,7.022259953,5.342529189,6.153405728,8.118509425,12.05151325,9.616108215,7.22409014567,9.927193184,7.37406127,8.852128455,9.457525103,BRCA
GSM427165,5.981059894,4.981180512,4.948613986,5.923097401,8.564912682,4.649642211,8.643748998,6.303990273,11.45071911,8.706030693,7.35939696733,9.274833037,6.1559204335,7.978764199,7.40164993,BRCA
GSM427166,5.859479655,5.273526379,5.273526379,5.410974137,7.459003511,5.364932404,5.956063188,6.740968142,11.60131362,9.515168153,6.99658925567,11.29154789,7.1148430665,7.884541234,9.777124244,Control
GSM427167,5.167931151,5.241850906,5.391468086,5.897486223,6.695997726,5.835425946,6.507997257,7.6464704015,10.5650833,9.690059592,7.152575091,8.713129681,6.969180441,9.7271422725,8.946263807,BRCA
GSM427169,5.856743757,5.542111953,6.009890885,5.867366683,7.517947124,4.854508448,5.411944154,6.946083848,12.30758799,9.835174498,6.69351571733,8.780376645,6.8642442865,7.7737994165,8.840700143,BRCA
GSM427170,8.159670966,4.547045185,4.990967619,5.80432452,6.949129628,5.083225336,5.564234295,6.944785774,11.8471671,9.678182465,7.08445452033,10.32073319,6.946759454,9.678145087,9.60410892,BRCA
GSM427171,5.535906174,5.255511354,5.328415757,5.826151982,7.158612528,4.32324994,6.008659014,8.4735709515,12.07353083,9.684643931,7.098297964,8.809238474,6.9211902895,9.0197711345,9.793587511,Control
GSM427172,5.702942321,5.249645622,5.6098519,5.7394451015,7.435526765,5.346257748,6.335440044,8.162332147,13.074006,9.650594552,6.51716888933,9.841556928,7.057542725,8.1763049215,9.41509797,Control
GSM427178,6.167423791,5.109999067,5.580003175,6.238366589,7.982196629,5.172738766,6.805554052,6.523048183,12.32769025,8.330638085,7.447061762,8.731659403,6.3752950245,7.101106939,9.117877553,BRCA
GSM427181,5.718232318,4.619453945,4.981066318,5.5730734195,8.248557517,4.981066318,6.728060379,7.0332689455,11.71890753,7.922467146,7.50440413567,8.866792965,6.431133099,7.913887503,9.067401503,BRCA
GSM427182,5.401571806,4.134646682,5.43205013,5.8043075705,7.924457909,4.816870089,6.546165695,6.9875655105,11.58069917,8.546181736,7.370297743,9.181476004,6.8288194015,8.3071702885,9.740911174,BRCA
GSM427183,5.357737827,5.176533465,5.233246971,6.1013077275,7.879431812,5.666764579,7.092072953,6.0350763505,11.77058762,7.790480663,7.06309001,8.67912917,6.4781289705,8.881647653,8.792335721,BRCA
GSM427187,5.897368259,4.931459981,5.442621133,6.0513102565,7.718586173,5.391639926,8.447539034,7.182549979,12.07463999,7.790350329,7.41727847233,9.048535321,6.492779321,8.2186161485,9.05386557,BRCA
GSM427189,5.737829543,4.878003385,4.833536883,5.9497075315,7.413672616,5.499376536,6.985105106,6.084357074,11.89968368,7.875812501,7.283904603,9.318577337,6.479294683,7.295140337,9.343330713,BRCA
GSM427193,6.130936659,5.113545539,4.941119518,6.1499235805,8.392683551,5.377654117,5.833276737,8.17160611,11.75371412,8.978661219,8.14302414667,9.532570767,6.2996244015,8.313022268,9.297908507,BRCA
