@relation data

@attribute id string
@attribute 2023 numeric
@attribute 229 numeric
@attribute 2597 numeric
@attribute 2821 numeric
@attribute 3098 numeric
@attribute 5211 numeric
@attribute 5230 numeric
@attribute 5313 numeric
@attribute 7167 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.1540563426,-0.1004817850,3.3569518727,1.1574663612,1.3994206257,0.4608132554,2.4528030482,0.1637492007,1.0061979023,BRCA
GSM480985,0.9892546585,-0.1190508436,3.2649053733,0.8091977908,1.3098771902,0.6562312139,2.0595349175,0.1821799505,0.7876512851,BRCA
GSM480986,1.2265099656,-0.1122202069,3.7341542243,1.1176056136,1.6515836384,0.7415232734,2.7481482083,0.0966888740,1.1751203536,BRCA
GSM480987,1.2667937372,-0.1362416810,3.6346909207,0.9951029609,1.4759236767,0.4356939420,2.4801952812,0.0097332111,1.0250765123,BRCA
GSM480988,0.9353813466,-0.0852625747,2.8867309490,1.0425981658,2.3745053726,0.6102328022,2.5994263617,0.0375145020,1.1771253664,BRCA
GSM480989,1.3584975356,-0.0405919630,4.1127762797,1.2955676043,1.5326526310,0.7433620111,3.2133402771,0.0825043132,1.3883722507,BRCA
GSM480990,1.2902029069,-0.0880344504,4.0299192270,1.4479907993,1.6475055946,0.6646611701,2.0443916720,0.0356109999,1.1889467905,Control
GSM480991,1.1943576631,0.0187055081,3.5006267230,1.1540018956,1.6430448198,0.7867336054,2.6388060668,-0.0017519026,1.2527781763,Control
GSM480992,1.3129814466,-0.1052813891,4.2335794767,1.4153915515,1.8549194104,0.8926648379,2.3291698586,0.0948297891,1.3005413837,Control
GSM480993,1.2059193881,-0.1080132356,3.9189611273,1.2571051989,1.9034907849,0.9109335344,2.8261593364,0.0762583770,1.1868843715,Control
GSM480994,1.4442197799,-0.1244481440,4.3433037597,1.5754114203,1.6344191167,0.8023492618,2.8540724895,0.0669992124,1.2490550485,Control
GSM480995,1.1556744809,-0.1176061063,3.4004034200,0.8617358757,1.5033320008,0.4606201515,2.3829204115,0.0661090559,0.9258482681,Control
GSM480996,1.3218487915,-0.1051689128,3.7157783507,1.2608718248,1.6139943053,0.6760521138,2.8076120616,0.1078951395,1.1580556093,BRCA
GSM480997,1.3874016962,-0.1379336485,3.9672680693,1.2058513798,1.5748751709,0.9794090622,2.9513058068,0.0331846142,1.2597541931,BRCA
GSM480998,1.2599694964,-0.0890033372,3.1585100493,1.4411964831,1.6972922814,0.7493077025,2.8710761558,0.0375520554,1.4058364470,BRCA
GSM480999,1.0780328038,-0.0872115690,3.3106869857,1.3249363526,1.5144686002,0.5877850123,2.2718203827,0.1921746222,0.9433949714,BRCA
GSM481000,0.9851930485,-0.1108124062,3.0293721360,1.0710038774,1.6697019406,0.4979383349,2.3935391795,0.2237204629,1.0025834190,BRCA
GSM481001,1.0656382662,-0.1331263625,3.2527720927,1.1689740699,1.6576406772,0.4275288928,2.1974163989,0.0973646806,0.6404136935,BRCA
