@relation data

@attribute id string
@attribute 1432 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 1848 numeric
@attribute 1849 numeric
@attribute 2002 numeric
@attribute 4205 numeric
@attribute 4208 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5528 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5600 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 9252 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6466643338,0.7779804330,2.4721218571,2.0249133739,0.0526864920,0.2797568681,0.6293294718,-0.0983312302,1.7623662382,0.3081120378,0.7647704655,0.7174999820,0.3854039603,0.5276523813,0.4586358647,0.3851125020,-0.0717742680,0.8590166551,0.4753331980,0.3490809082,0.0787741060,BRCA
GSM480985,0.5214375071,0.7307627691,2.1904622241,1.3860648959,-0.0760797338,0.3031341848,0.6384879346,-0.1254703736,1.5972294421,0.2363182238,0.5275128255,0.4824771165,0.3409020890,0.4521202200,0.5649788797,0.3733170288,-0.0165247075,0.5620005916,0.4960677786,0.3743994703,0.1481528811,BRCA
GSM480986,0.5058162958,0.8776524156,2.3349008746,1.9648351340,0.0212313689,0.3711583552,0.5029104183,-0.1237236924,1.6820185006,0.3124934828,0.7615997205,0.7131900114,0.3827300649,0.5276161861,0.5706250406,0.5725946952,0.0824834229,0.7839062919,0.4085617637,0.3229744066,0.0273207385,BRCA
GSM480987,0.6135009341,0.7742029317,1.0657314784,1.8450806802,-0.1281716766,0.3778557302,0.3049977311,-0.0579537458,1.7100764543,0.3315473428,0.6131601911,0.5315221477,0.3297560222,0.4570317386,0.5260457562,0.7588645808,0.1031593607,0.1390306237,0.8660132522,0.2145047075,-0.0024105624,BRCA
GSM480988,0.4483090917,0.8473060921,2.4576389789,1.4932760986,0.0015672266,0.1301916772,0.5119321555,-0.1065016748,1.5759464525,0.3109120772,0.4110367248,0.6810503945,0.2888080597,0.4923907940,0.4829891018,0.6892718586,-0.0181701116,0.6210581084,0.2209763757,0.3158808795,0.1202236573,BRCA
GSM480989,0.4561344552,0.9086230601,2.6208845302,1.7183747148,0.0557358900,0.4043724635,0.3381318762,-0.1228035998,1.3931663536,0.0226131609,1.0587791578,0.5312064313,0.4202536828,0.4168803811,0.8519349658,0.5325530826,0.0375987290,1.0677040443,0.3754435785,0.1254392710,0.0127705318,BRCA
GSM480990,0.3805084057,0.7347391571,2.3965424226,2.5323146139,0.2099495596,0.4692344638,0.3184949082,-0.1191736433,1.4343192951,0.2047472435,0.9752111733,0.4948035199,0.4702045261,0.4040678319,0.5468216389,0.5505317761,0.1545863018,1.0079710025,0.7074387894,0.2346333858,0.0599880825,Control
GSM480991,0.4695376563,0.9623993304,2.5888637975,2.0876424451,-0.0162225069,0.3822606292,0.4219880824,-0.0937623682,1.4974810705,0.1986639752,0.9436757888,0.6351671688,0.4595783168,0.5071865046,0.6482640730,0.4671709960,0.1750445278,0.7941210804,0.5811723371,0.2548893520,-0.0162790011,Control
GSM480992,0.3800862124,0.7943037503,2.6123112814,2.0516000313,0.2682381322,0.4556893493,0.3865627073,-0.1028343947,1.2969635930,0.1431735181,1.1712464989,0.5340362522,0.4955356443,0.4130200728,0.9082788116,0.6848330431,0.1619838233,1.0579590626,0.5338543657,0.2154794810,-0.0542850346,Control
GSM480993,0.5930127984,0.8182735740,2.6500993669,2.2398881207,0.0673163891,0.3937792435,0.4360589218,-0.1187496406,1.6592786313,0.2477899835,0.7930191697,0.5554828322,0.4348709144,0.4741801064,0.7940912880,0.6592196021,0.0750380798,0.8928548188,0.5429977189,0.2677287386,0.1655339871,Control
