@relation data

@attribute id string
@attribute 1026 numeric
@attribute 1032 numeric
@attribute 10971 numeric
@attribute 1111 numeric
@attribute 1647 numeric
@attribute 2033 numeric
@attribute 4193 numeric
@attribute 4661 numeric
@attribute 472 numeric
@attribute 5347 numeric
@attribute 545 numeric
@attribute 5591 numeric
@attribute 6195 numeric
@attribute 672 numeric
@attribute 7157 numeric
@attribute 7465 numeric
@attribute 7533 numeric
@attribute 891 numeric
@attribute 983 numeric
@attribute 993 numeric
@attribute 994 numeric
@attribute 995 numeric
@attribute 997 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,3.3594499677,-0.0466726298,0.7865546597,-0.0207608909,2.2282689957,1.5206031688,-0.0354759898,0.0545480790,-0.0661986022,-0.1558869778,0.1421221816,0.3403536905,0.1011311368,-0.0230676489,0.9853307140,0.7796234821,0.2917555586,0.2301373981,-0.0425476541,0.0080851044,1.0736579266,-0.2176256242,0.2540557520,BRCA
GSM481003,3.0403829142,-0.0535761524,0.7743058192,0.0788576193,2.5227255374,1.5765347331,-0.0666174864,-0.0030421575,-0.1056909030,-0.0612080370,-0.0151352303,0.1291189450,0.4883067481,-0.0425406665,0.9925875762,0.8240081359,0.1337018074,0.4128279091,0.0396829150,0.1122321595,1.7012932566,-0.1199287043,0.3399774223,BRCA
GSM481004,3.0274459125,-0.0336612422,0.8520144969,0.1553593973,2.2065015881,1.4211680973,-0.0436277898,-0.0020656624,-0.0821350421,0.0285017368,0.1072398618,0.2842731770,0.2034561099,-0.0323086998,0.8802483742,0.9888391265,0.1884460379,0.6019157350,0.0847969585,0.1384796301,1.9835826158,-0.1036322659,0.2141468821,BRCA
GSM481005,3.2873637975,-0.1165209761,0.7630644210,-0.0509479857,2.4416533410,1.5339801088,-0.0388047886,-0.0042599766,-0.0263808509,-0.1865499678,0.3125612044,0.3027884051,0.1795327044,-0.0685639268,0.9015575944,1.1646198406,0.2495623258,0.3001643807,-0.0386178835,0.1056465136,1.1929960980,-0.1536551538,0.2376148732,BRCA
GSM481006,3.2162807881,-0.1343145080,0.7936705512,-0.0875418057,2.7716638297,1.9997731411,0.0404348410,-0.0341230482,-0.0131001265,-0.0456032952,0.2139014750,0.3629644454,0.4654468534,0.0265668789,1.3752852871,1.0816936776,0.2052513845,0.2705982463,0.0396803746,0.0085488280,1.3423867920,-0.1093827218,0.2285185201,BRCA
GSM481007,3.1362124086,-0.0468076923,0.7367034326,-0.0663335973,2.7513282745,1.4547199384,-0.0409890643,0.0020974583,-0.0317684311,0.0139815290,0.2072506988,0.2104100706,0.5399327676,-0.0362769949,1.2977375326,0.9833582546,0.1259042048,0.1642346706,-0.0570031899,0.0905794720,1.8028394779,-0.1601817525,0.2659253025,BRCA
GSM481008,2.8834402039,-0.1983425193,1.0428309324,0.3485994223,1.7389485090,1.5937150419,-0.0201522052,0.0818191260,-0.0287524567,1.0237345795,0.3257197354,0.6921098750,0.4682674665,0.7092540284,0.9878225434,0.8807206629,0.1918546055,1.5736002549,0.9505239390,0.6091946059,2.6956056886,0.2834503252,0.3726598957,Control
GSM481009,3.1617967563,-0.2991546812,0.7662482409,0.0690172817,1.9796646386,1.3526445291,-0.0891779845,-0.0226241486,-0.0741165462,0.0053097593,0.0704509372,0.3099200923,0.1445371820,0.0417531103,0.9829903326,0.9655744929,0.0990213254,0.5343546997,0.1236259342,-0.0490356854,1.6744657689,-0.2186074609,-0.0582106380,Control
GSM481010,2.8992610497,-0.0496853753,0.8871308893,-0.0126356082,2.2337571234,1.6499485337,-0.0505959386,0.0121718499,-0.0522969667,0.0188343488,0.2287502738,0.4519854390,0.2815044061,0.1271575096,0.7534921082,1.2663386790,0.2326778048,0.8407037537,0.2772498125,0.1005204337,1.4865737623,-0.0506326197,0.3021865143,Control
GSM481011,3.6372286978,-0.1033904973,0.8282796306,0.0717280289,2.6004650294,1.0696674976,-0.0865562696,0.0347555925,-0.0514790472,-0.0428060515,0.1442533701,0.2232471732,0.2143740578,0.0351361495,0.9952894231,0.6878570232,0.2838056297,0.1472806074,0.1786498111,0.0878606129,1.8906037143,-0.1966596610,0.4699898205,Control
GSM481012,3.1253992766,-0.0568306382,0.7594716348,0.1184790361,2.4064094275,1.7425010057,-0.0180556478,-0.0249216722,-0.0600952140,0.1158261572,0.4451062759,0.3784052493,0.2722881111,0.2283168092,0.8725762112,0.7136856386,0.1470073037,0.6861985036,0.3306824619,0.1651316347,2.1704689529,-0.0452570854,0.1583156712,Control
