@relation data

@attribute id string
@attribute 11238 numeric
@attribute 1373 numeric
@attribute 1491 numeric
@attribute 23632 numeric
@attribute 27165 numeric
@attribute 2744 numeric
@attribute 2746 numeric
@attribute 2747 numeric
@attribute 275 numeric
@attribute 2752 numeric
@attribute 3034 numeric
@attribute 377677 numeric
@attribute 440 numeric
@attribute 759 numeric
@attribute 760 numeric
@attribute 761 numeric
@attribute 762 numeric
@attribute 765 numeric
@attribute 766 numeric
@attribute 767 numeric
@attribute 768 numeric
@attribute 771 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0835812692,0.7253311826,0.4400414649,-0.0288859892,-0.1491408966,0.7873428764,0.9343265058,-0.0568410311,0.1260746292,0.7758860115,-0.1274121784,0.1946657939,1.5248482242,-0.0347338705,-0.1597511065,-0.0552152389,-0.0393401686,-0.0193398832,0.0097588879,-0.1105533253,0.1340860892,0.6305902864,BRCA
GSM481003,-0.0427631390,0.8113123225,0.2703773339,0.0714633781,-0.0812697706,0.5923549412,0.8031526952,0.0043464922,0.0947370275,1.1830154442,-0.0839819450,0.1417380242,0.8101638740,-0.0005803717,0.0581779555,-0.0743876307,-0.0200022837,-0.1140395212,0.0956059802,-0.0474759260,0.2371418363,0.3822877612,BRCA
GSM481004,0.0052275827,0.7482369069,0.3152375731,-0.0041371389,-0.1259364901,0.4479295157,0.9885087944,-0.0423808084,0.0885381078,0.9013436298,-0.0917199099,0.0728348965,1.0680827122,-0.0317615936,-0.0274990224,-0.0859791846,-0.0291577319,-0.0444043595,0.0503502490,-0.0989790965,0.2263359265,1.1452978885,BRCA
GSM481005,-0.0147389390,0.7836383092,0.3094884858,0.0183680387,-0.0663708361,1.1368004649,0.9014064121,0.0026903494,0.0388845163,0.9893222266,-0.1225247616,0.2135312161,1.0649208432,-0.0573520202,-0.0639567531,-0.1018989388,-0.0219616352,-0.0574811846,-0.0362636547,-0.0531491338,0.1823413684,0.4283221745,BRCA
GSM481006,-0.0680319818,0.6954410549,0.4558008828,0.0092887746,-0.1276402877,0.7782562003,0.8825559642,-0.0350995283,-0.0068874604,1.1381520148,-0.1526973770,0.1635342088,1.2132595778,-0.0521917045,0.0154857074,0.0184622186,-0.0476399911,-0.1652203865,-0.0736896849,-0.0668612206,0.3750061389,0.7085253647,BRCA
GSM481007,-0.0986867689,0.4755199648,0.7840414543,0.1360919363,-0.0694483660,0.7552698462,0.6636485375,-0.0073884926,0.0056271643,1.2896547464,-0.0675444601,0.3972536706,0.5870049650,-0.0484326676,-0.0455492911,-0.0971478849,-0.0140181758,-0.0855764678,0.0481074862,-0.0483502175,0.1483775595,0.2681636886,BRCA
GSM481008,-0.0767924146,1.1952132174,0.2976994767,0.0099525576,-0.0211442764,0.1820090788,0.9082495481,-0.0471661342,0.2298014622,0.9603943291,-0.0942962325,0.0905883540,0.4405456202,-0.0598205721,-0.0512409590,-0.0475264262,-0.0050512629,-0.0104406898,0.0677583301,-0.0948676469,0.2133103561,0.5110859746,Control
GSM481009,-0.1023614658,0.7387391291,0.2308698846,0.1881218681,-0.1029867966,0.8007515841,0.8733364368,-0.0732545304,0.0945500451,1.0882031382,-0.1204553619,0.1495432319,1.5599366610,-0.0680731905,-0.0592896369,-0.0904946399,0.0916257107,-0.0770334039,-0.0316599744,-0.1056274238,0.0668610446,0.3891719749,Control
GSM481010,-0.0522581994,1.3658376921,0.6492380304,0.0289820304,-0.0683442668,0.8437611231,0.9295866971,0.0003577713,0.1920546882,1.0448370703,-0.0888744482,0.3029186223,1.2750119340,-0.0661942014,-0.0696537572,0.0575723442,-0.0443720341,-0.0335594488,-0.0740722428,-0.1021086228,0.4898090883,0.8090987093,Control
GSM481011,-0.0662265012,0.3968060556,0.4350539423,0.0465055803,0.1779870909,0.8232015970,0.5196554506,-0.0961210897,0.1988016710,1.0994616720,-0.1125242116,0.0913893869,1.1009162033,-0.0073881882,-0.1060798597,-0.0481051997,-0.0299893563,-0.0534839228,0.0436052584,-0.0423709236,0.1303612525,0.7037121042,Control
