@relation data

@attribute id string
@attribute 107 numeric
@attribute 109 numeric
@attribute 114 numeric
@attribute 1385 numeric
@attribute 1742 numeric
@attribute 27330 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 3265 numeric
@attribute 4747 numeric
@attribute 5170 numeric
@attribute 5567 numeric
@attribute 5594 numeric
@attribute 5894 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 84254 numeric
@attribute 88 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0680557761,0.7727496513,-0.0726066500,0.3960468965,0.1665452991,0.4624164514,-0.1505823830,-0.0754578801,-0.0192656675,0.0364585096,-0.2124075075,1.0380567778,-0.0914058923,0.7530524665,0.6055969648,0.5276523813,0.6409841057,-0.1038069789,-0.0450818782,0.8590166551,0.4753331980,0.3490809082,1.5891594400,0.9537983259,2.1997757852,-0.1062511549,-0.0635502934,-0.0643923931,0.6420336235,0.1409569047,-0.1051014643,-0.1027024567,BRCA
GSM480985,-0.1146877620,0.5223725109,-0.1656008608,0.2730189453,0.1851502992,0.2194411271,-0.1157428850,-0.0203434413,-0.0500140645,0.0295304598,-0.2090418982,0.5481084954,-0.1093180862,0.6827738690,0.7695002645,0.4521202200,0.6127393824,-0.0771098375,-0.0910460104,0.5620005916,0.4960677786,0.3743994703,1.2845784730,0.9828057632,1.9199515841,-0.1264687864,-0.0360112713,-0.0954384340,0.7133841506,0.1554803168,-0.0801626205,-0.1399921106,BRCA
GSM480986,-0.0866454035,0.6232914684,-0.1195620130,0.3807973232,0.0373472180,0.4537448762,-0.1420936314,0.0294416636,-0.0183347330,0.0145375388,-0.1795135874,0.9493732134,-0.0991810384,0.6777039026,0.7078176651,0.5276161861,0.4839221177,-0.0858192758,-0.0237612893,0.7839062919,0.4085617637,0.3229744066,1.6418533209,0.7694473286,2.1900971755,-0.1107559652,-0.1068710505,-0.0770829322,0.6441054073,0.1217694167,-0.0451671480,-0.1202194508,BRCA
GSM480987,0.0948443130,0.9581980763,-0.1120932270,0.2020458693,0.1237357168,0.5711384810,-0.1389292797,0.0160529329,-0.0567495614,0.0301300406,-0.0009821425,0.6616964770,1.3982471575,0.5721121385,1.0939444790,0.4570317386,0.3882937707,-0.0868379885,0.3441553468,0.1390306237,0.8660132522,0.2145047075,1.3375803794,0.6854064385,1.7749855086,-0.0822204906,-0.0885894268,-0.0640990646,0.8422779248,0.0131572660,-0.0879970077,-0.1064028313,BRCA
GSM480988,-0.1114876393,0.3484778570,-0.0361867587,0.2373043370,0.0792691462,0.3494939344,-0.1350362458,-0.0800450467,-0.0110762134,-0.0086869514,-0.1859210652,0.4589619954,-0.1006051413,0.3119734156,0.5631931945,0.4923907940,0.4704262694,-0.0390103232,0.0260778816,0.6210581084,0.2209763757,0.3158808795,1.4518957679,0.8568994044,2.2009519134,-0.1005794919,-0.0432362018,-0.1012624690,0.6047102776,0.1260813951,-0.0196376716,-0.1170340794,BRCA
GSM480989,-0.0620193510,1.0119184052,-0.0685872297,0.1316228062,0.2458340079,0.0917087290,-0.1920192803,0.0461123774,0.0548789222,0.1042212602,-0.2459162741,1.1103506463,-0.0581991040,0.6968581951,0.3538124809,0.4168803811,0.4437155496,0.0485742937,-0.0134113350,1.0677040443,0.3754435785,0.1254392710,1.5590544180,0.7983118814,2.9188919440,-0.1560957574,-0.0476141433,-0.1131204681,0.5547810792,0.1083134365,-0.1431885434,-0.0949734952,BRCA
GSM480990,-0.0744136228,1.0164559484,-0.1056272242,0.1244135859,0.2119237644,0.2400898547,-0.1500345451,-0.0147949093,-0.0182855369,-0.0218555795,-0.1758436667,1.1067612915,0.7036230114,0.6259951810,0.7935236208,0.4040678319,0.3387474729,-0.1068342536,0.0213186410,1.0079710025,0.7074387894,0.2346333858,1.4453520321,0.6829452796,2.5856389926,-0.0154691427,-0.0387971694,-0.0783020266,0.5480292028,0.0558532586,-0.0490376318,-0.1425240105,Control
GSM480991,-0.0467888096,0.4249343571,-0.1251052238,0.1756075131,0.1213872813,0.3509049253,-0.1862277094,-0.0516968131,-0.0447101730,0.0439284059,-0.2541372158,0.9763167946,0.1365444100,0.7252390346,0.6564376624,0.5071865046,0.3654298311,-0.0982043197,0.1275102232,0.7941210804,0.5811723371,0.2548893520,1.5451146222,0.7246558555,2.3986895680,-0.1178059007,-0.0434597657,-0.0664389667,0.5891530063,0.1548473247,-0.0771661424,-0.1247259681,Control
GSM480992,-0.0848685851,0.8758288564,-0.0951718734,0.1568766059,0.2280438674,0.2719361378,-0.1645202101,-0.0048636670,-0.0401170705,0.0399397690,-0.2211485713,1.1827308424,0.0652978047,0.6805748290,0.5008515699,0.4130200728,0.3105769333,-0.0692610286,0.0333484756,1.0579590626,0.5338543657,0.2154794810,1.4246134289,0.7415068230,2.6897532866,-0.1482992642,-0.0718402782,-0.0227440883,0.5535295457,0.0925191902,-0.0134492958,-0.0727681645,Control
GSM480993,-0.0384183934,0.7973100805,-0.0471520076,0.2239596708,0.1730288758,0.1394531711,-0.1053195155,-0.0645106739,-0.0630610927,-0.0232858544,-0.1751255267,0.9945207685,-0.0342872620,0.7050229798,0.5521481080,0.4741801064,0.3602931440,-0.1000633528,-0.0139027961,0.8928548188,0.5429977189,0.2677287386,1.5856227239,0.8005855027,2.4490207491,-0.0999037584,-0.0968572793,-0.0807639728,0.6798162911,0.1127858115,-0.0582413043,-0.1020554529,Control
GSM480994,-0.0883792896,0.7667552634,-0.1334739882,0.0844783567,0.1449259340,0.1933730841,-0.1860467067,0.0565232584,-0.0376348802,0.0559445051,-0.1511416474,0.9641585409,-0.0758649646,0.5992773101,0.4222412544,0.4017414163,0.2916244940,-0.0703446959,-0.0109843619,0.9048595123,0.4648473477,0.1979371770,1.5541917865,0.8043518845,2.7740268455,-0.1226034717,-0.0611050115,-0.0367938739,0.6584365796,0.0357378546,-0.0760176614,-0.1124613990,Control
GSM480995,0.0311854949,0.8001770522,-0.1083593067,0.2509406057,0.2024889490,0.2119461399,-0.1477259255,0.0179258308,-0.0805071258,0.0351212481,0.0355319758,1.0583383925,0.4813973227,1.0833046500,0.7076291182,0.5249027839,0.4126590016,-0.1602283062,0.1720803371,0.8697425790,0.7863992151,0.2284708070,1.5843793040,0.9457654122,2.1464026361,-0.1011984693,-0.0468415509,-0.1080818607,0.6459787596,0.0404827893,-0.0744357622,-0.0941425886,Control
GSM480996,0.0989847566,1.1479417169,-0.1083268683,0.2632771013,0.0867406594,0.2704668110,-0.1460968318,0.0117475278,-0.0088274476,0.0172859784,-0.2482908283,1.5339100845,0.2648178934,0.8159209524,0.5314652182,0.5563891964,0.4680346772,-0.0568377929,0.0785121157,1.0729680950,0.7108561970,0.1787860483,1.6124594438,0.6485259212,2.3817085028,-0.1204441152,-0.0608134375,-0.0592950330,0.7075808469,0.0241134928,-0.1656618281,-0.0672042230,BRCA
GSM480997,-0.1048189792,1.1884559293,-0.1358216206,0.1275147414,0.3939571524,0.2697482377,-0.1638886956,-0.0106088543,-0.0163237337,-0.0219579910,0.3110626156,1.0607690384,-0.0669114729,0.6854798866,0.8390131995,0.4731658620,0.3204180677,-0.1000624807,0.6730485697,0.2977394541,0.7078373714,0.2354754697,1.2744263483,0.8059017853,2.8542935214,-0.0766761294,-0.0536945836,-0.0796740413,0.7908484311,-0.0073402746,-0.0917899557,-0.1129924617,BRCA
GSM480998,-0.0800781135,1.0342649238,-0.0818542216,0.2444687053,0.1547025965,0.4769592147,-0.0978290741,0.0265316717,-0.0098838351,-0.0292810383,-0.1852966520,1.3928146588,-0.0796071023,1.0620929220,0.4470511819,0.5020119320,0.4395502677,-0.0357457434,0.0721034632,1.0122909393,0.5969245207,0.2923842910,1.5269277998,0.8750626656,2.5579728074,-0.1096933295,-0.0220169510,-0.1107295344,0.4885897034,0.0974695335,-0.1015079228,-0.0595894522,BRCA
GSM480999,-0.0513219417,0.4812274536,-0.0954754958,0.4136410755,0.0916521696,0.4051648796,-0.1561140562,-0.0611487784,-0.0182370330,0.0583355738,-0.2487042478,0.6999813840,0.0242905515,0.9017953977,0.7583497932,0.5291442982,0.5582407979,-0.0454721716,0.0108239596,0.8185093006,0.6066769591,0.3846998660,1.5838601271,1.0177537981,2.0875280909,-0.1086250906,-0.0542111546,-0.1084865482,0.6815303476,0.2214991348,-0.0916733613,-0.1469394108,BRCA
GSM481000,-0.1081285698,0.6807224031,-0.1396588400,0.2888082167,0.1301261216,0.1143854551,-0.1313593229,-0.0772514639,-0.0572848887,0.1191851132,-0.1566921901,0.8529196009,-0.0796251103,0.8080812426,0.8118649941,0.5257301268,0.6487222089,-0.0863531669,0.0243087829,0.8694954911,0.4862650056,0.3350566873,1.6113596664,0.8381175668,2.0064177178,-0.0878202606,-0.0937581678,-0.0784636595,0.5175461768,0.2358452617,-0.1122842570,-0.1054406293,BRCA
GSM481001,-0.0105172310,0.5708657209,-0.1499338326,0.3590236851,-0.0159743170,0.4257021442,-0.1734534263,0.0123079459,-0.0041992569,0.0459370702,-0.2316126253,0.8871232791,0.0050272488,0.8958595574,0.8887673975,0.5172970049,0.3988278703,-0.1131149362,0.1584283705,0.8956246297,0.9159594977,0.2488143409,1.6483445484,1.0630492036,2.2235211097,-0.1802260384,-0.0022356982,-0.0728627337,0.6839215293,0.0375085662,-0.1333134465,-0.1380295691,BRCA
