@relation data

@attribute id string
@attribute 1432 numeric
@attribute 1843 numeric
@attribute 23162 numeric
@attribute 23542 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4795 numeric
@attribute 4796 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5609 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 64689 numeric
@attribute 6857 numeric
@attribute 7186 numeric
@attribute 7187 numeric
@attribute 7188 numeric
@attribute 8550 numeric
@attribute 9479 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6466643338,0.4277474650,0.0422999791,-0.1199199828,0.4754300158,0.0179940055,0.8049394469,0.6222571999,0.3252477609,0.1872152034,0.1316801912,0.6502234032,0.1255568270,0.7694715564,0.5276523813,0.4586358647,0.7139937217,-0.0717742680,0.6164951165,-0.1298536299,1.5197282433,0.2957080686,-0.0068966250,0.8519533800,0.7155832434,-0.0446861681,-0.0161119644,0.5542944142,0.0595309541,0.9512396056,-0.1743353058,BRCA
GSM480985,0.5214375071,0.3838845407,0.1714533574,-0.1446234128,0.4509238059,0.0645904077,0.9412159958,0.5609422953,0.5135553388,0.1450815188,0.0109823528,0.8534231111,0.3438852307,1.5476133191,0.4521202200,0.5649788797,0.7487222366,-0.0165247075,0.6136501327,-0.1761504112,0.8917866104,0.2382422053,-0.0052304801,0.9115112276,1.0427820482,-0.0200478186,0.0039439453,0.4229003476,0.6305104719,0.5775807301,-0.1646610722,BRCA
GSM480986,0.5058162958,0.5315875954,0.1151562497,-0.1202613592,0.3572855135,-0.0042790188,0.9283377825,0.7128700620,0.3070080325,0.0804402734,0.1051305198,0.3758222094,0.3109857890,0.9370587028,0.5276161861,0.5706250406,0.7966307569,0.0824834229,0.5081571897,-0.1388460667,1.3150411108,0.2837639618,0.0253748071,0.8755208067,0.8247713362,0.1111272582,0.0043865108,0.6713280771,0.0488796719,0.5355760853,-0.1354343243,BRCA
GSM480987,0.6135009341,1.1743053519,0.0546741567,-0.1414527695,0.2389650019,-0.0041532980,1.1037804131,0.7524098709,0.1756962026,0.1045573228,-0.0373976370,0.4246866423,0.3279566426,0.9460729968,0.4570317386,0.5260457562,0.7170214796,0.1031593607,0.3891538004,-0.0662291722,0.5668156716,0.2364959457,0.1567118048,0.4823463641,0.5946487429,0.0083083328,0.0084098196,0.6198128639,0.3665619295,0.7091110317,-0.0883395722,BRCA
GSM480988,0.4483090917,0.3465793314,0.1247534300,-0.0840468926,0.2502003758,-0.0381616795,0.7093335530,0.5546799707,0.3219356285,0.0269270807,0.0851208736,0.5025178531,0.3674768847,0.6583551200,0.4923907940,0.4829891018,0.6912962379,-0.0181701116,0.5512484685,-0.0789457363,1.2879227399,0.0441387518,-0.0337513612,0.8547642460,1.0225832147,-0.1007697098,0.1082906400,0.3084307401,0.2940789729,0.7190744116,-0.0781407675,BRCA
GSM480989,0.4561344552,0.2851961183,0.0305738965,-0.0182861160,0.1723780840,-0.0009295910,1.0994870811,0.6648718736,0.5292995301,0.1555565664,0.0882319674,0.3040667095,0.2117079990,0.5104212239,0.4168803811,0.8519349658,0.5911021925,0.0375987290,0.2192373374,-0.0408563306,2.1237873399,0.3176934777,0.0401129422,0.4700387904,1.0129955742,-0.1513736165,0.0247480945,0.4933905824,0.0952355766,0.5015020932,-0.1150061862,BRCA
GSM480990,0.3805084057,0.8064354324,0.0871796655,-0.0786493438,0.3219937040,0.0472149767,1.2569765001,0.7222510494,0.3757311289,0.0951571770,0.0059864997,0.4307222246,0.8327552467,0.5701667320,0.4040678319,0.5468216389,0.5124700949,0.1545863018,0.1815268757,-0.1292774052,1.1991209335,0.3639611033,0.1445519146,0.3495328669,0.7680282393,-0.0869700394,-0.0334197225,0.5814113617,0.0244922169,0.5065199021,-0.1639196505,Control
GSM480991,0.4695376563,0.6116145824,0.0884685088,-0.0309174383,0.3367405246,0.0648689188,1.2472408378,0.8390529259,0.5165406483,0.1116894392,0.0044421042,0.3718392522,0.4582523614,0.6246844594,0.5071865046,0.6482640730,0.7236467786,0.1750445278,0.3723191662,-0.1158871563,1.5476096728,0.2691069538,0.1220167010,0.4903383693,0.9902082151,0.0115688264,0.0421075354,0.6795843002,0.0903548696,0.5246103407,-0.1056342472,Control
GSM480992,0.3800862124,0.5429262386,0.1396510826,-0.0882776282,0.1333302662,0.0450259004,0.8925691490,0.7926203149,0.3600742080,0.2369409949,0.1249185544,0.3555988693,0.7112178834,0.5310987036,0.4130200728,0.9082788116,0.4097217267,0.1619838233,0.3079451628,-0.0921796232,1.8157576812,0.3634628315,0.0927470139,0.3735262640,0.6003462441,-0.0791883014,-0.0174076045,0.5012856345,0.0720875576,0.4424955289,-0.1600071353,Control
GSM480993,0.5930127984,0.5676008761,0.1091849291,-0.0639517600,0.2735164897,0.0865606131,0.9085881339,0.8274797584,0.3331510317,0.2005417107,0.2439132695,0.3556248992,0.3843497409,0.7338769277,0.4741801064,0.7940912880,0.7140314231,0.0750380798,0.5537918077,-0.0937452182,1.6241304980,0.2558302714,0.0791702164,0.6978857851,0.6928895429,-0.0468702705,0.1364159654,0.6170357651,0.1302224056,0.5505915880,-0.1407167233,Control
