@relation data

@attribute id string
@attribute 10026 numeric
@attribute 128869 numeric
@attribute 23556 numeric
@attribute 284098 numeric
@attribute 51227 numeric
@attribute 51604 numeric
@attribute 5277 numeric
@attribute 5279 numeric
@attribute 5329 numeric
@attribute 54344 numeric
@attribute 54872 numeric
@attribute 54965 numeric
@attribute 55650 numeric
@attribute 80031 numeric
@attribute 80055 numeric
@attribute 84720 numeric
@attribute 8733 numeric
@attribute 8813 numeric
@attribute 8818 numeric
@attribute 9091 numeric
@attribute 93183 numeric
@attribute 94005 numeric
@attribute 9487 numeric
@attribute 9488 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6111942815,0.0556082859,1.0593997108,0.5952931244,0.2811896818,0.5852726631,0.1765243674,1.5315317767,0.6683088890,0.9814345837,0.4127035701,0.5937036648,1.2481321035,-0.0606451370,-0.0885373975,0.1104737750,1.0766097431,1.1409581636,0.2772017829,0.1349139931,0.1394249737,1.5903124661,0.2016299841,0.7996883329,BRCA
GSM481003,0.3109814413,0.0931722295,0.6015217981,0.6784257886,0.2451386740,0.7483163456,0.0575779881,1.6982128364,0.7734830292,1.0956936413,0.2798168640,0.5153118324,0.9133944124,-0.0493126638,-0.0941549076,0.0639408468,1.0247800552,0.8350476653,0.2310991627,0.2447449606,0.3042098736,1.7585154436,0.2287459945,0.4894320846,BRCA
GSM481004,0.4686131034,0.0956398228,0.9645609001,0.6866730840,0.2754273844,0.7886630162,0.0032933224,1.6135413476,0.9803950945,0.6222539059,0.3288424295,0.6403979435,1.4915376929,0.0954696989,-0.0648422177,0.0921044399,1.1780732536,0.6749784713,0.2113310740,0.1160757852,0.2552859309,1.8880504221,0.1131467729,0.5271042196,BRCA
GSM481005,0.7697769161,0.0788164569,1.0820883161,0.5526601694,0.2630599234,0.5744817343,0.3495304906,1.5893238443,0.8846151079,1.0069533918,0.3475685610,0.5657453984,1.0502177083,-0.0477679923,0.0539236698,-0.0076417765,0.9044483164,1.2727674113,0.1804194287,0.0987892401,0.2704418030,1.6727334225,0.2665991878,0.8237620793,BRCA
GSM481006,0.3765667643,0.2213494939,0.8729021411,0.7520158924,0.0717820956,0.6303199449,0.1035187819,1.5072655251,0.5440719844,0.7375784600,0.2952003186,0.6140209950,0.7248466620,-0.0379932632,0.0236161457,0.0907405179,0.9680727508,1.2154582077,0.2394211130,0.1008172425,0.3304162679,1.3516958421,0.3760660926,0.6092519414,BRCA
GSM481007,0.3554797383,0.2730199015,0.4079060612,0.7066519302,0.3972143429,0.8245850878,0.1879518326,1.6898644821,0.3267876696,0.9661646006,0.3301635552,0.7547435407,1.0555976616,0.0694089836,-0.0360171693,0.1486449143,1.2982064135,0.8963292174,0.3244755939,0.2358434786,0.3453523617,1.7127192169,0.0768846824,0.4091797539,BRCA
GSM481008,0.6558222613,0.0440168670,0.4670806357,1.1756118139,0.2193626556,1.0894554611,0.1734305383,1.6750319771,1.7804859734,1.7132641476,0.2539156719,0.5397032053,0.7471124103,-0.0291121135,0.0706171354,0.1314496532,1.2986795219,1.0027397541,0.4899646211,0.3729625218,0.2484508890,1.4589925185,0.3425490771,0.4523442725,Control
GSM481009,0.6711904965,-0.0591369464,0.6645827721,0.5647706638,0.1279446719,0.6269272548,0.1212063328,1.3787416730,0.2802308113,0.4148450512,0.1841039206,0.5064779791,0.8002617857,0.0693866880,0.0656970991,-0.0065249629,0.5742978504,1.1511219011,-0.0398216411,-0.1324349644,0.1119742927,1.4591765049,0.2036659949,0.5736594665,Control
GSM481010,0.7170518020,0.0401129514,1.1787528816,0.6480724846,0.1453391449,0.5005473623,0.1993956616,1.5965883456,0.6129645424,0.7949576571,0.3757176924,0.6202939308,0.9267899239,0.0662829365,0.0643769258,0.0573703207,0.8897012543,1.3591141567,0.0874628369,0.1782629461,0.1809631194,1.7204057536,0.2222050534,0.8035214944,Control
GSM481011,0.4618901843,0.1501278959,0.5779745615,0.6875509000,0.4432267684,0.5662589353,0.0761918408,1.6485060113,0.8731570714,1.2507448230,0.2144510724,0.4445083109,0.9640286632,0.0432516553,-0.0726064634,0.0662358926,1.2105161600,1.1796711086,0.3469709836,0.1643139741,0.2718537662,1.6468480974,0.3279494392,0.4561915308,Control
GSM481012,0.6671261162,0.0918255927,0.8298639524,0.6446069064,0.3061750235,0.8512584885,0.0945504143,1.7888262356,0.7582273838,0.7133514678,0.4265144816,0.6676309818,1.0816548765,0.1379992983,0.0051523175,0.0598316248,1.0017706042,1.1795281769,0.1277101030,0.1084842617,0.2772704976,1.8501119465,0.2757660476,0.7339193401,Control
GSM481013,0.6269512618,0.2071331652,0.3042080718,0.8258899897,0.3538375393,0.8444633115,0.1792159416,1.4374415620,1.6796287429,2.3489836587,0.1785789875,0.5229416383,0.5291991671,0.0952933307,0.0583538735,0.1132054542,1.4573357982,1.0726083187,0.4681148549,0.4798470342,0.2189815231,1.4015439599,0.3949833798,0.3170128372,Control
GSM481014,0.8345325610,0.1716214759,0.8510380563,1.0799177587,0.4713771676,1.0056797456,0.6442612996,1.4461772953,1.2050168078,1.3933461507,0.2117286596,0.4461885549,0.9653665683,0.0534305599,0.1220905893,0.1653538603,1.4933485564,1.7880581883,0.3161832531,0.2697689833,0.3139045169,1.1640708764,0.3456003433,0.8870390290,BRCA
GSM481015,0.6103853504,0.1581514199,0.6177654266,0.7415348686,0.3120636375,1.1961440335,-0.0098142250,1.4823841429,1.0543814687,2.0766277181,0.2447457041,0.5101255207,1.0951537680,0.4444618505,0.0093929580,0.1989389654,1.6092311531,0.7745612396,0.4714459604,0.3168685609,0.2376076927,1.8136105165,0.2687855024,0.3999465464,BRCA
GSM481016,0.4964973261,0.0929265907,1.1936317384,1.1592186029,0.3200957639,0.6129669637,0.1854304417,1.7354761449,1.3135546993,0.9801068108,0.4405943408,0.8074242975,0.9993942523,0.0734639302,-0.0056116414,0.0569942417,0.9151674274,1.2744777733,0.2107493722,0.0101136164,0.4650988320,1.3310801926,0.2583664414,1.0878705059,BRCA
GSM481017,1.0646306408,0.0487515428,1.4153665040,1.2227650153,0.3184430874,0.6931842048,0.4566786194,1.5507062629,0.7976140254,0.5465107837,0.4054608348,0.8673861734,0.7155946541,0.0299388059,0.2582970649,0.0134189759,0.6172298942,1.9435371822,0.1594903664,0.0013481272,0.5082967571,1.4105897787,0.2534395477,1.1850792431,BRCA
GSM481018,0.4325208222,0.0176240837,0.6395027098,0.5445917300,0.3428252987,1.0186477045,-0.0557919432,2.1708559480,0.4298182292,1.1429354118,0.2777030818,0.3907172196,0.9652300746,0.0764729102,-0.0970257495,0.0980274064,1.7428646298,0.5331838467,0.2363379895,0.1215119892,0.2395477848,1.1302753787,0.2288276133,0.4773450892,BRCA
GSM481019,0.7973536373,0.0454919561,0.8349846532,0.8154547116,0.2608863461,0.8955761609,0.2490368897,1.8390107494,1.1646437396,1.4393754866,0.4280747341,0.6290777847,1.0444535356,0.0021384551,0.1039094653,0.1111088343,1.3274443992,1.4461323222,0.3194185957,0.3043034587,0.2735155184,1.4543686360,0.4049624252,0.7560582848,BRCA
