@relation data

@attribute id string
@attribute 10476 numeric
@attribute 10975 numeric
@attribute 11315 numeric
@attribute 118424 numeric
@attribute 120892 numeric
@attribute 125965 numeric
@attribute 126328 numeric
@attribute 1327 numeric
@attribute 1329 numeric
@attribute 1337 numeric
@attribute 1339 numeric
@attribute 1340 numeric
@attribute 1345 numeric
@attribute 1346 numeric
@attribute 1347 numeric
@attribute 1349 numeric
@attribute 1350 numeric
@attribute 1351 numeric
@attribute 1537 numeric
@attribute 170712 numeric
@attribute 27089 numeric
@attribute 27429 numeric
@attribute 2861 numeric
@attribute 291 numeric
@attribute 292 numeric
@attribute 29796 numeric
@attribute 317 numeric
@attribute 341947 numeric
@attribute 374291 numeric
@attribute 440567 numeric
@attribute 4694 numeric
@attribute 4696 numeric
@attribute 4697 numeric
@attribute 4698 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 4704 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4709 numeric
@attribute 4710 numeric
@attribute 4711 numeric
@attribute 4712 numeric
@attribute 4713 numeric
@attribute 4714 numeric
@attribute 4716 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4720 numeric
@attribute 4722 numeric
@attribute 4723 numeric
@attribute 4724 numeric
@attribute 4725 numeric
@attribute 4726 numeric
@attribute 4728 numeric
@attribute 4729 numeric
@attribute 4731 numeric
@attribute 498 numeric
@attribute 506 numeric
@attribute 5071 numeric
@attribute 509 numeric
@attribute 51079 numeric
@attribute 513 numeric
@attribute 514 numeric
@attribute 51465 numeric
@attribute 515 numeric
@attribute 516 numeric
@attribute 517 numeric
@attribute 518 numeric
@attribute 522 numeric
@attribute 539 numeric
@attribute 5413 numeric
@attribute 54205 numeric
@attribute 54539 numeric
@attribute 5481 numeric
@attribute 55967 numeric
@attribute 56901 numeric
@attribute 6389 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 6392 numeric
@attribute 65018 numeric
@attribute 6531 numeric
@attribute 6570 numeric
@attribute 6571 numeric
@attribute 6622 numeric
@attribute 7054 numeric
@attribute 7314 numeric
@attribute 7317 numeric
@attribute 7318 numeric
@attribute 7326 numeric
@attribute 7327 numeric
@attribute 7332 numeric
@attribute 7345 numeric
@attribute 7381 numeric
@attribute 7384 numeric
@attribute 7385 numeric
@attribute 7386 numeric
@attribute 7388 numeric
@attribute 7416 numeric
@attribute 7417 numeric
@attribute 7419 numeric
@attribute 83447 numeric
@attribute 836 numeric
@attribute 842 numeric
@attribute 84701 numeric
@attribute 9246 numeric
@attribute 9377 numeric
@attribute 9627 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,12.87397544,7.747456426,12.95175557,6.045485786,5.9232720395,5.712322815,12.30758799,14.49088818,13.16637029,11.73774813,4.532839823,12.84571551,13.34981755,12.63704035,13.32746778,10.45921159,14.26291555,13.20290364,12.14165544,4.393448036,13.32090986,8.9295886975,7.155428278,11.25663286,12.88542666,9.285060279,7.460673902,5.676529235,11.74966846,12.18834321,13.94018008,12.47123454,12.83066776,5.162704759,10.53560858,12.31128435,10.97053395,9.172372188,11.31449844,6.915404749,12.52524557,11.50437774,4.6430482585,12.73839215,10.868720825,12.68048706,13.40746897,11.17866503,9.853185215,6.473832056,7.519559841,7.237929634,11.90894245,11.79340834,12.11865571,13.26439572,5.558582385,12.01315176,11.81116605,6.698858381,13.983564915,14.10537413,5.7475167035,11.685966525,11.92269971,10.3211821975,14.53323483,10.39884818,11.1889300945,9.0890942835,9.04743022933,7.6455704,12.1297958413,12.77666852,5.482540292,8.464342681,12.23392978,5.922518679,11.93317805,10.03662391,11.154907255,12.2142175,10.3568056905,9.760229732,9.247797668,5.768456458,6.0090461875,4.678374372,8.5571265625,5.5858837835,14.001314075,8.8295793645,10.34600979,9.643597994,8.168933155,9.4225815325,9.966830265,8.005113529,10.82290958,9.140447083,13.10298289,10.047759677,11.50749997,5.536217098,12.60734656,6.372956993,7.931813168,7.924560768,8.465138966,9.16661408367,12.41833894,9.315455918,Control
GSM427159,12.640765835,7.201293545,12.62645517,6.1546632055,5.6455931285,5.9607216135,12.40591135,14.39776555,13.08801473,11.75034492,5.250024776,12.35583566,13.29472201,11.41213066,13.21419392,10.20351353,14.08054111,13.03363813,12.45867582,4.27633458,13.12983363,8.318755866,7.141854563,11.10593342,12.91025583,8.72671111967,7.8219347,5.282820861,11.92604216,12.44389288,13.57945564,12.01315176,13.13613647,4.752897783,10.95861817,12.26689494,11.25078414,8.807499938,11.35464901,6.241654902,12.01512763,11.290161035,5.571452547,11.95778233,10.446391725,12.3953307,13.37889296,11.24502395,9.841761329,5.34066129,7.56639873,6.541797943,12.23093318,12.16189092,12.11321645,13.09148337,5.376786337,11.966264,11.66377168,6.7583558515,13.633194415,14.03142469,6.150422189,11.31086287,11.97597342,10.4687279095,14.38765928,11.33112984,10.7533367175,8.966919649,8.62615923033,6.42341482,11.5972909247,12.73729283,5.6460199405,8.779925425,12.17902899,5.757461647,11.30927755,9.080831598,10.560368665,12.08367055,9.82763426,9.655696684,9.13377229,5.296651267,6.0283817415,4.928146734,8.0174695385,5.125650212,13.81882705,8.439583434,10.80480483,9.048665422,8.1677456045,8.6630126225,7.802986618,7.6557243485,11.09023172,8.916537197,12.81938184,9.828224401,11.34542758,4.759304314,12.48048484,5.424931532,8.1988449165,7.7506065195,8.072268123,9.14256735367,12.38307791,9.098953958,BRCA
GSM427160,12.85481221,7.509005213,12.88816775,6.53578262325,5.406089069,5.53846836,12.44601199,14.46406102,13.25798962,11.90502978,4.95444207,12.73346456,13.19114487,10.77472553,13.40015501,10.1371324,14.12961268,13.21631242,12.49390804,5.236886004,13.29995283,8.7997669645,7.844864421,11.037256945,13.44200721,9.110259363,7.4969355985,5.407702206,11.91738897,12.47906411,13.73047547,12.36194933,13.04989878,5.019269629,10.80248428,12.35836419,11.20858205,9.2501880275,10.98733883,6.391935766,12.4670082,11.365204705,5.0795625235,12.53699151,10.754477035,12.59087361,13.34055118,11.31755975,10.01421619,5.730783436,7.64800001,6.970252957,12.12850358,12.20870084,12.10196099,13.14975193,5.511128997,11.88820491,11.77876926,6.794213641,14.029586485,14.11030021,5.767940105,11.717807085,11.85634588,10.9218766735,14.35403309,10.92977641,11.2753944315,9.426876389,9.142056952,7.243747912,11.6402777847,12.87894279,5.732500261,8.42928237,12.69740967,5.739651027,11.44400817,7.44226163,10.883063585,12.2091488,10.11292087,9.385178158,8.78353124,6.045110507,6.337309544,4.991874681,8.3998243755,5.5904720335,13.884698385,8.752805189,10.49325532,9.415353585,7.8726560675,8.348423455,5.870864797,7.555905996,11.21588197,9.184070187,13.04549694,10.2591473,11.86752597,5.332718001,12.52245777,5.636777762,8.03923302,8.1061247785,6.360369215,9.11265070267,12.60350703,9.078511853,BRCA
GSM427162,12.720596415,7.408841599,12.82636383,6.34044413925,5.3162985595,6.1389764825,12.53119874,14.81202536,13.11754819,12.10791023,5.088111112,12.4375493,13.7606441,11.47047854,13.11936595,10.41142654,14.21563464,13.41920247,12.95175557,4.938534277,13.08056861,8.3355594945,7.925926933,10.099114738,13.03973478,9.04317350067,7.949551686,5.082373945,12.27401999,13.04201932,13.64744159,12.20235811,13.21631242,4.645326303,11.44094715,12.45835798,11.44205205,9.26298826,11.53999494,5.937586419,12.38876812,11.4332353,5.6883117935,12.08543106,10.377605685,12.83735302,13.66590217,11.86027624,9.812386363,6.427443278,7.632470217,6.629251419,12.71973005,12.2610269,12.07584355,12.98945487,5.754627826,12.2754728,11.97837451,6.2328353235,13.77472078,14.31938813,5.166541835,11.128273753,12.32890637,11.059274278,14.1577113,11.06078055,9.8478629965,9.5876830275,8.338180901,6.985560555,11.2059051243,12.40979539,5.3660366325,8.584211958,12.82483353,5.495216821,10.90509007,7.894546664,10.4176076465,11.84868564,10.43563763,9.478800518,9.129451187,5.574564199,5.9487171785,4.700180125,6.492356725,5.8439838165,13.10949585,8.6874090235,11.15959405,8.2986193415,8.018287434,8.834039366,6.281471652,7.6266591185,11.42258795,9.177899811,12.71111204,10.1840151705,11.32280009,5.171138007,12.80095353,6.340211188,8.049352819,7.389583129,7.021399564,8.463351463,13.00646289,9.011542548,Control
GSM427163,12.71776517,7.342610577,12.87602003,6.16887493575,5.600121356,5.416685269,12.36089516,14.80269307,13.31043176,12.04429858,4.854508448,12.41617348,13.03363813,11.35464901,13.19781415,10.48635768,14.17756905,13.14975193,12.65135565,5.057679059,13.10298289,8.6200453415,6.894427107,10.80982341,13.08977243,9.10905419467,7.4088003525,5.824138541,11.51317502,12.67483341,13.57024711,12.09712198,13.00320258,5.406342144,10.95259222,12.25622352,11.56274102,9.7073308025,11.46565582,5.658790765,12.51631937,11.14646843,5.2010194865,12.36451643,10.454074535,12.55220564,13.27043919,11.75296609,9.793587511,5.892154959,8.042591161,6.747726834,12.30321003,11.86184501,12.09766027,13.1577646,5.846249617,11.81753744,11.77465953,7.3627640425,13.85275845,13.84737503,5.9769749115,11.91258345,11.99074406,11.082240056,14.35403309,11.22708057,11.2912167495,9.1200590525,8.93725613167,6.954606736,11.4772791987,12.92639149,5.4741653355,8.435838088,12.62645517,5.7045875655,11.2564654,8.467484429,10.730971655,12.12695617,9.776279834,10.07437602,9.259184861,5.384232247,5.9308621315,5.287630431,8.611281705,5.5701302945,13.92393915,9.023850881,10.3343183,9.4567783015,7.765149941,8.4836091865,6.608369881,7.9209228735,11.28988649,9.920282552,13.01183005,10.272590527,11.94385185,5.228252321,12.19058871,5.78869305,8.040914571,7.637528126,6.730915444,9.29704051133,12.41967063,8.17452767,BRCA
GSM427164,11.653660515,6.956176112,12.31303756,6.67529479325,6.0639879365,5.3623194655,11.02068851,14.33991264,11.92269971,10.92031584,4.686379597,11.47712595,12.35583566,9.628928997,12.06924173,9.108283416,12.88542666,11.91354778,12.06323168,5.294814856,11.82192354,8.496576018,7.760505606,11.26759678,12.96853095,7.75971465667,7.755466278,5.080669653,10.63715491,11.51317502,12.00076422,10.25848981,12.28769659,5.011016147,9.298074671,11.43055462,11.2089234,9.4854659265,10.60376104,5.76368461,10.62174996,9.679239065,5.26565597,12.02547364,9.1345567295,11.27294773,12.75033439,10.21278244,8.829152778,6.225357483,7.801871815,6.802099894,11.69911488,12.14165544,10.88635983,11.45329393,5.230079295,10.81892586,11.09488611,7.2728509035,14.31302729,14.52934516,6.4893079575,11.73231746,10.67206752,10.1505943325,13.2409799,11.29042226,11.363759995,8.3656568455,8.29081277467,6.750811228,10.774702254,12.10567621,5.852999862,9.008765532,11.00228078,6.2628525045,9.818031326,6.882768745,11.431973905,11.61592857,9.6268401555,10.37262599,8.947089797,5.453691444,6.1690446775,5.346435058,8.227412349,4.992983245,13.72048402,8.7302784115,10.14135395,9.7291083195,7.581808483,8.586858316,7.123969084,7.080451259,11.21588197,9.505246433,13.0474759,9.1399697385,12.09904539,4.758105247,12.61421528,5.628052686,8.276164252,8.5459358775,6.228631729,9.014950705,11.80723024,8.674422803,BRCA
GSM427165,12.20205989,6.773076963,12.26341894,6.45037774225,5.6267569615,5.72173469,11.93616504,14.88287635,12.63422915,11.34599024,5.213941395,11.96210624,13.19976669,11.35550818,12.67483341,9.950483405,13.77286407,12.78522262,12.63069834,4.948613986,13.02719506,6.660827528,8.246765682,8.896508464,11.88017861,8.69641745333,7.5815822955,5.003839723,12.18670552,13.16228672,12.86051578,12.13262834,13.58212966,5.273339877,11.23283777,12.2610269,11.6964048,9.214595809,12.12389031,5.532793245,11.71243039,10.864450265,5.159732007,11.2910039,9.2419689165,12.29564706,13.80581744,11.96427598,10.07411507,5.964751666,7.643587688,6.893972281,12.63275562,11.24026381,11.37897501,12.96626215,4.85650179,12.64987931,11.80723024,6.080205989,12.945584275,14.07822256,5.017212395,10.84558985,12.31403378,10.690890371,14.24390588,11.62416272,9.697606209,9.5476322395,8.12664691067,6.833336437,10.1261326663,12.52393564,5.438220399,6.998198677,11.82848969,6.3463864165,9.838077671,7.960568361,9.616722269,11.15682591,10.1547483045,9.020376578,8.949703533,5.438302209,5.9039758895,4.754902895,7.261649019,5.8633026145,13.157660585,8.7490013315,11.43117909,9.011395007,8.051921689,8.4746182345,7.237356075,7.0333324975,10.58354379,8.334218666,12.35836419,10.1715746905,10.80763287,5.477281673,12.61421528,6.310935931,8.3070644095,6.9179834015,6.417182159,8.70819219233,12.56946885,10.92385505,BRCA
GSM427166,12.789315205,7.422655866,12.86051578,6.4025842805,5.7569901625,5.133989524,12.69546762,14.67256817,13.46969908,11.80723024,5.069327579,12.98372673,13.36098494,11.77876926,13.51553049,10.61564829,14.39776555,13.43573605,12.09587508,4.649642211,13.37355718,9.082658343,7.445637999,11.20927755,13.11037161,9.416761553,7.645327129,5.376959934,12.01512763,12.41257918,13.89601165,12.42766909,13.04382794,4.93252334,10.67427198,12.54269462,10.86690047,9.662430478,11.26946293,6.742953157,12.5801856,11.646882,5.2096583685,12.93429355,11.03260789,12.6125864,13.51771248,10.95861817,10.07904508,6.350634813,7.336464439,6.112601751,12.06834846,11.68503795,12.30206775,13.59822064,4.661088802,11.80267601,11.5225547,7.021810128,13.864364595,14.12961268,5.844305507,11.733869245,11.7987959,10.5801794285,14.37721665,10.20323209,11.45045999,9.1446292285,9.008053269,7.293956968,12.080021226,12.88385376,5.969091554,8.819732939,12.53699151,6.6173046355,12.00076422,9.691682951,11.06002129,12.40276968,10.123027836,9.999683363,9.212867878,5.751417692,6.003278972,5.479142629,8.4874289205,5.423904716,14.498215135,8.725375453,10.35421112,9.8630108645,7.4258984885,8.5530484945,6.849314783,7.8770741765,10.73861188,9.041851538,13.00956452,10.48781148,11.66916423,5.777032522,12.59315889,6.147312423,8.3666695385,8.3320404855,8.228615647,9.62078642667,12.3915122,9.240362708,Control
GSM427167,12.679139745,7.337356807,13.14121392,6.67273495225,5.4756202485,5.6564835585,12.3377697,14.81202536,13.37610779,11.88448737,5.041342928,12.65578567,13.25344278,10.8264931,13.21419392,10.68230579,13.99263349,13.23175973,12.6014308,4.772164642,13.05207472,9.1868609545,7.01419103,10.857770605,13.62077142,8.81700115467,7.8288732835,5.326799101,11.64626856,12.63536109,13.47298527,11.86370244,13.11037161,5.117810604,10.70754056,12.48048484,11.63413504,10.1084788385,11.45792732,5.577437325,12.47906411,11.43046727,5.311489257,12.44819383,10.485047375,12.43809276,13.29995283,11.53391627,9.694384497,6.346430072,7.647658312,7.089426976,12.45867582,12.46365343,12.20536419,13.34981755,5.338434442,11.99463462,11.84647188,7.4207540845,14.25910679,14.47325803,6.2171886225,12.0666688,12.21264541,11.047339227,13.85629375,10.84149381,11.694903535,9.383435194,9.026888465,7.128461284,11.7450460007,12.93836212,5.7519799715,8.738583034,12.71834242,6.146307635,11.37964115,8.024060772,11.04452459,12.33572539,10.0813852025,10.32819838,9.034524649,5.450725666,6.1068277495,4.528802152,8.077623596,5.73397804,14.242274775,9.220050829,10.37973064,9.6349224305,8.3037027215,8.685207922,5.763950127,8.241908736,11.42903544,10.10111594,13.14975193,10.3686758525,12.07584355,5.777032522,12.67203307,5.123512303,8.288078818,7.7930385845,6.607778312,9.230206302,12.77884208,8.478993159,BRCA
GSM427169,12.61926419,7.39972893,12.94483837,6.4950067175,5.6273232775,5.310538781,12.59449147,14.57158262,13.44751595,11.98839011,5.144669712,12.81400365,13.29472201,12.30875149,13.27502674,10.65168433,14.00655359,13.39262134,12.44065386,5.022158329,13.37131522,8.6871824195,7.28540482,10.844403885,12.51068142,9.27869698033,7.5688881555,5.316518,12.11709445,12.78312415,13.77694807,12.58797677,13.03363813,5.308713308,10.99848485,12.55486108,11.38201077,9.458651842,11.66632289,5.980660139,12.75717127,11.58432977,4.9168412395,12.16391545,10.3233437,12.98945487,13.55093015,11.75371412,10.23748518,6.416886703,7.055746423,6.6758199,12.21510531,12.13138765,12.04072818,13.074006,5.977400858,12.40276968,11.86608512,7.293306816,13.72179431,14.04737959,6.084153137,11.22807301,12.41967063,10.790466855,14.41536846,10.69680263,10.882551793,9.0896524405,8.65997392367,6.680504137,11.84185954,12.65135565,5.5682727165,8.85611511,12.50816376,5.8548666145,11.29285667,8.346913826,11.007896885,12.00748646,10.4631639765,9.583172639,9.334145395,5.546594509,5.9919443845,4.596397442,7.355823865,5.484697035,13.80215118,8.454007989,10.63754892,9.2551995795,8.142612092,8.774832915,8.946965563,8.1329287235,11.39527989,9.743273911,12.92133986,10.1259960625,11.56243576,5.368603583,12.40655986,5.626228302,7.806017873,7.6247556515,6.74143707,8.94342393433,12.4173608,7.88932314,BRCA
