@relation data

@attribute id string
@attribute 1056 numeric
@attribute 10682 numeric
@attribute 10826 numeric
@attribute 120227 numeric
@attribute 1594 numeric
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 2222 numeric
@attribute 3988 numeric
@attribute 4047 numeric
@attribute 50814 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 6646 numeric
@attribute 6713 numeric
@attribute 7108 numeric
@attribute 8435 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.2434493676,2.0747911589,-0.0820233135,0.3420003311,0.6762521676,0.7043834494,3.3108758926,1.3435499102,2.1529132394,0.5420698944,1.1876202822,2.3247531584,0.9186821908,0.8057693967,0.6111355032,0.1495070845,-0.0855655941,BRCA
GSM480985,-0.1766597045,1.7793970997,0.5238252440,0.4225639074,0.0492544839,0.7681519964,3.4070268571,1.3781634102,2.3492531910,0.4855926696,0.8585749496,1.8602760241,0.7072604196,0.8735148841,0.3076629468,0.0944707751,-0.1035222629,BRCA
GSM480986,-0.1566127916,2.3227953976,0.0966931475,0.4151423776,0.4725129920,1.1658073346,3.4539431631,1.3885935640,2.6209070681,0.6125039000,1.5313324855,2.3805405568,0.8654634724,0.7900694740,0.6186132703,0.0830776344,-0.0872871292,BRCA
GSM480987,-0.1905403090,1.6530135622,-0.0097836140,0.4432603387,-0.0377739555,0.6633391980,2.6516232340,1.1462126168,2.8774259884,0.4941293969,1.3711604141,1.8705610384,0.8205128399,1.5656584818,0.5672101278,0.0171873223,-0.1049489030,BRCA
GSM480988,-0.0040952943,2.0936684743,0.0691673358,0.3842554966,0.4183523013,1.0684210249,3.6851260065,1.4731086212,2.8692550394,0.6545178590,1.2751250274,2.1681118047,0.8197789948,0.6513157138,0.3937330616,0.0928988873,-0.1845492054,BRCA
GSM480989,-0.1508483126,2.8313986889,0.0664998197,0.2789596845,0.2394174389,1.2713550221,4.0434167384,1.5595478127,2.6176267464,0.6512403146,1.4973754604,2.1642434422,0.6548078281,0.4255906451,0.5662710292,0.3646193627,-0.2661358859,BRCA
GSM480990,0.0275639849,2.6008662855,-0.0407728619,0.1646413507,1.2446684426,1.1134370352,3.7594586314,1.3341901971,2.1692224873,0.6843744961,1.2827029558,2.2386984177,0.7440013145,0.7266345196,0.5987035240,0.1498271361,-0.0956326062,Control
GSM480991,-0.0172815720,2.2760811509,0.0983693330,0.4045301538,0.3527387360,1.0509243269,3.7354140581,1.3172429070,2.5054822498,0.5510825327,1.4991590696,1.8797004818,0.8596860130,0.6763257778,0.4918334534,0.3105958622,-0.1523097748,Control
GSM480992,0.2134774178,2.5494931134,0.1034941950,0.1379094694,0.8943518511,1.3783938189,3.9181248246,1.2511553850,2.0883135133,0.6689306649,1.1609332558,1.9561430671,0.5789854892,0.3364366349,0.3944804739,0.4589260880,-0.1878028222,Control
GSM480993,0.1081015797,2.5192131624,0.0201389694,0.3277837369,0.8422161342,1.4640619415,3.6883386374,1.4678580805,2.6325990359,0.6235492783,1.3830293474,2.2327049464,0.6135171034,0.8627504436,0.5708912864,0.2773194371,-0.1117810817,Control
GSM480994,-0.1093573549,2.8368744650,0.0324863870,0.1891317993,0.4983481726,1.3288855521,4.3046153485,1.5064899092,2.3937544956,0.5468885627,1.3992743912,1.8139289009,0.6920883063,0.5441693379,0.5147185293,0.3840717431,-0.0928781708,Control
GSM480995,-0.1581013626,2.0396515687,0.0800036404,0.3333477681,0.4759907788,0.6788129836,3.3372707963,1.2791291277,2.2447782094,0.5311553750,1.1751185302,1.9732154468,0.8890512852,1.2259108888,0.7411564425,0.1022251386,-0.1743764666,Control
GSM480996,-0.2284591137,2.2376572507,-0.0124890976,0.3354753485,1.3116102815,1.0800527782,3.6445304156,1.3063796514,2.5410114661,0.6695119746,1.5071124192,1.9322864098,0.8905170687,0.6916854330,0.8717459760,0.0727627034,-0.1407562989,BRCA
GSM480997,-0.1762673446,1.9094590687,0.3207684406,0.0301743157,-0.0534368815,1.2626179876,3.1977084576,1.0400935752,2.5428525209,0.8265943360,1.0713926479,1.8083742353,0.5291824688,1.0021502038,0.4948405563,0.2273438572,-0.1635142242,BRCA
GSM480998,-0.1691384956,2.1471013341,0.0433243591,0.2423531171,0.5126137136,1.1317894381,3.8853470386,1.5015713412,2.2237961558,0.6503949467,1.1982130651,1.8529811870,0.7766996781,1.2482626028,0.6519554030,0.0972038487,-0.1181675156,BRCA
GSM480999,-0.0711403005,2.2245396324,0.1778605145,0.3872299791,0.2279476915,1.0880860927,3.7363414466,1.5324954994,2.5238606930,1.2084490037,1.2840817776,2.3769715289,1.0549140198,0.8301205192,0.5571570783,0.1738873263,-0.1490884998,BRCA
GSM481000,-0.1140646287,1.8589636310,0.1994142826,0.4843481311,0.1499275599,0.8355049009,3.7601382733,1.4516264471,2.0938461622,0.8058456250,1.3122566746,2.2587386579,1.0778355758,0.8385036181,0.5290313732,0.1445422116,-0.1043096171,BRCA
GSM481001,-0.2732663295,1.8010233030,0.0962064514,0.3417491426,0.2575797940,0.6049218293,3.6612434983,1.3187724097,2.4049407641,0.5387347235,0.9448450329,2.2965521234,1.0669868794,0.7826162458,0.6825439104,0.0717741425,-0.2354994378,BRCA
