@relation data

@attribute id string
@attribute 1019 numeric
@attribute 1026 numeric
@attribute 1029 numeric
@attribute 11186 numeric
@attribute 1612 numeric
@attribute 1613 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1890 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2064 numeric
@attribute 2261 numeric
@attribute 2277 numeric
@attribute 23604 numeric
@attribute 3265 numeric
@attribute 3576 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4193 numeric
@attribute 4312 numeric
@attribute 4313 numeric
@attribute 4318 numeric
@attribute 4609 numeric
@attribute 4893 numeric
@attribute 5228 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 673 numeric
@attribute 7057 numeric
@attribute 7157 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 9252 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.6509813072,3.3594499677,0.9588716673,0.5639352863,0.7253237165,0.2643786955,0.1608625433,-0.1044139307,0.7531173030,-0.1747008562,-0.0304579000,0.1537555695,0.1082515674,0.3564960172,-0.1300933296,-0.0114274754,0.8212452234,0.1075109721,0.6620092707,0.1314761901,-0.0354759898,0.2335662852,1.2914545985,-0.1814209702,0.1863047483,0.8848718814,-0.0189350165,0.3768321643,1.1201675758,0.1390805759,0.3860900013,0.4170598776,1.4593906332,0.1777965052,1.8902754735,0.9853307140,1.2743816055,0.6779944602,1.9057782366,-0.1291773281,0.0180790283,BRCA
GSM481003,2.0218701660,3.0403829142,1.5168189790,0.6471967582,0.8451371448,0.5938159985,0.3838606802,0.0454944650,0.6776998944,-0.1564249467,0.6191529817,0.0484339897,0.0848142081,0.1880895506,-0.0755843232,-0.0315368866,0.9474795161,1.4715424657,0.6213931068,0.0738842817,-0.0666174864,0.8987187561,1.2628027667,-0.1512024444,0.2694517161,0.9542065300,0.0792924826,0.4223379152,1.1333078442,0.1453346393,0.2815908568,0.4086979734,1.6346685103,0.0848102706,1.0961764973,0.9925875762,0.7908059188,0.4758072181,1.5231428147,-0.0556066314,0.4613067603,BRCA
GSM481004,2.4203961939,3.0274459125,1.3482990906,0.6315163026,0.7030924902,0.4239741059,0.4496613113,-0.0162955371,0.6400350525,-0.1351279084,0.1518570445,0.2059234660,0.1438268497,0.1091117792,-0.1058017287,0.0170495325,0.8814408686,1.6739334250,0.7447423427,0.0657351969,-0.0436277898,1.9385529559,1.4357202308,-0.1091378602,0.3419797647,0.9630198516,-0.0185172471,0.5495924441,1.3982536542,0.0639251527,0.4157156661,0.2011434678,1.6619296756,0.1890694758,1.9137970677,0.8802483742,0.9908479975,0.8024594974,2.9307683705,-0.0894033644,-0.0217994316,BRCA
GSM481005,1.6965493859,3.2873637975,1.3626846816,0.5339127761,0.6978371487,0.3158407752,0.3527724375,-0.1165471179,0.9084757619,-0.1337905098,0.4012778942,0.2165325873,0.0660260143,0.1276287068,-0.0937935161,0.0816295371,0.8521304950,0.3897922044,0.7021117498,0.1621117626,-0.0388047886,0.9664781862,1.4806221995,-0.1534515860,0.1626732602,0.8978069759,-0.0233227595,0.4403047296,1.3712493853,0.0764267961,0.3888399490,0.7030548256,2.1236051734,0.1629802437,1.7547406858,0.9015575944,1.2501884444,0.5904648976,2.3526480645,-0.0661275457,0.1299700532,BRCA
GSM481006,2.0035383105,3.2162807881,1.1842627120,0.6303998563,1.0269521595,0.3652145740,0.3129080268,-0.0882029533,0.9511518584,-0.1457578090,0.3139419490,0.1430200110,0.2159211816,0.1889006213,-0.1336279527,-0.0353003498,0.8876503406,0.7345458053,0.7695110285,0.1676137317,0.0404348410,0.1150664893,1.2285786200,-0.1390993591,0.2744588943,0.6079864987,0.0082042387,0.3909603753,0.9865753614,0.1169393467,0.3354175018,0.6889269474,1.6552993021,0.2528915434,1.6049815546,1.3752852871,1.4694099681,0.6899303348,1.9096163734,-0.0732185496,0.4513764037,BRCA
GSM481007,2.3997609466,3.1362124086,1.5764191804,0.7273294928,1.1642317358,0.4273245678,0.4946888254,-0.0467773227,0.8479955071,-0.0398066390,0.0250401876,0.1262126311,0.2589795492,0.0605680165,-0.1794179511,-0.0610551629,1.1560421735,0.3815329463,0.9390580363,0.1433539864,-0.0409890643,-0.0943317537,1.3726604235,-0.1292864324,0.2869294803,0.8448888773,-0.0282744502,0.2606000659,1.0516917631,0.1837086821,0.2957258879,0.6629691342,1.2351145123,0.2699643974,1.0875133568,1.2977375326,0.7867835067,0.9740841606,1.9130351394,-0.0682485959,0.4485116918,BRCA
GSM481008,2.6693531871,2.8834402039,2.0075535520,1.0134157308,0.1111259453,0.3685430429,1.5586611688,0.2831019114,0.8295916561,-0.0964067209,-0.0105014925,0.2092566926,0.0524233336,0.7586034234,-0.0237828147,0.0513066486,1.2938889639,2.2164069593,0.8205010526,0.1743810166,-0.0201522052,3.3999134551,1.6192650958,-0.0347516549,0.2562567367,0.9191996994,0.4494792026,0.4047704326,1.0726860836,0.1199409844,0.3589827556,0.6538910852,1.6781765093,0.1605632000,0.9346371066,0.9878225434,1.8535234271,0.6140945670,2.3352718130,-0.0117172239,-0.0903745492,Control
GSM481009,1.6445278376,3.1617967563,0.5626646933,0.2418495752,0.7781266355,-0.1373036811,0.0817014255,-0.0379079583,0.7245613783,-0.2589717781,0.1017885568,0.0047963763,-0.1318342609,0.1900964379,-0.0432245343,-0.1652632504,0.5253295350,0.1852908233,0.6588328657,0.1793832846,-0.0891779845,0.1789635189,1.4156425380,-0.0920661637,0.0096561856,0.7767756040,0.0126522685,0.2795271149,0.7096309500,-0.0310865428,0.2270372226,0.6089003728,0.9449293574,-0.0320870272,0.7949119215,0.9829903326,0.9757552594,0.1646558709,1.1064806955,-0.0252252206,-0.1490650472,Control
GSM481010,1.7503523453,2.8992610497,1.0465271884,0.6430165287,0.9171419692,0.3968161667,0.3816741023,-0.0103132259,0.8406108043,-0.0867837785,0.0557148577,0.2403421661,0.0564712613,0.6001244409,-0.1263709674,-0.0291819958,0.9039840400,1.6296272655,0.5558823925,0.1744263203,-0.0505959386,1.4462602156,0.8968330891,-0.1002450928,0.2640629692,1.2621549368,-0.0324196392,0.5158594621,1.1154199801,0.1620686616,0.3965836786,0.6300583106,1.1449683505,0.2509317977,1.6667781540,0.7534921082,0.9745329110,0.5582854632,1.9576278516,-0.0681560890,0.1339713250,Control
GSM481011,2.3434683681,3.6372286978,1.3616899894,1.1625731390,0.6583278080,0.3632336991,0.7909900944,-0.0416797744,0.5251184477,-0.1038473615,0.0734742197,0.1001883706,0.1155217437,0.5873739024,-0.0338184122,-0.0580084816,1.1300241724,0.2282059908,0.8748071725,0.1905613793,-0.0865562696,0.6921014746,1.2746300809,-0.1619866473,0.2834044827,0.7011700384,-0.0874960178,0.3978262835,1.5733309313,0.2404869166,0.2711141126,0.2998918322,2.1114134911,0.2114646371,1.3167463400,0.9952894231,1.0054025888,0.5271461043,2.1945746766,-0.1015601751,0.0557324726,Control
