@relation data

@attribute id string
@attribute 10053 numeric
@attribute 1173 numeric
@attribute 1174 numeric
@attribute 1175 numeric
@attribute 130340 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 375 numeric
@attribute 3932 numeric
@attribute 51606 numeric
@attribute 55690 numeric
@attribute 567 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 920 numeric
@attribute 940 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0629,1.3909,0.3044,0.6911,0.301,0.9412,0.6255,1.0302,0.9924,1.8975,1.0242,1.9358,0.9594,1.0726,3.5588,1.0939,0.8052,1.7101,2.0683,Control
Utah__A02,0.1118,1.3965,0.2694,0.7446,0.1812,0.9788,0.4449,0.9189,0.7956,1.7449,0.9595,1.6874,0.6375,0.6452,3.9483,0.8597,0.7634,1.4691,1.3671,Control
Utah__A03,0.1419,1.4416,0.4615,0.842,0.2279,1.1465,0.5451,1.1521,0.9877,1.8978,1.2127,1.7151,0.8927,0.8348,3.6232,1.0033,0.8524,1.6093,1.1903,Control
Utah__A04,0.0312,1.5436,0.3811,0.868,0.1942,0.9386,0.4737,1.0075,0.7969,1.6646,1.1147,1.9667,0.6517,0.8324,3.7988,0.5614,0.8534,1.5742,1.8681,Control
Utah__A05,0.2212,1.6424,0.5077,1.0439,0.2109,1.2436,0.6169,1.2853,0.9036,1.8496,1.162,1.6797,0.8066,0.8847,3.4664,0.9783,0.8913,1.8284,1.4142,Control
Utah__A06,0.1003,1.4526,0.3215,0.7534,0.162,1.0622,0.4861,1.1374,0.9066,1.7484,1.1349,1.611,0.7317,0.7654,3.4735,0.8701,0.7419,1.6971,1.4178,Control
Utah__A07,0.0739,1.5088,0.3572,0.7397,0.2967,1.064,0.5502,1.0639,1.0412,1.821,1.1813,1.7129,0.9943,0.9676,3.3963,1.3774,0.8272,1.6769,1.7139,Control
Utah__A08,0.0482,1.3102,0.1477,0.5712,0.2465,0.9477,0.565,0.9279,1.1033,1.778,0.9997,1.5609,1.0263,1.2564,3.5373,0.9986,0.7752,1.4848,2.0481,Control
Utah__A09,0.2338,1.4113,0.311,0.7881,0.179,0.9538,0.5189,1.0099,0.968,1.8437,1.003,1.828,0.8826,0.9206,3.7495,1.0201,0.7992,1.6385,1.8234,Control
Utah__A10,0.1738,1.4946,0.3996,0.839,0.2984,0.9104,0.5151,1.0288,1.0609,1.8845,1.1223,1.8784,0.8365,0.9264,3.4959,1.0498,0.8349,1.5195,1.5408,Control
Utah__A11,0.0284,1.1788,0.2109,0.7093,0.1834,0.8667,0.4414,0.9235,0.973,1.6928,0.8774,1.6506,0.8442,0.7598,3.3969,0.8051,0.6878,1.4484,1.1116,Control
Utah__A12,-0.0307,1.4061,0.214,0.5123,0.1248,0.5372,0.2941,0.6338,0.5538,1.1862,0.751,1.4307,0.4894,0.3868,2.9838,0.1183,0.5109,0.9411,0.966,Control
Utah__B01,-0.023,1.2239,0.0605,0.3123,0.2851,0.6808,0.3895,0.7133,0.8173,1.661,1.091,1.4554,0.8633,0.8493,3.6088,0.8207,0.5947,1.3262,1.8629,Control
Utah__B02,0.0972,1.5947,0.3644,0.7705,0.2239,1.0522,0.5674,1.0686,0.8144,1.8338,1.2516,2.0057,0.7792,0.8093,3.9836,0.8729,0.8528,1.605,1.9283,Control
Utah__B03,-0.042,1.3817,0.229,0.6396,0.3326,0.822,0.5038,0.9075,0.8568,1.7945,1.1979,1.8247,0.8561,0.7885,3.8181,0.8525,0.6774,1.4273,1.9704,BRCACancer
Utah__B04,0.0447,1.2388,0.1508,0.4698,0.3819,0.7904,0.5442,0.7754,1.0411,1.6814,1.1205,1.589,0.8372,1.0692,3.4814,1.0961,0.6736,0.9942,1.7375,BRCACancer
Utah__B05,-0.0468,1.409,0.1728,0.6221,0.2724,1.095,0.4407,0.8775,0.7573,1.5501,1.0928,1.3683,0.6461,0.6869,3.9018,0.5546,0.7547,1.3487,1.2706,BRCACancer
Utah__B06,-0.0945,1.0782,-0.0486,0.0859,0.2211,0.3933,0.1921,0.5585,0.6644,1.3801,0.8776,1.1402,0.5235,0.4118,3.6877,1.053,0.2887,0.8346,1.2238,BRCACancer
Utah__B07,0.0504,1.5099,0.38,0.7132,0.295,0.92,0.5976,1.0026,0.9313,1.8946,1.1118,2.0284,0.868,0.874,3.9911,1.3443,0.7922,1.4458,1.8102,BRCACancer
Utah__B08,0.3079,1.4468,0.3497,0.8654,0.1961,1.0599,0.4991,1.0276,0.8327,1.8197,1.0166,1.7152,0.7795,0.7226,3.6445,0.9505,0.8066,1.6695,1.5385,Control
Utah__B09,0.1504,1.0043,0.0582,0.5464,0.2219,0.6781,0.6021,0.6087,0.9539,1.6261,1.1409,1.1918,0.7332,1.1884,3.7565,0.7784,0.5996,0.8931,1.5932,Control
Utah__B10,-0.0046,1.2435,0.1946,0.6387,0.2247,0.6678,0.3954,0.5989,0.8035,1.4548,0.9325,1.555,0.7019,0.7622,3.5675,0.8975,0.5489,0.9695,1.3611,Control
Utah__B11,0.1201,1.6018,0.2637,0.9271,0.1451,0.9824,0.4684,0.9004,0.8021,1.6498,0.939,1.4096,0.7802,0.7457,3.202,0.8311,0.8149,1.4106,1.4666,Control
Utah__B12,0.0065,0.7282,0.0979,0.3873,0.1844,0.5629,0.524,0.5154,0.7254,1.1987,0.9156,1.0659,0.4663,0.8968,3.8318,0.7981,0.455,0.5738,1.2391,Control
Utah__C01,0.0999,1.4777,0.2781,0.5711,0.257,1.2994,0.5822,1.2035,0.9064,1.8806,1.1659,1.5805,0.7395,0.954,3.4251,1.2787,0.8905,1.5839,1.4275,BRCACancer
Utah__C02,0.2035,1.5359,0.384,0.7001,0.2671,1.1298,0.5476,1.0839,0.792,1.6865,0.9637,1.9668,0.691,0.7984,3.633,0.6083,0.9321,1.4798,1.7731,BRCACancer
Utah__C03,0.074,1.5371,0.4076,0.8926,0.24,1.3278,0.6037,1.188,0.9265,1.8631,1.1789,2.0464,0.8051,0.9347,3.778,1.0782,1.0251,1.519,1.4777,BRCACancer
Utah__C04,0.2051,1.1312,0.202,0.6976,0.1246,0.9101,0.3994,0.9457,0.6449,1.2675,0.9763,1.4599,0.4603,0.5977,3.636,0.4586,0.7758,1.3048,0.9663,Control
Utah__C05,0.0683,1.1614,0.2221,0.6828,0.1483,0.9478,0.3799,0.9001,0.618,1.3188,0.8562,1.6196,0.4791,0.5379,3.5553,0.4305,0.6879,1.3431,1.1391,BRCACancer
Utah__C06,0.0668,0.3352,0.0481,0.3555,0.1686,0.2307,0.2933,0.2305,0.2868,0.498,0.6897,0.6474,0.187,0.2477,1.8236,0.0027,0.1549,0.4559,0.2518,Control
Utah__C07,0.0505,1.3077,0.2424,0.6577,0.1683,0.8488,0.4172,0.8731,0.7178,1.4571,0.8748,1.8538,0.5007,0.6157,3.3855,0.405,0.7746,1.1911,1.0504,Control
Utah__C08,0.2302,1.3344,0.3266,0.7217,0.2152,1.0525,0.5205,1.0471,0.7391,1.6685,0.8918,1.7599,0.6932,0.8017,3.3352,0.4598,0.8386,1.5614,1.5423,Control
Utah__C09,0.0745,1.3381,0.2039,0.6995,0.2189,0.958,0.4199,0.9082,0.6261,1.4541,0.9569,1.785,0.5794,0.6652,3.2409,0.3447,0.7524,1.2047,1.4666,Control
Utah__C10,-0.0168,1.6073,0.3363,0.6376,0.1524,0.9953,0.3646,0.9147,0.6399,1.3923,0.8597,1.8911,0.4383,0.6015,3.3129,0.4187,0.7683,1.3798,1.5194,BRCACancer
Utah__C11,0.1287,1.3664,0.3523,0.7759,0.165,1.1612,0.6053,1.0373,0.796,1.7056,1.0305,1.8211,0.665,0.9445,3.7007,0.7038,0.8879,1.6217,1.5877,Control
Utah__C12,-0.0319,1.1217,0.1979,0.7377,0.1815,0.6959,0.3674,0.7789,0.5443,1.1248,0.8387,1.4716,0.418,0.6092,3.4539,0.2831,0.6958,1.0429,0.9885,BRCACancer
Utah__D01,-0.0451,0.9584,0.1543,0.3492,0.1592,0.8458,0.6246,0.8522,0.8732,1.5488,1.0259,1.2833,0.7734,1.2125,3.823,1.1551,0.6258,1.087,1.7538,BRCACancer
