@relation data

@attribute id string
@attribute 10195 numeric
@attribute 10905 numeric
@attribute 11253 numeric
@attribute 11282 numeric
@attribute 11320 numeric
@attribute 144245 numeric
@attribute 146664 numeric
@attribute 1603 numeric
@attribute 1650 numeric
@attribute 1798 numeric
@attribute 199857 numeric
@attribute 201595 numeric
@attribute 22845 numeric
@attribute 23193 numeric
@attribute 2530 numeric
@attribute 25834 numeric
@attribute 2683 numeric
@attribute 29880 numeric
@attribute 29929 numeric
@attribute 3703 numeric
@attribute 4121 numeric
@attribute 4122 numeric
@attribute 4124 numeric
@attribute 4245 numeric
@attribute 4247 numeric
@attribute 4248 numeric
@attribute 4249 numeric
@attribute 54344 numeric
@attribute 57134 numeric
@attribute 57171 numeric
@attribute 6184 numeric
@attribute 6185 numeric
@attribute 6480 numeric
@attribute 7841 numeric
@attribute 79053 numeric
@attribute 79087 numeric
@attribute 79796 numeric
@attribute 79868 numeric
@attribute 7991 numeric
@attribute 84620 numeric
@attribute 84920 numeric
@attribute 85365 numeric
@attribute 8703 numeric
@attribute 8704 numeric
@attribute 8813 numeric
@attribute 8818 numeric
@attribute 91869 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.4343208330,0.1466321663,0.9217035088,1.1135163158,-0.1364418553,-0.0115172505,-0.0142152124,2.7519035041,2.1857148072,2.4885289139,0.5767767652,0.9327039778,0.7875640579,1.7771218531,0.2207892336,-0.1423684664,1.0554468749,1.1587606518,0.2667233604,2.0105856956,0.0284419094,0.4358287444,0.1958860409,2.1649022400,0.6384017478,-0.0200546584,-0.0707818816,0.9814345837,0.3102255501,0.5645647222,2.1700664015,2.5707981846,0.1670561922,0.5849651378,1.6179579681,0.3349392518,1.4516878166,0.9093516097,0.4309297907,0.1093309793,-0.0696777725,2.0479590894,0.6021173792,0.8069584221,1.1409581636,0.2772017829,0.6392883852,BRCA
GSM481003,2.0576627764,0.0647371607,0.7926073550,1.4689471868,-0.0498860497,-0.0629749785,-0.0064727386,2.7143193483,2.0933755497,2.7324837314,0.9039138034,0.4441029357,0.7214772096,1.8444600775,0.2564200308,-0.0848057415,0.7727469847,0.7040932774,0.5025822801,1.4732871907,0.0205457358,0.4029279917,0.0663008339,1.8496031911,0.7905942628,-0.0973158519,-0.0731668408,1.0956936413,0.2358448297,0.7014922748,2.2368514836,2.5670781862,0.6027825677,0.8670480847,1.4670046345,0.3962652313,1.4716509544,0.3693933144,0.3230211048,0.0125003787,-0.0272704456,2.0238386839,0.7161084554,0.6877037420,0.8350476653,0.2310991627,0.5510887233,BRCA
GSM481004,1.4256531086,0.1484066722,1.0669667735,1.4871856334,-0.1184213271,-0.0307606968,-0.0207577483,2.3806862385,2.3583922624,2.5330171849,0.9231781363,0.7831535489,0.9693543985,2.0872848183,0.3345368569,-0.1094559814,1.3276284879,0.7753125289,0.3984695337,1.7529374959,0.3730946186,0.7965242358,-0.0005074293,1.9402751175,0.7478886445,0.0049611652,-0.0255773868,0.6222539059,0.3725561436,0.5830213883,2.1191958266,2.7180619239,0.3594475781,1.0375754423,1.4555367156,0.3929337303,1.4023207576,0.4115102019,0.4411257539,-0.0263325315,-0.1259966491,2.2021891624,0.6691596708,0.7514680424,0.6749784713,0.2113310740,0.4604303086,BRCA
GSM481005,1.5485618200,0.4503365214,0.7977252376,1.2166905424,-0.0899079081,-0.0526089474,-0.0099363541,2.8546050789,2.0528731148,2.3167171744,1.0179890320,1.1545187333,0.8683348764,1.6478117761,0.3082267242,-0.1569597759,0.8119779364,1.4183811017,0.6566818123,2.1140066300,0.2543387476,0.4509105706,0.5984274552,2.0952124595,0.8427767500,-0.0645216482,-0.0104339316,1.0069533918,0.2422681494,0.7540384863,2.2545255720,2.7322246562,0.2204901158,0.6667426267,1.6274535061,0.3272426443,1.3018308134,0.6885416219,0.6033024423,-0.0844515021,-0.0604908315,2.2575237451,0.6951596919,0.6902687280,1.2727674113,0.1804194287,0.4746584272,BRCA
GSM481006,1.5364015741,0.3234770311,0.8541696030,1.3437103244,-0.0659439773,-0.0235244434,0.0033679957,2.4808368831,2.2835418145,2.5037752523,0.6239983625,0.8068789419,0.7166144401,1.8078299574,0.4845041601,-0.0734631149,1.1134192570,1.1522424983,0.4365028631,2.1201223984,0.4039398966,0.4657744873,0.3815384497,2.4308038948,0.7164146156,-0.0415393142,-0.0271793304,0.7375784600,0.5956473130,0.8994179766,2.1851503850,2.2457967374,0.6116351616,0.7759371622,1.2733387165,0.3900318364,1.4231278411,0.6584450714,0.4987611882,-0.0921345420,-0.0113502736,2.3368970901,0.6027619821,0.5683374676,1.2154582077,0.2394211130,0.6827039324,BRCA
GSM481007,2.1421040637,0.1836975329,0.9461382528,1.6210193039,-0.0434058311,0.0397195082,-0.0126008322,2.3501881808,2.3647985103,2.6972533993,0.6682917009,0.7074611038,1.1162643581,1.4812464686,0.2288036562,-0.0845683486,0.9981037532,0.8030793370,0.5344203213,1.1073700041,0.1558392380,0.6343503742,0.0282971816,2.1114951074,0.6274103756,0.0065805107,-0.0329150380,0.9661646006,0.8212976657,0.7367613018,2.1867065283,1.9659728616,0.9662508614,0.9998374769,1.2079019138,0.3051891243,0.9147829561,0.3471283279,0.3912758605,0.0972042627,-0.0518935733,2.2990753205,0.8829301714,0.6964238239,0.8963292174,0.3244755939,0.4519823776,BRCA
GSM481008,1.7799379740,0.0546794494,0.9509174895,1.4903361236,-0.0718341068,0.0982762042,0.0076281657,1.7446335776,2.2562777241,2.2385705510,0.4042428041,1.2542906802,0.6776362243,2.0576788261,0.3874100064,-0.0658897584,0.6768413706,0.8034290382,0.4461729908,1.2286146709,0.5020122627,0.6815131348,0.1566754387,1.8249090018,0.7255069485,-0.0794080575,-0.0578768501,1.7132641476,0.1447452591,0.7007966986,1.9713908359,3.0459415394,0.2470198813,1.2494404426,1.4311673790,0.4084269406,1.1858182699,0.4636328822,0.5091155731,-0.0845955125,0.1308789292,2.2798103839,0.8672999797,0.5836626942,1.0027397541,0.4899646211,0.6160178397,Control
GSM481009,1.0629734013,0.1430442156,0.4284701354,0.9346981064,-0.0911764997,-0.1221623157,-0.1732583903,2.5601358710,2.3118641356,2.0143512289,0.4807658949,0.7421516462,0.3311334079,1.7122342137,0.2286663824,-0.1082537475,0.8722233250,1.0857782811,0.3813862460,1.7388441690,0.1670315059,0.1939442241,0.2536993546,1.4432148709,0.5800081212,-0.1659246984,-0.0822513659,0.4148450512,0.4368342880,0.2560444061,1.9264692963,2.8256817435,0.1127329653,0.0941252945,1.3523777502,0.2542612633,1.0493945890,0.5640869667,0.4426082496,-0.0311953665,-0.0264347835,2.3371226489,0.2623620538,0.0475890876,1.1511219011,-0.0398216411,0.3623946994,Control
GSM481010,1.1924134749,0.3884677957,0.6414193980,1.1829115688,-0.0421772662,0.0390651453,0.0085168902,2.6074465512,1.9585818927,2.1264701684,1.0606605411,1.4749259898,0.7840095366,1.6623069793,0.3864786042,-0.0783925894,0.8616531214,1.4724828667,0.5607533719,1.9235497370,0.2374572983,0.4281132637,0.5386378222,1.9604466409,0.8760725008,0.0568113277,-0.0310961420,0.7949576571,0.2694449768,0.4078631237,2.1394076869,2.7439915927,0.5465149656,0.7741822637,1.4720971957,0.2811646234,1.8183423579,0.7110116129,0.5967853764,-0.1065391809,-0.0243613362,2.2579227091,0.5264898681,0.6888407623,1.3591141567,0.0874628369,0.4582169274,Control
GSM481011,2.0857404470,0.0685970899,0.7563884091,1.3895510601,-0.0938825261,-0.0639058515,-0.0218526440,2.8648335934,2.1693281013,2.9759317504,1.1087637841,0.5291375046,1.1254601291,1.2983304978,0.0775946809,-0.0957702414,0.8064557824,1.0370543386,0.3910500136,0.9642790003,0.0023755932,0.3407499366,0.0157391908,2.5192471594,0.8760671447,-0.1087895220,-0.0503465575,1.2507448230,0.6915338728,0.7176014392,2.0679785981,2.2631916067,0.1846245802,1.1285601183,1.4431831687,0.5382156389,1.0863620621,0.4530950406,0.2979853476,-0.0383455005,-0.0065764773,2.2143682539,1.0165486004,0.9005341773,1.1796711086,0.3469709836,0.6031296061,Control
