@relation data

@attribute id string
@attribute 2271 numeric
@attribute 3418 numeric
@attribute 4190 numeric
@attribute 4967 numeric
@attribute 50 numeric
@attribute 8803 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.0553807621,0.6868903646,1.3800994138,0.2622251409,0.4302582509,1.9873645263,BRCA
GSM480985,0.7269123974,0.9287207708,1.5971224382,0.1338758798,0.3045653525,1.6848759086,BRCA
GSM480986,0.9591500253,0.8340149528,1.3298391514,0.1323605027,0.4526546497,1.7554889119,BRCA
GSM480987,0.8919026117,0.1976710024,1.0459910839,0.0432605860,0.2840294227,1.3296202740,BRCA
GSM480988,0.7964728831,0.6682596110,1.3926703650,0.0916726670,0.7421919835,1.4095260969,BRCA
GSM480989,0.8969154216,1.4068266229,0.9073754744,0.1002534647,0.5429411090,1.1849950680,BRCA
GSM480990,0.5011959878,0.5674508206,0.7899052416,0.1378118531,0.4817923355,1.0836390710,Control
GSM480991,0.7217283715,0.6291095680,1.0238928092,0.1600393232,0.6349785141,1.5067252431,Control
GSM480992,0.4631295692,0.9174769530,0.8901482484,0.1645530730,0.6367567700,1.3314690844,Control
GSM480993,0.8438830453,1.0950649846,1.2874530945,0.1343106881,0.5728920944,1.4040885110,Control
GSM480994,0.7735930710,1.2687202672,0.9628400591,0.1520126554,0.5359068798,1.3563527790,Control
GSM480995,0.7462071612,0.7728435195,1.0259906686,0.2433826370,0.5105888896,1.3765596917,Control
GSM480996,0.8637527701,0.6117553664,0.8478239729,0.2055246971,0.7329365891,1.4019429514,BRCA
GSM480997,0.5232432210,1.0685922848,1.0255137081,0.0787342194,0.5659542186,1.0663504301,BRCA
GSM480998,0.7547338396,0.8770105579,1.1711334735,0.2444984523,0.4768604133,1.6189639997,BRCA
GSM480999,0.8544495976,0.5158974053,1.4880631940,0.1501677294,0.4611198228,1.7824537734,BRCA
GSM481000,0.8342311070,0.9665739391,1.4428542759,0.2393027576,0.6284551323,2.0638504753,BRCA
GSM481001,0.6969942458,0.7127405519,1.0345305485,0.2364703821,0.5202357788,1.6937670589,BRCA
