@relation data

@attribute id string
@attribute 102 numeric
@attribute 10312 numeric
@attribute 10392 numeric
@attribute 1147 numeric
@attribute 127124 numeric
@attribute 1432 numeric
@attribute 1445 numeric
@attribute 150084 numeric
@attribute 155066 numeric
@attribute 1839 numeric
@attribute 1956 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 28964 numeric
@attribute 2919 numeric
@attribute 3551 numeric
@attribute 3576 numeric
@attribute 3577 numeric
@attribute 3579 numeric
@attribute 3725 numeric
@attribute 4067 numeric
@attribute 4233 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 50617 numeric
@attribute 50848 numeric
@attribute 51382 numeric
@attribute 51606 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 533 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5781 numeric
@attribute 5803 numeric
@attribute 58494 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 6300 numeric
@attribute 6352 numeric
@attribute 6416 numeric
@attribute 6714 numeric
@attribute 6868 numeric
@attribute 7082 numeric
@attribute 836 numeric
@attribute 83700 numeric
@attribute 8992 numeric
@attribute 9020 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 9550 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6683770181,1.6738675032,0.0088914966,1.5553736859,0.0037344627,0.6466643338,2.3609020933,-0.1723499223,1.5223150120,1.0336083744,0.4345339728,0.1451175362,0.3848780062,0.0102136901,0.5200413952,2.0834216012,0.5241222142,0.8618448906,-0.0850941669,-0.0990014473,0.7463167697,0.5398415216,0.8759700277,0.4754300158,0.8049394469,0.3334267199,2.4635784760,1.7773411274,2.2122071982,0.5670613307,1.5176666412,-0.0796137140,2.0355267079,2.4183807174,0.7845388828,1.8228720033,2.5227004687,0.5204422609,0.5526649599,-0.0397662998,0.0597448071,1.2688255211,0.7139937217,-0.0717742680,0.6164951165,-0.1298536299,1.5197282433,0.6681025633,0.5765675770,0.0200346272,2.7923812542,0.8525465690,-0.0068966250,-0.1217520539,0.8519533800,-0.0230143287,1.0058991494,0.6034259981,0.4014198135,0.0160659226,2.3837176124,0.0120870491,0.2289517146,0.3081399427,1.6622221469,1.4627443402,0.2693405723,BRCA
GSM480985,0.7255061691,1.5248748063,0.0579176409,1.1625347307,-0.0268692880,0.5214375071,2.1606899301,-0.1727881329,1.7827891906,0.4737995966,0.3325850749,0.0537479857,-0.0244346953,0.0579110460,0.4586704736,1.5522821744,0.8006201253,1.2310367167,-0.0283170465,-0.0520040342,0.9612028782,0.8633735524,0.7798522333,0.4509238059,0.9412159958,0.5376056928,2.7492374976,1.6938265978,2.2180273789,0.6211203963,1.5677700429,0.3846119269,2.1895665227,2.1662541827,0.8609639939,2.2855848077,2.2831419043,0.6196571301,1.2582838460,0.0124988261,0.0651744295,1.5569773252,0.7487222366,-0.0165247075,0.6136501327,-0.1761504112,0.8917866104,0.5670814931,1.1055679518,-0.0592413062,2.9129755730,0.8536376064,-0.0052304801,-0.1277415388,0.9115112276,-0.0673303304,1.2719910523,0.4959358562,0.3647103445,0.0644608700,2.5299494814,0.1944893691,0.3128057207,0.3485498828,1.5733516514,1.3533991947,0.2437138550,BRCA
GSM480986,0.5654504643,1.4874231750,-0.0270187023,1.3508609449,-0.0818661229,0.5058162958,2.4777050218,-0.1235939222,1.8836107254,0.6480571323,0.3517915079,0.1341092451,0.2060151435,0.0175365204,0.5736151550,2.4849634998,0.5310721682,1.1678017355,-0.0400433223,-0.1296008133,0.9059672051,0.6575351594,0.9021996147,0.3572855135,0.9283377825,0.5214103467,2.4174837801,2.0022597963,2.3117097191,0.4854964733,1.5724478361,-0.0351825047,2.3413761260,2.6092237730,0.7526278211,2.0670485100,2.6487076944,0.5424212613,0.5517398660,-0.1079608833,0.0582224142,1.4233209656,0.7966307569,0.0824834229,0.5081571897,-0.1388460667,1.3150411108,0.6322140187,0.7395694041,-0.0166168110,3.0052631994,0.9353946786,0.0253748071,-0.1354726316,0.8755208067,-0.0464315283,1.2618767369,0.4868997302,0.2347654519,-0.0074029568,2.5272298784,0.0711415219,0.5097257049,0.3635885301,1.7897071316,1.5299457013,0.2337614380,BRCA
GSM480987,0.5232008403,1.4002731833,-0.0190509758,0.9561490119,0.0153519419,0.6135009341,2.5194125474,-0.1982064601,0.6300429239,0.0302188334,0.1587947994,0.0937184970,0.1147659657,-0.0422973506,0.6244040710,2.2931234779,0.3550794774,1.1729830871,-0.0638722848,-0.1172904593,1.2356612913,0.2205355243,0.2276951068,0.2389650019,1.1037804131,0.4951465396,0.5451265420,0.2590887595,2.2273175332,0.4408101541,1.2989210429,-0.1345085055,2.6666927339,2.3018662334,0.8079192525,1.7983845870,2.5250110229,0.7127369387,-0.0047308279,-0.0860888264,0.0216528606,0.9225538754,0.7170214796,0.1031593607,0.3891538004,-0.0662291722,0.5668156716,0.4882750814,-0.1295705781,0.6440766586,3.1002503070,0.8780260834,0.1567118048,-0.1314307426,0.4823463641,-0.0569087189,1.2182627085,0.3342415194,0.2230391835,0.7099594830,2.6619655591,0.0186210414,0.2799178948,0.2633650197,1.9111126512,1.1488275212,0.2226472523,BRCA
GSM480988,0.6699209095,1.9768290249,0.0458355059,1.0976330084,-0.0685380521,0.4483090917,2.2995154489,-0.1958453946,2.2674478426,0.3470426516,0.1726689534,0.0717317383,0.1387512824,0.0190920071,0.5249862404,1.7787399491,0.6144637026,0.4444268425,-0.0331606614,-0.0521578077,0.5378554523,0.4268805936,0.6423381358,0.2502003758,0.7093335530,0.4710813121,2.9510261086,1.9027011719,1.9867455150,0.4717482587,1.6643329611,0.2639336709,2.1901081502,2.4824682474,0.5405421165,2.3334938687,2.2279191218,0.5192004788,0.5682803235,-0.0490704349,0.0583560137,1.4222286624,0.6912962379,-0.0181701116,0.5512484685,-0.0789457363,1.2879227399,0.3691913686,0.7888646366,0.0137649187,3.0203843170,0.6707278885,-0.0337513612,-0.0647972306,0.8547642460,-0.0468429086,1.0071117860,0.3951769205,0.1758982928,-0.0029799404,2.3640487754,0.0445076557,0.6426197207,0.1802334750,1.3766792581,1.2036786051,0.1930281139,BRCA
GSM480989,0.5164725969,2.1277031632,0.0006311724,0.6682628254,-0.0055716124,0.4561344552,2.5530525644,-0.2322953261,2.5198659367,0.2522125164,0.2135165615,0.1336893973,0.4823784157,0.0415958698,0.5693165726,1.7585357691,0.4192595793,0.7921105779,-0.0571177661,-0.0869365272,0.5993327181,0.4953212294,0.7024636094,0.1723780840,1.0994870811,0.5198385118,3.1985672843,2.6137209191,1.6729394494,0.4853385165,1.5412679524,0.1286679537,2.5648820400,3.1747188966,0.3119925809,1.7259177763,3.3196494316,0.5099837124,0.7895882334,-0.0512882811,0.1251372889,1.6810859640,0.5911021925,0.0375987290,0.2192373374,-0.0408563306,2.1237873399,0.3199180766,0.7937712934,0.1639099412,3.3091132243,1.1224099571,0.0401129422,-0.1048514448,0.4700387904,-0.0013073004,0.8527186277,0.3290606150,0.1138846011,-0.0148933459,2.8404812600,-0.0409931634,0.6508376896,0.5103131626,2.3436854185,1.0984426700,0.2852107126,BRCA
GSM480990,0.5886142755,1.9517909760,-0.0681144893,0.8183849113,-0.0427508297,0.3805084057,2.9678596127,-0.0772583484,1.9193906783,0.6237125028,0.2635990058,0.0371921359,0.1128523393,-0.0540642034,0.7012747945,2.6601509087,0.4130142646,0.7562215037,-0.0087063230,0.1107932870,0.9502829010,0.3857769494,0.5615265150,0.3219937040,1.2569765001,0.6607572544,2.0966728793,2.0485996766,1.7781929330,0.5824783352,1.3757204780,0.0136483466,2.1207289993,3.1792538265,0.5372420106,1.7318905990,3.0851253934,0.7009938896,0.2493265960,-0.0503553267,0.0775462456,1.5961095689,0.5124700949,0.1545863018,0.1815268757,-0.1292774052,1.1991209335,0.5040703920,0.7665078559,0.0333015918,3.4219261243,1.1399565821,0.1445519146,-0.1168329701,0.3495328669,0.0237829644,0.7980888286,0.4179667185,0.0401264709,0.7254334432,2.5457761348,-0.0165585492,0.2270675610,0.4306118472,2.0609400869,0.9177112306,0.1617002876,Control
GSM480991,0.6150132837,1.9548463702,-0.0415107127,1.0469395604,0.0212759991,0.4695376563,2.6857965554,-0.1043424481,2.5052647062,0.6046701258,0.2092083807,0.0986545528,0.6596218793,0.0726288471,0.4987549255,2.2423003714,0.4572952855,1.1222321147,0.0130805156,-0.0484816297,0.9142568514,0.6900864716,0.7570488190,0.3367405246,1.2472408378,0.5980931108,2.7468340529,2.2291539835,2.2521647385,0.4964059232,1.5631889251,0.0840362927,2.5121300965,3.1350121101,0.6383629745,2.0342459280,2.8990819322,0.5280418684,1.0544374994,-0.0794860881,0.1604087682,1.8557779853,0.7236467786,0.1750445278,0.3723191662,-0.1158871563,1.5476096728,0.4281628126,0.5719375958,0.1180277509,3.2534763878,1.0769064036,0.1220167010,-0.0354265188,0.4903383693,-0.0323408361,0.9676728416,0.4793805461,0.1772719718,0.0510189616,2.7680677484,0.0821979287,0.6371447958,0.4589599152,2.1578396560,1.5913855732,0.2150321878,Control
GSM480992,0.5414694331,2.3609367311,-0.0501063815,0.6665939561,-0.0494704759,0.3800862124,3.0799378289,-0.1148935921,2.3321642346,0.6683106465,0.2100246319,0.0869171159,0.0189752440,-0.0304575976,0.7794783434,1.6959880740,0.3674736292,0.0302081386,-0.0038286087,-0.1197754617,0.5848525959,0.5914832216,0.4905067957,0.1333302662,0.8925691490,0.4647197556,2.2214331427,2.1542558598,1.7018735155,0.4913583273,1.4699217769,0.0446352130,1.8349805773,3.4234994650,0.5062822531,1.5170791547,3.1821215418,0.6497552522,0.9864738678,-0.0851659917,0.1988145202,1.9009259739,0.4097217267,0.1619838233,0.3079451628,-0.0921796232,1.8157576812,0.3612510420,0.2218432842,0.1418912514,3.4460021522,1.2896809784,0.0927470139,-0.1407995569,0.3735262640,0.0106290712,0.9064065219,0.5257718921,0.0732875811,-0.0384351843,2.5250671464,0.0293533208,0.3445422019,0.5628421953,2.0430217906,0.6764961886,0.2135051408,Control
GSM480993,0.4959604052,1.8447848111,0.0216581280,1.1139041867,0.0329078451,0.5930127984,2.7421589758,-0.0968969137,2.2939922811,0.8227755863,0.2942363708,0.2076407935,0.3843253352,-0.0069177446,0.6011465908,1.6260156202,0.5721119152,0.6293743797,-0.0382841914,-0.0466755338,1.0657076714,0.6061963768,0.6604025472,0.2735164897,0.9085881339,0.5712389041,2.7589055830,2.0226346815,2.0354289839,0.6403183415,1.5685368351,0.1850663591,2.3344553113,2.9720670878,0.6279432019,1.8469692867,2.8663656050,0.5661468516,1.1561504492,-0.1889131873,0.0359939708,1.7198129629,0.7140314231,0.0750380798,0.5537918077,-0.0937452182,1.6241304980,0.5473878640,0.4949024014,0.0264117020,3.0886874926,0.9961075650,0.0791702164,-0.1270389886,0.6978857851,-0.0135325677,1.2115061570,0.4565247414,0.1338819088,0.1850108376,2.3807614357,0.0159192843,0.4940378898,0.4237260454,1.8573491349,1.3016619143,0.2080415856,Control
