@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 1147 numeric
@attribute 117145 numeric
@attribute 1385 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2308 numeric
@attribute 2309 numeric
@attribute 23239 numeric
@attribute 2475 numeric
@attribute 253260 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 3164 numeric
@attribute 3667 numeric
@attribute 387 numeric
@attribute 4193 numeric
@attribute 4303 numeric
@attribute 4803 numeric
@attribute 4914 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 57761 numeric
@attribute 6199 numeric
@attribute 64223 numeric
@attribute 7249 numeric
@attribute 79109 numeric
@attribute 842 numeric
@attribute 84335 numeric
@attribute 8660 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,3.3594499677,1.0775432256,0.2841429040,0.8929513389,0.0194301160,2.3584245311,0.3070585448,0.2402767200,0.5030322363,1.1142048993,0.3341965944,0.3005721527,0.6282775754,0.8950817100,0.2150108077,0.4233776481,2.3560742060,-0.0354759898,0.5270496938,0.3680018091,-0.1747343264,0.6485961018,0.3417825494,-0.1444193100,0.0027666772,1.1555331424,0.3923970497,0.1344134227,0.4715786245,0.4274157418,0.5399298057,0.2109833946,0.4233761519,0.3441887239,0.9044679672,2.0734447259,BRCA
GSM481003,0.3007907103,3.0403829142,1.1811751007,0.2877502063,0.6741840311,0.0187250819,2.5114432043,0.3973698837,0.2727411288,0.2910148512,1.0844657192,0.2224102620,0.1220104078,0.6853814301,0.9718543944,0.2470431466,0.6166785513,2.2548772812,-0.0666174864,0.8316339611,0.2977324581,-0.1846113332,0.6032710826,0.1791957579,-0.1042557524,0.0220997693,1.4443705760,0.8256779464,0.0819050467,0.2585720528,0.6306912280,0.5658434408,0.3472401411,0.2073997641,0.7539005348,0.8997360306,1.8359449339,BRCA
GSM481004,0.4733082638,3.0274459125,1.0930646748,0.3929689074,1.0500679363,0.0489846332,2.2194539971,0.4676012300,0.2443446753,0.4274154341,1.2211422276,0.2934368548,0.1895917882,0.7605310136,1.3618418052,0.2174914059,0.7089324468,2.2044553339,-0.0436277898,0.8311210740,0.4250780939,-0.2144304077,0.6172203298,0.1934292825,-0.0326631340,0.0015714503,1.2018412555,0.5918967704,0.1194911064,0.4018767920,0.4066202738,0.7046424368,0.3063080642,0.4658762154,0.5294298967,0.6994387101,2.0852232943,BRCA
GSM481005,0.7983672971,3.2873637975,1.2595446937,0.7559128657,1.0804211942,0.0936311534,2.3890128664,0.4302809539,0.3521433463,0.6347819451,1.0370027176,0.2603539082,0.3458943082,0.5514022044,0.9572651076,0.2191770812,0.5900625983,2.3612720490,-0.0388047886,0.9165573088,0.8258913127,-0.1696848749,0.8054027840,0.2936143763,-0.0949890131,0.3289049813,0.9524374414,0.5596565347,0.1420803729,0.1130118881,0.4885815124,0.4047300673,0.2905315393,0.2884040600,0.4136187493,0.9291214281,1.7138396081,BRCA
GSM481006,0.6102282105,3.2162807881,1.2238033216,0.5505344721,0.6378079136,0.0438960250,2.7993582883,0.4174783649,0.4585124611,0.3479478771,1.0087522527,0.2802438269,0.4984882198,0.5057105281,1.0202108809,0.2907139877,0.8372901850,2.5397693236,0.0404348410,0.7038628336,0.2627044822,-0.1832060911,1.0976617766,0.2433270854,-0.0674328190,0.2390861619,1.1112498336,0.4886666650,0.1587185629,0.4371366945,0.2278557571,0.4619503272,0.1776633329,0.2978730382,0.5213412684,0.9813082456,2.2371679245,BRCA
GSM481007,0.3836162349,3.1362124086,1.6133605374,0.2756707471,0.4435967583,-0.0388119381,2.4604020782,0.2757121727,0.4389845826,0.2384463277,1.1132442777,0.0997455566,0.2576141527,0.7364221625,0.5586554259,0.3265193482,0.7127858588,1.9990592401,-0.0409890643,1.1005772964,0.1905497794,-0.1365150868,0.8467260383,0.1014056848,-0.0381952070,0.1471414633,1.4279245571,0.9255183645,0.0631843703,0.4146404365,0.6210500084,1.0905699930,0.1454368461,0.2544627860,0.7313789074,1.4128450900,2.4773025594,BRCA
GSM481008,0.5217626055,2.8834402039,1.3575888276,0.9329660580,0.9559558100,0.1053648011,2.1300801171,0.4476290999,0.1066316756,0.4081129372,1.1647435436,0.1532034397,0.2721167824,0.9535613207,1.0892350491,0.2930997753,1.0194556943,1.7342027903,-0.0201522052,0.1624789312,0.0193564333,-0.1285786398,0.6941363809,0.1758980179,-0.0852505426,0.0879067641,1.1462765579,1.0612640086,0.1297484952,0.5422488834,0.5373691567,0.8044336510,0.2522952942,0.3386435662,0.4864576326,1.2513729022,0.9513051909,Control
GSM481009,0.5489170128,3.1617967563,1.3927305539,0.4141671401,0.6430202209,0.0205618788,1.7882246540,0.1436777954,0.1509363933,0.2350725353,0.7827945293,0.1104632507,0.1893804825,0.2072424322,0.4939206066,-0.0037192791,0.4139739338,2.2850365361,-0.0891779845,0.2395150413,-0.1264328993,-0.3624040733,0.5816204784,0.2437746771,-0.0950082633,0.1336468826,0.6547553167,-0.0767497015,0.0174211498,0.5468757408,-0.1626200724,0.1962660708,0.0955880366,0.1468754295,0.3737636758,0.6834063754,1.9888664977,Control
GSM481010,0.6249280034,2.8992610497,1.3314499458,0.8322192047,1.2125423061,0.1562225824,2.1086231072,0.3798376370,0.2984728678,0.7196304901,1.0606767932,0.3681621031,0.4577725240,0.5189746011,0.9262991083,0.1394916174,0.5420321556,2.1533832948,-0.0505959386,0.6172756503,0.5218429157,-0.1443649510,0.6870637622,0.2892597577,0.0721562371,0.1319778106,1.1194783820,0.7550900512,0.1197620314,0.4609089670,0.4924584213,0.5605236076,0.2539266995,0.3461703660,0.3622522485,0.7244732748,1.8940424562,Control
GSM481011,0.3773361022,3.6372286978,1.4352504081,0.2562781054,0.6351075991,0.0381124616,2.7272794777,0.4895673924,0.1811286233,0.3613063704,0.9986064284,0.1710649889,0.1985828435,0.9022890391,0.8232649406,0.3450707688,0.5721479334,2.2447497329,-0.0865562696,0.5932266812,0.7672940524,-0.2897583519,0.9310768999,0.2223992294,-0.1192103243,0.0018939260,1.3710955015,0.8490704160,0.1251327870,0.5185265392,0.6076260573,0.7087018626,0.2728890434,0.1899039943,0.5318953696,1.2261386028,1.9250442030,Control
