@relation data

@attribute id string
@attribute 2205 numeric
@attribute 2206 numeric
@attribute 2207 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3578 numeric
@attribute 3586 numeric
@attribute 3596 numeric
@attribute 5553 numeric
@attribute 6037 numeric
@attribute 6356 numeric
@attribute 7124 numeric
@attribute 8288 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0289540433,-0.1200261502,0.0379314159,0.0626108013,-0.0021598573,-0.0444646151,0.1910638078,0.0322430879,0.0734804541,-0.0575062146,-0.1060773984,-0.1346518659,-0.0876011369,-0.0373341867,-0.1635283750,-0.0627090877,-0.1075433137,-0.2551962770,-0.0203942615,0.2304488603,-0.1387091459,-0.0589474224,-0.0286056817,-0.2393489828,-0.0538285408,-0.1593005250,BRCA
GSM480985,0.0329193385,0.0127824537,-0.0435632045,0.6915450320,0.1251381343,-0.0231436351,0.2698293427,-0.0650405677,0.0428558186,-0.1290383934,0.1628512691,0.0374173649,-0.1197701725,-0.0726235659,-0.1799587318,-0.0660942230,-0.1736836843,-0.2261143029,-0.0459955214,0.1065123603,-0.1634598598,-0.0580652157,0.0503361004,-0.1128107742,0.0384253590,-0.1639282239,BRCA
GSM480986,0.0295116649,-0.0726692492,-0.0710671727,0.4945947789,0.1963292633,0.0140152021,0.2892794812,-0.0956911196,0.1620062226,-0.1481252838,0.1136571739,-0.0432058185,-0.1058928922,-0.0494047877,-0.1821055065,-0.0732426170,-0.1923048248,-0.1601737868,0.0224967756,0.1787079119,-0.1364871566,-0.0985684533,-0.0117659394,-0.1781061218,-0.0640416026,-0.1522055960,BRCA
GSM480987,-0.0206565357,-0.1175609144,0.2019710821,0.0661166904,0.1146925516,-0.0216950949,-0.0708309157,0.1852427243,0.2594022517,-0.1046273241,-0.1178809743,-0.1097697392,-0.1023941331,-0.0800775427,-0.1676234927,-0.0101402886,-0.1336183191,-0.2000680720,-0.0589916677,0.1419212773,-0.1608016359,-0.0807794194,-0.0407701192,-0.1471193952,0.0094975195,-0.1375176070,BRCA
GSM480988,0.0283459227,-0.0844059322,-0.0183549198,0.4122418322,0.0454927820,0.0066495671,0.2402783686,-0.0805971442,0.0238832242,-0.0136553543,-0.0180359739,-0.1178864969,-0.0838345339,-0.0292149216,-0.1232804301,-0.0796688943,-0.1220734088,-0.1748360544,-0.0282015741,0.4540033469,-0.1247735740,-0.0492453841,0.0001304974,-0.1395004237,-0.0275243978,-0.0947629332,BRCA
GSM480989,0.1155050109,-0.0654569282,0.0487330010,0.8770841099,0.1130909237,-0.0627682461,0.5084585080,-0.0473541224,0.0141822898,-0.0902577417,0.2084253303,-0.1505416402,0.0919470743,-0.0545651176,-0.1595126757,-0.0296488404,-0.1638495176,-0.2916233484,-0.0506024629,0.1535244920,-0.1956799424,-0.1092598151,-0.0217998318,-0.2097784237,0.0307232283,-0.1816061430,BRCA
GSM480990,0.0175347657,-0.1234474166,-0.0813402728,0.1208910512,0.1960860100,0.0098015560,0.0771852141,0.0482923948,0.1855409761,-0.0054088302,-0.0469217674,0.0769794038,0.0021974898,0.0218796361,-0.1643242365,-0.0061980326,-0.1082705263,-0.1563080516,-0.1067628994,-0.0331141966,-0.1877647831,-0.0418200842,-0.0152148257,-0.2015584516,-0.0896845966,-0.1055990883,Control
GSM480991,0.0476327059,-0.1031589601,0.0327042871,0.8700902536,0.2280225680,-0.0335729512,0.2943344935,0.0232491174,0.0698537100,-0.0889617601,0.7456210894,-0.0470037273,0.0457426893,-0.0695734364,-0.1673133309,-0.0719654648,-0.0975519806,-0.1673274888,-0.0838136621,0.0278210319,-0.1566803373,-0.0328708654,0.1726690396,-0.2022643248,-0.0468050021,-0.1121194788,Control
GSM480992,0.0556084164,-0.0821689117,-0.0269275308,0.3343284855,0.1347692112,0.0117455605,0.1602105837,0.0454827089,-0.0322465841,-0.0244123454,-0.0797030918,-0.0839464270,-0.0198893765,0.0362902686,-0.1594729364,-0.0574405404,-0.1449303487,-0.1863134343,0.0006584926,0.2906884177,-0.0963041258,-0.1047790902,-0.0538811761,-0.1894806632,-0.0313747032,-0.1507984696,Control
GSM480993,0.0153901557,-0.1059925269,-0.0097680694,0.5518651867,0.0842804099,-0.0596483520,0.2476261285,0.1215528380,0.1667407294,-0.0892533154,0.9970571118,-0.0267558961,-0.0672223516,-0.0319663664,-0.1424055492,0.0129006933,-0.0816621768,-0.0972517151,0.0230614987,0.5492751280,-0.1227378373,-0.1134757399,-0.0270253466,-0.1935986061,0.0125217407,-0.1587878019,Control
