@relation data

@attribute id string
@attribute 355 numeric
@attribute 356 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 841 numeric
@attribute 843 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8743 numeric
@attribute 8772 numeric
@attribute 8795 numeric
@attribute 8837 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.2668822305,-0.0072285445,-0.1203307158,1.4667636421,-0.0815773857,0.1048994176,-0.0064779885,1.0991232922,0.1502289322,-0.1282253968,1.1454639601,1.1674721982,0.3946563084,BRCA
GSM481003,0.0943974674,-0.1151960538,0.3678463830,1.3210169064,0.0369979428,0.1321838536,-0.0000994813,1.2488890655,0.0927192407,0.3719748261,1.3959826067,1.1896560479,0.4604086661,BRCA
GSM481004,0.0639764964,-0.0492128852,-0.0368083989,1.4022095196,0.0960737533,0.0914597162,0.0499261181,1.2252235113,0.1418394002,-0.0596923572,1.4400380619,1.2871998267,0.4613454718,BRCA
GSM481005,0.5774546972,-0.0388775236,-0.1027448054,1.3140131507,-0.0153414088,0.1227475022,0.0269903768,1.0535859416,0.1484226488,-0.0834746774,1.2396340239,1.0606739779,0.5493073225,BRCA
GSM481006,0.3577389630,-0.0263599712,-0.0591356744,1.1998099668,-0.0463810288,0.1767319650,0.0225465108,0.8621735083,0.1076701371,0.1952458235,1.1236223613,1.0853338932,0.4692782080,BRCA
GSM481007,0.0829495256,0.0419518193,0.1398046748,1.5900844355,0.1268612003,0.1683203725,0.0001815175,0.9311149749,0.0681875506,0.6190081456,1.3381449249,1.0645730355,0.1118762767,BRCA
GSM481008,0.1062172761,-0.0779219265,-0.0821399172,1.2373752406,0.3151042461,0.2110551038,0.0193326599,1.3610299529,0.0933854235,-0.0424767471,1.3797544043,1.2882454568,0.2001410015,Control
GSM481009,0.3526260266,-0.1702981595,-0.1245508698,1.0942457432,-0.4913612215,0.2052960319,-0.0737737967,0.5619953670,0.0010559037,0.0144388925,0.7153020533,1.1498214635,0.1667075575,Control
GSM481010,0.2218772557,-0.0221168976,-0.0689478631,1.2312859525,-0.1288154235,0.0754469297,0.0235196726,1.1540054709,0.2645242032,0.4432143136,1.3444891074,1.1100221166,0.4466109948,Control
GSM481011,0.2600723965,-0.0394266611,-0.0423061008,1.2472988190,-0.0234986019,0.0645896237,-0.0662813277,1.4445699183,0.1111272328,-0.0992656249,1.3676190143,1.2261578285,0.3790538642,Control
GSM481012,0.3411532286,-0.0181944962,-0.0311700639,1.4204823094,0.0011514491,0.1549620091,0.0800619614,1.0606842966,0.2251819701,0.2032668440,1.1537734513,1.1285830455,0.2959709065,Control
GSM481013,0.1014050601,-0.0221239794,-0.0627147092,1.1602775286,0.2717441113,0.1402898318,-0.0087783377,1.5755671661,0.0473983577,-0.0999731331,1.7014235457,1.1260164577,0.2050465404,Control
GSM481014,0.5082594921,0.0149865051,-0.0723417840,1.0337367212,-0.0105862825,0.0670862334,0.0185332027,0.8500642005,0.0510836801,-0.0548179927,0.9474871756,1.0156399933,0.2357880793,BRCA
GSM481015,0.1737926123,-0.0004419723,-0.0646013246,1.5024561775,0.0591209829,0.1899209407,-0.0022837648,1.4685288234,0.1198736366,-0.1131234998,1.4547775587,1.1335741330,0.2271965820,BRCA
GSM481016,0.3450413251,-0.0526304698,-0.0621314616,1.3481743960,0.0215054122,0.1107827259,0.0303990693,1.0801549642,0.2604883399,-0.0841739704,1.3155696971,1.3687091752,0.4297771176,BRCA
GSM481017,1.1010917196,-0.0365287973,-0.1499083621,0.9211265244,-0.1188413726,0.1021767956,-0.0039196432,0.5356492494,0.2862196747,0.1246142148,1.0333712837,1.0404246212,0.5021986393,BRCA
GSM481018,0.0786435147,-0.0628729105,-0.0238405286,1.5005533980,-0.1012301941,0.1060857647,-0.0597275328,1.1049905870,0.0606727524,-0.1454663174,1.4888467808,1.4429311187,0.1420873588,BRCA
GSM481019,0.7336006378,0.0044084319,-0.0762645153,1.1889668928,0.0465346155,0.0875246171,0.0072558275,1.2704723208,0.2809851860,0.0112153623,1.6588469677,1.1405489649,0.4888554014,BRCA
