@relation data

@attribute id string
@attribute 10376 numeric
@attribute 10382 numeric
@attribute 107 numeric
@attribute 10746 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1453 numeric
@attribute 153 numeric
@attribute 1812 numeric
@attribute 1813 numeric
@attribute 1902 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 23236 numeric
@attribute 2767 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2885 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 2977 numeric
@attribute 2982 numeric
@attribute 2983 numeric
@attribute 3265 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 347733 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 51807 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5592 numeric
@attribute 5593 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 56034 numeric
@attribute 5605 numeric
@attribute 5607 numeric
@attribute 5613 numeric
@attribute 57369 numeric
@attribute 5894 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 7277 numeric
@attribute 7280 numeric
@attribute 7846 numeric
@attribute 79861 numeric
@attribute 80310 numeric
@attribute 81027 numeric
@attribute 84617 numeric
@attribute 84790 numeric
@attribute 983 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,3.5677944721,-0.0288186261,-0.0680557761,0.3091622756,-0.0785590173,0.7727496513,-0.1577812994,0.3797550982,0.5154408196,-0.0726066500,0.1941818817,0.7757304648,-0.1540361319,-0.1396255618,-0.0537710631,-0.0427237502,0.6516626943,0.4345339728,-0.0095319855,0.4097788456,0.9435579393,0.9581370279,0.2980682768,1.6708331763,0.5726595125,1.1579167798,1.3452941188,-0.0916047048,-0.1141170166,-0.0481754177,1.5137622879,0.4752146857,1.0380567778,-0.0976008454,1.0445375377,-0.0832084007,-0.1147711529,0.1313168648,0.1067213277,0.5609436097,0.4153290968,1.3243965731,0.9836430031,0.1111394250,0.1106841764,-0.0511229581,-0.0282087656,-0.0776044747,1.6300333739,0.0394911230,0.5931362181,0.6055969648,-0.0123531642,0.1474579691,-0.1072664774,-0.0825690696,0.0162428117,0.1744889757,0.5276523813,0.4586358647,0.3851125020,1.0886658402,0.0778244350,0.2663556504,0.9930449004,-0.0355313209,0.6409841057,0.1797246685,0.5492388602,-0.0230143287,0.6034259981,3.1889888843,1.5196827501,1.0409866323,-0.0569226356,-0.0268816207,0.1749654713,2.5167173297,2.7598084610,1.5315232102,BRCA
GSM480985,2.9900873900,-0.0281715110,-0.1146877620,0.2725222850,-0.1466375627,0.5223725109,-0.1766650246,0.4228589949,0.3467999483,-0.1656008608,0.2055798990,0.7636967339,-0.1954244811,-0.1558829480,-0.0810809586,0.0847782912,1.2256539837,0.3325850749,-0.0878300879,0.7330552477,0.7473870953,0.9909502640,0.3047061024,1.2345138497,0.6760796893,1.3204932428,1.1583383579,-0.1374636242,-0.0872575622,-0.0720081153,2.1865274160,0.6247228243,0.5481084954,-0.1108308566,0.6140555739,-0.1432452348,0.0463002470,0.4415400387,0.5849629343,0.3553600297,0.4587173745,0.8611773475,0.8162365453,0.1417041606,0.7138120158,0.0697612964,-0.0824546233,-0.0930615631,1.0536758155,-0.0840634818,0.7376574537,0.7695002645,-0.1038192192,0.0900841358,-0.0931613796,-0.0522140021,-0.0204174839,-0.0210341562,0.4521202200,0.5649788797,0.3733170288,1.1290601162,0.0538346215,0.4751552710,1.1653226431,-0.1231460814,0.6127393824,0.2011654340,0.6409502427,-0.0673303304,0.4959358562,2.0826565823,1.4011247753,1.6489416735,-0.1317157095,-0.1189935130,-0.0238171754,2.2343913019,1.8683165313,0.5325953874,BRCA
GSM480986,3.6290852429,-0.1273410109,-0.0866454035,0.2780386316,-0.1313444398,0.6232914684,-0.1350317207,0.1785444665,0.5399395962,-0.1195620130,0.1296261391,0.9877382814,-0.1762460582,-0.1632568433,-0.0398674749,-0.0512837897,0.4262836435,0.3517915079,0.0055539080,0.5153439700,0.9827568145,1.1200479176,0.3719062484,1.4959124994,0.5903858004,1.3325283364,1.5127595663,-0.1015002006,-0.1156969661,-0.0983475077,1.5938780755,0.3553589802,0.9493732134,-0.0625668951,0.9790341390,-0.0916200509,0.0904222927,0.2835222208,0.1536485495,0.6212419597,0.4106089262,1.3830056341,1.0151979217,0.1096048629,0.1403553155,-0.0249111570,-0.0542476384,-0.0521149571,1.4571645670,0.0685284909,0.6712817949,0.7078176651,-0.0887387330,0.1559347632,-0.1167993353,-0.0710934066,-0.0188590247,0.0612855106,0.5276161861,0.5706250406,0.5725946952,0.9183458069,0.0844743560,0.3229785034,0.9547375822,-0.0676274607,0.4839221177,0.0952468054,0.4793911673,-0.0464315283,0.4868997302,3.3673881293,2.3142127692,2.1572514423,-0.1171294084,-0.0124066453,0.0469522432,2.9359630049,2.7302273117,1.0733144594,BRCA
GSM480987,3.8779773713,-0.0967372320,0.0948443130,0.2132891920,-0.0932495861,0.9581980763,-0.1124067577,0.0528845680,0.8650637666,-0.1120932270,0.1242048581,0.7732189820,-0.1139230275,-0.1559271504,-0.0703078300,1.4062388072,0.0239258781,0.1587947994,0.2631349051,0.1668422063,0.8988900241,1.4479325302,0.3169702389,1.2553548241,0.6081153182,1.2904711387,1.4599798470,-0.0543699809,-0.1561384355,0.7837522152,0.2683285492,0.0268596356,0.6616964770,0.0193127421,0.5367014407,-0.0542399500,0.2624565111,0.3327935711,-0.0104492808,0.3998152808,0.2296363310,1.3380605279,0.3447195155,-0.0844146820,0.5136479330,1.6619171948,-0.0531463313,-0.1041722893,0.9919344300,0.0007446416,0.4481176670,1.0939444790,-0.0234222412,0.0835026311,-0.1432857454,-0.0616863377,0.1036219357,-0.0438584861,0.4570317386,0.5260457562,0.7588645808,0.7650982737,0.0511663564,0.3089098648,0.2135299446,-0.1292126988,0.3882937707,0.0700896732,0.1445394283,-0.0569087189,0.3342415194,2.0744834742,2.1789668797,1.7745512115,-0.1908386909,-0.0200631739,-0.0339778409,3.1207731665,2.8983338673,0.5592251090,BRCA
GSM480988,3.6357552707,-0.0555671919,-0.1114876393,0.1208812303,-0.0557560889,0.3484778570,-0.0759397257,0.2434777927,0.2204383947,-0.0361867587,0.1508974081,0.6518305094,-0.1390531168,-0.1760987231,-0.0526394200,-0.0821234680,0.3245137288,0.1726689534,0.0293470489,0.4406262552,0.8038834569,0.7840176249,0.1900400466,1.2965172852,0.4102926908,1.4781041429,1.6300611323,-0.1008589073,-0.0799968216,-0.0213933734,1.2792273538,0.4228163466,0.4589619954,-0.1026419042,0.7009843852,-0.1451770102,-0.1536180349,0.1991312819,0.2297151421,0.5623337450,0.2562269165,1.0662603861,0.7083761824,0.1243722733,0.3558236213,-0.1096154724,-0.0758860412,-0.0521348746,1.0592323652,0.0395486050,0.3137383716,0.5631931945,-0.0202760463,0.0817065693,-0.0806064152,-0.0384889170,-0.0203979274,-0.0815424372,0.4923907940,0.4829891018,0.6892718586,0.7607839022,-0.0383270433,0.2162846135,0.7728505326,-0.0848140835,0.4704262694,0.0896705153,0.3725107078,-0.0468429086,0.3951769205,2.3828095992,0.9475924223,1.3547277352,0.1478674044,-0.0519959615,0.0089429839,3.1870181559,2.2334888377,1.2855403286,BRCA
GSM480989,3.9679495991,-0.0745764695,-0.0620193510,0.1793149316,-0.0467369777,1.0119184052,-0.1447008381,0.2998246142,0.3220232484,-0.0685872297,0.2054151728,0.6693502553,-0.1974490479,-0.1462729566,-0.1227433507,-0.0482632292,0.6720767098,0.2135165615,-0.1595958304,0.1935005427,1.2212249650,0.4984121071,0.4542093934,0.9037719321,0.5169472916,1.3912816293,1.6843677122,-0.1681367158,-0.0970981673,-0.0845672461,1.3183497786,0.3740881065,1.1103506463,-0.1277992185,0.3194897579,-0.1136690129,-0.2077306161,0.2200210720,0.0458035868,0.4976210030,0.2400973081,1.2916537300,0.9575855513,0.0830807900,0.1486610471,-0.0582257844,-0.1717131852,-0.1177975059,1.6992731094,-0.0830072642,0.9056678476,0.3538124809,0.0047141360,0.0811992555,-0.1211765001,-0.1123442115,-0.0704543160,-0.0046208630,0.4168803811,0.8519349658,0.5325530826,0.5987844912,0.0375365682,0.2186570357,0.8033357407,-0.1500628426,0.4437155496,-0.0037837656,0.2630944657,-0.0013073004,0.3290606150,3.2218457460,2.1405493169,1.8233566558,0.0594580001,-0.0339701888,0.0111560755,3.1582303641,3.0880829493,0.8374702217,BRCA
GSM480990,3.9524556995,-0.1039107214,-0.0744136228,0.1569616343,-0.0817924930,1.0164559484,-0.1368300982,0.1709839052,0.5393573991,-0.1056272242,0.2828586080,0.8615262061,-0.1564650708,-0.0530742330,-0.0900377317,0.2878210504,0.0702140510,0.2635990058,-0.0106996141,0.0480474158,1.2928899753,1.2059587278,0.6375199349,1.3057659769,0.5721652171,1.4284008093,1.6475978081,-0.1523869622,-0.0911356945,-0.0988414468,0.5887710824,0.0471883606,1.1067612915,-0.0703890364,0.8174539939,-0.1357530457,-0.1810454370,0.1628782986,0.0021861719,0.5061100200,0.3191353141,0.9421872181,1.2329029113,-0.0246153800,-0.0732167417,0.0055968963,-0.0585756781,-0.0345598439,1.9801055864,-0.1134931392,0.8428640298,0.7935236208,-0.0195084080,0.1371517299,-0.1211324487,-0.0606057024,-0.0879145068,0.0235689364,0.4040678319,0.5468216389,0.5505317761,0.6595550065,0.1245269666,0.3530097061,0.5710339894,-0.1697774710,0.3387474729,0.0120991491,0.3107558547,0.0237829644,0.4179667185,3.3529577652,2.4611301571,2.1147120445,0.0293492060,-0.0994900212,-0.0739787453,3.6820357441,3.4625004133,0.8005220020,Control
GSM480991,3.6764880718,-0.0661357046,-0.0467888096,0.2283889583,-0.0623631008,0.4249343571,-0.1120446003,0.2858755783,0.5548712921,-0.1251052238,0.2768006893,0.8657999114,-0.1315447598,-0.1006412699,-0.0514999412,-0.0016063352,0.8736306505,0.2092083807,-0.0189355184,0.2907817717,1.1701500476,0.8869519606,0.4446749834,1.2026453590,0.6132513040,1.4307339596,1.5652074934,-0.1160025901,-0.0841684302,-0.1112478049,1.5018956885,0.4862613372,0.9763167946,-0.0953200421,0.5806073944,-0.0895572991,-0.1448598598,0.2311761151,0.1075655196,0.7279821927,0.3643042232,1.1985398679,1.0221306102,0.1555605578,-0.0021417977,-0.1018400040,-0.0153409640,-0.0434485409,1.5307328514,-0.0085634497,0.7147501284,0.6564376624,-0.0500267771,0.0569693500,-0.0960165404,-0.0531655469,-0.0341341265,0.1044185632,0.5071865046,0.6482640730,0.4671709960,0.7990539124,0.0588836264,0.3133865415,0.7389248726,-0.1214312441,0.3654298311,0.0441448208,0.3851343730,-0.0323408361,0.4793805461,3.3572398025,2.8633571865,2.0409953010,0.0275098169,-0.0116307199,-0.0545980870,3.0831251144,2.8621352510,0.3363024906,Control
GSM480992,4.1254810095,-0.0343264374,-0.0848685851,0.1509911763,-0.1067906695,0.8758288564,-0.1194200918,0.5049739010,0.4127616239,-0.0951718734,0.4200474990,0.9769073650,-0.1672715678,-0.1006375997,-0.0495621178,-0.0106906830,0.1679068491,0.2100246319,0.0041698367,0.0814318765,1.2670981353,0.8968451944,0.4867185676,1.0801601244,0.4795048717,1.5164660945,1.5792976092,-0.1483381317,-0.0552022004,-0.0100631980,0.9500978774,0.3178290203,1.1827308424,-0.0516557560,0.2360801543,-0.1007516642,-0.1868083268,0.0994592431,0.0161160152,0.7308892569,0.2580534183,0.6252961718,0.9602108987,0.1326202285,-0.0854762300,-0.0067720842,-0.0314552064,-0.0266702802,1.8464471474,-0.0424288371,1.1381731691,0.5008515699,0.0557855016,0.1225340664,-0.1356904655,-0.0742785615,-0.0708790025,0.0507125267,0.4130200728,0.9082788116,0.6848330431,0.7243998100,0.1346057261,0.3583373172,0.8443388831,-0.0644563050,0.3105769333,0.0183351703,0.4019502806,0.0106290712,0.5257718921,3.2449410757,2.3608634324,1.7412350228,0.0315729241,-0.0291549388,-0.0133145689,3.1250588000,3.1366379260,0.5412993354,Control
GSM480993,3.9864991905,-0.0837569483,-0.0384183934,0.2146910506,-0.1120296282,0.7973100805,-0.1578653891,0.2520091683,0.4410814088,-0.0471520076,0.3209931134,0.9614707976,-0.1295311931,-0.1369977660,-0.0134482001,-0.0042879188,0.4212769849,0.2942363708,-0.0442055219,0.2383615070,0.9880169092,0.9020118648,0.4554820714,1.2183062536,0.5834782023,1.3899838875,1.5582134934,-0.1113111010,-0.0815788737,-0.0859209333,1.3166377394,0.4658857981,0.9945207685,-0.0657494664,0.6600011322,-0.0804203933,0.3069863683,0.1916949626,0.1179360291,0.7271375300,0.2800151646,1.2895348594,1.0650870211,0.1729075173,0.3114745932,-0.0247930701,0.0246895630,-0.0896386958,1.4765024371,0.0611034877,0.8387103804,0.5521481080,-0.0571271274,0.1051260916,-0.1144585606,-0.1054423138,-0.0546788054,-0.0448614263,0.4741801064,0.7940912880,0.6592196021,0.9300896448,0.0415849929,0.3932155144,1.0441827782,-0.0985278465,0.3602931440,0.0562111053,0.4506590302,-0.0135325677,0.4565247414,3.1192307073,1.7732203454,1.8450391043,-0.1029275539,-0.1192125512,-0.0202608891,2.9417669772,2.7925616103,0.8794380091,Control
