@relation data

@attribute id string
@attribute 1376 numeric
@attribute 2180 numeric
@attribute 32 numeric
@attribute 51422 numeric
@attribute 51719 numeric
@attribute 53632 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5571 numeric
@attribute 6794 numeric
@attribute 788 numeric
@attribute 81617 numeric
@attribute 92335 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.4807521223,0.5504470655,0.5454295677,0.4646742284,0.6606304159,-0.1558575333,0.3637731535,0.0360623569,0.3142809994,0.3793039653,1.2135343187,0.6672608734,0.6411779820,-0.0728645358,0.5674426320,BRCA
GSM481003,0.3616421534,0.6048027216,0.4951688154,0.6159307871,0.5657813285,-0.2066124493,0.1332963157,0.2133807744,0.4006217571,0.2187216153,1.0570318964,0.7261097359,0.7100237496,-0.0650269948,0.5324282837,BRCA
GSM481004,0.4839841908,0.7153210319,0.3831295607,0.5280265394,0.5105410854,-0.1558413584,0.2730250218,0.1387292464,0.4834087469,0.3671485339,1.1893046432,0.6515845122,0.5957660839,-0.0573928333,0.7119792320,BRCA
GSM481005,0.3635529188,0.7069192415,0.3915433800,0.5488899600,0.8912569354,-0.1503564806,0.4465344528,0.3050140299,0.2665077821,0.5788243846,1.2283004059,0.6276260959,0.9502782896,-0.0534741153,0.6620328182,BRCA
GSM481006,0.2395267150,0.6686341315,0.3236960775,0.4568939241,0.8934054012,-0.2304550494,0.4219468927,0.2677976949,0.3170180266,0.4696057636,1.2341631519,0.7024776620,0.6199058815,-0.0648038915,0.5007980014,BRCA
GSM481007,0.2018490715,0.3770829265,0.2606072952,0.4850304085,0.6600428571,-0.1132943790,0.2078037398,0.3047560774,0.2882899219,0.2363376082,1.2034804754,0.8674837843,0.4160864594,-0.0194338205,0.4574875232,BRCA
GSM481008,0.2849969615,0.5056613719,0.2611185363,0.2731108888,0.8142788393,-0.1627681106,0.4401012863,0.0270310399,0.2632278906,0.2450710803,0.7244602077,0.6947962312,0.1847491046,-0.0626289225,0.6468804688,Control
GSM481009,0.0780807681,0.3376999679,0.1901511919,0.3031819166,0.6071586992,-0.2230458952,0.3317766436,0.0109881255,0.1414522223,0.4068521300,0.8363790043,0.4310861530,0.3086199890,-0.0793077875,0.4213495773,Control
GSM481010,0.4205025202,0.5770887419,0.3207502764,0.8215701136,0.8830358223,-0.1390014389,0.3572219872,0.5812155417,0.3280633487,0.4695603981,1.0363030962,0.6138395346,0.5710561479,-0.0406932327,0.3944462617,Control
GSM481011,0.3113163992,0.3353112991,0.3888245764,0.5831935987,0.4189817042,-0.1638879136,0.2984264700,0.2009746619,0.3781177578,0.2694914768,0.9615260942,0.6972152445,0.6301581376,-0.0355642655,0.8399777501,Control
GSM481012,0.4125046836,0.6180984246,0.5939679487,0.4073431280,0.7123553163,-0.1786582074,0.4087869638,0.0076115517,0.3879325633,0.4391647754,1.0509915650,0.6466005790,0.3755001500,-0.0702935101,0.5920915937,Control
GSM481013,0.3636496490,0.3839085695,0.0453373945,0.1360421606,0.8148122863,-0.1728460779,0.1846826039,-0.0146928144,0.2855955935,0.1662731245,0.7961556201,0.8133423201,0.1512953050,-0.0410706921,0.6081337381,Control
GSM481014,0.2711375153,0.8465044481,0.3434606067,0.3852008042,1.0442743229,-0.1611475941,0.5820376340,0.1980671130,0.1825854234,0.3714381915,0.8993458616,0.7640338226,0.1606888090,0.0226854740,0.5081123085,BRCA
GSM481015,0.4257671119,0.4140431230,0.2499248164,0.2678793711,0.6383655376,-0.1689731893,0.3755287588,-0.0220329384,0.4787849003,0.1439101115,1.2385282450,0.9122212937,0.5129589755,-0.0271447495,0.5459779513,BRCA
GSM481016,0.3010384944,0.7734404969,0.2671394169,0.4390678673,0.7863734532,-0.1548945986,0.5570501529,0.1428151037,0.3664770756,0.4075831596,1.1575041611,0.5575365581,0.6932964194,-0.0801788651,0.5838299508,BRCA
GSM481017,0.2215055054,0.7966708689,0.3263063460,0.3900896119,1.2336620234,-0.1639669294,0.7213434148,0.6224485244,0.2431533621,0.7658517120,1.0342343248,0.3928696744,0.3468702257,-0.0527319555,0.3964978602,BRCA
GSM481018,0.3476753608,0.4644350589,0.7954416974,0.2569391891,0.4614699309,-0.2279643184,0.0937410737,-0.0231744475,0.5662298092,0.2908340923,1.4741737248,0.7619989434,0.5697404616,-0.0181278945,0.7129241905,BRCA
GSM481019,0.1973227991,0.4459936683,0.3463139560,0.4912142258,1.0691300405,-0.1261391026,0.5183593054,0.2901540527,0.3002776569,0.3736502648,1.0138466657,0.6744183693,0.6946179661,-0.0460257149,0.6072644015,BRCA
