@relation data

@attribute id string
@attribute 1378 numeric
@attribute 1380 numeric
@attribute 1435 numeric
@attribute 1436 numeric
@attribute 1437 numeric
@attribute 1440 numeric
@attribute 1441 numeric
@attribute 1604 numeric
@attribute 1791 numeric
@attribute 2056 numeric
@attribute 2057 numeric
@attribute 2208 numeric
@attribute 2322 numeric
@attribute 2323 numeric
@attribute 2811 numeric
@attribute 2814 numeric
@attribute 2815 numeric
@attribute 290 numeric
@attribute 2993 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3559 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3567 numeric
@attribute 3568 numeric
@attribute 3569 numeric
@attribute 3570 numeric
@attribute 3574 numeric
@attribute 3575 numeric
@attribute 3589 numeric
@attribute 3590 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3684 numeric
@attribute 3690 numeric
@attribute 3815 numeric
@attribute 4254 numeric
@attribute 4311 numeric
@attribute 7037 numeric
@attribute 7066 numeric
@attribute 7124 numeric
@attribute 7173 numeric
@attribute 7850 numeric
@attribute 909 numeric
@attribute 910 numeric
@attribute 911 numeric
@attribute 912 numeric
@attribute 913 numeric
@attribute 914 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 920 numeric
@attribute 921 numeric
@attribute 924 numeric
@attribute 925 numeric
@attribute 926 numeric
@attribute 928 numeric
@attribute 929 numeric
@attribute 930 numeric
@attribute 931 numeric
@attribute 933 numeric
@attribute 945 numeric
@attribute 947 numeric
@attribute 948 numeric
@attribute 951 numeric
@attribute 952 numeric
@attribute 960 numeric
@attribute 966 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0576510539,-0.1370079308,-0.0808144252,-0.1097948564,-0.1695937390,-0.0375441256,-0.1424500825,1.7271976336,-0.0840032491,-0.1176714556,0.0277085917,-0.0745226992,-0.1022564159,-0.0956410005,-0.0582620840,-0.1849323449,-0.0834644611,2.3332005591,-0.1042978212,-0.1346518659,-0.0876011369,0.2482422408,-0.0177594677,0.1592604196,-0.1760776161,-0.0373341867,-0.1635283750,0.4627507684,-0.0627090877,-0.0751595289,0.1266020980,0.0187227052,-0.0850291087,-0.1501764774,0.0237731130,0.0040344090,1.5895233715,0.1426907652,0.8780306708,-0.1136285241,1.0923797830,-0.0461405370,0.9300875217,-0.0646153320,-0.0655429406,1.2755532927,0.3179116794,-0.0072358865,1.3681627906,-0.1710248732,-0.0286056817,-0.1905719840,-0.0968807951,-0.1334571915,-0.1960957975,-0.1281568532,-0.0900144318,-0.1084304812,-0.1000882763,-0.0947839043,-0.2453502594,0.0172649335,-0.1204670775,-0.0740912926,0.0349754153,-0.0480929209,-0.1294551434,1.8992815093,0.2275129454,-0.0663593947,-0.1535386734,-0.0920268788,-0.0319092807,-0.1466915503,-0.0807422423,-0.1709514749,-0.0660968052,1.3430124485,2.5532509088,BRCA
GSM480985,-0.0329578288,-0.1784843779,-0.0346727260,-0.1196457894,-0.1215593730,0.2360492327,-0.2207042407,1.5170853739,-0.0971344964,-0.1037268143,0.0925558789,-0.1227521341,-0.1507234600,-0.0087801555,-0.0632784043,-0.1134175023,0.0189401751,2.6424524339,-0.1103191358,0.0374173649,-0.1197701725,-0.0314154737,0.2870424135,0.3991615606,-0.1553152348,-0.0726235659,-0.1799587318,0.5714007133,-0.0660942230,-0.1024219906,-0.0603622181,-0.0950352795,-0.0328448258,-0.0749769324,0.0411344272,0.2207565208,1.0445313049,0.0353192445,1.1276842743,-0.0775705003,1.3436165197,0.0015946848,0.9723499517,-0.1047203513,0.0941074097,3.0530981752,0.0523702992,1.5544387138,0.8690071621,-0.1372109140,0.0503361004,-0.2002681866,-0.1212013739,-0.1937758081,-0.1935475755,-0.1574140242,-0.0114636126,-0.1296864151,-0.1162363733,-0.0976470362,-0.1420515836,-0.0755412145,-0.0646950120,-0.1344949694,-0.0405619554,-0.0884987430,-0.1462289999,1.8194616362,1.7338282930,-0.0869951070,-0.1874148411,-0.0794300147,-0.1073627603,-0.1548175293,-0.1179885435,-0.1921955194,-0.0828608601,1.5109134116,3.4565666062,BRCA
GSM480986,-0.0682137781,-0.1649856246,-0.0569270632,-0.0538225113,-0.1289680449,-0.0736170338,-0.1572799205,1.6717547363,-0.0875198626,-0.1132036032,0.0908242622,-0.1094159739,-0.1205043421,-0.1455573053,-0.0272673378,-0.1322432913,-0.0324910098,2.3811360746,-0.0640621795,-0.0432058185,-0.1058928922,0.0009803817,-0.0239051148,0.1585425509,-0.1368422777,-0.0494047877,-0.1821055065,0.5170941887,-0.0732426170,-0.0950243134,0.1871303074,0.0073938567,-0.0991620456,-0.0672236360,-0.0552405515,-0.0623809652,1.4131523895,-0.0074317108,1.1020021171,-0.0547917037,1.5552540933,0.0710682853,1.2477214833,-0.0637634593,-0.0747055229,1.5909223821,0.2355091976,0.4170306591,1.3430922982,-0.0950610205,-0.0117659394,-0.1465035816,-0.0918326854,-0.1273290621,-0.1256845668,-0.1214663064,-0.0188654148,-0.0811576933,-0.0409475534,-0.1025164721,-0.1836532933,-0.0764585939,-0.0579067368,-0.0813477075,0.0161552544,-0.0300618196,-0.0785622794,1.8668411895,0.6535826392,-0.1053522054,-0.1001113666,-0.1262051067,-0.0564821480,-0.0776330233,-0.0998193118,-0.1066638554,-0.1067961140,1.4679343679,3.0380478048,BRCA
GSM480987,-0.0586184299,-0.1362121649,0.1597541270,-0.0409395697,-0.1630511601,0.6482088058,-0.1233955064,0.9825018712,-0.0799425715,-0.0976477797,0.2574033366,-0.0567839619,-0.0620984703,-0.0699871944,-0.0131361009,-0.1050470066,-0.0238304792,1.4517112300,-0.0451683908,-0.1097697392,-0.1023941331,-0.0380365687,0.1687085862,1.0325531543,-0.1198361216,-0.0800775427,-0.1676234927,0.4207185832,-0.0101402886,-0.1082936887,0.4079698621,-0.0549307865,-0.1057239679,-0.0154566823,-0.0182761503,0.0093699178,0.1342354619,0.0280109981,0.1360387512,-0.0518896750,0.1364817783,0.0973028606,2.4249016445,-0.1693109225,0.1449871157,0.0219995623,0.5712358197,2.7028311561,1.3718096891,-0.1542613431,-0.0407701192,-0.2170409051,0.1315704756,-0.1945932169,-0.1356344900,-0.0612985489,0.9347506525,-0.0546939963,-0.0522814584,-0.0586565112,-0.1135724699,0.0434554065,-0.1082901696,-0.1431037483,0.2722268381,-0.0132302226,-0.0993839056,0.1282204141,0.3220012047,-0.1145178413,-0.1132932970,-0.0958600975,-0.0757026022,-0.0833706268,0.0493138283,-0.1664437025,-0.0466960234,1.1606135917,2.4670241066,BRCA
GSM480988,-0.0017623047,-0.1085724879,-0.0650637783,-0.1593929307,-0.1010744666,-0.0823529740,-0.0782089687,1.5436635277,-0.0542091815,-0.0829715523,0.0501189283,-0.0711745473,-0.1165077854,-0.0976543093,-0.0339024790,-0.0387420171,-0.0018709161,2.2720825822,-0.0873522586,-0.1178864969,-0.0838345339,0.3082212135,-0.0187831094,0.0948672309,-0.1658132756,-0.0292149216,-0.1232804301,0.2834499472,-0.0796688943,-0.0386925606,0.0463543034,-0.0753448545,-0.1271944427,-0.0279751949,-0.0936349110,0.0490137069,1.0071759766,0.0697572162,0.8316011712,-0.0438940025,1.2964080999,-0.0622308738,0.9573691587,-0.0186350431,-0.0725438198,2.6506322223,0.1278660525,0.2018802692,1.3236518110,-0.1307419318,0.0001304974,-0.1143581137,-0.0703665402,-0.1159912585,-0.1855733995,-0.1255150627,-0.0771261071,-0.0542068663,0.0564557209,-0.1690102578,-0.0861505206,-0.0714377011,-0.0813145423,-0.0689392765,-0.0351025929,-0.1150906629,-0.0891134516,1.7826693095,1.4099554420,0.0090365910,-0.1133403030,-0.0446850933,0.0446551208,-0.0214478538,-0.1065245837,-0.1678300606,-0.0887793472,1.1898630854,2.9660559240,BRCA
GSM480989,-0.0339873365,-0.1042566435,-0.0369483725,-0.1188967612,-0.2037951662,-0.0650946480,-0.1972648457,1.2318908775,0.0055374447,-0.1080504811,0.1169852213,-0.0932526792,-0.0670738797,-0.0760824003,-0.0282950627,-0.1568609452,-0.0943804606,2.5960790814,-0.0717791624,-0.1505416402,0.0919470743,0.0643515889,-0.0912345345,0.0895403457,-0.1257657703,-0.0545651176,-0.1595126757,0.3553139869,-0.0296488404,-0.0399624119,0.0336776683,-0.1319870903,-0.0993822242,-0.0693782016,-0.0578093122,0.1283217459,0.9411138160,0.0137452483,0.4326143382,-0.1319063450,1.2272431041,-0.0301781461,1.2722444337,-0.0350942307,-0.0753753271,1.8836652570,-0.0080775078,-0.0341387493,1.0504724495,-0.1542668565,-0.0217998318,-0.2362791617,-0.0518715824,-0.1342521263,-0.2394491870,-0.1118858981,-0.1371274676,-0.0169732635,0.0187507356,-0.1072041952,-0.2747554749,-0.0726881843,-0.0625123944,-0.1193778801,-0.0440981161,-0.1193337496,-0.0522587583,2.3175555803,1.6581963303,-0.0339797231,-0.0713854624,-0.1164445243,-0.1020925815,-0.0988664956,-0.0805394203,-0.1965274836,-0.0537395819,1.6089513051,3.2073294592,BRCA
GSM480990,-0.0190065218,-0.1098903364,-0.0889676132,-0.0777441246,-0.1786900770,0.9507265409,-0.1475655554,0.8408627543,-0.0349463792,-0.1247069044,0.1449535975,-0.1324401132,-0.0467009520,-0.0963371725,-0.0832738016,-0.1799912534,0.0396130426,2.6371755748,-0.0584660067,0.0769794038,0.0021974898,0.8070518219,1.2702010869,0.1091753253,-0.1055204646,0.0218796361,-0.1643242365,0.5532781123,-0.0061980326,-0.0521802053,0.1569095779,-0.0077851570,-0.1033777900,-0.1132619389,-0.0445603892,0.0601444934,1.8012763822,-0.0386362766,0.7486818395,-0.1277256025,1.8876137479,-0.0030183041,2.4141955973,-0.0722914216,-0.0633891400,0.6234498563,0.1356341301,0.2029780868,0.8566975353,-0.1980193277,-0.0152148257,-0.1484531717,-0.0706230703,-0.1811409252,-0.1569612443,-0.0814387280,0.2460944314,-0.0648636113,0.0356717811,0.0162873660,-0.0756518555,-0.0923157431,-0.0763895354,-0.1057600906,0.0315091666,-0.0524672205,-0.0772161086,1.5078099222,0.3180846662,-0.0823874113,-0.0968961731,-0.0761535856,-0.0770328970,-0.0729616611,-0.1016850573,-0.1651353600,-0.0621162825,1.6161317418,2.5800656056,Control
GSM480991,-0.0251235024,-0.0907648720,-0.0486844023,-0.0505381567,-0.2068232434,-0.1556206161,-0.1272128436,1.5826993413,-0.0964930405,-0.0465131439,0.0844953436,-0.0682515883,-0.1373325728,-0.1070811511,-0.1465387569,-0.1030877089,0.0347939313,2.5160266458,-0.0755029577,-0.0470037273,0.0457426893,0.0797228272,0.1146655146,0.1313952931,-0.0929340412,-0.0695734364,-0.1673133309,0.5640646457,-0.0719654648,-0.0794834920,0.0010899390,-0.0266281439,-0.0821072096,-0.0201839274,-0.0720862555,0.0314606986,1.1261571220,-0.0280346625,0.7665665333,-0.1080194482,1.7791062337,-0.0114926056,1.4173520208,0.0377825897,0.0115238073,1.5491447316,0.1490339893,0.2817643195,1.1075460687,-0.1210590758,0.1726690396,-0.2746332692,-0.0924303993,-0.0780221528,-0.1217271062,-0.1100498456,-0.0141843379,-0.1290486964,-0.0413351972,-0.0287864372,-0.1731978334,-0.0621004389,-0.0782935824,-0.1140743626,0.0103620605,-0.0360897136,-0.0783442961,1.8544524387,1.0660070778,-0.1017688297,-0.1247784432,-0.1146239549,-0.1149886867,-0.0784483226,-0.0926914101,-0.1963113781,-0.0658472111,1.6351439069,3.0415514736,Control
GSM480992,0.0291223202,-0.1123167385,-0.0753726517,-0.1165547039,-0.2047364831,-0.0647908387,-0.1665788231,1.3490295478,-0.0424559049,-0.0682990459,0.1370743064,-0.0144085007,-0.0870041018,-0.0936362178,0.0014385271,-0.1212717639,0.0513306392,3.0559881925,-0.0482083459,-0.0839464270,-0.0198893765,0.2392629278,0.2461778623,0.1233649662,-0.0827344696,0.0362902686,-0.1594729364,0.5249138593,-0.0574405404,-0.0370944919,0.0448783156,-0.0735660517,-0.0961603153,-0.1279029915,-0.0722120477,-0.0476754204,1.0523044984,-0.0197452026,0.4020533070,-0.1033626320,1.7244643059,-0.0469060921,1.7417362332,0.0071480778,-0.0672933927,0.6096988846,0.0563978053,-0.0599301099,0.7931768090,-0.1009389383,-0.0538811761,-0.2362275447,-0.1096720082,-0.1089240880,-0.1217483430,-0.1251388266,-0.0496415223,-0.0017329401,0.0178796594,-0.1138536607,-0.1843718206,-0.0304064613,-0.0207560157,-0.0988437482,0.0034405659,-0.0394278675,-0.0389066301,2.0792847946,0.3765023723,-0.0275508091,-0.1432563269,-0.1512162279,-0.1187132753,-0.1603798569,-0.0947553344,-0.1486336049,-0.0208533191,1.6522996750,2.5314050005,Control
GSM480993,-0.0868276205,-0.0825981677,-0.0308382294,-0.0889731396,-0.1150382765,-0.1131959442,-0.1784461805,1.5290210466,-0.0536641475,-0.0959958962,0.1038440210,-0.0631274575,-0.0715624650,-0.1014970440,-0.0350858834,-0.1183271864,0.0023408820,2.6409882606,-0.0751676916,-0.0267558961,-0.0672223516,0.1554126427,0.0334400552,0.1403786020,-0.1263231427,-0.0319663664,-0.1424055492,0.6175183761,0.0129006933,-0.0847581359,0.2203348601,0.0739661335,-0.1586626457,-0.0817704374,-0.0032965585,0.0396995085,1.2222134096,0.0337283848,0.6826304212,-0.0755247960,1.7108831574,-0.0107081314,1.4460728070,-0.1424441524,-0.0622627755,1.9263189239,0.0958840129,0.1550990415,1.1312178531,-0.1307594653,-0.0270253466,-0.1609450028,-0.0788566865,-0.1666571223,-0.0726910537,-0.0808666070,-0.0335499795,-0.0745925460,-0.0634127219,-0.0829404122,-0.1479692379,-0.1244298857,-0.0625347915,-0.1298189994,0.0490545455,-0.0681744929,-0.0773493846,1.8783051521,1.0850217011,-0.1360782200,-0.1366109569,-0.1232754507,-0.0869903552,-0.1101572819,-0.0884887581,-0.0989647123,-0.1242012480,1.5659625231,2.6445338272,Control
