@relation data

@attribute id string
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2833 numeric
@attribute 3265 numeric
@attribute 3672 numeric
@attribute 3688 numeric
@attribute 4633 numeric
@attribute 4638 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5747 numeric
@attribute 58 numeric
@attribute 5829 numeric
@attribute 7094 numeric
@attribute 7430 numeric
@attribute 823 numeric
@attribute 824 numeric
@attribute 826 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0304579000,0.1537555695,-0.2515224266,0.8212452234,0.0703873523,0.1496797397,-0.0346306446,1.3625687624,0.8322542454,-0.0220457165,1.5804264784,0.1835977883,0.0708837804,0.3768321643,1.1201675758,0.3568962877,0.0679258947,0.6420627936,0.8473812143,0.8391980633,1.3080145917,1.5702710054,3.4457311628,BRCA
GSM481003,0.6191529817,0.0484339897,-0.1547859217,0.9474795161,0.0857827171,0.1592926320,-0.2064045833,1.2856500560,0.6319902162,0.0102665505,1.4306810153,0.2775854540,0.0839032548,0.4223379152,1.1333078442,0.1244303655,0.1291449847,0.6960067314,0.6912779407,1.4507904432,1.8928991543,1.7338746871,3.6918467680,BRCA
GSM481004,0.1518570445,0.2059234660,-0.1939114799,0.8814408686,0.0463520392,0.1403264253,-0.1264316804,1.3817822669,0.6800325786,-0.0396932616,1.3028280862,0.4924258457,0.0900657546,0.5495924441,1.3982536542,0.2292358492,-0.0467283995,0.6701001566,0.8583761311,0.7990377990,1.5651547586,1.7312438213,3.2592140435,BRCA
GSM481005,0.4012778942,0.2165325873,-0.1525053399,0.8521304950,0.1258562207,0.2270940179,-0.0353071872,1.5834928939,1.2306991819,-0.0333261071,1.7659622869,0.2887021348,0.0123217801,0.4403047296,1.3712493853,0.2669062797,0.0532636040,0.8165280745,0.6834549974,0.4745792051,1.3570049291,1.4583385696,3.3969880740,BRCA
GSM481006,0.3139419490,0.1430200110,-0.1684068465,0.8876503406,0.2863816976,0.1351042711,-0.0282834456,1.7353061437,0.9264100611,-0.0789564253,1.9199747352,0.4230002210,0.0664586208,0.3909603753,0.9865753614,0.2529420034,0.0001257657,0.7397100626,0.6011486065,1.3224712104,1.4081178092,1.5009236618,3.4538384675,BRCA
GSM481007,0.0250401876,0.1262126311,-0.1866202395,1.1560421735,0.1095050505,0.2527581179,0.0125250198,1.3010591835,0.7558958770,0.0370700779,1.4966602238,0.1037381588,-0.0151180974,0.2606000659,1.0516917631,0.1849544916,0.0793707802,0.6706443179,0.6480991445,1.5069605545,1.8933438296,1.2195374586,3.4919890562,BRCA
GSM481008,-0.0105014925,0.2092566926,-0.2131276073,1.2938889639,0.1862932138,0.1197325149,-0.0412420489,0.6000032061,0.7458980968,0.0274709704,1.3636300043,0.2674738216,0.1533503204,0.4047704326,1.0726860836,0.2445528730,-0.1092741431,0.7187695248,0.8231768893,0.7290698928,1.5226526659,1.5650419061,3.3276945752,Control
GSM481009,0.1017885568,0.0047963763,-0.3828066094,0.5253295350,0.0512844025,0.0098238778,-0.0986701912,1.4763323557,0.8545450949,0.0046873059,1.8241724720,-0.0853712003,-0.0314247598,0.2795271149,0.7096309500,0.1822121439,-0.3500569901,0.6320714956,0.5292777442,0.6722196365,0.7362443342,1.5366736947,3.7179080643,Control
GSM481010,0.0557148577,0.2403421661,-0.1209795671,0.9039840400,0.0979645552,0.0508783250,-0.0379421383,1.2637862307,1.0751941698,-0.0846129696,1.8411717293,0.4025551735,0.0782325012,0.5158594621,1.1154199801,0.2743944092,0.0814061654,0.5792703495,0.7593827262,1.3127329596,1.3746481937,1.6194998765,3.2927298147,Control
GSM481011,0.0734742197,0.1001883706,-0.1410820472,1.1300241724,-0.0307999963,0.1527878153,-0.0960780908,1.6839087480,0.7629880970,0.0440684883,1.3068219577,0.3510860135,0.0081781969,0.3978262835,1.5733309313,0.1690626889,-0.0297662362,0.9477119443,0.7561733133,0.6691157956,1.7356401120,1.4662110086,3.6322819392,Control
GSM481012,0.0148822237,0.2196793913,-0.2049462312,0.8123865621,0.1815947662,0.1729949372,-0.1032246650,1.1482099920,0.8765752078,-0.0386734165,1.5415938040,0.2400153498,0.1237532776,0.4602609591,1.1019343174,0.2194058121,-0.0674421145,0.6020420162,0.8412935166,1.1669609018,1.3477986472,1.7507855506,3.1794146300,Control
GSM481013,-0.0495386965,0.1439852360,-0.1055172564,1.6534560970,-0.0069518834,-0.0007205301,-0.0975070629,0.6147986751,0.5152571224,-0.0325304772,1.4276103853,0.2573734153,0.1741443308,0.2502310655,1.2130804397,0.2020749210,-0.0855688448,0.8881511668,0.7379221220,0.9281036066,1.6950421474,1.4928721188,3.7339379788,Control
GSM481014,0.1841504095,0.1133419890,-0.1595169315,1.0210845322,0.4806616549,0.0683831126,-0.0175795856,0.8100962078,0.8384942376,-0.0312758387,1.5259902455,-0.0759750416,-0.0047246915,0.3728799876,0.7769479156,0.2183049606,-0.0167199773,0.5616762059,0.8154155490,0.6583296224,1.3376886513,1.2916051567,2.9735693933,BRCA
GSM481015,0.1114942539,0.1313431334,-0.1731117094,1.1101989111,0.1256414754,0.1483293002,-0.0712312428,1.3821999480,0.7360022109,-0.1120149191,1.1883931380,0.2887167094,0.0673557344,0.3970232428,1.2662113122,0.1535032495,-0.0098485164,0.6737284504,0.7563814523,0.3899022326,1.5673754017,1.3143237106,3.5520069997,BRCA
GSM481016,0.1480843542,0.1587452459,-0.1768454499,0.9262994193,0.1938479512,0.2070733712,-0.1092307376,1.4428051432,0.9148220082,-0.0572757143,2.0870520914,0.1002645297,0.0890900011,0.5611247425,1.1607094455,0.2498802124,0.0151427380,0.5966567499,0.8437488450,0.6013214367,1.5409794034,1.6826136400,3.3160264492,BRCA
GSM481017,0.1464080864,0.1598385778,-0.1821041025,0.5171931558,0.4164042649,0.2638286827,-0.1066191538,1.3479138127,1.3581797799,0.0239089333,2.1383833906,0.1165186564,0.0899535986,0.4672802847,0.5629059449,0.3522735904,-0.1128233403,0.4340125286,0.5220638715,0.4957590159,0.6015608608,1.6541950157,2.4652067423,BRCA
GSM481018,-0.0302334911,0.0214997668,-0.1542748968,0.9430964104,-0.1195802791,0.0458605471,-0.1274117822,0.5459124184,0.3412525918,0.1137587935,1.2763793873,0.1258620331,0.0667983059,0.4103365585,0.9598313551,0.2014749490,0.0094903570,0.6009509442,0.7285016128,0.4428522042,1.4724185832,1.4992671989,3.5634148518,BRCA
GSM481019,1.1363345460,0.2886040990,-0.1938146940,1.1114784536,0.0693233066,0.1505348011,0.0955377016,1.0510122609,1.0268329625,-0.1091818104,1.7920439258,0.6030391826,0.0998013081,0.4554223602,1.0253944844,0.3633226773,0.0200367135,0.9465434167,0.9373466425,1.0508384465,1.7537011872,1.6047148798,3.1428535780,BRCA
