@relation data

@attribute id string
@attribute 1 numeric
@attribute 10000 numeric
@attribute 1029 numeric
@attribute 10971 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23368 numeric
@attribute 27071 numeric
@attribute 2810 numeric
@attribute 2885 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 3376 numeric
@attribute 3484 numeric
@attribute 3635 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 695 numeric
@attribute 7006 numeric
@attribute 7529 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7533 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.1006064491,0.3397790969,0.4842657652,0.8977078460,1.9397812022,0.1866127024,0.9530668362,0.1896722786,3.2241453454,1.3452941188,0.3847639441,1.2060972602,0.6914041672,-0.1380732789,-0.0209340285,0.9942950769,0.6502234032,0.2177100353,0.2529164747,0.8590166551,0.4753331980,0.3490809082,1.0731972919,1.9096234484,0.1797246685,0.5492388602,-0.1016100206,-0.0224852814,2.8649117788,2.1320210693,3.3017348942,0.2840659279,BRCA
GSM480985,0.2906691300,0.6712534413,0.6616161629,0.7658785862,1.4054429928,0.2867683454,1.1936810870,0.4392775931,2.3231554627,1.1583383579,0.2208471612,0.8787267861,0.3925246440,-0.1136651376,-0.0114801410,0.8471601896,0.8534231111,0.2315313540,0.1930055995,0.5620005916,0.4960677786,0.3743994703,1.1561554869,1.9413004944,0.2011654340,0.6409502427,-0.1003832841,-0.0369234079,2.6496851841,2.1926461853,3.3812768759,0.2868869492,BRCA
GSM480986,0.2119989741,0.3637514705,1.0047740482,0.8961630866,1.7577156492,0.2145363198,1.0440999767,0.1404190874,3.6006316618,1.5127595663,0.4747341742,1.3099040800,0.4123172594,-0.0243940359,-0.0195116988,1.0312913730,0.3758222094,0.3771760837,0.1655263530,0.7839062919,0.4085617637,0.3229744066,0.9039376048,2.0243224118,0.0952468054,0.4793911673,-0.0526870978,0.0107107761,3.0484460116,2.5239436627,3.5162105559,0.2451798338,BRCA
GSM480987,0.2469558461,0.4741756265,0.7178355278,0.9140171910,1.6769249506,0.2593453904,0.5547736657,-0.1165346460,0.8840734573,1.4599798470,0.3696534395,1.1273281686,0.5917485424,-0.0894767059,-0.0762224417,0.5568740662,0.4246866423,0.1247138026,0.0919696689,0.1390306237,0.8660132522,0.2145047075,0.7655862770,1.9975022057,0.0700896732,0.1445394283,-0.0333157243,-0.0540820363,2.8611823956,2.3751924037,3.7342699767,0.1725909245,BRCA
GSM480988,0.0028650923,0.3666419161,0.7294182159,0.7300454369,1.1675294143,0.1712146028,1.4051394819,0.0934094152,3.3110941611,1.6300611323,0.3171393004,1.5309302174,0.4073030974,-0.0110663009,-0.0287684768,0.9700278779,0.5025178531,0.0354253387,0.1527773529,0.6210581084,0.2209763757,0.3158808795,1.0328786273,1.9610705971,0.0896705153,0.3725107078,0.0189469970,-0.0287569216,2.7963664452,1.9517735643,3.2479327320,0.1968091326,BRCA
GSM480989,0.2519038581,0.2517094096,0.8383054727,0.9536321424,2.3074461223,0.2270790681,1.2704041178,0.0694930421,3.5424084142,1.6843677122,0.5796718367,1.3318944331,0.2682304568,-0.0062452274,0.0041832565,0.8723785451,0.3040667095,0.5766588003,0.0676769989,1.0677040443,0.3754435785,0.1254392710,0.2883380064,1.9755967301,-0.0037837656,0.2630944657,0.0206640526,-0.0190125119,2.9099976381,2.5266134737,3.6160825491,0.3122929088,BRCA
GSM480990,0.2380956801,0.3166647480,0.8380976487,0.8753826609,2.3939645291,0.2749733657,1.1200390657,-0.0000217772,4.0529878587,1.6475978081,0.6039142581,1.3889006043,0.1674115984,-0.1091467905,0.1226884197,0.3677679448,0.4307222246,0.4847173588,0.1218786214,1.0079710025,0.7074387894,0.2346333858,0.6969770806,2.5765053460,0.0120991491,0.3107558547,-0.0075551886,-0.0651906640,3.0515313069,2.2605771227,3.8424132466,0.2054380223,Control
GSM480991,0.2123539681,0.2500861962,1.0779144312,0.8124476158,1.8290236989,0.2449685031,1.1631401910,0.2216876810,3.7690806314,1.5652074934,0.5656238077,1.2929992116,0.3489204155,0.0517540650,0.0189339676,0.6418447939,0.3718392522,0.4295866277,0.1739077011,0.7941210804,0.5811723371,0.2548893520,0.6293849200,2.1101571236,0.0441448208,0.3851343730,-0.0544032358,-0.0868870270,2.9438177745,2.2935149670,3.5766208769,0.2894791155,Control
GSM480992,0.1565074228,0.2476967987,0.8590256640,0.9112154756,2.3328941266,0.3295684198,1.3635008657,-0.0097287793,4.0420022160,1.5792976092,0.6426354701,1.5241501815,0.2348557063,-0.0014373824,0.0103130608,0.5632396906,0.3555988693,0.4719536303,0.1157030584,1.0579590626,0.5338543657,0.2154794810,0.6317377240,2.4270785623,0.0183351703,0.4019502806,-0.0302590407,-0.0495421575,3.0823179564,2.0128209990,3.8861452936,0.2041087145,Control
GSM480993,0.1314520191,0.3786722400,0.5618893513,1.0168038179,1.9907199673,0.3003267815,1.2682003710,0.1053504656,3.7246564776,1.5582134934,0.5157713251,1.3381779529,0.2929805408,0.1078207140,0.0294688444,1.0416793153,0.3556248992,0.4597184245,0.1433829642,0.8928548188,0.5429977189,0.2677287386,0.5767357118,2.0765592329,0.0562111053,0.4506590302,-0.0557189019,-0.0244207434,2.9598939657,2.5240129627,3.6253513395,0.2556822760,Control
