@relation data

@attribute id string
@attribute 1633 numeric
@attribute 1635 numeric
@attribute 1723 numeric
@attribute 1806 numeric
@attribute 1807 numeric
@attribute 1854 numeric
@attribute 1890 numeric
@attribute 30833 numeric
@attribute 4907 numeric
@attribute 51251 numeric
@attribute 51733 numeric
@attribute 56953 numeric
@attribute 7083 numeric
@attribute 7084 numeric
@attribute 7298 numeric
@attribute 7371 numeric
@attribute 7372 numeric
@attribute 7378 numeric
@attribute 790 numeric
@attribute 83549 numeric
@attribute 84618 numeric
@attribute 978 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.9854336752,0.6047213068,0.0485816425,-0.0844110832,-0.1030053326,0.9245099686,-0.1747008562,0.1352500151,1.1279155045,0.4073480382,-0.1269712995,0.1663173008,0.1185099606,1.8953967447,0.2997803080,1.5770916650,0.7392974730,0.3816511830,0.7296938975,0.3160535306,-0.1422610203,0.8159065768,BRCA
GSM481003,1.2998373642,0.6478946741,0.0296124199,-0.0872618226,-0.1181411366,1.0674480926,-0.1564249467,0.1795041421,1.2861356166,-0.1039354707,-0.0467061726,0.0192017261,0.6364019361,1.6357811039,0.2583837359,1.1595683648,0.8649795527,0.7092720221,1.0929621720,0.4415519311,-0.1187864996,0.2191748102,BRCA
GSM481004,1.1310499669,0.9150836449,0.0800757355,-0.0253257072,-0.1179018219,0.9431399499,-0.1351279084,0.1528639407,1.9078542192,0.1271538233,-0.0468843770,0.1119688781,0.5463219554,1.7641850765,0.3729094904,1.2100404286,0.9972794206,1.1650903953,1.0636484354,0.4429134436,-0.1011551676,1.0370322911,BRCA
GSM481005,1.4705357731,0.7675572839,-0.0202841395,0.0154577819,-0.1043192173,0.7489504478,-0.1337905098,0.1316541890,1.7305370643,0.3197566715,-0.1343284050,0.1297510206,0.1912148408,1.8788872747,0.2340716660,1.4245146989,0.7889792093,0.6994437581,0.4486337627,0.3697817445,-0.0325998737,0.7072077729,BRCA
GSM481006,1.5403090299,0.6276977688,-0.0271706677,0.0177094786,-0.1093262379,0.6654194635,-0.1457578090,0.2478662427,0.9551422953,0.2329860015,-0.2089435751,0.2427481553,0.0850940852,1.8967665097,0.2040703957,2.0736869138,0.6475412100,1.0682850297,0.5614439943,0.3410039454,-0.1004026353,0.2458372944,BRCA
GSM481007,1.7886047393,0.5325900948,0.0646719366,0.0025896705,-0.1026216591,0.9428546437,-0.0398066390,0.4546537018,0.8213975556,0.0461849628,-0.0681958690,0.0732063399,-0.0876510062,1.4425679111,0.1335500935,1.9448985381,0.3521174874,0.9757664071,0.7979649641,0.4992108749,-0.0795494248,-0.0002821566,BRCA
GSM481008,2.0116230368,0.4861694727,0.1564753678,-0.0170157562,-0.0392876986,1.6951856837,-0.0964067209,0.3148177347,1.5572135864,0.0102109480,-0.1598545421,0.2472792632,1.6804996282,0.9206894933,0.9606458221,1.7960761078,0.8375973280,1.7438232368,1.5406428576,0.6014130322,-0.1010150761,-0.0637669182,Control
GSM481009,1.2098750054,0.4644190876,-0.0637724655,0.0769797945,-0.0578512107,0.7725053346,-0.2589717781,0.0650450262,0.6680125055,0.0174659488,-0.2152338306,-0.0485556830,0.4169101064,1.7327136362,0.4802523018,1.1890608846,0.5785972417,-0.0422534163,0.3672899978,0.1146254089,-0.1266175319,0.0673817544,Control
GSM481010,1.5738918125,0.6896822763,0.0601785723,0.0580199078,-0.0796610906,1.2807265651,-0.0867837785,0.2101473875,1.2203979214,0.3905436663,-0.0699183796,0.1975162608,0.5825138229,1.5648495499,0.6427821194,1.2024575900,0.8054257494,0.6749152922,0.7526562626,0.3469156726,-0.1204503443,0.1869668726,Control
GSM481011,1.1169684284,0.6915919534,0.0000570919,-0.0643972750,-0.0885918831,0.8725086703,-0.1038473615,0.2363403671,1.1845491475,-0.0834344268,-0.0777722302,0.1418411732,0.5719928669,1.5671519786,0.4137194503,1.5753392149,0.6105711443,0.4738551070,0.8379738779,0.3806742744,-0.1377915172,0.2284004460,Control
GSM481012,0.8761210531,0.6760583621,0.0609312221,0.0016903578,-0.1529323630,1.0904437733,-0.1539938713,0.1299065699,1.2162514934,0.1904383333,-0.1128767867,0.1469278343,0.8116772872,1.3979127094,0.7174312164,1.3252886421,0.8629370929,0.7641838812,1.0023996680,0.3724343164,0.0012871396,0.0763461078,Control
GSM481013,1.8227556406,0.6735553002,0.2736863304,0.0003129084,-0.0813331116,1.6350318044,-0.1409937662,0.5501999696,1.2167038131,0.0560758842,-0.1264422327,0.2615810176,2.0210784004,0.8567339993,0.9812638855,2.7730125559,0.7505544924,2.7746385470,1.2029208652,0.7555191676,-0.1056222561,-0.0148904705,Control
GSM481014,2.1912536025,0.5101798766,0.0957964345,0.0051646035,-0.0853070239,0.9729764200,-0.1163650119,0.2603491807,1.4524407504,0.0659204005,-0.1254913064,0.1066479248,0.5930442599,1.4783324491,0.6683702120,1.5071455464,0.5803987781,1.6952582001,0.8313819050,0.4075856407,-0.0965754993,0.0785537210,BRCA
GSM481015,1.3029925107,0.7500446568,-0.0209184281,-0.0627746778,-0.1254715401,1.0962928087,-0.1048582367,0.3558960092,1.3697367248,-0.1445710908,-0.1143082468,0.2240999093,1.1487616980,1.4302309558,0.5779607612,1.7652390898,0.2965111318,1.7639893078,1.0138406454,0.6355995049,-0.0602805497,0.5627415916,BRCA
GSM481016,1.8878437520,0.8009804593,0.0878776810,0.1449145921,-0.0903820078,1.3297034576,-0.1905337258,0.1020028934,2.0062963456,-0.0911467968,-0.1231042527,-0.0116019940,0.7690988403,1.5247494469,0.9491946555,1.7578154801,0.8781721607,0.9261979727,0.7588659711,0.2866805212,0.0180055232,0.5424626542,BRCA
GSM481017,2.2292316793,0.5680454505,0.0472123750,0.2069571065,-0.0833739684,1.1271110940,-0.1214564539,0.0535041555,1.6692549171,0.2693911418,-0.1458655899,0.0827167213,0.3307383740,1.5292124814,0.7286936105,1.7076960468,0.8898507371,0.6764118096,0.3846511505,0.2098228241,-0.0955928924,0.1006030835,BRCA
