@relation data

@attribute id string
@attribute 10454 numeric
@attribute 1387 numeric
@attribute 2033 numeric
@attribute 324 numeric
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4092 numeric
@attribute 5595 numeric
@attribute 6498 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 9372 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0521394628,0.6728254087,1.8174475579,0.3981079434,1.1178892617,0.5446012229,0.5766988737,0.2698475248,0.4586358647,0.4627554524,0.9587464938,-0.0716510054,1.2115081400,0.2120186358,0.1275436449,0.9388387937,0.1155298639,1.3886794052,BRCA
GSM480985,-0.0289708189,0.6472114695,1.6404941344,0.2601429904,1.0813777246,0.7802793039,0.5756055410,0.4193533192,0.5649788797,0.4108856008,0.8959703881,0.0824852629,2.2415468245,0.3937102099,0.1747616115,0.9513775854,0.0844879323,1.4782442701,BRCA
GSM480986,-0.0100979297,0.7199448316,1.9671993852,0.2144276956,1.1264370113,0.6759647951,0.5589410135,0.2515021229,0.5706250406,0.4415712044,0.6764137213,0.0753126589,1.7475938090,0.3265607800,0.1427664678,0.9698652430,0.0963770884,1.5077302921,BRCA
GSM480987,-0.0314649140,0.6522740087,1.9626392814,0.0411869942,0.9669655142,0.4236518566,0.5155373554,0.4248112590,0.5260457562,0.3001626751,0.5847795974,0.1392795458,0.3280445553,0.7380631556,0.2637792878,0.9319546315,0.2603801801,0.2715312235,BRCA
GSM480988,-0.0249393861,0.6896800634,1.8828163351,0.1999644395,0.8865574253,0.5082072364,0.3915546862,0.1440455912,0.4829891018,0.4506088372,0.5952524423,-0.0270612048,1.3875513934,0.3109506394,0.0900074829,1.1429302327,0.1065070962,1.3151372973,BRCA
GSM480989,0.0112633825,0.5010443183,1.8141472619,0.1645981787,0.7130339662,0.7708667126,0.3272314875,0.0551510411,0.8519349658,0.2520630593,0.3143859178,0.0133025040,1.2185817174,0.1787676166,0.0743520494,0.9059117025,-0.0170383193,1.6750301521,BRCA
GSM480990,-0.0188042015,0.6429370626,2.2293557487,0.1217091008,0.8848261701,0.6777075047,0.2867155222,0.5140895790,0.5468216389,0.4029899699,0.4204747106,0.2451527447,0.8158590440,0.1661497030,0.2597094051,1.0702363388,0.0291182173,1.5135529946,Control
GSM480991,0.0043778190,0.7013037075,1.8172405640,0.1253455669,0.9091269938,0.8510372681,0.3461920900,0.1034953624,0.6482640730,0.4011276781,0.5598204840,0.1592403697,1.9517531172,0.4247659047,0.1632871340,0.9895387815,0.0323434175,1.6498906129,Control
GSM480992,-0.0220352950,0.7777832307,2.5581991299,0.1554057272,0.7785944211,0.6149415073,0.2245497412,0.1589323509,0.9082788116,0.3492857129,0.4415234548,0.2146601245,1.2877959238,0.3493119074,0.1224954221,0.9142842770,-0.0295279552,1.6639675334,Control
GSM480993,0.0051788399,0.7884631976,2.1836648658,0.0713412618,0.9887021055,0.6775370245,0.4767308229,0.3340938034,0.7940912880,0.3605398133,0.4999517977,0.1564938422,1.7717089691,0.2084418686,0.1472219157,0.9366969699,0.0499365529,1.5387369182,Control
GSM480994,-0.0196084357,0.5578947932,1.7063657493,0.0992663981,0.7294720465,0.6355138042,0.3233888412,0.0643897535,0.8330526240,0.1564891436,0.4916964170,0.0934973689,1.2352868021,0.2830755136,0.0742562049,1.0199004442,-0.0182466848,1.8184433011,Control
GSM480995,-0.0529110936,0.6620837791,2.1626059039,0.1420797964,1.1690356042,0.9645969973,0.4922053618,0.7836617362,0.4630933479,0.7088367810,0.5966209030,0.1511007185,2.3456005381,0.1914759521,0.3673212553,0.9521050591,0.1369266820,1.8215423127,Control
GSM480996,0.0033631938,0.4845428244,1.8837919087,0.1239875690,0.9662348583,0.5620106291,0.3756433716,0.7704545856,0.5709639528,0.2931136421,0.6740782752,0.0848866863,0.6386009913,0.1289199999,0.2860062817,0.8502037977,0.1161782067,1.6914784710,BRCA
GSM480997,0.0026763610,0.5778867382,1.5468359441,0.0284929814,0.7775990417,1.2351395965,0.2793344454,0.9529317244,1.1649881211,0.4777367619,0.5683034472,0.3728498855,0.8925107346,0.6407599561,0.4856673233,0.7580948117,0.1061996017,0.5697897352,BRCA
GSM480998,-0.0371245427,0.4364675880,1.9070274941,0.1748987471,1.1430015957,0.5608000910,0.4155588947,0.1776472425,0.7742886320,0.1217645178,0.6939278738,0.1152363276,1.0785086547,0.1666841402,0.2864103870,1.0788244554,0.0864831112,1.5375114158,BRCA
GSM480999,-0.0113515537,0.8025368920,1.9227068982,0.3477916259,1.2071799928,0.7883307406,0.5502558402,0.1276581324,0.5399878732,0.5917588693,0.6971986254,0.0736307908,2.4733070583,0.3111374271,0.2648184229,1.0856165333,0.0932743658,1.5248169586,BRCA
GSM481000,0.0227774613,0.6212919541,1.9809380509,0.3459488407,1.1571881373,0.6376614351,0.4811479333,0.2014196740,0.5414116234,0.4783033181,0.6934264821,-0.0405476010,1.9039973021,0.2146003932,0.2146957341,0.9467697010,0.1629972213,1.5069167519,BRCA
GSM481001,-0.0797792231,0.6472209337,2.2364975735,0.2334663984,1.3818036524,0.9407061088,0.5723591139,0.7257068734,0.4539386201,0.8788049204,0.7214231179,-0.0092960717,2.2544402554,0.0674371846,0.3602932799,1.1591967048,0.1268688337,1.8806006343,BRCA
