@relation data

@attribute id string
@attribute 10207 numeric
@attribute 10686 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 149461 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 26285 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 53842 numeric
@attribute 5584 numeric
@attribute 56288 numeric
@attribute 64398 numeric
@attribute 7122 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 9069 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9074 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 92359 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.12895681,5.1897411875,6.636411191,9.293610236,10.19481259,9.777124244,7.695960982,6.85002063633,7.73304554033,5.797474287,6.209556324,10.11790315,6.435307999,6.8014918265,5.8233407445,5.394558084,6.732544377,5.994133479,9.343419551,12.5439804,6.92390950133,6.109836529,9.757740483,5.619624748,10.4653608185,5.451055498,5.899182429,8.407417683,5.876585242,6.74314012767,Control
GSM427159,8.16470045175,5.2705778915,7.001242451,10.15068061,11.15002032,10.42274839,8.139527211,6.86544696733,7.76905320567,5.821079567,6.23007389,10.04213853,6.68672331833,6.737760397,5.9676331465,5.013251478,6.648325671,5.919108385,9.953964008,12.50103733,7.08136144267,6.205652149,10.08591759,6.49853177267,11.045214235,5.166927545,5.309804873,11.4035182,6.196533893,7.295763151,BRCA
GSM427160,8.265187617,5.5122677185,6.947055725,10.98412667,11.91235432,10.50080233,8.651483291,6.50144598933,7.30595834867,5.579701547,5.730783436,10.50484657,6.36773601167,7.290014311,5.90455910375,5.503993644,6.94883771,6.234487549,9.998054828,11.31092814,7.14589495167,6.466305418,10.06457475,5.84141443467,11.61689802,5.112503363,5.399009764,10.24378721,5.894703343,7.700004099,BRCA
GSM427162,7.61032296375,5.3936997815,7.564094459,11.25779165,11.5141002,10.58816676,8.848952379,6.73312979833,7.566227501,5.745177655,6.458780312,10.26509376,6.54769707467,7.9321150915,5.758296575,5.446761787,6.524350224,6.708398067,9.967522091,12.02547364,6.46216207167,5.59291388,10.01546423,7.605638427,10.705123263,5.68566776,4.994139844,9.151968584,6.784638526,7.42008949233,Control
GSM427163,7.744837769,5.2510683345,6.625420731,9.847089115,11.74803988,10.04312339,8.84381204,6.81340590633,7.14608217833,5.353509659,4.948613986,9.800726477,6.78912007267,6.559059008,5.8479986655,5.31832701,7.46131803,6.114372881,9.853855775,11.37897501,6.99922139167,6.716651865,10.01526211,6.32537749467,11.838837845,4.550123556,4.906423146,11.39527989,5.943224681,7.739961832,BRCA
GSM427164,7.76381979175,5.384486519,6.866664227,9.821300096,11.45582051,10.21465945,6.920445533,6.50456557867,6.78649468667,5.878732237,5.424175738,9.479103779,6.73902004267,6.9946221675,5.935647283,4.985513237,7.252336945,6.246603446,9.593984478,11.61103415,7.30159087867,6.074843234,10.45556383,5.74379654567,11.604137535,5.560264997,5.238606558,13.07564465,6.232090496,6.81310842267,BRCA
GSM427165,7.90267372775,5.0781205915,7.01033543,10.5787857,10.73900867,9.760949066,8.87920118,6.780834989,7.43641033367,5.418536788,6.893972281,10.73861188,6.790668032,6.700055644,6.14608826725,5.046808884,6.541565657,5.682019293,8.875304823,11.07640162,6.48633039033,6.830487081,10.00516175,5.10181611067,10.2247242155,5.414821571,5.096779711,8.22256686,6.452575359,7.10022614933,BRCA
GSM427166,7.363725271,5.432418864,6.190817922,10.10988324,11.39699552,10.02857645,7.036808602,6.71134204967,7.51796725,5.243375136,6.169830446,10.82235197,6.50818729167,7.0758149195,6.38571988,4.756238089,6.401140314,6.007201809,9.772286167,12.63995684,7.67687424867,6.554209422,10.02337358,6.48498078533,11.230446555,5.154424477,5.510179653,9.706263374,5.914092825,7.51201575333,Control
GSM427167,7.68324236775,5.249326338,7.003043143,11.36117359,11.79378019,9.64277427,7.886307978,6.82324972833,6.83011701567,5.778873021,5.823183308,10.26978741,6.84945253667,7.145255335,5.828512715,5.108536217,7.250680065,6.440873838,9.689124896,11.14770754,7.03128532533,6.124695819,10.16436051,5.15994938333,11.7320396,5.221694654,5.910739406,9.125000832,6.257393146,7.66507411167,BRCA
GSM427169,8.266235045,5.3798116395,6.271748387,10.30930613,11.24778827,9.778192608,9.183908962,6.79550833233,7.20637665767,5.527954892,5.647898183,10.29824049,6.82081096367,6.9288984445,6.023262785,4.842490216,7.28012379,6.536368163,9.669851091,11.40394419,6.72553873467,6.762651532,10.0572611,6.23884315,10.8220317815,4.704059729,5.144669712,8.587403553,6.333473491,7.70410549233,BRCA
