@relation data

@attribute id string
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 2885 numeric
@attribute 2886 numeric
@attribute 2889 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 4690 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute 7529 numeric
@attribute 8440 numeric
@attribute 9564 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.4674782144,1.4300138996,1.6104626348,0.0527806390,0.5110933848,0.8212452234,0.1314761901,0.3878209061,0.8848718814,1.2706931260,-0.0929542914,1.1882759057,1.9228566142,0.3417825494,-0.1444193100,0.0027666772,1.1555331424,0.8370002049,0.3768321643,1.1201675758,0.1390805759,0.2761137816,0.3860900013,0.1579244040,-0.0234144181,-0.0124092440,0.7381155855,0.9251024214,0.2833559974,0.2282767607,1.1754855409,2.8529286943,0.3089302084,0.4715196540,BRCA
GSM481003,1.3612618425,1.3261353774,1.7524189089,0.1673607436,0.6522905727,0.9474795161,0.0738842817,0.2858860052,0.9542065300,1.4126835802,0.2806381032,0.8321520830,0.5265011630,0.1791957579,-0.1042557524,0.0220997693,1.4443705760,0.9900261754,0.4223379152,1.1333078442,0.1453346393,0.0626567465,0.2815908568,0.1682114578,-0.0553885548,-0.0016825477,0.8860665159,0.6155722956,0.3305765474,0.2317580214,1.3898797435,2.9574292897,0.2811997700,0.5374243757,BRCA
GSM481004,1.1921263276,1.5316830208,1.7306030480,0.0510235026,0.6040793620,0.8814408686,0.0657351969,0.2737133683,0.9630198516,0.8181429756,-0.0037518531,1.3243709992,1.1819554152,0.1934292825,-0.0326631340,0.0015714503,1.2018412555,1.0766678804,0.5495924441,1.3982536542,0.0639251527,0.0687684595,0.4157156661,0.0579749180,-0.0500999228,-0.0060122215,0.9381063713,0.6308917645,0.6760884334,0.3548092483,1.6768926508,2.9679501614,0.1958457994,0.5396083990,BRCA
GSM481005,1.6299835334,1.3877731034,1.6458761891,0.0645652690,0.5033044362,0.8521304950,0.1621117626,0.4507309079,0.8978069759,0.9901911059,-0.0792964379,1.5465550827,1.8927819729,0.2936143763,-0.0949890131,0.3289049813,0.9524374414,0.8211322722,0.4403047296,1.3712493853,0.0764267961,0.2919591999,0.3888399490,0.3371186671,0.0180744121,0.0075601748,1.1652991205,0.7679728692,0.4335148484,0.3095768749,1.2180027991,2.7884811720,0.2778034230,0.3919551472,BRCA
GSM481006,1.5784780925,1.5903257717,1.6704388113,0.1920799177,0.7640161766,0.8876503406,0.1676137317,0.4491882131,0.6079864987,1.3985878927,0.0098966052,1.0082624361,1.8247335090,0.2433270854,-0.0674328190,0.2390861619,1.1112498336,0.9354205676,0.3909603753,0.9865753614,0.1169393467,0.3084470431,0.3354175018,0.1895260366,0.0128678733,-0.0179128214,1.0724941031,1.0187069334,0.6613827465,0.3820596916,1.1069196426,2.8086695909,0.2075771438,0.4917253337,BRCA
GSM481007,0.9207133585,1.2839676474,1.7786090209,0.2972008096,0.6084494673,1.1560421735,0.1433539864,0.2655233111,0.8448888773,1.1189648246,0.0529967257,0.7691124505,1.3500028468,0.1014056848,-0.0381952070,0.1471414633,1.4279245571,1.0210435065,0.2606000659,1.0516917631,0.1837086821,0.0113657976,0.2957258879,0.1509567570,-0.0621160632,0.0468923578,0.6220977374,0.7596731636,0.6584754725,0.2433287780,1.1726965294,2.4307935001,0.3039160742,0.5178588897,BRCA
GSM481008,1.0476466187,1.1402049069,1.6622805248,0.1245033364,0.4023386530,1.2938889639,0.1743810166,0.3394867690,0.9191996994,1.1268164873,-0.0861223581,1.0284593088,1.9141057492,0.1758980179,-0.0852505426,0.0879067641,1.1462765579,0.8990125299,0.4047704326,1.0726860836,0.1199409844,0.2813343574,0.3589827556,0.4550492956,0.0012555714,-0.0086323968,0.6182682188,0.4238343863,0.1243573846,0.2195734002,1.2228275439,2.7709575175,0.3226523512,0.6578799410,Control
GSM481009,1.4302532645,1.3990336556,1.3427748691,0.0913076709,0.2919592977,0.5253295350,0.1793832846,0.3375501747,0.7767756040,1.2916804486,-0.1890939915,1.1036103142,2.0970718728,0.2437746771,-0.0950082633,0.1336468826,0.6547553167,0.4572595951,0.2795271149,0.7096309500,-0.0310865428,0.0240920140,0.2270372226,0.1961167315,-0.0048567386,-0.0607615665,0.7020093558,0.7435965043,0.1552610239,0.1357923958,0.7356271796,2.7177316307,0.0780274038,0.0301783830,Control
GSM481010,1.5761229206,1.4868810578,1.7509254467,0.0199369617,0.4013018645,0.9039840400,0.1744263203,0.4686533031,1.2621549368,1.0661633827,-0.0580621935,1.3947409310,0.6096389277,0.2892597577,0.0721562371,0.1319778106,1.1194783820,0.7915824455,0.5158594621,1.1154199801,0.1620686616,0.3278113926,0.3965836786,0.2553614844,0.0688335455,-0.0237400801,0.9930470879,0.8288929381,0.1787025944,0.2733712041,1.1627908613,2.9788210231,0.2844973728,0.3574118243,Control
GSM481011,1.1232241080,1.1672118224,1.9492786230,0.1810482474,0.4960183216,1.1300241724,0.1905613793,0.2062822425,0.7011700384,0.5065772017,-0.0816099351,0.8596753620,1.6658263603,0.2223992294,-0.1192103243,0.0018939260,1.3710955015,0.8280705125,0.3978262835,1.5733309313,0.2404869166,0.0029051673,0.2711141126,0.1100335099,-0.0475626586,0.0394449375,0.6050271742,0.5340521790,0.3469468820,0.2940408219,1.1955238983,2.4501155933,0.2406132767,0.5802328967,Control
