@relation data

@attribute id string
@attribute 2538 numeric
@attribute 2548 numeric
@attribute 2582 numeric
@attribute 2584 numeric
@attribute 2585 numeric
@attribute 2592 numeric
@attribute 2595 numeric
@attribute 2645 numeric
@attribute 2683 numeric
@attribute 2717 numeric
@attribute 2720 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 3906 numeric
@attribute 3938 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5236 numeric
@attribute 55276 numeric
@attribute 57818 numeric
@attribute 7360 numeric
@attribute 80201 numeric
@attribute 8704 numeric
@attribute 8972 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0293527694,0.5364496776,0.0281460446,-0.1888121110,0.0933713463,0.0883645509,0.0635819289,-0.1305637080,1.0554468749,0.6684046687,1.3211398201,1.9645582802,1.0413511753,-0.1899577612,-0.0653390029,0.0482374193,1.0823069131,1.4175004923,2.7037997379,3.1508879662,0.4742665060,0.0797968561,0.6616171403,-0.1226596365,0.8069584221,-0.1051274470,BRCA
GSM481003,0.0317047089,0.4610677378,0.1138778007,-0.0929638245,-0.0425942831,0.1580536374,0.0438629890,-0.1002975603,0.7727469847,1.1935792499,1.2869664039,1.9277485708,1.3056394558,-0.1790138574,-0.0583172031,-0.0594577491,1.2532150570,1.4906090684,3.2847887412,2.9355758561,0.4192251235,-0.0428245209,0.3880148977,0.0507494741,0.6877037420,0.1754482326,BRCA
GSM481004,0.0885350032,0.6506522530,0.0393238228,-0.1784830459,0.0141977640,0.1972562793,0.0361738660,-0.0138041459,1.3276284879,1.1823771629,1.4539299724,2.5157814556,1.3761976038,-0.1363618634,0.0051436081,-0.1138282924,1.2382617054,1.9411259219,3.2274260256,2.9524052409,0.3395046744,-0.0116852299,0.4700412273,-0.1299661349,0.7514680424,0.7198681666,BRCA
GSM481005,0.0265446992,0.2404911452,0.0488009296,-0.1933235672,0.0712541095,0.1226767746,0.1190931315,-0.0600327925,0.8119779364,1.0750532383,1.3513513043,1.8257441853,1.1785597652,-0.1722247336,-0.0067853650,0.0059395521,1.2943529768,1.6618498339,2.9228360122,2.9277166526,0.8150878560,-0.0448879176,0.9003476574,-0.1081461670,0.6902687280,0.6370999050,BRCA
GSM481006,-0.0202348914,0.4904684290,0.0855574238,-0.0860248447,0.0024687486,0.0889025266,0.1268482223,-0.0464602248,1.1134192570,0.7959254449,1.2356399811,1.5483050246,1.7186893868,-0.2298205516,-0.0807916901,-0.0422625256,0.9516619654,1.7662516459,2.3638884226,3.0802013346,0.6021625788,-0.0825208520,0.8564451805,0.0340127700,0.5683374676,0.4576302568,BRCA
GSM481007,-0.0259104163,0.7784674664,0.1822527810,0.0794376654,-0.0177951186,0.2023549586,0.0382614445,0.2568381839,0.9981037532,0.4665498053,1.1572872574,1.4633025249,1.0139000243,-0.1214379566,-0.0084674024,-0.0617978921,1.0567843064,1.7821026965,1.8040965266,2.9805178909,0.7066180430,-0.0162453039,0.4364703491,0.0881288131,0.6964238239,0.7432159237,BRCA
GSM481008,0.0426289806,0.6650141148,0.1293707864,-0.1528346395,0.0041919335,0.1475141923,0.0093673852,-0.0078361267,0.6768413706,1.0957051516,1.1828356828,1.8001033367,1.3337689338,-0.1778268520,-0.0291691805,-0.0247318500,1.2752336439,1.7070318422,2.8109640281,2.2218739724,0.7540364523,0.0850988482,0.5649071467,-0.1494718872,0.5836626942,-0.1597423928,Control
GSM481009,-0.0322113266,0.2741107187,0.0366647634,-0.3130920446,-0.1203887601,-0.0166020932,0.0878570663,-0.0616330306,0.8722233250,0.5086261846,0.8699406669,1.1317125373,0.8883726100,-0.3005439911,-0.0450394937,0.0289769664,0.5635341403,1.4724833275,1.5926338021,2.8474743764,0.4730535388,-0.0287810097,0.4039630862,-0.1321607015,0.0475890876,-0.0875732203,Control
GSM481010,-0.0531430169,0.2769755898,0.0556437326,-0.0634180589,0.0525820450,0.1209566530,0.2390766215,-0.1070819714,0.8616531214,1.1718349224,1.2891108194,2.1312383611,1.6017813832,-0.1573497362,0.0436228739,-0.0414657802,1.3660714698,1.4021478108,2.9758407409,3.0762569906,1.1722295646,-0.0509199975,1.2861410024,-0.0925867553,0.6888407623,1.3101336162,Control
GSM481011,0.0900164611,0.3852234344,0.0778248227,-0.1659939703,0.0808581140,0.1332489223,0.2125022276,-0.0409571094,0.8064557824,0.6870576127,1.2433110922,1.6287149654,0.7390391357,-0.1430661620,-0.0964252238,0.0269275573,1.3514226272,1.4261212981,3.3334842257,3.1890516017,0.2744740831,-0.0487028284,0.4093329090,-0.0837247749,0.9005341773,-0.0784827579,Control
