@relation data

@attribute id string
@attribute 10076 numeric
@attribute 1154 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 5320 numeric
@attribute 5967 numeric
@attribute 6772 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2505464098,0.1084224896,-0.1502639149,0.9466797090,0.4470524510,0.0567569479,0.0252815856,-0.0283313893,0.6816845689,BRCA
GSM480985,0.1793366314,0.1337386706,-0.1919777421,1.6257408953,0.5544197005,0.1556939161,-0.0403548065,-0.0900213929,0.8107330653,BRCA
GSM480986,0.3048406068,-0.0067878781,-0.1827084002,1.0875774383,0.5183176570,0.0812981193,-0.0611857715,-0.0619767294,0.8439718666,BRCA
GSM480987,0.1203078951,0.0407250697,-0.0920013336,0.8234962476,0.7885095960,0.0791740535,-0.0638511606,-0.1211064090,1.6194223358,BRCA
GSM480988,0.3089937744,0.0777654563,-0.1157230785,0.7043497048,0.2999578148,0.0942390446,0.0497683862,-0.0095473676,0.7314281068,BRCA
GSM480989,0.3730792268,0.1558149544,-0.2689341306,0.5480022887,0.4428248556,0.1149073330,0.0892012249,-0.0458190273,0.5177749856,BRCA
GSM480990,0.3961006114,0.0804409565,-0.1534946757,0.6365606239,0.3581295984,0.0679819035,0.0689168425,-0.0432584934,0.4939969672,Control
GSM480991,0.4047880487,0.1509533378,-0.1411837970,0.9760675002,0.5139666454,0.0256183829,0.0170060712,-0.0620667385,0.7248970133,Control
GSM480992,0.6900601602,0.0900869297,-0.1471509594,0.5103113658,0.3732452306,0.1000183866,-0.0428917559,-0.0217779781,0.4897415630,Control
GSM480993,0.3485851077,0.0530574350,-0.1658804081,0.7468825014,0.4200200984,-0.0802424204,-0.0462477463,-0.0298467260,0.7950845586,Control
GSM480994,0.2888829001,0.1547259230,-0.1043243271,0.5175356125,0.4526085192,0.0004596510,-0.0505336741,-0.0774900259,0.5151414660,Control
GSM480995,0.2920753203,0.1458267240,-0.1218535462,1.0877239548,0.7640210914,0.0980818387,-0.0087616338,-0.0056059587,0.7962549826,Control
GSM480996,0.5620849492,0.1690120358,-0.1199751847,1.0431357962,0.4238505913,0.0791217182,0.0661431805,-0.0937522725,0.5453802077,BRCA
GSM480997,0.1499331940,0.0820706539,-0.1040407364,0.7253764473,0.6490354699,0.1844789574,0.1487227269,-0.0656399015,0.9933507125,BRCA
GSM480998,0.4568489186,0.0999425290,-0.0828784693,0.8347421836,0.5039928112,0.0564494044,-0.0459172484,-0.0541227031,0.7362251616,BRCA
GSM480999,0.2602776000,0.1444559523,-0.1277869129,1.1322185004,0.6977421466,0.1262857677,-0.1025598050,-0.0801031425,0.8533287631,BRCA
GSM481000,0.5061012001,0.0430791393,-0.1535977246,1.2605674664,0.4601654988,0.1990989346,0.0150584723,-0.1435057241,0.6383750879,BRCA
GSM481001,0.5007887152,0.1193526776,-0.1481627119,1.0999712580,0.8094264264,0.0719770665,-0.0572640262,-0.0439458903,0.7884392798,BRCA
