@relation data

@attribute id string
@attribute 23327 numeric
@attribute 23439 numeric
@attribute 23533 numeric
@attribute 2810 numeric
@attribute 3290 numeric
@attribute 3291 numeric
@attribute 3479 numeric
@attribute 3643 numeric
@attribute 3667 numeric
@attribute 3758 numeric
@attribute 3845 numeric
@attribute 4306 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53828 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 6337 numeric
@attribute 6338 numeric
@attribute 6340 numeric
@attribute 6446 numeric
@attribute 8471 numeric
@attribute 8503 numeric
@attribute 8660 numeric
@attribute 9351 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0592207512,-0.0676795500,-0.0131690648,0.2134041132,0.2430292445,-0.2220393018,-0.0070168312,0.6250920711,0.4233776481,-0.1554288233,0.1314761901,-0.0141516670,1.2048343619,-0.1563157375,-0.0891506131,-0.1090014479,0.5992863820,0.1752267555,0.0748847273,-0.0464189791,0.6485961018,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,-0.2205816497,0.2608651281,-0.0981862237,-0.0750473595,0.3768321643,1.1201675758,-0.0138097904,-0.1335160490,0.0698626233,3.6276647779,-0.1262477172,-0.0795126762,2.0734447259,-0.2247468006,BRCA
GSM481003,0.2151045213,-0.0770076443,-0.0067144994,0.4149544303,0.0173036371,-0.0887956074,0.0254755334,0.3822052918,0.6166785513,-0.1311397879,0.0738842817,-0.0107944397,1.2874445120,-0.1045751128,-0.0761271237,-0.1358756409,1.2565654757,0.1291358674,-0.0328896525,0.1091750296,0.6032710826,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,-0.2091215876,0.2829620648,-0.0518483993,-0.0337643415,0.4223379152,1.1333078442,0.0326557396,-0.1720286905,0.0498389993,3.3749335342,-0.0767019281,0.1190332978,1.8359449339,-0.0677587080,BRCA
GSM481004,0.2420543695,-0.0727936911,-0.0146582856,0.3391565822,0.6162283122,-0.1862539683,-0.0085871777,0.6121315457,0.7089324468,-0.0600643944,0.0657351969,0.0882501108,1.6465649538,-0.0849351305,-0.0423334801,-0.1083835931,0.4561181011,0.1709414899,0.0339282870,-0.0756853581,0.6172203298,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,-0.2120653461,0.4684481415,-0.1085750333,-0.0723416345,0.5495924441,1.3982536542,-0.0048299454,-0.1961548886,0.0347690137,3.5742249491,-0.1155581619,0.1043470586,2.0852232943,-0.0962426635,BRCA
GSM481005,0.1218600424,-0.1177032135,0.0304015636,0.3711055674,0.0278948636,-0.2266256073,0.0353970129,0.6762891889,0.5900625983,-0.1113301028,0.1621117626,0.0702515530,0.8559349278,-0.1209874501,-0.1212607316,-0.0687286405,0.9552678574,0.0784749269,0.3383061767,-0.1066267519,0.8054027840,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,-0.2087097085,0.3166812967,-0.0871069950,-0.0307554886,0.4403047296,1.3712493853,-0.0132967680,-0.2196165136,-0.0321655441,3.4075011410,-0.1419588638,0.0457376592,1.7138396081,-0.0717490926,BRCA
GSM481006,0.2690263574,-0.1522625482,0.0247047886,0.3183944591,0.3049068704,-0.2205696768,0.2205455596,0.7844898559,0.8372901850,-0.0599472594,0.1676137317,0.0591147147,1.1591157516,-0.1928323078,-0.1071198158,-0.0999615427,0.9066364228,-0.0728818892,0.1292292832,-0.1097232796,1.0976617766,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,-0.2087024846,0.2588561041,-0.1044239603,-0.0489088737,0.3909603753,0.9865753614,-0.0126048787,-0.1286461854,-0.0632189689,3.6880125470,-0.0884953162,0.1659671659,2.2371679245,-0.0203485983,BRCA
GSM481007,0.1987651244,-0.1012385326,0.0693962222,0.4823622602,0.2631365154,-0.1953274213,0.0681594072,0.5156040350,0.7127858588,-0.1073255457,0.1433539864,0.3181995099,1.2515263292,-0.0986034427,-0.0552017571,-0.0639382190,1.4007932205,-0.0474682670,0.4021267280,-0.1062760652,0.8467260383,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,-0.1654149002,0.2214731303,-0.0580448157,-0.0014222495,0.2606000659,1.0516917631,0.3330828581,-0.2043133649,0.0018655087,3.6695187358,-0.0330519866,0.0523188741,2.4773025594,0.0647415280,BRCA
GSM481008,0.1940496041,-0.0752571553,-0.0033952392,0.8760201352,0.7301124186,-0.1483027288,-0.0105432316,0.4908562510,1.0194556943,-0.1655896250,0.1743810166,-0.0797969156,1.0822508104,-0.1365751932,-0.0949711165,-0.0792500605,0.9785020654,0.2619806110,0.2425652087,-0.1336147326,0.6941363809,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,-0.1957315119,0.2738108856,-0.1056714096,-0.1196029719,0.4047704326,1.0726860836,-0.0249570589,-0.2244875337,-0.0534849156,2.6497509612,-0.0995936224,0.0282589524,0.9513051909,-0.0198177509,Control
GSM481009,-0.2013564390,-0.1508895850,-0.0460119554,0.5568385652,-0.0664758910,-0.1946536304,0.4388621020,0.5325309358,0.4139739338,-0.1680578967,0.1793832846,-0.0137426458,0.7746091188,-0.1674389526,-0.3735897056,-0.0711978792,0.5135420329,-0.1965277056,0.0579115311,-0.3514352102,0.5816204784,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,-0.3063477427,0.3586061170,-0.1066654161,-0.1903911113,0.2795271149,0.7096309500,-0.1079381214,-0.2125252316,0.0177299976,4.2063818242,-0.1899990862,0.0289410084,1.9888664977,-0.6229948559,Control
GSM481010,0.4302484069,-0.1542527573,0.0036142197,0.2288194523,0.3434417891,-0.1415003016,0.1285491438,0.6626793060,0.5420321556,-0.1157962062,0.1744263203,-0.0198062965,1.1128667200,-0.0958312944,-0.0572905339,-0.0784865001,1.1311606698,-0.0669410945,0.1801746006,-0.0272888464,0.6870637622,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,-0.2430615835,0.3844459151,-0.1128206664,-0.0485023446,0.5158594621,1.1154199801,0.0308480409,-0.1639268277,-0.1057039731,3.7063581946,-0.1035500386,0.2118905579,1.8940424562,0.0639013769,Control
GSM481011,0.0072314629,-0.0346676108,0.0986143788,0.1622351069,0.2848816049,-0.2736245369,-0.0327065625,0.3276135183,0.5721479334,-0.0854250128,0.1905613793,-0.0051133738,1.0450381968,-0.2090282230,0.0049888158,-0.1116891076,0.5877753954,0.2094058641,0.0234133798,-0.0823677012,0.9310768999,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,-0.2519390692,0.2189997299,-0.0728182171,-0.0513703098,0.3978262835,1.5733309313,-0.0402630128,-0.1623826256,0.0864685530,3.4403399892,-0.1210616646,-0.0562693753,1.9250442030,-0.0179272238,Control
