@relation data

@attribute id string
@attribute 10654 numeric
@attribute 10682 numeric
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 2222 numeric
@attribute 3156 numeric
@attribute 3157 numeric
@attribute 3422 numeric
@attribute 3930 numeric
@attribute 4047 numeric
@attribute 4597 numeric
@attribute 4598 numeric
@attribute 50814 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 6713 numeric
@attribute 7108 numeric
@attribute 91734 numeric
@attribute 9453 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.0117489148,1.7102813706,1.0872531312,2.7672290653,1.0798113807,1.0463367619,0.4695430771,0.6944353282,1.6625673585,0.6633675237,0.1381614186,-0.0745059490,0.9488670863,1.8935745629,0.5734496641,0.3843788378,0.0714373262,0.5320989352,0.5564489848,BRCA
GSM481003,1.3685318493,1.9545436680,1.2092288473,3.9852187633,0.9111848972,0.6291390890,0.3187697554,0.3181874572,1.4128098002,0.7064178815,0.0909844884,-0.0189681922,0.9733677119,1.1530765075,0.4018722449,0.3579062013,0.3680185939,0.2488596228,0.4206332000,BRCA
GSM481004,1.0926267693,1.5265807410,1.3454526174,3.1568045619,1.1011453482,0.7739524178,0.4178562876,0.5852053574,1.2536366145,1.0412359145,0.0979283709,-0.0192485824,1.0791540552,1.7071219718,0.5178212522,0.4434435475,0.0928770814,0.3329800850,0.3448755359,BRCA
GSM481005,1.0244688634,1.7232549003,0.8981731987,2.7686902881,0.8948938474,1.0189094312,0.2909628841,0.5812950134,1.3158960084,0.6100694492,0.0668631497,-0.0229058903,0.9154257624,1.4348959629,0.6460257634,0.3003023156,0.0947690334,0.4851794238,0.5899340525,BRCA
GSM481006,1.2193344087,1.8852385303,0.9702975872,3.0783290266,1.0361446303,0.9419819844,0.5490386851,0.3896074852,1.8234768139,0.6482967348,0.0886362222,0.0220368845,0.7372830500,1.7186748920,0.4833974505,0.3655357733,0.2354301851,0.2539725440,0.5269747172,BRCA
GSM481007,1.7329512239,1.7620930941,1.2628291639,3.9641607703,0.9596918100,0.3803552173,0.3425793419,0.4950721376,1.0356114487,0.9014940295,0.2498091965,0.0103335526,0.9231153154,1.4739971836,0.6148885294,0.4841043766,0.6770689323,0.2012313420,0.4701608454,BRCA
GSM481008,1.1314647795,2.2853318447,1.1624184491,2.9870448411,0.8686503000,0.9460028196,0.4847780041,0.6183053392,2.4594339579,0.6867159665,0.1375256909,-0.0089733885,0.8846102488,1.4106102043,0.3245397204,0.4654917667,0.1065035336,0.2823429145,0.4416937227,Control
GSM481009,0.5939610976,1.4353638974,0.2705127398,2.5858395399,0.9095447889,0.7383519929,0.3221676391,0.1196733203,1.6207829118,0.4170644781,0.0495502044,-0.1017289292,0.4198439350,1.7073657897,0.4867388016,0.2581479821,-0.1853938184,0.2915769107,0.4292149634,Control
GSM481010,0.8489065469,1.6005264460,0.9595468267,3.2688643934,0.9025766569,1.2278093530,0.5623660342,0.6329999791,1.7125995196,0.6535283341,0.1063028131,-0.0213498691,0.9854935171,1.7095687892,0.7802865366,0.3445085838,0.1356011130,0.4389629220,0.6439903346,Control
GSM481011,1.2746944016,1.5029968166,1.3188910042,3.0896351635,0.8975299509,0.3336240983,0.0968475881,0.4028944740,1.0880164922,0.7875767450,0.1522067683,-0.0491292407,0.7299160281,1.3926254926,0.5676735845,0.3000818562,0.2229276278,0.1225868973,0.4669736673,Control
GSM481012,0.9806277304,1.5780741831,1.1478783220,2.9583534898,1.0366687813,1.1345406755,0.9534117623,0.9260279461,1.8764365000,1.5397401108,0.1380550915,-0.0027087175,0.9492833418,1.9953973118,0.6250736474,0.4753434492,0.0713327112,0.2906918998,0.6283220239,Control
GSM481013,1.8518125116,2.7658969320,1.2748727146,3.3323433994,1.0053031396,0.7067092451,0.4043944455,0.4914715017,2.5307104735,0.6446358524,0.2943444556,0.1017727526,1.1153482870,1.0942695671,0.2607547576,0.3945539415,0.3701573741,0.3575840560,0.2340063701,Control
GSM481014,1.4069043249,1.6929349510,0.9300002073,2.5388643591,0.9405845835,1.0772278077,0.7222370605,0.8944448010,2.2795885801,0.8958269686,0.3689820571,-0.0208081380,0.6866467305,1.3456302614,0.5565692184,0.7858489071,0.3308984915,0.5911458060,0.6357225404,BRCA
GSM481015,1.5424836056,2.2022328129,1.2702915719,3.1603813470,1.0444597640,0.5249077644,0.1640334556,0.3107901111,1.9579858853,0.8774079506,0.1622089736,-0.0541815967,0.7071450544,0.6322462124,0.2323884564,0.3284149234,0.3627048741,0.4287998600,0.3880849737,BRCA
GSM481016,0.9878034311,1.7117325814,0.9574709563,2.3508188129,0.9011936756,1.1392295262,0.5932089341,0.8817939187,2.0965260341,0.6685709304,0.0859935326,0.0153855116,1.0433274079,1.7484648648,0.5849374241,0.5032720049,0.0529780671,0.4402950480,0.5995867158,BRCA
GSM481017,0.6040987335,1.3454012604,0.4314940674,2.1474527419,0.6848134296,1.6093000404,0.8188225387,1.1211778870,2.2395074964,0.2663535392,-0.0079570474,-0.0154567988,0.7473521169,1.9009478794,0.9821863288,0.4174832392,0.0638877489,0.9763896910,0.8464885304,BRCA
GSM481018,1.4656762556,1.8394186087,0.3879983846,3.5105453433,1.1951037740,0.7250521117,0.2586728614,0.3968894939,1.3606625700,0.8584170249,0.2883346636,-0.0421110187,0.9758401043,1.1299316248,0.4390170332,0.5057163311,0.1130621888,0.2918267555,0.2882718015,BRCA
GSM481019,1.1015700178,2.0688586676,1.1482957341,3.0086938740,0.9697657926,0.9860027332,0.5661535690,1.0568524103,1.7964509764,0.7066192108,0.2756260996,0.0603682672,1.0971423390,1.7594684222,0.7075418294,0.4577370096,0.1048112789,0.8210541648,0.7505310361,BRCA
