@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10211 numeric
@attribute 11184 numeric
@attribute 1380 numeric
@attribute 1445 numeric
@attribute 1605 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2319 numeric
@attribute 23368 numeric
@attribute 2885 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 29760 numeric
@attribute 3635 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 4067 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5788 numeric
@attribute 5894 numeric
@attribute 596 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 8431 numeric
@attribute 930 numeric
@attribute 933 numeric
@attribute 975 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,1.5799011298,-0.1817988974,-0.1265238472,2.4266945176,2.1012469530,2.3584245311,0.3070585448,1.1597533781,1.1770933690,1.6104626348,0.6282775754,0.8950817100,-0.0777193805,-0.1193558042,0.2178563230,-0.0355535233,0.0663673716,0.3161357614,0.0886515304,0.0434628459,0.7135185198,0.3417825494,0.8497827404,0.0027666772,0.1043059106,0.6486776985,1.4788247029,1.0400522820,0.3768321643,1.1201675758,0.3923970497,-0.1722219885,0.3860900013,-0.0618729870,2.2882412161,-0.0234144181,0.2904654710,-0.1212870654,-0.0538374768,-0.0056752554,-0.0308835172,-0.0653620412,-0.1006180968,3.1708469094,BRCA
GSM481003,0.3007907103,1.3305194464,-0.1613730488,-0.1143867374,2.9481822583,2.1810374294,2.5114432043,0.3973698837,1.5900449533,1.4703995010,1.7524189089,0.6853814301,0.9718543944,-0.0374940587,-0.0801793431,0.0514344826,-0.0627746906,0.4280975269,0.1219394536,0.1072291716,-0.0071023582,0.5864300536,0.1791957579,1.4233998538,0.0220997693,0.1816668325,0.5260021543,1.4940092098,0.8106030215,0.4223379152,1.1333078442,0.8256779464,-0.1138911428,0.2815908568,-0.0646676839,2.4272642752,-0.0553885548,0.0839562974,0.0222191754,-0.0653783161,-0.0640276709,0.2475586996,-0.0820714727,0.0601921672,3.1630465686,BRCA
GSM481004,0.4733082638,1.5005896508,-0.1748252523,-0.1217251004,2.7074588272,1.8448974701,2.2194539971,0.4676012300,1.2597583807,1.3837178734,1.7306030480,0.7605310136,1.3618418052,-0.0159967640,-0.0795753457,-0.0097076942,-0.0462495909,0.4999212028,0.3341139361,0.2462961586,0.0134470427,0.9088047795,0.1934292825,1.4479867770,0.0015714503,0.0046874581,0.5568734760,1.5397735213,1.2435202534,0.5495924441,1.3982536542,0.5918967704,-0.1673319362,0.4157156661,-0.0883470983,2.7043259995,-0.0500999228,0.1372055122,-0.1644663710,-0.0186176126,-0.0649329242,0.0174989201,-0.0403184684,-0.1097274943,3.2538585960,BRCA
GSM481005,0.7983672971,1.5844930610,-0.1234094858,-0.1344726894,2.5740633573,2.0004497065,2.3890128664,0.4302809539,1.1769771526,0.9780464991,1.6458761891,0.5514022044,0.9572651076,-0.0781992578,-0.0870296289,0.1994229225,0.0021436654,0.1212341356,0.1698534251,0.1025759120,-0.0190676901,0.9888136863,0.2936143763,1.0055721670,0.3289049813,-0.0240801696,0.8398691173,1.6021617843,1.1356134855,0.4403047296,1.3712493853,0.5596565347,-0.1606572991,0.3888399490,-0.0833753531,2.3308550971,0.0180744121,0.2881692323,-0.1354474181,-0.0967047377,-0.0950495207,0.0527477580,-0.0205959372,-0.1005422686,2.9495219735,BRCA
GSM481006,0.6102282105,1.2490585070,-0.1508373290,-0.0930764458,2.6257786286,2.6187914119,2.7993582883,0.4174783649,1.1390294039,1.0880985708,1.6704388113,0.5057105281,1.0202108809,-0.1245753833,-0.1502535146,0.1351932498,0.0168171378,0.2181934865,0.3630817666,0.1656357026,0.0079189933,0.8314093148,0.2433270854,1.3385462081,0.2390861619,0.0274722780,0.6594483865,1.5006651944,1.0245994510,0.3909603753,0.9865753614,0.4886666650,-0.1013667325,0.3354175018,-0.0787858003,2.3295555881,0.0128678733,0.2175775908,-0.0939081977,-0.1076792432,-0.1211343683,0.0300441004,-0.0921381399,-0.1800866224,3.2452758550,BRCA
GSM481007,0.3836162349,1.3734700687,-0.1646706395,-0.0572355194,2.9017767838,2.1547419884,2.4604020782,0.2757121727,1.4268811942,1.0484767142,1.7786090209,0.7364221625,0.5586554259,-0.0522174159,-0.1095179278,0.0550178691,-0.0743076288,0.3613447715,0.3024995799,0.1427702047,-0.0179671429,0.3538705459,0.1014056848,1.4767880777,0.1471414633,0.1631172095,0.4920493394,1.1625167250,1.0916134130,0.2606000659,1.0516917631,0.9255183645,-0.1007321801,0.2957258879,-0.0395099294,2.3985712954,-0.0621160632,0.2030390211,-0.1150343669,0.0187163064,-0.0768376531,0.0528153585,-0.0958110776,-0.1181798951,3.1452418565,BRCA
GSM481008,0.5217626055,1.7335562782,-0.1323361009,-0.1175224256,3.3749025796,1.4691905651,2.1300801171,0.4476290999,1.0603828798,0.7841845883,1.6622805248,0.9535613207,1.0892350491,0.0178068966,-0.0895309923,0.0515839298,-0.0320775752,0.3614642392,0.2535372900,0.0974889337,0.0118374048,0.7586754806,0.1758980179,1.1338950680,0.0879067641,-0.0617019828,0.7504032691,1.5366616944,0.8087446459,0.4047704326,1.0726860836,1.0612640086,-0.1283997776,0.3589827556,-0.0483734958,2.4446920753,0.0012555714,0.1490175020,-0.1333306130,-0.0557772740,-0.0584359721,0.0751927796,-0.0645745573,-0.1301826210,3.0182441325,Control
GSM481009,0.5489170128,1.4138975625,-0.2847512376,-0.1562503147,2.5855629524,1.8982037499,1.7882246540,0.1436777954,0.4701733816,0.7350496649,1.3427748691,0.2072424322,0.4939206066,-0.1014559770,-0.0994991177,0.2000191124,-0.0548121327,0.1931102983,0.1738289398,-0.0915473821,0.0488742741,0.5242540283,0.2437746771,0.4174557194,0.1336468826,0.0492418256,0.6549914120,1.4563478480,0.4472229415,0.2795271149,0.7096309500,-0.0767497015,-0.0928309777,0.2270372226,-0.1458780054,2.4154436141,-0.0048567386,0.0807280921,-0.1552854501,-0.1408496846,-0.0048604058,0.0757519919,-0.0180100151,-0.1688175578,3.2444939763,Control
GSM481010,0.6249280034,1.2703997414,-0.1507869354,-0.1162956918,2.5666434356,1.8748446774,2.1086231072,0.3798376370,1.1161805622,1.2890395946,1.7509254467,0.5189746011,0.9262991083,-0.0727609081,-0.0830957172,0.4681226672,0.0048748811,0.1122889133,0.5541188944,0.1015663457,-0.0298674571,1.0945546926,0.2892597577,1.1752510060,0.1319778106,-0.0599373686,0.7335124992,1.3844987064,1.0618852462,0.5158594621,1.1154199801,0.7550900512,-0.1117582013,0.3965836786,-0.0879259115,2.2814118394,0.0688335455,0.2435579410,-0.1347208667,0.0355200546,-0.1376485593,0.0100868653,-0.1299125630,-0.0495022550,2.8713478295,Control
GSM481011,0.3773361022,2.1745399013,-0.1241082579,-0.1143522616,2.9154372248,1.8327166929,2.7272794777,0.4895673924,1.4350313109,0.9543569198,1.9492786230,0.9022890391,0.8232649406,-0.0331578064,-0.0850995498,0.0141741859,-0.1155827556,0.0571182206,0.1055537684,0.1526722096,0.0004197034,0.5093558666,0.2223992294,0.9093435548,0.0018939260,0.0042137171,0.4358141350,1.4936494496,0.7789269015,0.3978262835,1.5733309313,0.8490704160,-0.1524609731,0.2711141126,-0.0457399186,2.8155515152,-0.0475626586,0.0857347009,-0.1223144881,-0.0023091357,-0.0547222076,0.1032072871,-0.1162713636,-0.1151434371,3.1517891138,Control
