@relation data

@attribute id string
@attribute 1965 numeric
@attribute 1968 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 207 numeric
@attribute 2475 numeric
@attribute 2932 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 3636 numeric
@attribute 5164 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5515 numeric
@attribute 5728 numeric
@attribute 6194 numeric
@attribute 6198 numeric
@attribute 8893 numeric
@attribute 8894 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.8814041996,3.4732210836,0.3262102189,1.8609808237,2.3584245311,0.3341965944,0.8950817100,-0.0070168312,0.2267118200,0.6888024384,0.0421525906,0.6485961018,0.3417825494,0.0027666772,1.2238418325,0.1344134227,1.4831877461,0.2291788254,0.3503543629,1.0124087136,BRCA
GSM481003,1.5683274246,3.4579041799,0.3141217654,1.5956025160,2.5114432043,0.2224102620,0.9718543944,0.0254755334,0.1801413333,0.8267627932,0.1595799751,0.6032710826,0.1791957579,0.0220997693,1.1675652556,0.0819050467,1.1764485384,0.1360396983,0.4393994245,0.4128194864,BRCA
GSM481004,1.5315217208,3.4091218112,0.1372993612,1.3697862736,2.2194539971,0.2934368548,1.3618418052,-0.0085871777,0.2059222442,0.8296789052,0.1704270378,0.6172203298,0.1934292825,0.0015714503,1.2944579630,0.1194911064,1.2398634733,0.0275244191,0.4139603734,0.6443124432,BRCA
GSM481005,2.1133898829,3.2657137117,0.6032439420,1.2945557835,2.3890128664,0.2603539082,0.9572651076,0.0353970129,0.2587755207,0.6888802523,0.1450338334,0.8054027840,0.2936143763,0.3289049813,1.2343815744,0.1420803729,1.1002343889,0.6309395681,0.2533404212,0.7498349167,BRCA
GSM481006,1.6681061672,3.4300504327,0.4558320585,1.7321545370,2.7993582883,0.2802438269,1.0202108809,0.2205455596,0.2402696524,0.8564146342,0.0031652977,1.0976617766,0.2433270854,0.2390861619,1.1296645254,0.1587185629,1.2477024343,0.4139080834,0.3149521308,0.3882277771,BRCA
GSM481007,0.9793251456,3.0090010962,0.1246853065,1.8791123627,2.4604020782,0.0997455566,0.5586554259,0.0681594072,0.1352442852,0.8775498338,0.0585143746,0.8467260383,0.1014056848,0.1471414633,0.9218534496,0.0631843703,1.0543329066,0.1694968132,0.4850106206,0.2388033089,BRCA
GSM481008,1.5196910524,3.3720343710,0.4269127093,2.0799901485,2.1300801171,0.1532034397,1.0892350491,-0.0105432316,0.2740164896,0.6510039526,0.2244569018,0.6941363809,0.1758980179,0.0879067641,1.4909315973,0.1297484952,1.1706224757,0.5929385196,0.4051593478,0.3280716689,Control
GSM481009,1.6043706046,3.8722105623,0.2450311447,1.2341214847,1.7882246540,0.1104632507,0.4939206066,0.4388621020,0.1506341084,0.1998790964,0.0131190667,0.5816204784,0.2437746771,0.1336468826,1.1786218321,0.0174211498,1.2982513061,0.1911922992,0.1350957668,0.4855374400,Control
GSM481010,2.2511457157,3.4559576710,0.6958391050,1.9422432633,2.1086231072,0.3681621031,0.9262991083,0.1285491438,0.1246120071,0.4734243482,0.0456347462,0.6870637622,0.2892597577,0.1319778106,1.5060444668,0.1197620314,1.3803528878,0.5689818496,0.2765109696,1.0645046233,Control
GSM481011,1.2710189652,2.8900025089,0.3554290061,1.8786059805,2.7272794777,0.1710649889,0.8232649406,-0.0327065625,0.1413541586,0.9612511040,0.1364717933,0.9310768999,0.2223992294,0.0018939260,1.1535155438,0.1251327870,1.1968973041,0.2854890496,0.3969626854,0.4025038886,Control
