@relation data

@attribute id string
@attribute 1432 numeric
@attribute 1605 numeric
@attribute 1956 numeric
@attribute 207 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2770 numeric
@attribute 2776 numeric
@attribute 324 numeric
@attribute 367 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3760 numeric
@attribute 3762 numeric
@attribute 3765 numeric
@attribute 427 numeric
@attribute 5256 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 5308 numeric
@attribute 5594 numeric
@attribute 5602 numeric
@attribute 5806 numeric
@attribute 5894 numeric
@attribute 6357 numeric
@attribute 6360 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 820 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6466643338,2.1143498631,0.4345339728,1.9397812022,0.9435579393,0.6687801071,0.9581370279,0.5726595125,0.3981079434,-0.0646295228,-0.0670061112,0.1322087557,0.1313168648,0.1067213277,0.5609436097,-0.1084673629,0.0164293767,-0.0493467165,1.4941328913,0.1440184546,0.6502234032,0.1255568270,0.7694715564,-0.1466830224,0.5276523813,-0.1298536299,-0.0944306788,0.6409841057,-0.0600928733,-0.0811520690,-0.0230143287,0.3043230119,-0.0910400845,BRCA
GSM480985,0.5214375071,1.7600219601,0.3325850749,1.4054429928,0.7473870953,0.5145152025,0.9909502640,0.6760796893,0.2601429904,-0.0604974341,-0.0230735734,0.1966778544,0.4415400387,0.5849629343,0.3553600297,-0.1539389659,0.0719508490,0.0056100041,2.2418435123,0.1415158003,0.8534231111,0.3438852307,1.5476133191,-0.1785420816,0.4521202200,-0.1761504112,0.1217099954,0.6127393824,-0.0109284259,-0.1617022257,-0.0673303304,0.3713752488,-0.0228043250,BRCA
GSM480986,0.5058162958,2.1784036439,0.3517915079,1.7577156492,0.9827568145,0.7615300009,1.1200479176,0.5903858004,0.2144276956,-0.1253770366,-0.0389096712,0.1661377090,0.2835222208,0.1536485495,0.6212419597,-0.0967050023,0.0347479474,-0.0857200938,1.6952060321,0.1961503486,0.3758222094,0.3109857890,0.9370587028,-0.0558428063,0.5276161861,-0.1388460667,-0.1137533546,0.4839221177,-0.0408573458,-0.0959708153,-0.0464315283,0.3954231461,0.0147778929,BRCA
GSM480987,0.6135009341,1.3052779489,0.1587947994,1.6769249506,0.8988900241,-0.1050357214,1.4479325302,0.6081153182,0.0411869942,0.5083821279,0.2089352406,0.1685485557,0.3327935711,-0.0104492808,0.3998152808,-0.0881615850,-0.0040259689,-0.0402834076,1.3319369191,0.0320354344,0.4246866423,0.3279566426,0.9460729968,0.1621742338,0.4570317386,-0.0662291722,3.7729029654,0.3882937707,0.0180134214,-0.0503675654,-0.0569087189,0.2871097813,-0.1030090239,BRCA
GSM480988,0.4483090917,1.9334251161,0.1726689534,1.1675294143,0.8038834569,0.6342148269,0.7840176249,0.4102926908,0.1999644395,-0.0792272906,-0.0851195735,0.1168976396,0.1991312819,0.2297151421,0.5623337450,-0.0938029768,0.0799026620,0.0704042679,1.6632971279,0.1963387873,0.5025178531,0.3674768847,0.6583551200,-0.1499734049,0.4923907940,-0.0789457363,0.0082870920,0.4704262694,-0.0053953964,-0.0690549853,-0.0468429086,0.2504118828,-0.0674661944,BRCA
GSM480989,0.4561344552,2.9312561751,0.2135165615,2.3074461223,1.2212249650,0.8208826111,0.4984121071,0.5169472916,0.1645981787,-0.0249334271,-0.0714727500,0.2858949723,0.2200210720,0.0458035868,0.4976210030,-0.1029213505,0.0214595071,0.0310359076,1.3767889477,0.1375677007,0.3040667095,0.2117079990,0.5104212239,-0.1210485597,0.4168803811,-0.0408563306,-0.1398392244,0.4437155496,0.0245625277,-0.0899812968,-0.0013073004,0.2245239546,-0.0813194266,BRCA
GSM480990,0.3805084057,2.5415902278,0.2635990058,2.3939645291,1.2928899753,1.3805175386,1.2059587278,0.5721652171,0.1217091008,-0.1192657911,0.0643069084,0.3496424193,0.1628782986,0.0021861719,0.5061100200,-0.0994331319,0.1219694058,-0.0278241351,1.0959475488,0.0500234758,0.4307222246,0.8327552467,0.5701667320,-0.1091623201,0.4040678319,-0.1292774052,0.1869498418,0.3387474729,-0.0506055482,-0.1166480590,0.0237829644,0.2258322309,0.0191974478,Control
GSM480991,0.4695376563,2.5050056121,0.2092083807,1.8290236989,1.1701500476,1.3113478908,0.8869519606,0.6132513040,0.1253455669,-0.0878314436,-0.0954564459,0.2424068378,0.2311761151,0.1075655196,0.7279821927,-0.0974673196,0.0678404276,0.0438045131,1.7887687180,0.0847416197,0.3718392522,0.4582523614,0.6246844594,-0.0140054368,0.5071865046,-0.1158871563,-0.0337689616,0.3654298311,-0.0632860752,-0.1631835314,-0.0323408361,0.2893171571,-0.0238906682,Control
GSM480992,0.3800862124,2.7262230341,0.2100246319,2.3328941266,1.2670981353,1.0945445186,0.8968451944,0.4795048717,0.1554057272,-0.1062374386,0.0143967219,0.2748354820,0.0994592431,0.0161160152,0.7308892569,-0.0840096098,0.1294560126,-0.0037208009,1.3274090029,0.1271233572,0.3555988693,0.7112178834,0.5310987036,-0.1302371952,0.4130200728,-0.0921796232,-0.0673002777,0.3105769333,-0.0078680110,-0.0198283086,0.0106290712,0.4011166239,-0.0014812882,Control
GSM480993,0.5930127984,2.3176537262,0.2942363708,1.9907199673,0.9880169092,0.7957346365,0.9020118648,0.5834782023,0.0713412618,-0.1055219161,-0.0401737979,0.2564080019,0.1916949626,0.1179360291,0.7271375300,-0.1466446378,0.0819317186,0.0192156266,1.5633234018,0.1685671199,0.3556248992,0.3843497409,0.7338769277,-0.1409539937,0.4741801064,-0.0937452182,-0.1067806114,0.3602931440,-0.0350196599,-0.1549314037,-0.0135325677,0.4162600737,0.0083633621,Control
