@relation data

@attribute id string
@attribute 10001 numeric
@attribute 10025 numeric
@attribute 10046 numeric
@attribute 1024 numeric
@attribute 112950 numeric
@attribute 1387 numeric
@attribute 22938 numeric
@attribute 2648 numeric
@attribute 29079 numeric
@attribute 3516 numeric
@attribute 4851 numeric
@attribute 4853 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51003 numeric
@attribute 51586 numeric
@attribute 5469 numeric
@attribute 55534 numeric
@attribute 81857 numeric
@attribute 84246 numeric
@attribute 84441 numeric
@attribute 8850 numeric
@attribute 892 numeric
@attribute 90390 numeric
@attribute 9282 numeric
@attribute 9439 numeric
@attribute 9440 numeric
@attribute 9441 numeric
@attribute 9442 numeric
@attribute 9443 numeric
@attribute 9477 numeric
@attribute 9794 numeric
@attribute 9862 numeric
@attribute 9968 numeric
@attribute 9969 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.7555627472,0.4761775527,0.6953751163,1.1298530022,0.8891222578,0.6728254087,2.1754462995,0.4675290954,1.1434360759,0.4553688230,0.4041583149,1.9758994369,0.7696682596,-0.0870096500,0.8335589906,0.2674261158,0.8578709417,-0.0636066782,1.1111522356,0.6863824633,0.4883095701,0.2713000476,0.9096056488,0.2086888505,0.4131688642,0.0694566197,0.7744151540,0.1441904923,0.1983101836,1.0651479501,0.5443687646,0.9261601799,0.7267406874,0.5531108825,0.9061000858,BRCA
GSM480985,0.8541896257,0.4088766434,1.0565417193,0.9568606286,0.7824818808,0.6472114695,1.8881559418,0.3853105749,0.9303897702,0.5138168153,0.4794811464,1.9395915883,0.7998952643,-0.0875803076,0.5632182200,0.2619683393,0.5471588917,-0.0191105551,1.1073517865,0.4173819837,0.6375153049,0.6801856128,0.9791876537,0.2565259912,0.3833607257,0.1107954079,0.6604907295,0.1444706365,0.1178058689,0.8260063456,0.5004929026,0.7143223302,0.6306237495,0.6662011588,0.9764749156,BRCA
GSM480986,0.8070469305,0.5764874183,0.8858071127,1.1045659046,0.7897053553,0.7199448316,1.9873151138,0.5658012041,0.9155256844,0.4127135578,0.4179691959,2.1549724165,0.9160429862,-0.1104190259,0.7385357500,0.2623762005,0.7875627369,-0.0507070340,1.3125750098,0.6770311279,0.3174874472,0.2476318860,0.7719065144,0.2320025510,0.4334308651,0.1224438105,0.8259400490,0.1509811059,0.2028093719,0.8905169239,0.4831576468,0.9729647040,0.7929479785,0.6622675496,0.9185557987,BRCA
GSM480987,0.6562262066,0.5091768620,0.6977072003,0.9645592036,0.8553947935,0.6522740087,1.8720882352,0.2990469467,0.7129106483,0.4689421657,0.3074186227,2.2874079802,0.8606830496,-0.0548219680,0.6771151478,0.1651215405,0.7818461316,-0.0883701453,0.8830531129,0.7510282289,0.0942258241,0.0770224849,0.6257155493,0.1385157857,0.2574381961,0.0468053522,0.7529536727,0.0956204723,0.2413631910,0.6717752833,0.5158342155,0.9130732817,0.6643093971,0.6160018152,0.8231974417,BRCA
GSM480988,0.2772600526,0.5086206976,0.8476544561,1.0001925764,0.6336649134,0.6896800634,1.7690558112,0.5972152036,0.8315041879,0.4469406149,0.1992473567,1.9971979208,0.6810638835,-0.1239801727,0.5740306368,0.0708013053,0.5438984940,-0.0549422345,1.6358461467,0.3271957687,0.3459271311,0.2711511826,0.6060409712,0.1966849580,0.4575402918,0.1577235470,0.5413122394,0.1217793790,0.1926698920,0.5885730309,0.3388527508,0.6527591648,0.9575509765,1.0030208230,0.7241865078,BRCA
GSM480989,0.3769258014,0.7672913691,0.9267528502,0.7346409909,0.8145439624,0.5010443183,1.4655815158,0.3739912390,0.6135399882,0.2939044647,0.6016008839,2.0358038492,1.0787661426,-0.2098380776,0.7052888872,0.2292104450,0.5155756484,-0.1029421575,1.4856665494,0.5782399303,0.2730273215,0.3231673351,0.5317390296,0.2174630655,0.3304017854,0.0073012960,0.4992153984,0.1017489935,0.2523261665,0.6320210702,0.5814182898,0.6475770677,0.8680927039,0.7386227726,0.5671017350,BRCA
GSM480990,0.5338369963,0.7233815158,0.9029034244,0.9180730388,0.4083262512,0.6429370626,1.5418267869,0.3598937529,0.6147712356,0.2791721123,1.0087523136,1.9657399286,0.9909651011,-0.0585802786,0.4272370573,0.3641542965,0.4885745056,-0.1136370866,1.4189811516,0.3531192392,0.1951454664,0.1095306891,0.5060460269,0.2056440641,0.2883101146,-0.0051053263,0.4545362383,0.1526992323,0.2784677373,0.5900826446,0.5086448198,0.8042714530,1.0899111238,0.7371109185,0.7680733676,Control
GSM480991,0.4936066251,0.7138429441,0.8502310441,0.9990959893,0.6808868820,0.7013037075,1.7209640742,0.4128106479,0.7648156379,0.2197944649,0.5343633453,2.0803950008,1.0902454332,-0.1245286255,0.5650287075,0.3588697762,0.5141541144,-0.0438454405,1.4851424633,0.5155781818,0.2449804137,0.2392695968,0.6490125213,0.1795512118,0.3203145804,0.0932294430,0.6194913798,0.1524555933,0.2758802716,0.6987943721,0.5407744542,0.8506181340,0.7935467790,0.8546256793,0.7475733102,Control
GSM480992,0.3720845453,0.9576609842,1.1483684778,0.9049583525,0.4162456838,0.7777832307,1.6512970786,0.5278160311,0.4542943758,0.2088883321,0.9065920863,2.3152437420,1.3451579130,-0.0753864566,0.3633755221,0.4691858588,0.6116778969,-0.0611442120,2.1005811829,0.3712275630,0.2393261871,0.0153145761,0.4695982448,0.1525249036,0.4357514306,0.0117512416,0.4230953614,0.1876212218,0.2351529547,0.5831642197,0.4147744962,1.1177113389,1.2022808698,1.2026183367,0.7778342790,Control
GSM480993,0.8024029757,0.7109513341,1.0146307514,1.0353308407,0.7640629954,0.7884631976,1.8120750646,0.5173329118,0.8391894434,0.3855494585,0.5642955434,2.1120791680,1.0137466300,-0.0763461085,0.5343508760,0.4055009693,0.7411117225,-0.0409335121,1.5824077095,0.6660107421,0.3447111480,0.2508581906,0.6872041490,0.2704870710,0.3912423096,0.0693226502,0.5192837420,0.1789887245,0.2472501517,0.6812281153,0.4665146175,1.0719641547,1.0797400920,0.8797229861,0.8156979519,Control
