@relation data

@attribute id string
@attribute 107 numeric
@attribute 1385 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2770 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5595 numeric
@attribute 5894 numeric
@attribute 6197 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0213125190,0.0194301160,0.4598573640,-0.0801269710,0.6288589894,0.4478188096,1.6287773193,0.8279611501,-0.1301306970,0.8212452234,1.7024177213,0.0886515304,0.0434628459,0.0288073119,0.0472211881,0.8370002049,0.6486776985,1.4788247029,1.0400522820,0.8322542454,-0.0220457165,1.5804264784,0.1835977883,0.0708837804,0.2608651281,-0.0981862237,1.1201675758,0.3860900013,0.1526270688,1.3564936234,0.8265591783,2.7038153726,BRCA
GSM481003,-0.0692073683,0.0187250819,0.5094530717,-0.1516893194,0.8103868588,0.2624370770,1.5822581693,0.7446148635,-0.1463896707,0.9474795161,2.4163282448,0.1072291716,-0.0071023582,0.0284779953,0.1099821702,0.9900261754,0.5260021543,1.4940092098,0.8106030215,0.6319902162,0.0102665505,1.4306810153,0.2775854540,0.0839032548,0.2829620648,-0.0518483993,1.1333078442,0.2815908568,0.0602988192,1.1557139689,0.7173366560,2.6004273182,BRCA
GSM481004,-0.0682730252,0.0489846332,0.3519630753,-0.2391101478,0.8890818098,0.3193705141,1.6611578276,0.7807461512,-0.1982034243,0.8814408686,1.9569436598,0.2462961586,0.0134470427,0.0473546795,0.3676690033,1.0766678804,0.5568734760,1.5397735213,1.2435202534,0.6800325786,-0.0396932616,1.3028280862,0.4924258457,0.0900657546,0.4684481415,-0.1085750333,1.3982536542,0.4157156661,0.1951900609,1.0442493542,0.7713027104,2.5539644831,BRCA
GSM481005,-0.0925683750,0.0936311534,0.4627470135,-0.1103455591,0.9670564680,0.5904648845,1.4807582746,0.7418772494,-0.1005716819,0.8521304950,1.9105042447,0.1025759120,-0.0190676901,0.1093474198,0.3299111068,0.8211322722,0.8398691173,1.6021617843,1.1356134855,1.2306991819,-0.0333261071,1.7659622869,0.2887021348,0.0123217801,0.3166812967,-0.0871069950,1.3712493853,0.3888399490,0.2324255008,1.5244798356,0.8702989420,2.5885585249,BRCA
GSM481006,-0.0610226503,0.0438960250,0.7458138092,-0.1162875150,1.2209734655,0.6643883944,1.3146320589,0.8980883528,-0.1092058139,0.8876503406,1.8248747664,0.1656357026,0.0079189933,0.0428417770,0.1709810107,0.9354205676,0.6594483865,1.5006651944,1.0245994510,0.9264100611,-0.0789564253,1.9199747352,0.4230002210,0.0664586208,0.2588561041,-0.1044239603,0.9865753614,0.3354175018,0.1809252382,1.3858446989,0.8328808705,2.7229726611,BRCA
GSM481007,-0.1091924483,-0.0388119381,0.6824327353,-0.0361999132,1.1343356063,0.3499374598,1.4150039667,0.6832716253,-0.0969640405,1.1560421735,2.0019709589,0.1427702047,-0.0179671429,0.0187811776,0.1696192184,1.0210435065,0.4920493394,1.1625167250,1.0916134130,0.7558958770,0.0370700779,1.4966602238,0.1037381588,-0.0151180974,0.2214731303,-0.0580448157,1.0516917631,0.2957258879,0.1111655720,0.8527704083,0.7908645495,2.4574012124,BRCA
GSM481008,-0.1022847509,0.1053648011,0.6088109500,-0.1402303537,0.9561627172,0.3171693577,1.5773606507,0.5812673489,0.0118098752,1.2938889639,2.1130765477,0.0974889337,0.0118374048,-0.0084585631,0.1422189982,0.8990125299,0.7504032691,1.5366616944,0.8087446459,0.7458980968,0.0274709704,1.3636300043,0.2674738216,0.1533503204,0.2738108856,-0.1056714096,1.0726860836,0.3589827556,0.2616817639,0.9964291379,0.7930964681,2.4189842773,Control
GSM481009,-0.1314133674,0.0205618788,0.4693302326,-0.1590186953,0.7515524406,0.4197121219,1.4264966791,0.6165255239,-0.1774287639,0.5253295350,1.1429168019,-0.0915473821,0.0488742741,-0.0390010705,-0.0762975945,0.4572595951,0.6549914120,1.4563478480,0.4472229415,0.8545450949,0.0046873059,1.8241724720,-0.0853712003,-0.0314247598,0.3586061170,-0.1066654161,0.7096309500,0.2270372226,0.1553505233,1.0664309090,0.7962288941,2.6979478374,Control
GSM481010,-0.0856121376,0.1562225824,0.4728208937,-0.0893704778,1.4438292494,0.6331500416,1.4701154121,0.7687349256,-0.1416044151,0.9039840400,2.0214559557,0.1015663457,-0.0298674571,0.0293902383,0.1907716952,0.7915824455,0.7335124992,1.3844987064,1.0618852462,1.0751941698,-0.0846129696,1.8411717293,0.4025551735,0.0782325012,0.3844459151,-0.1128206664,1.1154199801,0.3965836786,0.2383755020,1.4629609655,0.8582563715,2.5320026251,Control
GSM481011,-0.0661589997,0.0381124616,0.4902841595,-0.1973138971,0.7541625414,0.2530173084,1.5207398576,0.6951909607,-0.1934635937,1.1300241724,1.9929131126,0.1526722096,0.0004197034,0.0062426176,0.2919988107,0.8280705125,0.4358141350,1.4936494496,0.7789269015,0.7629880970,0.0440684883,1.3068219577,0.3510860135,0.0081781969,0.2189997299,-0.0728182171,1.5733309313,0.2711141126,0.1608414260,1.0243768138,0.8445791476,2.9243183808,Control
