@relation data

@attribute id string
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1548 numeric
@attribute 1571 numeric
@attribute 1579 numeric
@attribute 2328 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 54498 numeric
@attribute 5740 numeric
@attribute 5742 numeric
@attribute 5743 numeric
@attribute 6916 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0348658793,-0.0460826877,0.1042841264,0.3184088073,0.0063906746,-0.2680223870,0.1451245776,-0.0869280419,0.1204861085,1.1765972163,0.7079251005,0.4811786679,-0.0439210698,BRCA
GSM481003,-0.0768039503,-0.0091044840,0.0950752525,0.0888888314,-0.0347747363,-0.2074023187,0.0484505714,0.0015658356,0.1832344634,1.4035428422,0.7174149484,0.2336032408,-0.0787621621,BRCA
GSM481004,-0.0553187507,-0.0421962722,0.1243703576,0.1783724768,-0.0089214040,-0.1910008907,0.2435479094,-0.0635522279,0.4084611599,1.2576344863,0.6887745815,0.8012255923,-0.0892489246,BRCA
GSM481005,-0.0380769480,-0.0620816253,0.0402766842,0.0761728937,-0.0909896149,-0.2086457370,0.1857583780,-0.1267775762,0.1390827418,1.1628527148,0.4668393488,0.9504078202,-0.0372197082,BRCA
GSM481006,-0.0841182099,-0.0674216570,0.0673590304,0.1763603556,-0.0798972317,-0.1314970176,0.2731100519,-0.0209217585,0.1005644704,1.1273412171,0.9706695579,0.4449323208,-0.1255421034,BRCA
GSM481007,-0.1304849890,-0.1068105597,0.1239469776,0.2498509929,-0.0249337369,-0.1418949775,0.4147273969,-0.0663053751,0.2120154923,1.5673731999,0.3178714148,0.6039500778,-0.0719590194,BRCA
GSM481008,0.0096362956,-0.0424204741,0.1164777446,-0.0637183877,-0.1333054129,-0.2019838901,0.0451314856,-0.1486230927,0.6739238051,0.2794073006,0.3754256457,1.5930280676,-0.0602440672,Control
GSM481009,-0.1358593181,-0.2124584218,0.1351302527,0.1378533497,-0.0138560049,-0.2523831877,-0.0830280202,-0.0906468695,0.0984806884,1.0419481601,0.2658065180,0.1736270667,-0.1057554232,Control
GSM481010,-0.0601571222,-0.1435788730,0.0463476428,0.4197627317,-0.0935490101,-0.1530768232,0.0537018078,0.0547498727,0.1592935453,1.1908484872,0.2488551289,0.4616328687,-0.1023762783,Control
GSM481011,-0.1110694838,-0.0727506376,0.1720935318,0.2275359989,0.0162686964,-0.2076176166,-0.0094730394,-0.1208987912,0.2090528070,1.3466470958,0.3501833566,0.3457223476,-0.0947039655,Control
GSM481012,-0.0652634138,-0.0873868778,0.0345664126,0.1250493962,-0.0088299561,-0.2166798137,0.0814725191,-0.1051259570,0.2336613414,1.3371288310,1.5311462645,0.4023855998,-0.1425970733,Control
GSM481013,-0.0421326983,-0.0717779150,0.0456860106,-0.0655939557,-0.0714502516,-0.1421653307,-0.0005384729,-0.0456763907,0.8012605978,0.2146162558,0.2983467605,1.3078826349,-0.0568738415,Control
GSM481014,0.0444633090,-0.0480680350,0.0744866368,0.0925861239,-0.0593405137,-0.1400306953,0.0198605014,-0.1061101545,0.4334766377,0.4561732890,0.1377684768,2.0773405994,-0.0843800585,BRCA
GSM481015,-0.0844058328,-0.0523589574,0.1598472781,0.0487162992,-0.0301883871,-0.1780743365,-0.0136525102,-0.0825329420,0.5401208774,-0.1414396643,3.0537677045,-0.0099620524,-0.0920173883,BRCA
GSM481016,-0.0706698638,-0.0759958223,0.0991393462,0.0708982899,-0.0217388113,-0.2533922707,-0.0230232794,-0.1032028017,0.4647484817,1.0694508195,1.8153339092,3.1870732589,-0.0777878742,BRCA
GSM481017,-0.0982361292,-0.0498785259,-0.0044373629,0.0343660773,-0.1310303456,-0.1565471267,0.2143070714,-0.1174112729,0.0505763236,0.8071709013,1.7431021845,1.5534334086,-0.1112467785,BRCA
GSM481018,-0.0593478771,-0.0503187113,0.0775239635,0.0355216460,0.0211287391,-0.3028309496,-0.0264975350,-0.0847982762,0.4525954707,0.7993297911,1.8190704330,0.0748861716,-0.0599842029,BRCA
GSM481019,-0.0456790173,-0.1211037822,0.1530796055,0.1436189162,-0.1506398769,-0.1429112162,0.6797293503,-0.0985296682,0.2746506559,0.6657712599,0.4024549640,0.2792659211,-0.0727095909,BRCA
