@relation data

@attribute id string
@attribute 1147 numeric
@attribute 1843 numeric
@attribute 3551 numeric
@attribute 4214 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5970 numeric
@attribute 7128 numeric
@attribute 7187 numeric
@attribute 8518 numeric
@attribute 9020 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.5553736859,0.4277474650,0.5241222142,0.8951084466,0.4754300158,0.8049394469,0.8525465690,0.1563439426,0.5542944142,0.9607585634,0.0120870491,-0.0538285408,-0.1593005250,BRCA
GSM480985,1.1625347307,0.3838845407,0.8006201253,1.0636305118,0.4509238059,0.9412159958,0.8536376064,0.5712410682,0.4229003476,0.6763924321,0.1944893691,0.0384253590,-0.1639282239,BRCA
GSM480986,1.3508609449,0.5315875954,0.5310721682,0.7935199528,0.3572855135,0.9283377825,0.9353946786,0.2669933733,0.6713280771,0.7877002769,0.0711415219,-0.0640416026,-0.1522055960,BRCA
GSM480987,0.9561490119,1.1743053519,0.3550794774,0.5396577952,0.2389650019,1.1037804131,0.8780260834,0.5314616065,0.6198128639,0.6037812657,0.0186210414,0.0094975195,-0.1375176070,BRCA
GSM480988,1.0976330084,0.3465793314,0.6144637026,0.7586201133,0.2502003758,0.7093335530,0.6707278885,0.3366954463,0.3084307401,0.7623790322,0.0445076557,-0.0275243978,-0.0947629332,BRCA
GSM480989,0.6682628254,0.2851961183,0.4192595793,0.6540494401,0.1723780840,1.0994870811,1.1224099571,0.0807220475,0.4933905824,0.2565393728,-0.0409931634,0.0307232283,-0.1816061430,BRCA
GSM480990,0.8183849113,0.8064354324,0.4130142646,0.6895217888,0.3219937040,1.2569765001,1.1399565821,0.7133976953,0.5814113617,0.3498496614,-0.0165585492,-0.0896845966,-0.1055990883,Control
GSM480991,1.0469395604,0.6116145824,0.4572952855,0.8135851005,0.3367405246,1.2472408378,1.0769064036,0.5888391575,0.6795843002,0.5450616111,0.0821979287,-0.0468050021,-0.1121194788,Control
GSM480992,0.6665939561,0.5429262386,0.3674736292,0.6908869928,0.1333302662,0.8925691490,1.2896809784,0.2076114120,0.5012856345,0.3503252959,0.0293533208,-0.0313747032,-0.1507984696,Control
GSM480993,1.1139041867,0.5676008761,0.5721119152,0.8665301368,0.2735164897,0.9085881339,0.9961075650,0.2244708014,0.6170357651,0.6235716624,0.0159192843,0.0125217407,-0.1587878019,Control
GSM480994,0.7696443500,0.3938521688,0.3990512088,0.7033401395,0.1787086215,0.7630755900,1.0543388821,-0.0678844005,0.5140800326,0.3464795394,-0.0143939906,-0.0824991432,-0.1037872754,Control
GSM480995,1.2089841623,1.0735601958,0.4227094090,0.8727676467,0.3540730737,1.5879044235,1.1591183341,1.9970968067,0.9864264354,0.5364694796,0.0280527264,-0.0210046345,-0.1478397859,Control
GSM480996,0.8676963663,0.8804723559,0.3282826927,0.6049608211,0.1904408052,1.0681144075,1.0762969156,1.0436150916,0.6273728599,0.7628249053,-0.0312646653,-0.0354122002,-0.0827521376,BRCA
GSM480997,0.5995200744,1.0414104581,0.3333709551,0.2922959110,0.1267871698,1.5878493340,1.1341954818,1.4382095859,0.8933917692,0.2493097064,-0.0713703379,0.0857395337,-0.0725725993,BRCA
GSM480998,1.5491517017,0.8154517791,0.3734072818,0.6783624879,0.1354134279,0.8054925223,0.8914366579,0.1612785545,0.5331714041,0.5042379174,0.0547149252,-0.0654197451,-0.0735500169,BRCA
GSM480999,1.3711056793,0.3584883702,0.6454816715,1.0949276908,0.7189646635,0.8425852770,0.9518814928,0.3754685636,0.7059106286,0.8188469655,0.0545881696,-0.0269407242,-0.2182123421,BRCA
GSM481000,1.5392823050,0.4897231112,0.6477006265,0.9999615188,0.4366804063,1.0661682747,0.8998429909,0.2931290108,0.3254154345,0.9526141785,0.1643974094,-0.0331361885,-0.1777407444,BRCA
GSM481001,1.1643064279,0.8817275819,0.3555673599,1.0739376077,0.5967181248,1.2998180016,1.1184988925,1.3630408328,0.7605763264,0.5548127245,-0.0145414781,-0.0180789868,-0.1259168520,BRCA
