@relation data

@attribute id string
@attribute 1081 numeric
@attribute 1493 numeric
@attribute 3002 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3126 numeric
@attribute 3127 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3439 numeric
@attribute 3440 numeric
@attribute 3441 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3444 numeric
@attribute 3445 numeric
@attribute 3446 numeric
@attribute 3447 numeric
@attribute 3448 numeric
@attribute 3449 numeric
@attribute 3451 numeric
@attribute 3452 numeric
@attribute 355 numeric
@attribute 3558 numeric
@attribute 356 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3586 numeric
@attribute 5551 numeric
@attribute 652614 numeric
@attribute 7038 numeric
@attribute 7173 numeric
@attribute 7252 numeric
@attribute 7253 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.069052954,5.484014191,7.102871006,13.37563667,13.44200721,7.1758807525,12.53699151,11.71707458,8.653437275,6.986698549,12.55918115,7.781935242,11.54630621,5.298302041,9.05221557,13.17461947,5.209464331,8.455307825,10.872628553,4.927435762,11.15733448,10.594465176,7.607850191,5.354567863,6.044837379,5.0543267795,5.014814152,5.201056716,5.4215640985,6.871070863,6.651271039,5.3506274835,5.658749018,4.703229265,4.835685705,6.078210195,6.109057762,5.726430204,5.714184545,5.0072306655,5.421372531,8.621509826,7.168850407,5.619861398,5.232287804,6.6685211385,5.28356184,5.26735173775,6.411176756,4.757305356,6.79245448633,7.8256296225,5.703219255,Control
GSM427159,5.157863534,5.88043173,6.93387098,13.47671849,13.43914135,7.231893633,12.64414927,12.24572955,9.739840141,7.281144442,13.34981755,8.649032592,11.98934847,5.536838744,10.20167708,13.80159564,6.166218956,10.05747773,11.272491057,4.805564985,11.8267889,10.634747645,7.383490734,5.219566658,5.478414715,5.327514764,5.061464353,5.291687581,4.9587270735,6.6842028225,5.563242994,4.9970528975,5.6106940585,4.964758163,5.488009811,5.862210374,5.4568451785,5.368428976,6.1044474,4.7333277815,5.340579688,9.0225626735,7.806889715,6.633253641,4.828595108,6.6888767345,5.210049084,5.12714477225,5.313618859,5.244897759,6.92323968,7.1910294905,5.355449107,BRCA
GSM427160,5.186670157,5.912576056,5.829159022,13.104967985,13.62353635,5.6473148935,12.41967063,12.12389031,10.36525103,7.608404767,13.42453443,8.937801287,12.03603115,6.236545833,10.70468636,13.830710045,6.220528877,9.645289663,11.203772912,5.616777635,10.78908143,10.52874487,7.409287238,5.263044971,4.976605648,5.4573624,5.079816751,4.590579306,5.3621290075,6.8233511245,5.403788568,5.222586232,5.517492933,4.883878898,4.77953729,5.887958531,5.8381822935,5.465820435,6.144867877,5.313506773,5.7194123975,8.5481499285,7.415237106,5.59156816,5.024598103,5.1122915415,5.131148296,5.25311714575,6.037388399,4.516306872,6.76904778167,7.2054038215,6.511322251,BRCA
GSM427162,5.377480603,5.785276045,6.431711224,13.09890984,13.074006,6.083925915,12.73729283,12.44264168,9.910005977,7.829676956,12.65253473,8.826152109,10.73799536,6.235732444,10.52975779,13.10958531,5.78869305,9.452334495,10.460565705,5.99820185,10.75721104,10.303546001,7.738820392,5.139460541,4.881923051,5.2132995425,4.808914358,5.233822166,5.3158143595,6.9777711105,5.332538997,4.8613276055,5.669162448,5.771893004,4.542431156,5.89251929,5.9473627115,4.899672619,6.331145921,5.4457486575,5.472305765,8.7223001635,7.699192644,5.520195335,5.218404609,5.858600793,4.42789603,5.2294351005,5.706538322,5.660003917,6.47797389533,6.308850296,6.235732444,Control
GSM427163,5.971837379,5.963328695,6.758893179,13.79174456,13.54172225,5.467187666,12.54078076,11.97837451,9.620316579,7.554207264,13.40746897,8.252229158,11.62550351,5.561716584,9.840864894,13.67035693,12.58150432,11.12211636,9.409379341,5.56971228,11.55095369,10.8504276905,8.192380514,5.238033268,5.356153716,5.2436498175,5.301780818,4.656091707,5.2617446345,6.7136501485,4.805822905,5.503545594,6.0893232935,4.590429601,5.256266489,5.429625378,6.4964374115,5.536217098,6.16425895,4.9685946665,5.0515537875,8.63491322,7.469827229,6.047784427,5.166927545,5.905474916,5.259471408,5.29011469,5.593959684,5.661216049,6.589569865,7.0635894335,6.303968491,BRCA
GSM427164,6.058214335,5.52411756033,6.172733142,13.645184875,14.1577113,7.3842858505,12.60891324,11.80634431,9.126537434,7.231847873,12.82188064,7.960568361,11.3294966,5.78110476,6.358348455,13.80707185,12.50251243,10.51325413,9.4130184875,13.23175973,11.36882578,10.5095484925,7.716066843,4.795989381,5.30196368,5.401291859,5.582714993,4.426911827,5.1754247695,6.6960949355,5.334685584,5.2199386105,5.0626553085,5.036295892,5.268482349,5.917677146,6.60785894,5.032554093,5.609260937,4.916242232,5.1215765945,8.5984358945,7.152236984,5.541879718,5.197915751,6.1225401635,5.694818396,5.26283404375,6.062214149,5.443615974,7.12296279167,7.223262653,5.453691444,BRCA
GSM427165,6.35799673,5.33689169033,6.853313064,12.91617066,12.24154982,6.46426733,13.03029388,12.38541089,9.037218243,8.219678124,11.51045032,8.154072682,9.519577839,5.920240442,7.503032882,12.56767587,10.54658128,9.4537342,8.787562717,11.67464041,10.42231215,9.4125106255,7.509777231,5.622938584,5.135259094,5.7024927665,5.041123858,4.165745758,5.327936796,6.8321013245,5.495384375,4.994868922,5.2920496255,5.183299167,4.73770262,6.029238215,5.6801733885,4.759703782,5.032113243,5.173542303,5.2625027255,9.1479749325,7.574141491,5.564234295,4.920902135,5.87122828,5.507803557,5.30911797575,6.314112464,4.932168974,7.111896621,6.3213830765,5.665201768,BRCA
GSM427166,5.887897624,5.84346610967,6.796724685,13.284951405,12.95796723,6.750056149,12.60023009,12.15504123,9.091403071,7.56483756,13.04549694,7.851001152,12.09119909,5.651777341,8.982538116,13.646442645,11.59208337,9.770623066,10.614422057,5.464350722,11.15889068,10.2140968565,7.405718266,5.093191733,5.675118156,5.08118968,4.613868688,4.538416354,5.2025205445,6.7420330795,6.06512595,5.43080309,5.2313520945,5.069327579,5.256643908,6.138635948,6.0495207925,4.823508981,5.582112807,5.2313828535,5.5434679,8.2346108605,6.635867278,5.66903474,5.719191142,5.673265489,5.464350722,5.23118966225,5.651777341,5.212093857,6.889955486,7.3111102725,6.597423627,Control
GSM427167,5.841225451,6.130189912,6.011904408,14.251632585,13.95556321,7.621467235,12.23971048,11.79378019,9.779514641,7.754087662,13.32090986,7.884523325,12.05538931,5.841225451,9.306774385,13.92629211,12.10466109,10.89786457,9.5314758395,12.95548196,11.03869289,11.184447875,8.100269585,4.805564985,4.991194438,5.116365655,5.054860683,5.30196368,5.7092674115,6.707944973,5.474445169,5.2462827195,5.433238186,4.66791382,4.711787202,5.650485447,6.337979385,5.307438771,6.069858551,4.865162184,5.272333773,8.326192676,6.731764076,5.503993644,5.32446073,6.2420282615,5.197719213,5.620966668,5.802975918,5.028581582,6.54146572467,7.191795379,5.849756153,BRCA
GSM427169,5.593362174,5.52352375933,7.254464427,13.036925645,13.03258307,6.198324399,12.08864757,11.68597092,9.513254412,7.082364963,12.38431166,7.134300849,10.29950601,5.241850906,8.930486858,12.911595045,11.29724747,9.397268784,9.642308618,6.698430771,11.09785784,10.267808214,7.731830036,5.476390801,5.207806241,5.5409467745,4.963487128,4.482788153,5.1042067495,6.8418171705,4.753833848,4.6593034315,6.0474693455,4.667062321,5.122891393,5.86561652,5.7598219305,5.044406414,5.434637608,5.2729194505,5.5195452685,8.946522269,7.678267594,5.689586587,5.524354632,5.7454671095,4.863456876,5.011215794,5.909779853,5.287630431,6.567837574,7.028214693,6.052030675,BRCA
