@relation data

@attribute id string
@attribute 10497 numeric
@attribute 10815 numeric
@attribute 22999 numeric
@attribute 2744 numeric
@attribute 54874 numeric
@attribute 57030 numeric
@attribute 5864 numeric
@attribute 6505 numeric
@attribute 6511 numeric
@attribute 6512 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6857 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.307431087,8.549265941,4.466446628,9.170414035,7.7515131175,7.232999148,5.723156638,6.455167425,5.044843524,6.175929354,6.78737685,6.586768964,7.410489684,10.05577764,5.549215754,Control
GSM427159,7.354075509,9.218624457,4.911705061,9.182904002,7.8370534395,6.068999232,5.672079654,5.659433149,5.239561536,5.652207716,6.609192948,6.975192016,7.18529977367,10.58383522,5.938057117,BRCA
GSM427160,6.71369968,8.760937063,5.36790503,8.632641862,7.8150590835,6.921278994,5.066316611,6.245890761,4.768993337,6.124127129,7.114893166,7.081033649,6.48546311533,10.30762238,6.236545833,BRCA
GSM427162,7.376431753,9.469728867,4.700180125,9.160338576,7.75651941,7.499688706,6.360369215,6.018929689,5.114378737,6.574181472,8.223815268,7.715191761,6.57239004733,10.51475871,5.114378737,Control
GSM427163,7.773437814,8.122803572,5.84386532,8.660014728,8.304445007,6.712427693,5.653784658,6.667115534,5.278366982,5.593959684,7.3756054295,6.458370212,6.82339386,10.6829685,6.633580605,BRCA
GSM427164,7.432753017,7.575257723,5.395072441,9.003350039,8.6740279945,6.440541669,5.499695432,5.880692411,4.950248224,5.759695977,6.477823674,6.86505622,7.517797043,9.907754874,6.647318557,BRCA
GSM427165,7.49197557,8.952028549,5.36650691,9.145690907,7.550994221,8.18992476,5.447092526,8.591897347,5.520352508,6.725676834,8.418540522,6.698639127,6.31398031067,9.785085055,6.063724706,BRCA
GSM427166,7.169627227,8.419065983,5.193979903,8.939837117,8.183402349,7.31134218,5.487205952,5.741879005,6.110097626,6.174182303,6.8454990825,6.560413565,7.00778646933,10.28801852,6.2950853,Control
GSM427167,7.553746634,8.290227544,5.488973851,8.727649179,8.681821026,6.542920132,6.143184845,6.264635533,4.542894537,5.839966671,7.2681816375,6.832007438,6.956630158,10.82820416,5.87615546,BRCA
GSM427169,7.454753984,8.880242515,5.806589092,8.884385094,7.654598594,6.329935892,5.177231401,5.778347403,5.871604195,5.797150007,6.8123894965,6.971661738,6.571316384,10.65531183,5.139972076,BRCA
GSM427170,8.404887293,8.18589271,5.704879743,9.272280513,7.348306161,7.555933317,5.606154407,6.316422399,5.061140288,5.799094593,7.2233732875,6.922498552,7.228641719,10.98552909,6.097089942,BRCA
GSM427171,7.481761346,7.694795113,5.715283369,9.119292054,8.345183436,6.597162874,5.503198645,6.436299805,5.895794131,5.894763964,6.8815510025,6.294671862,7.04003560967,10.45871961,6.363088376,Control
GSM427172,7.773866348,8.336429709,5.032994809,9.004881345,8.120463945,6.898030318,5.612950486,6.040569875,5.615159695,6.128361072,6.2958628705,6.691782333,7.45962413033,10.57581366,5.403618168,Control
GSM427178,8.544675792,9.838645,5.676811285,8.965922146,8.141501593,6.665410981,5.673281687,6.448988165,5.573201246,6.01436157,7.746916147,8.021647846,7.33583168833,11.2546007,6.528263138,BRCA
GSM427181,8.716554664,8.309761823,5.185877691,9.424665541,7.924189773,7.933190677,5.985791427,7.795846682,4.788047896,5.865430938,8.463316998,7.319810118,7.14027804567,9.127737169,6.360325315,BRCA
GSM427182,7.854075345,9.540709807,5.777361355,8.899841107,7.5415370775,6.502239591,5.890696716,6.407527489,5.5828655,5.890696716,6.7390347675,7.808322499,6.91298685167,10.96223109,6.810253901,BRCA
GSM427183,7.951985672,9.712381316,5.76182462,8.48420977,7.599291959,6.869196295,6.257911667,6.052139389,5.545204861,6.260971855,6.572423344,8.045051277,7.46054400933,11.18913904,6.514442352,BRCA
GSM427187,8.173903359,8.759589567,5.477767371,8.986710369,7.5950116265,7.155352377,6.017928169,7.085714437,5.534350549,6.143235875,7.077503195,7.506587513,7.161030027,10.57996904,6.140886634,BRCA
GSM427189,7.947580142,9.765178804,5.185679507,8.832511198,8.111613035,7.436255814,6.088635217,6.927781295,5.952165364,5.746589057,7.2922706905,8.124252034,7.29899473467,11.18170219,6.392794485,BRCA
GSM427193,8.622089465,10.0595882,5.377654117,9.196332326,6.6432818195,7.03100122,5.54782863,5.290397907,5.388199225,6.445516183,6.6321609555,7.53871493,7.618235163,7.975462708,6.190817922,BRCA
