@relation data

@attribute id string
@attribute 10235 numeric
@attribute 10319 numeric
@attribute 10411 numeric
@attribute 11069 numeric
@attribute 120425 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1398 numeric
@attribute 1445 numeric
@attribute 2200 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 22801 numeric
@attribute 2335 numeric
@attribute 25780 numeric
@attribute 284217 numeric
@attribute 2885 numeric
@attribute 3371 numeric
@attribute 3381 numeric
@attribute 3383 numeric
@attribute 3384 numeric
@attribute 3385 numeric
@attribute 3386 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3679 numeric
@attribute 3680 numeric
@attribute 3681 numeric
@attribute 3682 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3685 numeric
@attribute 3687 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3690 numeric
@attribute 3691 numeric
@attribute 3693 numeric
@attribute 3694 numeric
@attribute 3695 numeric
@attribute 3696 numeric
@attribute 3908 numeric
@attribute 3911 numeric
@attribute 3912 numeric
@attribute 3913 numeric
@attribute 3915 numeric
@attribute 50848 numeric
@attribute 5175 numeric
@attribute 54518 numeric
@attribute 5747 numeric
@attribute 5770 numeric
@attribute 58494 numeric
@attribute 5906 numeric
@attribute 6654 numeric
@attribute 6696 numeric
@attribute 6714 numeric
@attribute 682 numeric
@attribute 7057 numeric
@attribute 7094 numeric
@attribute 7412 numeric
@attribute 7450 numeric
@attribute 8174 numeric
@attribute 83700 numeric
@attribute 8515 numeric
@attribute 8516 numeric
@attribute 9564 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1151752025,-0.0796705549,0.0920781524,-0.0801555156,0.0200125958,0.3274698270,0.0578304728,-0.0842963397,0.1206448859,0.1617570012,-0.0343195665,-0.0485781644,0.1320036710,1.7323923409,2.3609020933,-0.0670619196,-0.1656292359,-0.1719056596,0.0336981885,-0.0965170566,0.4116499636,-0.0638414111,-0.1657973279,1.3452941188,0.2300594078,-0.0696442867,-0.1035979016,0.0374044644,0.6199815604,-0.0845800299,1.5895233715,0.1426907652,0.8780306708,-0.1136285241,1.0923797830,-0.0461405370,0.9300875217,-0.1346291925,-0.0525909742,-0.0591718014,1.4281007459,-0.1629247241,-0.0646153320,0.3266050723,0.0333509762,0.1778868698,0.0159100612,-0.0655429406,0.5317557791,1.4327196976,0.4322272777,0.2677830725,0.6622457820,-0.0784953023,1.2690671645,0.4863617653,1.1461898024,1.0428791835,1.7773411274,-0.0977560243,-0.1227795340,0.3606912876,0.0424724815,0.0200346272,0.5759782564,0.1797246685,0.2177094128,-0.0230143287,1.0051047504,0.7807964061,0.3349262315,-0.0580768910,-0.1005556820,0.0080617629,0.0160659226,0.1092547790,-0.1266479619,0.2600470403,1.3886794052,BRCA
GSM480985,-0.1465630271,-0.0675047906,0.3263344009,-0.0869633047,0.0231672721,1.0722436029,1.0740057206,-0.0916752003,0.1024053941,0.3574818842,-0.0217375736,0.0682805988,0.3197791149,1.8688574894,2.1606899301,0.1253975573,-0.1399053064,-0.1414716702,-0.1039856565,-0.0919953969,0.9644421138,0.0211834912,-0.1245732820,1.1583383579,0.6289087936,-0.1292853378,0.5833301749,0.0934262342,0.4192813296,-0.0914765051,1.0445313049,0.0353192445,1.1276842743,-0.0775705003,1.3436165197,0.0015946848,0.9723499517,-0.1524036423,-0.0685593701,-0.1015239785,1.2012598118,-0.1544825037,-0.1047203513,0.7101749634,0.0461271413,0.1802411383,0.4165791678,0.0941074097,0.5638625549,1.5330609464,0.4256975104,-0.0354555250,0.7598147792,-0.0947870443,1.4599158875,0.9241646117,1.9219437307,1.1963308777,1.6938265978,0.2792669382,-0.1579882438,0.4434307657,0.0475079711,-0.0592413062,0.6223576221,0.2011654340,2.1389200290,-0.0673303304,1.3805214911,0.8786496086,0.3543325623,-0.0668805957,-0.1352612934,0.1844577724,0.0644608700,0.3972568138,-0.1284395039,0.2547651702,1.4782442701,BRCA
GSM480986,-0.1116306234,-0.0986189611,0.0481944401,-0.0598742767,0.0622087121,0.1451111031,-0.0803552719,-0.0920874155,0.1571395738,0.4284097366,0.0045408444,-0.0003269257,0.4033968100,1.9836026755,2.4777050218,-0.0426623225,-0.1307385198,-0.1693826518,-0.0985185886,-0.0533097785,0.2839689288,-0.0425087394,-0.1338378936,1.5127595663,0.2971674186,-0.0665622469,0.0910193258,-0.0188112816,0.8200452162,-0.1097047580,1.4131523895,-0.0074317108,1.1020021171,-0.0547917037,1.5552540933,0.0710682853,1.2477214833,-0.1314347821,-0.0618882411,-0.0658589554,1.3395005482,-0.0598317276,-0.0637634593,0.5018700799,-0.0187524876,0.1151252413,0.2119055211,-0.0747055229,0.5565157449,1.6527627745,0.4736345764,0.0656593170,0.6320545663,-0.0920199818,1.4495338406,0.7442467228,1.3165270289,1.1638828762,2.0022597963,0.0578492413,-0.1314657213,0.2375885064,0.0863987993,-0.0166168110,0.3411915212,0.0952468054,1.3887420694,-0.0464315283,1.2143043444,0.8583921324,0.3472165334,-0.1428943199,-0.0967900607,0.1407315514,-0.0074029568,0.0716069211,-0.0930490954,0.3452177938,1.5077302921,BRCA
GSM480987,-0.1323368966,-0.0398789424,0.0289167029,-0.0629702936,-0.0515723742,1.9734013707,2.4683750462,-0.0792982461,1.2825283761,0.9133396048,-0.0216841742,-0.0280876425,-0.0148904576,2.0277992866,2.5194125474,0.9707621743,-0.1241824412,-0.1801341795,-0.0734953539,0.0988554610,1.7582515876,-0.0883544966,0.1396489982,1.4599798470,0.2546661882,-0.1004747844,0.0811703488,0.1063041779,0.8684053154,-0.1529673729,0.1342354619,0.0280109981,0.1360387512,-0.0518896750,0.1364817783,0.0973028606,2.4249016445,-0.0463094629,-0.0577306183,-0.0512640281,1.3254247937,-0.0277132272,-0.1693109225,0.3068092785,0.0391995070,0.0755187708,-0.1507511987,0.1449871157,0.1239360439,1.8311757351,-0.1678098129,-0.1750797953,-0.0621140206,0.0581427524,0.2552540119,1.6303720097,1.2436368333,1.8314339920,0.2590887595,0.0666340686,0.0232238930,0.2307216385,0.0599899064,0.6440766586,0.3683751977,0.0700896732,-0.1098017574,-0.0569087189,0.9303985306,0.0778492043,0.5924646768,0.0192796569,-0.1240961764,0.0776746747,0.7099594830,0.4644670712,-0.1019112105,0.4364242047,0.2715312235,BRCA
GSM480988,-0.1462800845,-0.0617412134,0.0907482190,-0.1825091149,-0.0311074641,0.2451521079,-0.0702087163,-0.0993234109,0.1152882675,0.3064220885,-0.0410077930,0.1296488376,0.2849267037,1.5429041887,2.2995154489,-0.1311044787,-0.1254562038,-0.0697009560,-0.0722382591,-0.0306326698,0.0534828736,0.0058921811,-0.1101400175,1.6300611323,0.2720291912,-0.0964058157,0.0125506422,0.0282862249,0.3909809184,-0.0621831186,1.0071759766,0.0697572162,0.8316011712,-0.0438940025,1.2964080999,-0.0622308738,0.9573691587,-0.1220452903,-0.0798689622,-0.0505023976,0.9844761010,-0.0952885697,-0.0186350431,0.3357796439,-0.0170452213,0.1863922891,0.1527472083,-0.0725438198,0.3697716742,1.6181330162,0.1826989257,0.0897573340,0.5768431955,-0.0814858217,1.8156353834,0.7134743102,1.2713173296,1.2746195192,1.9027011719,0.0560007524,-0.1493862457,0.3012423917,0.0438732898,0.0137649187,0.1660498078,0.0896705153,1.3626062470,-0.0468429086,0.4551199779,0.5305066860,0.3568265384,-0.1002006726,-0.1385931212,0.0258540309,-0.0029799404,0.2152365428,-0.0711201752,0.1747193907,1.3151372973,BRCA
GSM480989,-0.1622656402,-0.0282760009,0.2727303271,-0.1313908486,-0.0179757294,0.1720103051,-0.0465266853,-0.0828457875,0.0023976691,0.2114621343,-0.0441274428,-0.0788148742,0.1264852435,1.7117121220,2.5530525644,-0.1308262521,-0.0890212768,-0.0415871689,-0.0443032894,-0.0588972108,0.1024411910,-0.0255239392,-0.1714066644,1.6843677122,0.1270649689,-0.0187171672,0.1448837195,0.1144658652,1.2562578982,-0.1078969799,0.9411138160,0.0137452483,0.4326143382,-0.1319063450,1.2272431041,-0.0301781461,1.2722444337,-0.0878284545,-0.0407345896,-0.0721093380,0.9119526512,-0.0876169978,-0.0350942307,0.1799703843,0.0005911966,0.1971728543,0.2589396170,-0.0753753271,0.7903764260,1.6220573679,0.1283526309,0.0087692556,0.3919599233,-0.0910003342,1.4282411070,0.2128306846,2.0620698134,0.7965289747,2.6137209191,-0.0272980543,-0.1541606317,0.1835803039,0.0027866456,0.1639099412,0.2493194217,-0.0037837656,0.5202994129,-0.0013073004,1.6035914801,0.5293077247,0.4247063940,-0.0519749711,-0.1692576788,-0.0140119313,-0.0148933459,0.1298992306,-0.0661659099,0.3450037575,1.6750301521,BRCA
GSM480990,-0.1414205421,-0.0829147305,0.1652241818,0.0423357617,0.0302786489,0.2065962950,-0.0535455872,-0.0505823002,0.3157544133,0.5032480955,-0.0224619561,-0.0072702441,0.2984222376,1.7694421830,2.9678596127,0.1873686596,-0.1062551705,-0.1248791599,-0.0118424829,0.0057877811,1.1363781366,-0.0790877065,-0.1184214449,1.6475978081,0.1097291169,-0.0475802972,0.0809441500,0.0807747776,1.1077937717,-0.1725832631,1.8012763822,-0.0386362766,0.7486818395,-0.1277256025,1.8876137479,-0.0030183041,2.4141955973,-0.0866388205,-0.0750151868,-0.0332206945,0.6675053893,-0.0603801500,-0.0722914216,0.3144868271,0.0761976738,0.2156330049,0.0421455834,-0.0633891400,0.7551646513,1.4704585286,0.0259682311,0.0730921239,0.2736983915,-0.1012775036,1.4184938782,0.9299927092,1.1477989686,1.0866727181,2.0485996766,-0.0833004629,-0.1068691770,0.2556535407,0.1731044282,0.0333015918,0.3149603538,0.0120991491,0.0239703139,0.0237829644,1.6637966467,0.6818625948,0.4164225238,-0.0223002396,-0.1387461073,0.0983385976,0.7254334432,0.0535662380,-0.1135226277,0.4471253923,1.5135529946,Control
GSM480991,-0.1290796264,0.0002752949,0.1743213583,-0.0822064556,0.1035464254,0.2203413378,-0.0661137348,-0.1126934538,0.0312546151,0.2466490643,-0.0178426241,-0.0549827734,0.1832314988,1.7440137619,2.6857965554,-0.1068420255,-0.1222378157,-0.1140544591,0.0338303222,-0.0399675009,0.1799461975,-0.0108357043,-0.1445896720,1.5652074934,0.2215685476,-0.0592899831,0.4397473894,0.0569011591,1.0823135640,-0.1810354589,1.1261571220,-0.0280346625,0.7665665333,-0.1080194482,1.7791062337,-0.0114926056,1.4173520208,-0.1456563554,-0.0582129353,-0.0232202071,0.9777173798,-0.0431565059,0.0377825897,0.4358905889,-0.0296601024,0.1428165244,0.2775288068,0.0115238073,0.6704476510,1.7379832630,0.3575059540,0.1206107850,0.5965266380,-0.0200670710,1.6278021410,0.5212772403,1.9404056471,1.0365661437,2.2291539835,0.0727533391,-0.1138846795,0.2348265328,0.0574075645,0.1180277509,0.3179211385,0.0441448208,0.4934772337,-0.0323408361,1.6213064176,0.8245584206,0.4066644799,-0.0388794719,-0.1547345949,0.0651544957,0.0510189616,0.1413418746,-0.0800299452,0.3696721135,1.6498906129,Control
GSM480992,-0.1192660119,0.0467705320,0.0342694156,-0.0111532847,0.0230982366,0.5630003688,0.0994001765,-0.0977736614,0.0624451243,0.3013565149,-0.0173351448,-0.0373090050,0.1683771527,1.4854351587,3.0799378289,-0.0889156085,-0.0956035698,-0.1278102932,0.0068018640,-0.0456900969,0.3646582883,0.0406925484,-0.1370338651,1.5792976092,0.1075197304,-0.0171041666,-0.0112701706,0.0283512898,0.9982920687,-0.1389540937,1.0523044984,-0.0197452026,0.4020533070,-0.1033626320,1.7244643059,-0.0469060921,1.7417362332,-0.0349200017,-0.0262774202,0.0340154010,0.6742240478,-0.0750062975,0.0071480778,0.2562833699,-0.0114897112,0.0501170250,0.2887557880,-0.0672933927,0.8562546423,1.4897477024,0.1123344412,0.3144829865,0.5040662929,-0.0880542095,2.0756004750,0.6066379558,1.8667377102,0.9521511041,2.1542558598,-0.0834281884,-0.0898675952,0.1477922502,0.0905741918,0.1418912514,0.2146456959,0.0183351703,0.0957228388,0.0106290712,1.8150562546,0.6463765361,0.4696601534,-0.0905293676,-0.1007890779,0.1573493549,-0.0384351843,0.0426953070,-0.1078511744,0.4115867727,1.6639675334,Control
GSM480993,-0.1332585045,-0.0364099224,0.1675940549,-0.1359890996,0.0426996444,0.4241898455,0.0637850186,-0.0982701283,0.1815740701,0.4915914865,-0.0612812659,0.0045384616,0.2849183196,1.8096325479,2.7421589758,-0.0826540049,-0.1153795761,-0.1456406611,-0.0714208433,-0.0611329048,0.2762820140,-0.0543382953,-0.0803151202,1.5582134934,0.3395832374,-0.0666851086,0.0740493629,0.0794099440,0.8226225577,-0.1116435379,1.2222134096,0.0337283848,0.6826304212,-0.0755247960,1.7108831574,-0.0107081314,1.4460728070,-0.0855490307,-0.0685583942,-0.1168752579,1.1023706330,-0.0977074247,-0.1424441524,0.3461529549,0.0213708134,0.0346996909,0.1604505838,-0.0622627755,0.7041652148,1.7697037328,0.2054572387,0.0919554279,0.5005013681,-0.0846812466,1.7342322321,0.6429428639,1.8429731926,1.2282712368,2.0226346815,0.1558390237,-0.0853177035,0.3103372069,0.1039075791,0.0264117020,0.3858551905,0.0562111053,0.7724429700,-0.0135325677,1.5439311414,0.8519720612,0.4063588533,-0.0898974359,-0.0801759956,0.0862863856,0.1850108376,0.1694306054,-0.1018518080,0.3369192308,1.5387369182,Control
