@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 1029 numeric
@attribute 10298 numeric
@attribute 1398 numeric
@attribute 1434 numeric
@attribute 1793 numeric
@attribute 2048 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22801 numeric
@attribute 22808 numeric
@attribute 23162 numeric
@attribute 23421 numeric
@attribute 23452 numeric
@attribute 23542 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 2885 numeric
@attribute 2886 numeric
@attribute 2909 numeric
@attribute 3611 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3679 numeric
@attribute 3680 numeric
@attribute 4296 numeric
@attribute 4638 numeric
@attribute 5034 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5313 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 54386 numeric
@attribute 5594 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5609 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5728 numeric
@attribute 5747 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 6010 numeric
@attribute 6093 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 7094 numeric
@attribute 7408 numeric
@attribute 7454 numeric
@attribute 7791 numeric
@attribute 83660 numeric
@attribute 8515 numeric
@attribute 8516 numeric
@attribute 85366 numeric
@attribute 857 numeric
@attribute 87 numeric
@attribute 8874 numeric
@attribute 9459 numeric
@attribute 9475 numeric
@attribute 9479 numeric
@attribute 9564 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,2.9194653351,1.3618270764,0.4842657652,0.7444360137,1.7323923409,2.5224000982,0.2016859578,0.1082484082,1.9397812022,0.1866127024,-0.0965170566,0.0906432201,0.0422999791,1.8590415186,-0.0939599818,-0.1199199828,0.9042891934,-0.0119043016,1.3452941188,0.1348934569,0.2518036054,1.0533246946,1.5895233715,0.1426907652,0.8780306708,1.0923797830,-0.0461405370,0.9300875217,-0.1346291925,-0.0525909742,0.0753846229,0.5541366695,1.5328593521,0.3334267199,1.9176566821,0.2940123944,0.6502234032,0.0817053106,0.1637492007,0.5204422609,0.5526649599,2.4557778017,0.5276523813,0.7139937217,0.6164951165,-0.1298536299,0.2957080686,0.6115640560,-0.1086105190,0.2529164747,0.3606912876,0.6409841057,3.4230329395,-0.0660083079,0.0312767470,0.8519533800,1.9096234484,0.1797246685,0.5492388602,-0.0230143287,0.3043230119,0.3349262315,0.4870980292,-0.0741785883,0.8983925618,-0.0021476852,0.1092547790,-0.1266479619,-0.0205399986,2.9090592596,1.9086507757,0.2835764761,0.0305017218,-0.0796944764,-0.1743353058,0.2600470403,0.2693405723,BRCA
GSM480985,0.6712534413,2.7676791986,1.1597004277,0.6616161629,0.6800185540,1.8688574894,1.5732793276,0.2490958688,0.0415078793,1.4054429928,0.2867683454,-0.0919953969,0.4666049124,0.1714533574,2.0540524323,-0.0909847393,-0.1446234128,0.9337296339,0.0315317513,1.1583383579,-0.0139701283,0.3546478246,1.3253519914,1.0445313049,0.0353192445,1.1276842743,1.3436165197,0.0015946848,0.9723499517,-0.1524036423,-0.0685593701,0.0758796589,0.6572212968,1.8859113780,0.5376056928,1.5525041097,0.9674722773,0.8534231111,0.1992576002,0.1821799505,0.6196571301,1.2582838460,2.5761715768,0.4521202200,0.7487222366,0.6136501327,-0.1761504112,0.2382422053,0.2890646078,-0.0886895525,0.1930055995,0.4434307657,0.6127393824,3.3741569219,-0.0757256946,0.0755929606,0.9115112276,1.9413004944,0.2011654340,0.6409502427,-0.0673303304,0.3713752488,0.3543325623,0.1326151800,-0.0303147019,0.8285193033,0.1433660957,0.3972568138,-0.1284395039,-0.0418416476,2.6463640332,2.2563728540,0.3055398635,0.8273559293,-0.0687286226,-0.1646610722,0.2547651702,0.2437138550,BRCA
GSM480986,0.3637514705,2.9146574021,1.2750440651,1.0047740482,0.9048564412,1.9836026755,2.2130985495,0.0976221615,0.1342974153,1.7577156492,0.2145363198,-0.0533097785,0.3991592421,0.1151562497,1.7610949410,-0.1031082883,-0.1202613592,1.1216843350,0.0265829566,1.5127595663,0.0483643700,0.3488900970,1.1013028091,1.4131523895,-0.0074317108,1.1020021171,1.5552540933,0.0710682853,1.2477214833,-0.1314347821,-0.0618882411,0.1436086895,0.6469340230,1.5750445736,0.5214103467,2.0052070367,0.4927383830,0.3758222094,0.0859145318,0.0966888740,0.5424212613,0.5517398660,2.4939960588,0.5276161861,0.7966307569,0.5081571897,-0.1388460667,0.2837639618,0.3945332915,-0.0471249062,0.1655263530,0.2375885064,0.4839221177,3.3765755595,-0.0734469545,0.0069230790,0.8755208067,2.0243224118,0.0952468054,0.4793911673,-0.0464315283,0.3954231461,0.3472165334,0.3788658783,0.0055816652,1.0727072134,0.2743312214,0.0716069211,-0.0930490954,-0.0402566179,3.1166261037,2.0866372263,0.2336263930,0.0169443934,-0.0732849970,-0.1354343243,0.3452177938,0.2337614380,BRCA
GSM480987,0.4741756265,2.9701363484,1.1106433871,0.7178355278,0.5215355268,2.0277992866,1.9735819761,0.0780553671,0.2082131890,1.6769249506,0.2593453904,0.0988554610,0.3757666764,0.0546741567,1.4231408438,0.4497029637,-0.1414527695,1.5226221382,0.6367091207,1.4599798470,0.0429241907,0.2890557646,1.1396798161,0.1342354619,0.0280109981,0.1360387512,0.1364817783,0.0973028606,2.4249016445,-0.0463094629,-0.0577306183,0.0145609602,0.4042619580,1.5317680506,0.4951465396,1.8267602669,0.1303720306,0.4246866423,-0.0142156617,0.0097332111,0.7127369387,-0.0047308279,2.5956108967,0.4570317386,0.7170214796,0.3891538004,-0.0662291722,0.2364959457,-0.0295104620,-0.0378936660,0.0919696689,0.2307216385,0.3882937707,3.6567906736,-0.0468280758,0.0234027272,0.4823463641,1.9975022057,0.0700896732,0.1445394283,-0.0569087189,0.2871097813,0.5924646768,0.0768386433,-0.0223641238,1.2259049601,0.3091196057,0.4644670712,-0.1019112105,-0.0787319230,3.0037628079,1.9076936618,0.1425570575,1.0348463968,-0.0519221399,-0.0883395722,0.4364242047,0.2226472523,BRCA
GSM480988,0.3666419161,2.7344264426,1.0816635710,0.7294182159,0.9508889556,1.5429041887,2.2378764258,0.1084980830,0.0355859437,1.1675294143,0.1712146028,-0.0306326698,0.5099804928,0.1247534300,1.8114462694,-0.0941039338,-0.0840468926,0.6879575644,-0.0273392516,1.6300611323,0.0110743454,0.3516025900,1.0330240380,1.0071759766,0.0697572162,0.8316011712,1.2964080999,-0.0622308738,0.9573691587,-0.1220452903,-0.0798689622,0.0438061742,0.3890996335,1.1282438765,0.4710813121,1.9803916247,0.2542246198,0.5025178531,0.1213094126,0.0375145020,0.5192004788,0.5682803235,2.6551421633,0.4923907940,0.6912962379,0.5512484685,-0.0789457363,0.0441387518,0.4609995752,-0.0761343380,0.1527773529,0.3012423917,0.4704262694,3.3560926914,-0.0137847263,0.0022991031,0.8547642460,1.9610705971,0.0896705153,0.3725107078,-0.0468429086,0.2504118828,0.3568265384,-0.0151271418,-0.0711560368,0.7072099801,0.2802915609,0.2152365428,-0.0711201752,-0.0445927659,2.9258966446,1.9844101221,0.1392812521,0.3858037989,-0.0317350667,-0.0781407675,0.1747193907,0.1930281139,BRCA
GSM480989,0.2517094096,2.7021229506,0.9803545578,0.8383054727,1.1523790095,1.7117121220,1.3738681738,0.0041278873,0.1427290906,2.3074461223,0.2270790681,-0.0588972108,0.3840341014,0.0305738965,1.1773555676,-0.0846824725,-0.0182861160,1.0702178031,-0.0600568494,1.6843677122,0.1824895933,0.3362449299,1.5353041391,0.9411138160,0.0137452483,0.4326143382,1.2272431041,-0.0301781461,1.2722444337,-0.0878284545,-0.0407345896,0.1568608022,0.4228847174,1.9386812449,0.5198385118,1.8099314634,0.1801736687,0.3040667095,-0.0454611126,0.0825043132,0.5099837124,0.7895882334,2.5468980235,0.4168803811,0.5911021925,0.2192373374,-0.0408563306,0.3176934777,0.3935015834,-0.0274831994,0.0676769989,0.1835803039,0.4437155496,3.0269131363,-0.0791709235,0.0616616788,0.4700387904,1.9755967301,-0.0037837656,0.2630944657,-0.0013073004,0.2245239546,0.4247063940,0.5194235196,-0.0050318572,0.9382903316,0.0471261013,0.1298992306,-0.0661659099,-0.0091691538,3.1815136539,2.0251179983,0.1886101777,0.0056937418,-0.1349797046,-0.1150061862,0.3450037575,0.2852107126,BRCA
GSM480990,0.3166647480,3.0487507741,1.1490391967,0.8380976487,0.9801169453,1.7694421830,1.8473683064,0.0316733850,0.5721666229,2.3939645291,0.2749733657,0.0057877811,0.1847088755,0.0871796655,1.1254070599,-0.0627843428,-0.0786493438,1.5833527296,0.2139598701,1.6475978081,0.1621786567,0.2518712170,1.2197129198,1.8012763822,-0.0386362766,0.7486818395,1.8876137479,-0.0030183041,2.4141955973,-0.0866388205,-0.0750151868,0.1800916980,0.5807186725,1.5550282671,0.6607572544,2.1385234782,0.5839403074,0.4307222246,0.1950829520,0.0356109999,0.7009938896,0.2493265960,2.7388352565,0.4040678319,0.5124700949,0.1815268757,-0.1292774052,0.3639611033,0.6784652798,-0.0090193702,0.1218786214,0.2556535407,0.3387474729,3.5902079940,-0.0900589282,0.0384436129,0.3495328669,2.5765053460,0.0120991491,0.3107558547,0.0237829644,0.2258322309,0.4164225238,0.5918795068,0.0013626597,1.4263392164,0.1054017474,0.0535662380,-0.1135226277,-0.1029091439,3.6002920601,2.5694656123,0.1346650283,0.2112568687,-0.1541326487,-0.1639196505,0.4471253923,0.1617002876,Control
GSM480991,0.2500861962,2.8861336788,1.0360721810,1.0779144312,1.1151435263,1.7440137619,1.5470152497,0.0810099094,0.2523064120,1.8290236989,0.2449685031,-0.0399675009,0.3249304540,0.0884685088,0.9275614287,-0.1012236203,-0.0309174383,1.0545568875,0.0233230338,1.5652074934,0.1937644110,0.2927795558,1.3581732910,1.1261571220,-0.0280346625,0.7665665333,1.7791062337,-0.0114926056,1.4173520208,-0.1456563554,-0.0582129353,0.3443709544,0.6529166640,1.7709699494,0.5980931108,1.9004271532,0.3437215163,0.3718392522,0.0580118667,-0.0017519026,0.5280418684,1.0544374994,2.5797439018,0.5071865046,0.7236467786,0.3723191662,-0.1158871563,0.2691069538,0.3850563242,-0.0346813186,0.1739077011,0.2348265328,0.3654298311,3.3339802028,-0.0315061201,0.0374511476,0.4903383693,2.1101571236,0.0441448208,0.3851343730,-0.0323408361,0.2893171571,0.4066644799,0.5054169691,0.0026141801,1.3445614352,0.2331668194,0.1413418746,-0.0800299452,-0.1167807288,3.1164287462,2.2730862697,0.1336797186,0.0334029134,-0.0669590193,-0.1056342472,0.3696721135,0.2150321878,Control
GSM480992,0.2476967987,2.5511685928,0.9729120283,0.8590256640,1.4277543859,1.4854351587,1.5342613895,0.0671283312,0.3309170226,2.3328941266,0.3295684198,-0.0456900969,0.2248124980,0.1396510826,1.0150151781,-0.0969419653,-0.0882776282,1.5234704019,0.0886958316,1.5792976092,0.1533130501,0.3473255169,1.2276923956,1.0523044984,-0.0197452026,0.4020533070,1.7244643059,-0.0469060921,1.7417362332,-0.0349200017,-0.0262774202,0.3190093574,0.6435555792,1.8154973764,0.4647197556,2.0045540961,0.3293317450,0.3555988693,-0.0417928508,0.0948297891,0.6497552522,0.9864738678,2.4119367252,0.4130200728,0.4097217267,0.3079451628,-0.0921796232,0.3634628315,0.8328277925,-0.0477632556,0.1157030584,0.1477922502,0.3105769333,3.0676541031,-0.0032957685,-0.0010797481,0.3735262640,2.4270785623,0.0183351703,0.4019502806,0.0106290712,0.4011166239,0.4696601534,0.7011816279,0.0179363688,1.5774963870,0.1566567646,0.0426953070,-0.1078511744,-0.1059863180,3.4375370343,2.6207809300,0.1687993814,-0.0657502839,-0.1714860920,-0.1600071353,0.4115867727,0.2135051408,Control
GSM480993,0.3786722400,2.9544675668,0.9920959999,0.5618893513,1.1702798946,1.8096325479,1.9674464720,0.0537510319,0.1172152260,1.9907199673,0.3003267815,-0.0611329048,0.5111597241,0.1091849291,1.1704211100,-0.0872289291,-0.0639517600,1.2434106319,0.0776393937,1.5582134934,0.1666725114,0.3063729352,1.2156664166,1.2222134096,0.0337283848,0.6826304212,1.7108831574,-0.0107081314,1.4460728070,-0.0855490307,-0.0685583942,0.2086930149,0.6101985172,1.5572309970,0.5712389041,1.9982736738,0.2987102078,0.3556248992,-0.0141177758,0.0762583770,0.5661468516,1.1561504492,2.4959066312,0.4741801064,0.7140314231,0.5537918077,-0.0937452182,0.2558302714,0.6463455347,-0.0256107600,0.1433829642,0.3103372069,0.3602931440,3.3583702146,-0.0950392094,0.0340418489,0.6978857851,2.0765592329,0.0562111053,0.4506590302,-0.0135325677,0.4162600737,0.4063588533,0.5136565912,0.0145993035,1.1641338654,0.1468287013,0.1694306054,-0.1018518080,-0.0631811516,3.1130940916,2.3483436903,0.1593855326,0.1967417030,-0.1117413986,-0.1407167233,0.3369192308,0.2080415856,Control
