@relation data

@attribute id string
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 129401 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 348995 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 53371 numeric
@attribute 55746 numeric
@attribute 57122 numeric
@attribute 5901 numeric
@attribute 5903 numeric
@attribute 7175 numeric
@attribute 7514 numeric
@attribute 79023 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9972 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.4899455309,0.8025336055,1.0520923548,0.9790288194,0.6899368121,0.9026345282,0.3684030536,0.7302590771,1.5253196360,0.7909886523,0.4461162236,0.4754831513,2.5620279180,3.3409077062,1.2697496667,0.8881405729,1.0363398434,1.0847723121,1.7725182475,0.3414848109,0.2932295016,1.9272642836,1.5733707614,1.0942583308,1.9006769914,1.1677160359,0.4972714678,BRCA
GSM480985,0.3209908083,0.7899544011,0.5999261141,0.8449234596,0.4797835061,0.3769728733,0.1872565681,0.7941040839,1.2684743941,0.5284117226,0.3337536132,0.4203461343,1.8590886791,2.8404286438,1.1120309131,0.7980979091,0.8877975998,0.7446152211,1.3996164949,0.1817586680,0.2457146933,1.3572577246,1.3429538292,0.6886551158,1.2444984571,0.8040189062,0.3756342870,BRCA
GSM480986,0.5144213329,0.6092003303,0.9434039399,0.9667765086,0.3431033431,0.6600834293,0.2663877588,0.9862888256,1.2953370094,0.8413109845,0.3676353578,0.4071509692,2.2887325682,3.3059428532,0.8680856632,0.5540504726,0.8561127080,0.9023940156,1.6873053685,0.2735908890,0.3267470447,1.8090917643,1.7406961901,1.1981142461,1.8644245863,0.9770701648,0.3576157473,BRCA
GSM480987,0.4756588642,0.4331952077,0.6746583796,0.7314085239,0.0085328299,0.4986517626,0.2858136211,0.8838460347,1.2237848221,0.5981645194,0.3425380510,0.3766436594,2.2926479181,3.7002783086,0.5817610253,0.2872325689,0.8304926461,0.7593178876,1.6172707303,0.2320962109,0.1665232545,1.9836852131,1.9729779246,1.0364601911,2.0359585796,1.0548824731,0.3201931257,BRCA
GSM480988,0.5040328691,0.4507192669,0.9564199784,1.1624832315,0.3379816800,0.7316907225,0.1746661196,0.8510179381,1.6813288630,0.7880356329,0.2598672854,0.4961164197,1.8298926553,3.2048869663,0.8539893320,0.5273030028,0.8680884670,1.0191732168,1.8396926300,0.3155866897,0.0784844844,1.5446772821,1.6725406502,1.3504983186,1.6184079913,0.6414931819,0.1854534280,BRCA
GSM480989,0.2515059077,0.2878968191,0.2786281444,0.6236715474,0.5833824877,0.5280406712,0.2732863293,0.5967798695,0.9306071563,0.4615591537,0.1682821758,0.3463664977,1.3265355958,2.8934994141,0.4970077554,0.2597217747,0.6783111019,0.6315251452,1.7930940537,0.3307590806,0.3105335636,1.4989452720,1.8053516249,0.7900690103,2.1433293523,0.6250937043,0.2868868260,BRCA
GSM480990,0.3663991575,0.2567484271,0.4454658264,0.5934648400,0.1810319527,0.4196051169,0.2868407922,0.5345657226,0.7941773206,0.4168597883,0.1865623486,0.3176912965,1.7735032969,3.2827595340,0.6544796128,0.3550588907,0.9151575211,0.6770358148,1.5929139627,0.3354887767,0.3472459912,1.5356153959,1.3790800394,0.6197933665,2.1964491989,0.8004929145,0.2576270442,Control
GSM480991,0.3685883262,0.3352320662,0.5029890854,0.6033780656,0.2632443212,0.4026509775,0.2965048943,0.7777325424,1.0513600351,0.4981267733,0.2289351204,0.3597656103,1.5388040409,3.2374715274,0.6270802238,0.2713266311,0.7293166828,0.6241490858,1.2705404720,0.2419609862,0.2648514968,1.5389606075,1.5989998545,0.6278897970,1.6539879311,0.6209978864,0.1586463004,Control
GSM480992,0.3552881419,0.3066152192,0.4407250004,0.6688444043,0.5385330186,0.2964485517,0.3125823943,0.6642244395,0.9289087177,0.5204037031,0.2128063798,0.2997363796,1.4609698521,2.9594998624,0.6391996745,0.3485739969,0.7818326849,0.5102666020,1.3486973049,0.3442658012,0.5017346553,1.3852293123,1.5279809683,0.5969751815,2.0108780094,0.4366950640,0.2093612051,Control
GSM480993,0.3950321178,0.3677166989,0.7420407823,0.9003113795,0.7873379532,0.5397679249,0.3433874613,0.8608841755,1.0976969004,0.7333630248,0.3543627792,0.3972872659,1.7947998842,3.2373407947,0.5857965611,0.2722776126,0.7789128744,0.9428212035,1.5577344969,0.2897538714,0.3084160125,1.6705465861,1.7083129882,1.1722488850,1.9973433444,0.9661113581,0.3327972405,Control
