@relation data

@attribute id string
@attribute 1509 numeric
@attribute 2099 numeric
@attribute 226 numeric
@attribute 2597 numeric
@attribute 3316 numeric
@attribute 53615 numeric
@attribute 57504 numeric
@attribute 6591 numeric
@attribute 6615 numeric
@attribute 7277 numeric
@attribute 7846 numeric
@attribute 80086 numeric
@attribute 84790 numeric
@attribute 9112 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.5184490250,-0.0500378042,3.7439354659,4.2395171323,0.3159675888,0.9450704694,0.3487338594,1.5850496159,0.4806754763,0.9076037903,2.8091717423,-0.0754392271,2.6352792580,0.8593656236,0.0180790283,BRCA
GSM481003,2.1073119970,-0.0135831958,3.8466326595,4.1421803630,0.2091720999,1.0090668926,0.3109432960,1.3027608693,0.3292509020,2.5265952150,3.1707631895,0.1085006064,2.8377810320,0.9363834849,0.4613067603,BRCA
GSM481004,2.0388840306,-0.0493888761,3.8100233377,3.6309192973,0.1477750011,0.8603867179,0.3528309909,1.3375574922,0.2900230113,1.5638762812,2.9411581033,0.0007656092,2.7401745320,1.0292908290,-0.0217994316,BRCA
GSM481005,1.1224179631,-0.0244838560,3.6244196595,4.0039327147,0.4662340913,0.8744214503,0.4116350381,1.6919635964,0.2139554445,1.6460213462,2.5689402798,0.0181467382,2.4480184713,0.8060066679,0.1299700532,BRCA
GSM481006,1.5234564674,-0.0420083555,3.7386488616,4.1958898700,0.3801243571,0.8240688243,0.3878662416,1.3158203073,0.0739056005,1.9085949662,2.6212947170,-0.0606406310,3.1554017860,1.1014336157,0.4513764037,BRCA
GSM481007,2.7911783722,-0.0416219144,3.8221343160,3.8619840940,0.6509120828,1.1087857028,0.0563603403,0.9762997598,0.1808201002,2.0493915678,2.7831678727,-0.0201743137,2.4906280040,1.1664380383,0.4485116918,BRCA
GSM481008,1.7549198801,-0.0229573666,3.9057635964,3.6773881910,0.0096700581,1.2616493002,0.3527826816,2.0361933244,0.4025551727,1.7240076265,2.4402569828,0.0148573112,3.1656436920,0.8586355035,-0.0903745492,Control
GSM481009,0.6706676956,-0.0586994613,3.7113603654,4.6684551240,0.1199646888,0.4637906931,0.1182376060,1.3385404430,-0.2154278780,0.4763114577,2.7547018330,-0.0226180958,2.7756214143,0.5716441909,-0.1490650472,Control
GSM481010,1.4302161436,-0.0613070246,3.5709333419,4.0522372723,0.1800825117,0.8051055816,0.4584076499,1.2180986718,0.1016688212,2.5516127347,2.7224319913,0.0140539901,2.6139988103,0.8565262859,0.1339713250,Control
GSM481011,1.6065567996,-0.0281850353,4.3113166690,4.7205428280,0.8559515409,1.2959457053,0.1172787953,1.6314119531,0.2848422280,2.1406944593,3.1528146492,0.0158584893,3.1194594703,0.9214172552,0.0557324726,Control
GSM481012,1.8214717572,-0.0198401626,3.4929956495,3.7863903837,0.1163522199,0.8312749290,0.4951657206,1.7635690007,0.6713826658,1.2464372615,2.5578590533,-0.0863118438,2.5059433777,0.8832375927,0.3362477700,Control
GSM481013,1.3809256322,-0.0300102164,4.1903992292,4.2982137997,-0.0242443707,1.4057804956,0.0800377376,1.6622599339,0.3229457638,1.5852744580,2.7151790930,-0.0229515737,3.8461324373,0.9767403032,-0.1487565367,Control
GSM481014,2.2016588383,-0.0006801086,3.5569478570,3.2862179277,0.4869256417,1.0471793407,0.4921155147,1.5986120138,0.0451252510,2.2035679222,1.9540332357,0.0853830253,2.2140968637,0.9788123034,-0.0359039252,BRCA
GSM481015,2.7900482813,-0.0440997287,3.5717820525,3.9771457513,0.8507845137,1.1818854822,0.2137408724,1.6039307721,0.3363303093,2.7820032438,2.5493396373,0.1354458422,2.9854529700,0.9758625344,-0.0689081554,BRCA
GSM481016,1.2322972551,-0.0282884724,3.5762070715,3.9529814720,0.1425210322,0.6233281245,0.3151695836,1.0059162449,0.9040988037,2.0099531015,2.9479080648,0.0335686907,2.9678216777,0.8297417478,-0.0856750999,BRCA
GSM481017,0.8995337768,-0.0421038370,2.7959401309,3.6089836757,0.0073656227,0.3814070019,0.5783221309,1.7810089326,0.0328908443,1.4718755285,2.4417294972,-0.0869561757,2.1874397197,0.5562428526,-0.0145821184,BRCA
GSM481018,1.9998659094,-0.0317367013,3.5414227249,4.0454212827,0.7170397539,0.9080917724,0.4831700069,1.7249002721,0.1947059502,1.1945551633,2.7963327193,-0.0450506148,2.9691530860,0.8080478693,-0.0924551688,BRCA
GSM481019,1.8728985388,-0.0248619500,3.5430198014,3.9530036450,0.7375053300,0.9660484124,0.5619817961,1.7230379713,0.2429844735,2.9096959830,2.7146554355,0.1423507703,3.0374870300,0.8775532204,-0.1311788038,BRCA
