@relation data

@attribute id string
@attribute 11181 numeric
@attribute 178 numeric
@attribute 2538 numeric
@attribute 2548 numeric
@attribute 2595 numeric
@attribute 2632 numeric
@attribute 2645 numeric
@attribute 2821 numeric
@attribute 283209 numeric
@attribute 2990 numeric
@attribute 2997 numeric
@attribute 2998 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 5167 numeric
@attribute 5169 numeric
@attribute 5236 numeric
@attribute 55276 numeric
@attribute 57733 numeric
@attribute 57818 numeric
@attribute 5834 numeric
@attribute 5836 numeric
@attribute 5837 numeric
@attribute 6476 numeric
@attribute 7358 numeric
@attribute 7360 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 80146 numeric
@attribute 80201 numeric
@attribute 8972 numeric
@attribute 9365 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0424098016,0.4215391120,0.0293527694,0.5364496776,0.0635819289,3.5387770336,-0.1305637080,1.2379209502,0.1491640322,1.0022968016,1.6633954645,-0.1726301492,1.9645582802,1.0413511753,-0.1899577612,-0.0454492068,-0.0393373201,3.1508879662,0.4742665060,-0.1349643555,0.0797968561,1.4929510950,0.5903689321,-0.1425292110,-0.1457943050,2.2365244479,0.6616171403,-0.2121124591,-0.0962539443,0.0985704417,1.9787371457,-0.1226596365,-0.1051274470,-0.1571074808,BRCA
GSM481003,-0.1277857397,0.3434654084,0.0317047089,0.4610677378,0.0438629890,3.4500718118,-0.1002975603,1.1845423117,0.1908302630,1.5546326898,1.9019845426,-0.0895911852,1.9277485708,1.3056394558,-0.1790138574,0.1101619671,-0.0469432843,2.9355758561,0.4192251235,-0.0953048948,-0.0428245209,1.2507036626,0.4734678405,-0.1064277315,-0.1252417744,1.9874361891,0.3880148977,-0.1256563828,-0.0842307139,0.2728698711,1.7001316509,0.0507494741,0.1754482326,-0.1444994799,BRCA
GSM481004,-0.1491507726,0.3840912266,0.0885350032,0.6506522530,0.0361738660,3.5354241530,-0.0138041459,1.1849435592,0.1518528944,1.3645094112,2.4068578630,-0.1849375781,2.5157814556,1.3761976038,-0.1363618634,-0.0348667033,-0.0231469844,2.9524052409,0.3395046744,-0.0243946619,-0.0116852299,1.5103874355,0.6055274639,0.0326995576,-0.0658166480,1.8657788941,0.4700412273,-0.1349669725,-0.0850919253,0.1950047462,2.0932202136,-0.1299661349,0.7198681666,-0.1420018374,BRCA
GSM481005,-0.1266668230,0.9716442526,0.0265446992,0.2404911452,0.1190931315,3.6930197610,-0.0600327925,1.2152339223,0.3669777157,1.1367801614,1.9755786360,-0.1822499430,1.8257441853,1.1785597652,-0.1722247336,0.0132670641,-0.0899973927,2.9277166526,0.8150878560,-0.0635560403,-0.0448879176,1.1120849103,0.5458495382,0.2898713946,-0.1412141258,2.7006301207,0.9003476574,-0.1150697751,-0.0451880510,0.1358078589,2.0072702541,-0.1081461670,0.6370999050,-0.2308691972,BRCA
GSM481006,-0.1392152489,0.5228796220,-0.0202348914,0.4904684290,0.1268482223,3.6690546938,-0.0464602248,1.2336561511,0.3176304049,1.0638228693,1.3316948788,-0.1185813846,1.5483050246,1.7186893868,-0.2298205516,0.0362040444,-0.0715944450,3.0802013346,0.6021625788,-0.1499578660,-0.0825208520,1.5328843520,0.5505183524,-0.0296048775,-0.1318478150,2.6225316746,0.8564451805,-0.0919221442,-0.1436340136,0.0190791620,2.1721170713,0.0340127700,0.4576302568,-0.0276175613,BRCA
GSM481007,-0.0655366330,0.3510459379,-0.0259104163,0.7784674664,0.0382614445,3.0765324699,0.2568381839,1.3128262030,0.1843607279,1.0404155928,1.2857435199,-0.1065450717,1.4633025249,1.0139000243,-0.1214379566,0.1514239785,-0.0695821631,2.9805178909,0.7066180430,-0.0068315925,-0.0162453039,1.4505620823,0.5085518500,-0.1321007765,-0.1071355146,2.0715633314,0.4364703491,-0.0882182437,-0.0111406069,0.2616688719,2.1186577678,0.0881288131,0.7432159237,-0.0125391257,BRCA
GSM481008,-0.1481467303,0.3802122846,0.0426289806,0.6650141148,0.0093673852,3.3701268037,-0.0078361267,1.2561126149,0.1206156979,2.5466886760,1.7922423332,-0.0763435988,1.8001033367,1.3337689338,-0.1778268520,0.1906557697,-0.0578598161,2.2218739724,0.7540364523,-0.0368995460,0.0850988482,0.8224276324,0.4393017746,-0.1949410751,-0.1743425196,2.6296842805,0.5649071467,-0.1635736044,-0.0905286293,0.2443533842,1.7349649053,-0.1494718872,-0.1597423928,-0.0957566377,Control
GSM481009,-0.1571321966,0.5885057184,-0.0322113266,0.2741107187,0.0878570663,3.6337365573,-0.0616330306,0.9696902789,0.0997853220,1.1237201281,0.8762815152,-0.1830473602,1.1317125373,0.8883726100,-0.3005439911,-0.0779208638,-0.0843139640,2.8474743764,0.4730535388,-0.0801584809,-0.0287810097,1.0503078699,0.2179040165,-0.1721609504,-0.1193158329,3.1472170354,0.4039630862,-0.1308127437,-0.0163137240,0.0682427717,1.5230090422,-0.1321607015,-0.0875732203,-0.1223679471,Control
GSM481010,-0.0667978034,0.9479189350,-0.0531430169,0.2769755898,0.2390766215,3.6842611100,-0.1070819714,1.1229166403,0.2975697107,1.2269909494,1.9742513597,-0.0845425480,2.1312383611,1.6017813832,-0.1573497362,0.2810556538,-0.0858280379,3.0762569906,1.1722295646,-0.0950021661,-0.0509199975,1.1799658463,0.7029066121,0.3042649209,-0.0233438603,2.5327712614,1.2861410024,-0.1056606520,-0.1018224571,-0.0167547460,1.8718202262,-0.0925867553,1.3101336162,-0.0948341658,Control
GSM481011,-0.1316849967,0.4763852647,0.0900164611,0.3852234344,0.2125022276,3.1491878032,-0.0409571094,1.1692394515,0.0924911074,0.7599050700,2.2418327182,-0.1424520007,1.6287149654,0.7390391357,-0.1430661620,0.0517284253,-0.0651667317,3.1890516017,0.2744740831,-0.0408360957,-0.0487028284,1.6187637374,0.4133446856,0.0658227318,-0.1508711132,2.1196054201,0.4093329090,-0.1457992264,-0.0463264186,0.2097145969,1.8041201494,-0.0837247749,-0.0784827579,-0.1475176293,Control
GSM481012,-0.1210107247,0.7560105026,-0.0383412174,0.4927477074,0.1598292575,3.2017607159,-0.0580594386,1.0223256774,0.1479938634,2.1022501587,1.1935462281,-0.1746705060,2.1612621844,1.0159128195,-0.0955458616,0.1544774616,-0.0808491443,2.4446934858,0.4796996191,-0.1071562142,0.0990709509,1.3467179833,0.4950387382,0.0033657066,-0.1296744209,2.2135863211,0.8383542529,-0.1972912079,-0.0854950804,0.1841936964,1.6557679997,-0.0081297421,0.5026931596,-0.1466729679,Control
GSM481013,-0.1030107340,0.4908151817,-0.0165145055,0.7333237530,0.0242830286,3.1075624361,-0.0114594017,1.4705403469,0.0840010437,1.8152544796,1.4078485221,-0.0663967638,1.5881602136,1.2390737285,-0.1490193998,0.2118521063,-0.0332236371,2.3086991840,0.6921740241,-0.1102479310,-0.0221675546,1.1514287291,0.3335733802,-0.1922293547,-0.0715828041,2.3714138195,0.3891849156,-0.0876232781,-0.1254279501,0.0695803959,1.5390785093,-0.0589338676,-0.1160748051,-0.0684616329,Control
