@relation data

@attribute id string
@attribute 10087 numeric
@attribute 10558 numeric
@attribute 123099 numeric
@attribute 125981 numeric
@attribute 130367 numeric
@attribute 1455 numeric
@attribute 151742 numeric
@attribute 166929 numeric
@attribute 204219 numeric
@attribute 2531 numeric
@attribute 253782 numeric
@attribute 259230 numeric
@attribute 29956 numeric
@attribute 5007 numeric
@attribute 55304 numeric
@attribute 55331 numeric
@attribute 5587 numeric
@attribute 56848 numeric
@attribute 79603 numeric
@attribute 81537 numeric
@attribute 8560 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8877 numeric
@attribute 8879 numeric
@attribute 91012 numeric
@attribute 9217 numeric
@attribute 9218 numeric
@attribute 9517 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0774654734,1.5884093271,0.1010921933,-0.1092203892,-0.1021993169,0.3751553467,-0.1066631940,1.2439475722,0.0878216430,1.1442754977,0.1725719146,0.0220559296,1.5428165827,1.2758576449,-0.0845727764,0.5662763488,0.7647887198,0.3724186940,-0.0626960399,0.2962732120,2.1388768563,0.8934608933,-0.0710048071,-0.0280965920,0.5583478496,0.8909174335,0.7610920192,1.5363161880,0.7407285274,0.3438084890,BRCA
GSM481003,-0.0266373410,1.3946184455,-0.0257638739,-0.1392125123,-0.0830990485,0.4825617788,-0.0763990243,0.9483940404,0.0342954561,1.1800048234,0.2535521772,0.0854446658,1.5985833606,1.1839034884,-0.0330606206,0.4009469042,0.4675209798,0.5809089485,-0.0145658359,0.3782271430,2.2414322086,0.6378826993,-0.0246214473,-0.0490325613,0.6728955308,0.7801394627,0.8129524535,1.2333522892,0.7305539396,0.1996152990,BRCA
GSM481004,0.0210360201,1.2420940225,-0.0403673097,-0.0336357180,-0.0999133343,0.5314980821,-0.1416235553,1.2914528449,0.0673806158,1.3165688110,0.2717321741,0.0114716796,1.5827291906,1.2236440188,-0.0784275349,0.5053926130,0.7972832789,0.7485063769,-0.0486043789,0.3413274667,2.2112596632,0.9591712813,-0.0545466083,0.1269695751,0.6585753624,0.7277542977,0.7717210673,1.4709584257,0.7763425726,0.1572446095,BRCA
GSM481005,0.0524701638,1.7290249541,0.0711348615,-0.0194138009,-0.1011232334,0.2897574657,-0.0533502087,1.3847919902,0.0095405838,1.5565361360,0.2803199058,0.1441304480,1.6193020674,1.1750258353,-0.1445298900,0.7579407024,0.8202612221,0.4353837960,-0.0363842411,0.7768322728,2.5578714014,0.9566572017,-0.0801453172,0.0907612231,0.5790790948,0.8191610949,0.8507895702,1.3612730578,0.6964037938,0.5171177881,BRCA
GSM481006,0.0454056882,1.6935497523,-0.0678979480,-0.0637959647,-0.0651706925,0.3456266323,-0.1096899136,1.3603217867,-0.0079160795,1.4398720988,0.3716213096,0.0177485078,1.5852743056,1.2608114665,-0.0867602340,0.5004792106,0.5863976261,0.4638878952,-0.0055506688,0.4789278236,2.2646843568,0.8967576112,0.0359664823,0.0879508424,0.5560188279,1.0678727897,0.7308476989,1.7176452511,0.7664970052,0.3294625514,BRCA
GSM481007,0.0320426981,1.2826902065,-0.0508116155,-0.0841878766,0.2189232102,0.6334744839,-0.0062933104,1.2847822640,0.0342312850,1.7702230364,0.4427862213,0.0852844541,1.9482808380,0.9061994828,-0.1187027732,0.3061133107,0.4488659047,1.1648706290,0.1976361802,0.4562927845,2.4355750232,0.5489223466,-0.0012836899,0.1163057310,0.7689255278,0.7849950003,0.6543842994,1.4283504664,0.6155717759,0.0989834196,BRCA
GSM481008,-0.0412228653,0.9480656271,0.0211246698,-0.0372000607,-0.0943457454,0.5369521299,-0.0926336610,0.5055479357,0.0711388053,1.3386257395,0.5180390509,0.0299137383,1.2807820837,1.0616324739,-0.0719315923,0.4033804432,0.2627588165,0.7693564068,-0.0474486327,0.2309767289,1.9140359461,0.4242254271,0.0167825346,0.0099040869,1.6802951230,0.4102494111,0.6120079022,1.2795502234,0.7566895929,0.1074396642,Control
GSM481009,-0.0335762491,1.4731749322,-0.2059281693,0.0203144989,-0.1707778989,-0.0549057844,-0.1078091391,1.0409833158,0.0176063486,1.1690103008,0.2803217172,0.1188874069,1.2632802261,1.0822970341,-0.0980891294,0.3426009754,0.5780858549,-0.0397215483,-0.2575764953,0.3159555138,2.1327312962,0.7326637835,-0.0460636843,0.0532213423,0.0527233876,0.9737508907,0.6973748024,1.0212905800,0.6449079479,0.1950783391,Control
GSM481010,0.0308873373,1.5767530308,0.0171566373,0.0178611344,-0.0921282065,0.3815931529,-0.1006799977,1.0777607759,-0.0235094491,1.4173083274,0.4430322124,0.1608883320,1.2496598893,1.1707270043,-0.0518013613,0.7361481092,0.7988664274,0.3937121409,-0.0086004596,0.4343510905,2.0101307483,0.6795406415,-0.0085985039,0.0017597583,0.1042212340,0.9193130069,0.9259575099,1.4469448403,0.9328680532,0.2624046863,Control
GSM481011,-0.0279868849,1.3647455212,0.1129777340,-0.0714118233,-0.1138878189,0.4618826703,-0.0839533560,1.2211444976,0.0767096917,1.0314840302,0.2823910997,0.0649866697,1.8802099758,0.9013974305,-0.0645772737,0.2010048983,0.5675743576,0.7186556260,0.0433233666,0.4033547531,2.4738234990,0.8419189540,-0.1267951429,0.0583001079,0.7410259544,0.5857571422,0.8632397432,1.2946418105,0.6087390571,0.2163697691,Control
GSM481012,0.0022524205,1.2556631674,0.0466389914,-0.1204587089,-0.1345706527,0.4603573499,-0.1149640671,1.0482131971,0.0906644458,1.1705010994,0.3701556021,0.0319199759,1.3203793764,1.2417066178,-0.0424335840,0.3881565841,0.6979287741,0.4918494517,-0.0616226862,0.2127653199,1.8865148271,0.6571619920,-0.0742380362,0.0948421128,0.5228204701,0.7534045443,0.5977222110,1.1319255843,0.8540136213,0.2049067172,Control
GSM481013,-0.0361015489,1.2049621270,0.0397331919,-0.1076339711,-0.1159732756,0.5912753365,0.0385950988,0.8684260249,-0.0085105528,1.1476136015,0.3858818157,-0.0152213308,1.7032305069,1.0938701670,-0.0685589833,0.3889406561,0.0510051564,0.9292607504,0.0768954224,0.2209162090,2.1928809247,0.3773338560,0.0673215373,0.0328681999,2.4128365781,0.3461439385,0.6225554377,1.2078830962,0.6092893722,-0.0099518128,Control
