@relation data

@attribute id string
@attribute 15 numeric
@attribute 1621 numeric
@attribute 1644 numeric
@attribute 1733 numeric
@attribute 1734 numeric
@attribute 1735 numeric
@attribute 389434 numeric
@attribute 5409 numeric
@attribute 6528 numeric
@attribute 7054 numeric
@attribute 7166 numeric
@attribute 7173 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.2122519504,-0.0416727741,-0.1097311941,-0.1080859772,-0.0551752419,-0.0434687516,-0.1650124024,-0.1100654206,-0.0381003433,-0.1843143120,-0.0809638028,-0.1905719840,BRCA
GSM480985,-0.1687930286,-0.0315753115,-0.0892573740,-0.1513702631,-0.0754458829,-0.1099915437,-0.2540118693,-0.0375841078,-0.1221546341,-0.1159210932,-0.1366582915,-0.2002681866,BRCA
GSM480986,-0.2013311834,-0.0143113679,-0.0614484214,-0.0718202496,0.0098413178,-0.0929044923,-0.1370287471,-0.1109031416,-0.0980184092,-0.1356675994,-0.1005429893,-0.1465035816,BRCA
GSM480987,-0.1266271734,-0.0236597029,-0.0325372560,-0.0580019019,-0.1045794659,-0.0787148836,-0.0888316580,-0.0313531061,-0.0581484990,-0.0232365340,-0.1087687143,-0.2170409051,BRCA
GSM480988,-0.2445749494,-0.0938466405,-0.0856328194,-0.0744132684,-0.0882025722,-0.0665785772,-0.1596917900,-0.1493429694,-0.0284353892,-0.0292729959,-0.1440232458,-0.1143581137,BRCA
GSM480989,-0.3451129470,-0.0471945257,-0.1210331493,-0.0432053571,-0.0910713367,-0.1209422532,-0.2112194296,-0.0200465962,-0.0292425270,-0.1206839850,-0.0888880734,-0.2362791617,BRCA
GSM480990,-0.2561854748,0.0107198580,-0.0624192063,-0.0096933229,-0.0946472762,-0.0533524796,-0.0619801050,-0.0111749963,-0.0538250656,-0.1015555037,-0.1387458115,-0.1484531717,Control
GSM480991,-0.2386236849,0.0005197486,-0.0785714785,-0.0305386631,-0.0552970866,-0.1575478589,-0.1040881067,-0.0947325787,-0.0477646018,-0.1109221383,-0.1169805895,-0.2746332692,Control
GSM480992,-0.2670332966,-0.0677153814,-0.0980133674,-0.0385455806,-0.1077790793,-0.0895986822,-0.0144482064,-0.1159863042,-0.0877056302,-0.0821576885,-0.0916270142,-0.2362275447,Control
GSM480993,-0.1182166810,0.0160970758,-0.0779785232,-0.0831481504,-0.0497566985,-0.0819638623,-0.0940602516,-0.0366512581,-0.0861035629,-0.1145601916,-0.0471239394,-0.1609450028,Control
GSM480994,-0.2291310179,-0.0308515324,-0.0981598713,0.0061479258,-0.0844390183,-0.0542275859,-0.0988947017,-0.0550690574,-0.1038884441,-0.0650297808,-0.1587805460,-0.1561687908,Control
GSM480995,-0.2315430863,-0.0985829429,-0.0994063012,-0.0750643070,-0.1185645187,-0.1163327846,-0.0687781216,-0.0788510603,-0.1691230286,-0.0702286284,-0.1213269168,-0.2189675533,Control
GSM480996,-0.2738506989,0.0002210859,-0.0968905695,0.0524169799,-0.0695652705,-0.0620921274,-0.1208532989,-0.0445455197,-0.0793138131,-0.1013892736,-0.0612807245,-0.2133385950,BRCA
GSM480997,-0.2201450077,-0.0464923294,-0.1061316687,-0.0487426304,-0.0616264865,-0.0739966576,-0.0737979320,-0.0441342808,-0.0692410539,-0.1459020991,-0.1043400475,-0.1688181230,BRCA
GSM480998,-0.2199093149,0.0023134031,-0.0571652955,-0.0241491282,0.1245137881,-0.0746033828,-0.0622805271,0.0519702699,-0.1276186903,-0.1754010846,-0.0835485908,-0.2046706064,BRCA
GSM480999,-0.2329218786,-0.0588081916,-0.0833635962,-0.1469729531,-0.0983631058,-0.1123794052,-0.1380762260,-0.0195154083,-0.0944713950,-0.1074567576,-0.1113511511,-0.2667028329,BRCA
GSM481000,-0.1770429612,-0.0250889942,-0.0696043428,-0.0530506425,-0.0563513344,-0.1921660201,-0.1741204496,-0.0218124137,-0.1231951777,-0.1612800574,-0.1254615923,-0.2530116622,BRCA
GSM481001,-0.3521051257,0.0178374455,-0.1060579175,-0.1209109388,-0.1019868773,-0.1873163984,-0.0857412114,-0.1139952930,-0.0556312317,-0.1305465836,-0.1363046962,-0.2007274602,BRCA
