@relation data

@attribute id string
@attribute 112 numeric
@attribute 114 numeric
@attribute 196883 numeric
@attribute 259285 numeric
@attribute 259286 numeric
@attribute 259287 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2914 numeric
@attribute 29850 numeric
@attribute 346562 numeric
@attribute 3710 numeric
@attribute 3745 numeric
@attribute 40 numeric
@attribute 50831 numeric
@attribute 50832 numeric
@attribute 50833 numeric
@attribute 50834 numeric
@attribute 50835 numeric
@attribute 50836 numeric
@attribute 50837 numeric
@attribute 50839 numeric
@attribute 5136 numeric
@attribute 51764 numeric
@attribute 5330 numeric
@attribute 54429 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5613 numeric
@attribute 5726 numeric
@attribute 6337 numeric
@attribute 6338 numeric
@attribute 6340 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 80834 numeric
@attribute 80835 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.3041730966,-0.0936600890,-0.0496203903,0.0417032674,-0.1275778644,0.0110961747,1.6287773193,0.8279611501,-0.0520556581,-0.0282765614,-0.2457708574,-0.1054974506,-0.2385423698,0.0663673716,-0.0953731803,-0.1455232939,-0.1755811522,-0.1516068648,-0.1015849461,-0.1072737951,-0.0652831968,-0.1333190798,-0.0472308590,-0.0597711151,0.0020297896,-0.1653896839,-0.0931709614,-0.1598280834,0.9091838176,0.8322542454,-0.0220457165,0.0696381372,-0.1311442440,-0.0138097904,-0.1335160490,0.0698626233,0.0273020777,-0.1666344329,-0.2152381788,0.0320374696,BRCA
GSM481003,0.2577621225,-0.1100853766,-0.1103498666,-0.0298804894,-0.1848919343,-0.0266034106,1.5822581693,0.7446148635,0.0136994388,0.0082499009,-0.1460558028,-0.0231942065,-0.1215693599,0.4280975269,0.0647489682,-0.1122917266,-0.0584642918,-0.1114209824,-0.1987061981,-0.0937234319,-0.0898105419,-0.0852001262,-0.0795405141,-0.1170015126,-0.0034586129,-0.0687760951,-0.1266500411,-0.1354860621,0.9189770192,0.6319902162,0.0102665505,0.3544240996,-0.1150317351,0.0326557396,-0.1720286905,0.0498389993,0.0255917369,-0.0262991270,-0.1907664967,0.0130306797,BRCA
GSM481004,0.4959490365,-0.0400951271,0.0553660385,0.0430424061,-0.0850875973,0.0069373147,1.6611578276,0.7807461512,0.0250083253,-0.0385375693,-0.2716556741,-0.0833876235,-0.1867823903,0.4999212028,-0.1423669026,-0.1005471826,-0.1248402610,-0.0777906570,-0.1560651750,-0.0931821800,-0.1149053606,-0.1154839199,-0.0602090646,-0.0661737101,-0.0085536030,-0.1454869720,-0.1195634382,-0.0720365058,0.6950635329,0.6800325786,-0.0396932616,-0.0129986513,-0.0632684415,-0.0048299454,-0.1961548886,0.0347690137,0.1102480373,-0.0793408401,-0.1694196204,0.0670142219,BRCA
GSM481005,0.4385876315,-0.0452075420,0.2799949490,0.0452378833,-0.1506248993,-0.1485212714,1.4807582746,0.7418772494,0.1431259238,0.0048406354,-0.1686772572,-0.0416310616,-0.1389343421,0.1212341356,-0.1377229140,-0.1843333884,-0.0549626606,-0.1050756693,-0.1736636394,-0.1296486775,-0.0785039283,-0.1154929371,-0.0598666702,-0.0819242122,-0.0856849748,-0.1371271478,-0.0819878108,-0.1090294240,0.7765841372,1.2306991819,-0.0333261071,0.0699015529,-0.0260659149,-0.0132967680,-0.2196165136,-0.0321655441,0.0384590172,-0.0450605596,-0.1956505876,0.0760706305,BRCA
GSM481006,0.5766390173,-0.1439105411,-0.0951017123,-0.0914230576,-0.1399542988,-0.1638324530,1.3146320589,0.8980883528,0.0676333264,-0.0312742843,-0.1608508102,-0.1048714709,-0.1876618826,0.2181934865,-0.1171369491,-0.0865979513,-0.0464014950,-0.1092286199,-0.2081359692,-0.0527038549,-0.0726957438,-0.1153041749,-0.1021226641,-0.0933841374,-0.0903253043,-0.1534552708,-0.1256054163,-0.1292173265,1.0743387982,0.9264100611,-0.0789564253,0.2576344930,-0.0926222705,-0.0126048787,-0.1286461854,-0.0632189689,0.0539594061,-0.0446093874,-0.1344386227,-0.0147078218,BRCA
GSM481007,0.6382880130,-0.0965363181,0.0258853085,-0.0444469732,-0.1256152983,-0.0521649305,1.4150039667,0.6832716253,0.0082447724,-0.0001031797,-0.0168455567,-0.1035675419,-0.1782754386,0.3613447715,0.3178069304,0.1152033844,-0.1194016455,-0.1084440806,-0.1319326114,0.0543431133,-0.1002009106,-0.1391316086,-0.0737092646,-0.1445971643,-0.0521439864,-0.0154575356,-0.0836514095,-0.1072119102,0.9259418572,0.7558958770,0.0370700779,0.1321595838,-0.0026075524,0.3330828581,-0.2043133649,0.0018655087,-0.0918270944,-0.0365317128,-0.1121313032,0.0336317315,BRCA
GSM481008,0.2863269619,-0.0445672441,-0.0347283245,-0.0758049694,-0.1942478741,-0.1210802311,1.5773606507,0.5812673489,0.3323945552,-0.0138166144,-0.1661363321,-0.0399704081,-0.2133168436,0.3614642392,-0.0017339281,-0.1528788255,-0.1632749452,-0.0837479184,-0.1367593952,-0.1286380230,-0.0991361182,-0.0859932041,-0.0638924306,-0.1358045047,-0.0011210174,-0.0932542066,-0.1060613890,-0.0271950180,0.9102283842,0.7458980968,0.0274709704,0.1268309088,-0.0977125396,-0.0249570589,-0.2244875337,-0.0534849156,0.0356817876,-0.0783637467,-0.1620677171,0.0772652273,Control
GSM481009,-0.0641390445,-0.1893536572,-0.0942478679,-0.0816904674,-0.2097147943,-0.0685084435,1.4264966791,0.6165255239,-0.0187472406,0.0075181638,-0.2784209103,-0.2777662276,-0.2187358925,0.1931102983,-0.0989416464,-0.1566732074,-0.1200467249,-0.1111822729,-0.1919270440,-0.0579196940,-0.1373297516,-0.1954897271,-0.0592277229,-0.2515047949,0.0794728721,-0.1309069859,-0.1955891928,-0.0505314220,0.6558841348,0.8545450949,0.0046873059,-0.0978849678,-0.0166849287,-0.1079381214,-0.2125252316,0.0177299976,-0.1560574059,-0.3710420671,-0.2042188353,0.0642517522,Control
GSM481010,0.2565518150,-0.1091626319,-0.0356908833,-0.0222389783,-0.1187451337,-0.1172024863,1.4701154121,0.7687349256,-0.0330859112,-0.0491772037,-0.0823059178,-0.1270274276,-0.1113364770,0.1122889133,0.1269936027,-0.0332318116,-0.1132588508,-0.1084934253,-0.1341375281,0.0213276267,-0.0747728687,-0.1035472707,-0.0812194324,-0.0968925731,-0.0103137346,-0.1072482466,-0.0872663059,-0.1209031910,0.6685453986,1.0751941698,-0.0846129696,0.0711872429,-0.0616717992,0.0308480409,-0.1639268277,-0.1057039731,-0.0104726480,-0.0347113972,-0.1269257483,-0.0093172153,Control
GSM481011,0.3705056948,-0.0870217879,-0.0181835081,0.0426450483,-0.1052972227,0.0088946395,1.5207398576,0.6951909607,0.0443884449,-0.0113668426,-0.2198771728,-0.0582903945,-0.2003391834,0.0571182206,0.0041540396,-0.1220049274,-0.0973262134,-0.1507011301,-0.1970261664,-0.0901003806,-0.1004769101,-0.1590469741,-0.0366745962,-0.0628497970,-0.0283388901,-0.1788172826,-0.0478217234,-0.0915773288,0.8796043668,0.7629880970,0.0440684883,-0.0120833156,0.0455779526,-0.0402630128,-0.1623826256,0.0864685530,-0.0060670441,-0.0833411383,-0.1051455577,0.0197510796,Control
GSM481012,0.2681776556,-0.0538360041,-0.1321746689,0.0343630720,-0.1166266312,-0.0304218064,1.7242846296,0.6948134354,0.2623010959,-0.0120726438,-0.1779860608,-0.1130621215,-0.2330109830,0.4921930419,0.0420193033,-0.0935780033,-0.1557488713,-0.1449063018,-0.0955495590,-0.1179859760,-0.0614292627,-0.1533904883,-0.1166114634,0.0036501034,0.0325994685,-0.1190532063,-0.0835507366,-0.1343528528,0.6107422492,0.8765752078,-0.0386734165,0.0753130341,-0.1069892540,0.0384626707,-0.1648999214,0.0616448248,0.0691875746,-0.0452041710,-0.1346122929,0.0206792572,Control
GSM481013,0.3460100094,-0.1133386717,-0.0447514454,-0.1352057628,-0.0748663424,-0.2117585868,1.4332372077,0.6164234917,0.1418581282,0.0064335960,-0.1241235612,-0.0031789899,-0.1845813177,0.3147719859,-0.1184716721,-0.0632988964,-0.1018122389,-0.0542833333,-0.1395333532,0.0471120790,-0.0663470956,-0.0534408302,-0.1273512329,-0.1553560329,-0.0489252291,-0.0891528048,-0.0942930552,-0.1100293395,0.9792599830,0.5152571224,-0.0325304772,-0.0699406749,-0.0914778148,0.0270902453,-0.0715356055,-0.0863747944,0.0024746355,0.0515786478,-0.1284119557,0.0176191392,Control
GSM481014,0.3936578015,-0.0536661589,-0.0022110305,0.0348512032,-0.1787740409,-0.1570764098,1.2964075583,0.6706434047,0.1462330222,-0.0665195420,-0.0918665049,-0.1267555488,-0.1812494810,0.3705978819,0.0916352622,-0.1124759295,-0.1299502856,-0.0989119044,-0.1536406274,-0.0672571879,-0.1505355616,-0.0980128800,-0.0923257958,-0.1653039356,0.1112769741,0.1538501791,-0.0902348628,-0.1083239979,0.7662580239,0.8384942376,-0.0312758387,0.5160743887,-0.0613934680,0.1012792977,-0.2371189959,-0.0013229096,0.0233051239,0.0219242060,-0.1206430460,0.0519855508,BRCA
GSM481015,0.5054009825,-0.0839187114,0.4747842989,0.0526571689,-0.1791307433,-0.1385834122,1.5675786414,0.6395591069,0.1380168884,-0.0150887881,-0.1383510940,-0.1296614114,-0.1782902270,0.1775533059,-0.1323864468,-0.0712047269,-0.1049424464,-0.0757527462,-0.1970061519,-0.0542208650,-0.1444387577,-0.0670878514,-0.0983573323,-0.1271289556,-0.0873345553,-0.0606039336,-0.0966088017,-0.1270193300,0.8930587468,0.7360022109,-0.1120149191,0.0878363642,-0.0066601335,-0.0563127659,-0.1691147089,-0.0443140607,0.0677851665,-0.0892147086,-0.2112669584,0.0031019366,BRCA
GSM481016,0.2129466486,0.0114620816,-0.0094127969,0.0418136898,-0.1323466668,-0.0920555797,1.4448962092,0.8462060656,0.0534319184,-0.0211789366,-0.2125085070,-0.0117782926,-0.1552427561,0.1507329288,-0.0857401878,-0.0877744383,-0.0810464182,-0.0682907747,-0.1354338699,-0.1163071824,-0.0021776081,-0.1393247436,-0.0346202561,-0.1038178379,-0.0589383738,-0.1047611130,-0.1247003314,-0.0881353262,0.9367464908,0.9148220082,-0.0572757143,0.1710315968,-0.0465227758,-0.0122618913,-0.1818772289,-0.0177858274,0.0390754133,-0.0728697525,-0.1163953720,0.0321296528,BRCA
GSM481017,0.3055112334,-0.0738626892,-0.0586947874,-0.0720869368,-0.1529895544,-0.1770215984,1.2894759267,0.7137791017,0.0993410313,-0.0768756242,-0.1537210071,-0.0805012823,-0.1761567005,0.0973045357,-0.1393394284,-0.1726776941,-0.1450158576,-0.0565014936,-0.1442693791,-0.1039517716,-0.0584979866,-0.1135452033,-0.1242569600,-0.0751742292,0.0291913516,-0.1355621098,-0.0798588540,-0.1497774684,0.5892793288,1.3581797799,0.0239089333,0.1096713099,-0.0955844249,0.0009056482,-0.0792585157,-0.1054649763,0.1374495050,-0.1030445415,-0.1611366919,-0.0222462711,BRCA
GSM481018,0.2373255786,-0.1335763061,0.1554526996,0.1081964759,-0.2360170014,-0.0372455255,1.5730446657,0.6888740381,0.0514929367,0.0640698328,-0.2989184867,-0.0695845276,-0.1510931525,0.4262503234,0.1548048760,-0.1282628405,-0.0709657419,-0.0725100094,-0.1811054529,-0.1778937674,-0.1010488386,-0.0779967138,-0.0281416280,-0.1741559039,0.0045852891,-0.1536236322,-0.0573612128,-0.0911538129,0.8580362595,0.3412525918,0.1137587935,0.1509023971,-0.0643760162,0.0822930775,-0.2349822880,0.1678822853,0.1407431081,-0.2122897730,-0.1226650146,0.1162711666,BRCA
GSM481019,0.5526022687,0.0505024978,-0.0590406489,-0.0350740307,-0.1643753458,-0.1341597490,1.4044428619,0.8446014211,0.2046281287,-0.0317608608,-0.1465559923,-0.0909589379,-0.1760368734,0.2351825839,-0.0142975128,-0.0605983066,-0.1061879249,-0.1024864003,-0.1366063219,-0.0333043881,-0.0465305282,-0.0987867203,-0.0380336232,-0.0876844973,-0.0531096681,-0.1031048692,-0.0948586034,0.0005941670,0.9556882781,1.0268329625,-0.1091818104,0.1801366273,-0.0973438900,0.2071845378,-0.0958774603,-0.0897269692,0.1328889644,0.0656571985,-0.0737029722,0.0205812531,BRCA
