@relation data

@attribute id string
@attribute 10197 numeric
@attribute 10437 numeric
@attribute 1385 numeric
@attribute 1508 numeric
@attribute 1514 numeric
@attribute 1520 numeric
@attribute 2923 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 3308 numeric
@attribute 3309 numeric
@attribute 3310 numeric
@attribute 3320 numeric
@attribute 3458 numeric
@attribute 3805 numeric
@attribute 3812 numeric
@attribute 3823 numeric
@attribute 3824 numeric
@attribute 4261 numeric
@attribute 4800 numeric
@attribute 4801 numeric
@attribute 4802 numeric
@attribute 567 numeric
@attribute 5720 numeric
@attribute 5993 numeric
@attribute 5994 numeric
@attribute 6890 numeric
@attribute 6891 numeric
@attribute 6892 numeric
@attribute 7124 numeric
@attribute 811 numeric
@attribute 821 numeric
@attribute 8625 numeric
@attribute 920 numeric
@attribute 925 numeric
@attribute 926 numeric
@attribute 972 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.6738451626,0.3758486770,0.0194301160,1.6462318066,1.3794350624,-0.0588552006,1.1801610354,2.2812253023,1.5229048728,2.6123425960,0.2617410254,0.1389303861,-0.0531827862,-0.1349871809,0.2063854276,0.2531676890,0.0626172163,-0.1128758780,-0.1084095063,-0.1696438819,2.3021070256,0.2612027752,0.2401516087,3.3360325097,1.4604665521,0.0961254319,1.6467683423,0.6313004558,2.2544924615,-0.0080917718,3.6576530137,-0.1280158754,-0.2041068965,-0.0164388966,-0.2249531951,-0.0880914015,-0.0993550027,0.0968551647,0.8931575448,0.3061550986,1.6511866775,1.5325153833,1.2911518374,0.1412505258,1.5843171625,0.1236277795,0.8830076957,-0.1203307158,2.3349697627,1.7492959280,0.4051826149,-0.1001903431,-0.0700839953,-0.0188878691,-0.0673669331,BRCA
GSM481003,1.6992633063,0.0771003860,0.0187250819,2.1317826791,0.8799638563,0.0372959590,1.0252525774,2.5229606927,1.8544525307,2.9124462607,0.2029333366,0.1683829038,0.0041664632,-0.0688427752,0.0259170895,0.6661955884,-0.0168290509,0.1680997744,-0.1357929089,0.0581979249,2.1511375834,0.3748175066,0.4102152153,3.7385061980,1.4981101879,0.0768241495,1.5004176329,0.5361187696,1.4121392310,0.0151357161,3.2723402183,-0.1236682045,-0.2156811397,-0.0057595879,-0.1601786392,-0.0686461418,-0.0442129601,0.0619174262,0.6826903738,0.3119846580,1.5482868770,2.2685171897,1.6409771810,0.1024996569,1.9846071525,0.2507190672,0.9571198332,0.3678463830,2.4549540671,1.6395633056,0.5616271551,-0.0606260283,-0.1348725014,-0.0825786177,0.2367422113,BRCA
GSM481004,1.7723498195,0.5481838210,0.0489846332,1.9731098192,1.6941244676,0.0407688613,1.2309852681,2.3726209051,2.3105667233,3.0650056200,0.2018681579,0.0636798603,-0.0000845569,-0.1151951628,0.2566797595,0.2243358721,-0.0365873504,0.0933492766,-0.1005801593,-0.1419382361,2.3867501019,0.4093895632,0.4255986509,3.5415028036,1.4487049720,0.3432159574,1.7273583860,0.7715074222,2.1522390246,0.0078934972,3.2242570717,-0.1066800437,-0.1207134081,0.0091371963,-0.1760171252,-0.0786334789,-0.0953136676,0.0980285063,0.6553662318,0.2756585818,1.2007790074,2.1128847401,1.6658205413,0.1484193246,2.0757570490,0.2184458778,0.8650346620,-0.0368083989,2.4934302717,1.5776952225,0.3337849919,-0.0573946973,-0.0793726691,-0.0626230279,0.0279097825,BRCA
GSM481005,1.5599300078,0.4737308523,0.0936311534,1.7506647926,1.3275141569,-0.0387140851,1.6400326962,2.4218538858,2.2198376855,2.7893269853,0.6031133681,0.2108817556,-0.0114979355,-0.0705358872,-0.0677172207,0.8184409532,-0.0462793793,-0.1067173420,-0.1371304145,-0.1191317194,2.4552787683,0.3398955745,0.3398513175,3.3680374623,1.9808702840,0.2347528819,1.5588450597,0.8644604637,2.0787871359,-0.0180728749,3.6397311690,-0.1683066803,-0.1903441554,0.0027882924,-0.1905133799,-0.0930595888,-0.1052019037,0.1732574796,1.1069198823,0.3604591240,1.4086831123,1.5133188500,1.2952434109,0.2491690325,1.2326449081,0.0913990326,0.6745790672,-0.1027448054,2.4943833417,2.2196982105,0.4738933053,-0.0384553807,-0.1266929486,-0.0229828025,-0.0492470543,BRCA
GSM481006,1.6064058580,0.3929032930,0.0438960250,1.9192256924,1.9076361730,-0.0403059101,0.9185606038,2.5923849594,2.5553631185,3.0099298953,0.4825668019,0.0737393404,0.0283940911,-0.0372671469,0.1826657505,0.3771197924,-0.0371877997,-0.0958439518,-0.0759507445,-0.0455616355,2.4233008693,0.5134105295,0.5036426629,3.5637452900,2.5200958339,0.0350272738,1.7369166166,0.9553569999,1.3783304394,-0.0188967757,3.5692172050,-0.2032751216,-0.1133721534,0.0295137334,-0.1809571400,-0.0301416615,-0.0445516109,0.0946894598,0.9128791779,0.4348995787,1.9025335787,2.0707664888,1.4299991172,0.2724586814,1.5457908325,0.1891807448,1.0643732647,-0.0591356744,2.6509422727,1.9539475424,0.5483877609,-0.0865613314,-0.0666833480,-0.0923834387,0.0942163337,BRCA
GSM481007,1.2485547140,0.5183127850,-0.0388119381,1.9454034837,1.3944574595,-0.0411877876,0.6531397263,2.7132214616,2.6203098695,3.3078905740,0.2947780871,0.0867929932,0.0340240244,-0.0151853888,0.5064731878,0.5332031575,-0.0577180198,0.1407612562,-0.0705216141,-0.0176842651,2.5416592009,0.4100853755,0.4378683264,4.0088908971,2.3397507334,0.0523501606,2.0733233160,0.6644496535,0.7209900856,-0.0275460564,3.2556382020,-0.1352403009,-0.1223145425,0.0207221707,-0.1385380229,-0.0398476611,-0.0687349054,0.0633230991,1.2433663603,0.3420672560,1.9477904402,1.8083590269,1.4191814653,0.2135312788,1.7626601458,0.0848948284,1.0768940343,0.1398046748,2.3564071415,1.6262721474,0.5416803957,-0.1007549883,0.1509046249,-0.0544135109,0.2695283611,BRCA
GSM481008,1.4346678649,0.4475585370,0.1053648011,1.8262349465,1.5047983901,0.4211145209,1.2110217057,2.9042129741,2.3881211680,3.5734345917,0.1060264790,0.0674133619,-0.0094582608,-0.0904161369,0.4952089607,0.6854993951,-0.0684947377,-0.1306113124,-0.1340358588,-0.1062880354,1.7290140671,0.7389904377,0.4788961043,3.3265556395,1.4499554337,0.0775617939,0.9374861609,1.1311962752,1.2566341757,0.0790676896,3.6774912677,-0.2036045082,-0.2194389631,0.0247200953,-0.2143500085,-0.0673261721,-0.0755486018,0.1785624022,0.3296917904,0.3166073344,1.5310236899,1.8682854640,1.2994388591,0.3601557386,1.9443050699,0.4243021803,0.9021828010,-0.0821399172,2.4107195587,1.5951683029,0.5460901485,-0.0427051691,-0.1495604314,-0.1106136142,0.1071133807,Control
GSM481009,1.2361891112,0.4237732540,0.0205618788,1.8920368262,1.3893357740,-0.0522875672,1.1490003984,2.5609453994,1.5473926863,2.9983181160,0.2899453865,0.0951095528,-0.0167183488,-0.0995618049,0.1146979373,0.0094790388,-0.0653287124,-0.1491544191,-0.1188073308,-0.1019401512,1.6697274938,0.2221694356,0.3684054967,3.9816480276,1.3098543568,-0.0297452279,1.4653621209,0.5060714157,1.3611692488,-0.0791558773,4.1336198647,-0.2011497214,-0.1708060876,-0.2593596921,-0.2272941246,0.0227612859,-0.0254355502,0.1254829393,0.7009458411,0.3151665892,1.9638434743,1.3525239891,1.2193833515,0.0783121586,1.2931124734,0.0344115309,0.8743988175,-0.1245508698,2.7050820288,2.0035042280,-0.0275342090,-0.0360599128,-0.0830179619,-0.0742771829,0.0143840319,Control
GSM481010,1.6432634554,0.2617000997,0.1562225824,1.6234633395,1.1919253505,0.0163011768,1.7042903775,2.0726020042,2.2387732467,3.1118620240,0.2368586194,0.1300376100,0.0475679800,0.0214899665,0.5221772490,0.5275679684,-0.0191521292,-0.0294654327,0.0576899002,-0.0129843161,2.0544098756,0.2942882480,0.4823872663,3.1308566926,1.7001854380,0.3878406688,1.5045344481,0.9331565706,2.3768785478,0.1231469990,3.7574702897,-0.1147065031,-0.1197493156,0.0688620073,-0.0929713388,-0.0823049010,-0.0749119271,0.0692660992,1.3145466052,0.3378665508,1.8792734133,2.0996140904,1.5112492231,0.2225111510,1.3739527205,0.1008564283,0.7670432285,-0.0689478631,2.6424743764,2.4085044753,0.5034653259,-0.0627427894,-0.0702841424,-0.0651846437,0.2126338463,Control
GSM481011,1.8372667487,0.3375708557,0.0381124616,1.3462350087,0.9086341541,-0.0003523131,0.7573588953,2.3672987532,0.8510558853,2.4098413787,0.5747642778,0.0721080420,-0.0076342911,-0.0709248130,0.8291512293,0.5837395656,0.0152344646,-0.1269030198,-0.0791338222,-0.0215034489,2.3644770805,0.1736610190,0.2398299707,3.7609323560,1.4794516588,0.3495889383,1.7575806147,0.5677460687,1.6893632411,0.0052794646,3.2908608913,-0.0782974666,-0.1992447216,0.1142947127,-0.1944620421,-0.0706275292,-0.1129846462,0.0341684120,1.0774065783,0.3150515012,1.0525147868,1.5297581687,1.3766346119,0.1722447709,2.2509093956,0.2944700333,0.8349882818,-0.0423061008,2.5080431916,1.4345671034,0.3231461198,-0.0819519429,-0.0139633389,-0.0550308053,0.0479814015,Control
