@relation data

@attribute id string
@attribute 100 numeric
@attribute 10606 numeric
@attribute 122622 numeric
@attribute 132 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 1633 numeric
@attribute 1716 numeric
@attribute 22978 numeric
@attribute 2618 numeric
@attribute 270 numeric
@attribute 271 numeric
@attribute 272 numeric
@attribute 2766 numeric
@attribute 30833 numeric
@attribute 3251 numeric
@attribute 353 numeric
@attribute 3615 numeric
@attribute 471 numeric
@attribute 4860 numeric
@attribute 4907 numeric
@attribute 51292 numeric
@attribute 5198 numeric
@attribute 5471 numeric
@attribute 7498 numeric
@attribute 84618 numeric
@attribute 93034 numeric
@attribute 9615 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2029862162,1.0766555833,0.3646659221,0.9439453894,1.4977446612,2.4341653519,1.9887506842,0.7116014113,0.5731631170,0.6269534152,-0.1557879106,0.6004892366,0.0392958111,0.3012874871,0.2328285626,0.7432685895,2.1983095929,2.1780521340,2.0846064836,1.5726087017,0.7352792715,0.6961623001,2.2889969613,2.0544398279,0.6671462919,-0.0559172089,-0.1120236567,0.1796989302,BRCA
GSM480985,0.0566766260,0.6734025702,0.7170768771,0.7262386207,1.1294918484,2.3920115960,1.2142740340,0.7645003960,0.7163438890,0.4464225231,-0.0994204706,0.7296138140,0.2176107990,0.5451808846,0.1748968629,0.6840919031,1.6311474219,1.5287492343,1.7815195918,0.7818527445,0.5471559902,0.8364266853,1.5405883392,1.3588025272,0.6115540292,-0.1384957092,-0.1535928319,-0.0321719456,BRCA
GSM480986,0.3610752333,1.1251143883,0.4550680940,0.9095015182,1.5003512777,2.3456729551,1.8119000315,0.7878321889,0.4231554267,0.5225150047,-0.1106104190,1.1104039500,0.1861471223,0.3624637267,0.1330229461,0.8539530258,2.3128225431,1.9529822930,2.4011532666,1.6027567684,0.6729297309,0.6845274634,2.4106212988,1.7092478499,0.7638278782,-0.1035335224,-0.0845251854,0.0905633151,BRCA
GSM480987,0.3873808382,1.1000533145,0.1955623720,0.4770554942,1.8327227465,2.0971001072,1.8240972938,0.8809647029,0.2463394229,0.5409475920,-0.0967244876,1.1493063971,0.1088808264,-0.1051946763,0.1311756251,0.5467541733,2.0437496230,1.9591345389,2.7931783796,1.1259377447,0.6820724049,0.6323510773,2.8910273711,2.0424778165,-0.0115644319,-0.1081118571,-0.1082982045,0.0386855736,BRCA
GSM480988,0.4077686681,1.1311660265,0.6625010721,0.6959506519,1.2457658260,2.2126442426,1.6514628709,0.7754182122,0.3186479539,0.3356458477,-0.0842707391,1.4053861669,0.1318240549,0.5514199736,-0.0047877747,0.6561939804,1.5456105471,1.7233609558,2.1587997675,1.5195055308,0.5058062656,0.5805873248,2.2894123926,1.2299715541,0.6368811518,-0.0748669413,-0.0867143117,-0.1055014479,BRCA
GSM480989,0.3799263072,0.9181981232,0.5472526784,0.5169038414,1.8007715758,1.9850842160,1.6727685986,0.9421779501,0.3385607996,0.3790230091,-0.0824491031,0.7637215330,0.2114792246,0.6185283386,0.1445833988,0.6217846297,2.6517713517,2.2128634718,2.4614941479,1.6968453376,0.3844587313,0.6746942831,2.7059481807,0.9624564834,0.3187414961,-0.0265955244,-0.0371554152,0.1271279716,BRCA
GSM480990,0.6787962116,0.8536303163,0.3647571053,0.5594958863,1.4734799484,2.1306013003,1.6473283767,0.9180375205,0.2359689929,0.2815178145,-0.0965243589,1.0345208702,0.0843331759,0.1970926727,0.1780938993,0.5683063384,2.6243144199,2.1112492086,2.7434004545,1.2118692474,0.8250964314,0.4487352317,3.0771898693,1.1451425405,0.8433561767,0.0058081639,-0.0882494058,0.0539209269,Control
GSM480991,0.5738407641,0.9231937611,0.5073974915,0.7176957455,1.3701166282,2.0787209653,1.5005262553,0.6865353145,0.4486984446,0.2900578135,-0.1431254107,0.9549885901,0.2274494737,0.5718433302,0.1846956180,0.5220326550,2.6104342640,2.0784093938,2.3458325714,1.2392701060,0.6644012132,0.7657452954,2.1847461064,1.0286158584,0.7608674068,-0.1066063427,-0.0509392956,0.2793681119,Control
GSM480992,0.8002906191,0.7992812764,0.5727041159,0.5398706786,1.1197182129,2.0342632299,1.3613066405,0.7471749725,0.2159871766,0.2110698815,-0.0937132388,1.1629097250,0.1000551904,0.6668150042,0.2640647105,0.6187259455,2.9327666611,2.2847351364,2.3643227070,0.9025086909,0.5767619562,0.5641907837,2.7739702599,0.9008918647,0.6203986616,-0.0260184392,-0.0940980956,-0.0644406871,Control
GSM480993,0.5246308877,1.0834610375,0.4156646266,0.7550716483,1.6917327551,2.3394126660,1.8330990017,0.8320769388,0.4669317186,0.5209032247,-0.0558227528,1.1685508821,0.1372151841,0.6707014518,0.1943535225,0.7761878773,2.4940892608,2.1318612959,2.4387491047,1.6077442616,0.7847048538,0.6928728074,2.5668794976,1.5888896360,0.7510370005,-0.0647622821,-0.0863531116,0.0002024801,Control
