@relation data

@attribute id string
@attribute 107 numeric
@attribute 1901 numeric
@attribute 207 numeric
@attribute 23236 numeric
@attribute 2770 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3685 numeric
@attribute 3690 numeric
@attribute 387 numeric
@attribute 427 numeric
@attribute 5154 numeric
@attribute 5156 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5747 numeric
@attribute 5879 numeric
@attribute 6609 numeric
@attribute 6610 numeric
@attribute 6714 numeric
@attribute 80309 numeric
@attribute 8877 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,8.2081635635,10.17277787,9.746089281,6.8772890085,7.1915641815,13.02719506,5.028139516,10.67951553,6.147515948,12.37603319,7.0964976515,6.70121473533,10.73337264,6.685313404,6.299304767,7.0703331436,8.688181342,6.21136540967,8.27215776867,11.634256725,9.55016911,8.85850435833,7.33348393,7.468667058,6.75911734333,6.607852271,7.5696123375,Control
GSM427159,6.3425008425,9.236576999,9.68028616833,6.8906417385,6.0573658185,13.00956452,5.682862067,9.752932999,5.52873637,12.57624761,6.6682528355,6.927342899,10.73397278,7.098719371,7.09127967,7.6111323212,9.433471275,6.479820979,7.85669691467,11.27623323,9.45642471,9.23532012167,7.2032596455,7.128873658,6.586005659,6.415366259,7.745070192,BRCA
GSM427160,7.5711783515,8.292576009,9.69256516467,6.771545835,5.457103785,12.9979954,4.963487128,10.08758255,5.194176951,12.07257321,6.509385796,6.43184992733,10.053395164,6.212526175,6.323194968,7.448654099,8.48506563,5.889051372,8.11094053067,11.198356615,8.9981409465,9.280236709,7.109604814,7.329933371,7.22912163867,8.302708744,7.550108584,BRCA
GSM427162,7.0913602235,7.531266674,9.98949733167,7.226006717,5.725019338,13.11510467,5.29683478,9.271638758,5.254944744,12.17972416,6.174467902,6.29958050633,9.4016975135,5.584068992,6.299945779,7.6522265588,9.211511834,6.312672729,7.98209816267,11.274247985,9.0133211855,9.422761191,6.977965415,7.790480663,6.91032494133,7.929171289,7.8570677945,Control
GSM427163,7.084991265,8.580617665,9.506100771,6.848015995,6.8901006515,12.87743566,5.536217098,9.935467529,5.476714818,12.74633592,6.6870181055,7.33859063467,10.594310045,7.405441727,7.300126299,7.950268865,8.977409535,7.50900425433,7.82991936767,11.21839075,9.0250253645,9.29741101033,6.984410969,7.149597572,6.72839437467,7.244818397,7.4928839495,BRCA
GSM427164,6.50402659,9.902729762,9.688092646,6.727722821,6.5536864175,12.98372673,5.717272857,10.94344908,6.672712173,13.08540943,7.253156792,6.96108608367,10.813430195,7.460253403,6.725540512,7.4183463498,8.467749328,6.98490046733,8.18650002,11.07534033,9.420287121,9.14697742367,7.241088136,7.139349578,6.38912935567,6.219077138,8.1841381205,BRCA
GSM427165,6.201503818,6.888624921,10.0480993307,7.4861886795,5.366277458,12.64120964,5.442621133,9.545409111,5.418536788,12.27941189,6.4765995115,6.89649601933,10.86366497,6.662423158,7.476910459,8.3350079456,9.024558716,6.81582852467,8.451561107,11.151396135,8.8796586,9.62804284167,6.9806107165,7.224969077,7.54701473933,6.13566376,7.1879549345,BRCA
GSM427166,7.6188571805,9.742848819,9.436876068,6.719520862,6.2928801065,12.98945487,5.865554662,10.75503384,5.838328613,11.89259415,7.3763370605,6.60636141433,11.03550101,6.020263967,6.726903149,7.757716558,8.419813926,6.87117032933,8.171538624,11.40345044,9.585335464,8.82865486733,6.649467034,7.672038317,7.00963552967,6.377475723,7.1838077395,Control
GSM427167,8.092918242,8.203569621,9.58057105933,6.995146243,6.2675959045,12.96993872,5.659076304,10.365683,5.40668228,12.60350703,7.118253504,7.743697197,10.45062521,7.205282841,6.426437217,7.6719006758,8.419971893,6.13414385767,7.91861634733,10.99057863,9.2675642675,9.29235500067,6.9476114635,7.75065863,6.85674479767,8.318408504,7.626962933,BRCA
GSM427169,7.599297253,7.744348023,9.75364579767,6.432879816,6.489380715,13.02126635,4.958159726,9.93833767,5.411944154,12.28213433,6.8930044005,6.83351091333,10.182966585,7.606018576,6.76752611,7.3060563712,8.01888328,6.39658479233,7.74245236133,11.551814785,8.984597332,9.23513699733,7.4959601795,7.890083549,6.973025285,6.144205099,6.9257214185,BRCA
GSM427170,6.45574924,8.613551105,9.592833039,6.4844860445,6.097670028,13.00161496,5.704879743,10.03888509,5.576228285,12.64120964,6.2469583145,6.364402101,10.661861475,6.657000843,6.847562044,6.9076540764,8.202296649,6.39932068633,8.06297051567,11.573459625,8.7160245685,8.92818876867,7.497819783,8.098309966,6.89592443067,7.047781361,8.133537761,BRCA
GSM427171,6.928720816,9.737214011,9.66262953467,6.6696596965,6.6687748565,13.04989878,5.291135005,10.62352057,5.887897624,12.30040269,7.0901609175,6.21373216567,10.824399575,6.822223857,6.739109305,7.509195938,8.474558864,6.68769140167,8.197304519,11.32136754,9.5799510855,8.97755484267,6.996987173,6.96607604,6.98144085767,6.739109305,7.104354799,Control
GSM427172,6.6365159435,9.99050151,9.935713008,6.8308282135,7.184102984,13.26893746,5.465820435,10.72951477,5.582263377,12.38074251,7.5313944615,6.15490403367,10.677614845,6.672535396,6.521369295,7.3656981534,8.584390499,6.24070564267,8.151507585,11.488573795,9.807955308,8.882604615,7.1988522155,7.103002192,6.75905554167,7.044397193,7.327991174,Control
GSM427178,7.5681815995,8.917029734,10.2127518167,6.0566410755,5.4787995935,13.29995283,5.973617732,10.42071848,4.840980873,11.64892389,7.293064907,5.8424588,9.297859121,4.904979261,5.09930704,7.1534205814,7.646632733,6.35314852433,8.08129530567,11.695521545,9.6749751715,8.867882958,7.363749198,8.064313159,6.82951290367,6.285777293,7.527814853,BRCA
GSM427181,8.248473233,8.845553657,10.3303371883,6.1713175965,6.159811817,13.17700839,6.049636893,11.15310882,4.788047896,11.744773,6.9529632565,6.864827898,10.2596695795,5.472171943,6.107798352,7.0222287176,7.883225397,6.73899581333,7.95451796533,11.206231375,9.2641454985,8.552349278,7.4610304865,7.753135041,6.91208436433,7.539858901,6.8623317305,BRCA
GSM427182,7.7603213985,7.802986618,10.0295226957,6.211869299,5.6032236615,13.33363132,5.732683853,10.33270825,5.364932404,11.37964115,7.193921471,7.08695119167,9.9400371915,4.944168843,6.07692847,6.9209080238,8.420129842,6.39469361333,8.00665617633,11.49634678,9.278094081,8.787767491,7.4932317435,8.289812712,7.22720437133,7.930857249,7.569405018,BRCA
GSM427183,8.9607456695,7.975591677,10.1231177773,5.8868527975,5.6081323905,13.36856584,5.542111953,10.458089,5.229790979,11.16916418,7.5129273615,6.03008672167,8.6710485955,5.538546893,5.439300032,6.8965544166,7.621284726,6.135427533,7.86577453733,11.796022585,9.5786882385,8.934366304,7.264188274,8.297857579,7.35444662233,7.58331058,7.4250477045,BRCA
GSM427187,8.247227253,8.038481623,10.182290716,6.0972822555,5.800661023,13.36355512,5.655216748,10.36934682,5.69000583,11.66819594,7.022755699,6.640448691,9.7923303465,5.070616072,6.101508918,6.895239566,7.779918143,6.82794277033,8.01917131267,11.46459896,9.21652246,9.01840760867,7.4423124885,8.174789799,7.03736704367,8.626385404,7.449070484,BRCA
