@relation data

@attribute id string
@attribute 10817 numeric
@attribute 10818 numeric
@attribute 2246 numeric
@attribute 2247 numeric
@attribute 2248 numeric
@attribute 2249 numeric
@attribute 2250 numeric
@attribute 2251 numeric
@attribute 2252 numeric
@attribute 2253 numeric
@attribute 2254 numeric
@attribute 2255 numeric
@attribute 2260 numeric
@attribute 2261 numeric
@attribute 2263 numeric
@attribute 2264 numeric
@attribute 2549 numeric
@attribute 26281 numeric
@attribute 27006 numeric
@attribute 2885 numeric
@attribute 5781 numeric
@attribute 8074 numeric
@attribute 8817 numeric
@attribute 8822 numeric
@attribute 8823 numeric
@attribute 9365 numeric
@attribute 9965 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0709835276,0.0817256414,0.4005037867,1.4662565868,-0.3382657527,-0.1637894607,0.0423883938,-0.0789105450,-0.1835471225,-0.1784941036,0.9802456894,-0.2128394697,0.7671700831,0.3564960172,-0.0245002637,-0.1030828056,-0.0440006720,-0.0548844147,-0.1117901680,1.6104626348,0.2761137816,-0.0015161114,-0.1745970876,-0.0903077807,-0.2088890599,-0.1571074808,0.0419202449,BRCA
GSM481003,-0.0900485118,0.0716505946,0.1758809089,0.8964592206,-0.2850047221,-0.1434229577,0.0926921632,-0.0066532614,-0.0728579718,-0.1638259880,0.0813052387,-0.0736076530,0.6890013869,0.1880895506,0.0358023894,-0.0909988437,-0.0126969719,0.0445482302,-0.0766068835,1.7524189089,0.0626567465,-0.0430796704,0.5728807339,-0.0809641641,-0.1125676493,-0.1444994799,-0.0570453447,BRCA
GSM481004,-0.0672933150,0.0263763340,0.1386675698,1.3041996507,-0.2088831768,-0.0819836333,0.0927509315,-0.0265844908,-0.1515843597,-0.1049651459,0.2648918796,-0.1151426459,0.9790825484,0.1091117792,0.0292044833,-0.0771368443,-0.0706596330,0.0146394336,-0.0683433417,1.7306030480,0.0687684595,-0.0443971808,-0.0784079787,-0.0389916082,-0.0935562035,-0.1420018374,0.0079764008,BRCA
GSM481005,-0.0511430659,0.1587998021,0.4165089093,1.9510064722,-0.2288321169,-0.0601882339,0.0649406199,0.0142845899,-0.1175328442,-0.1386003272,0.0973181189,-0.1788496879,0.7864466107,0.1276287068,-0.0069422218,-0.1093433131,0.0667266736,-0.0426286542,-0.0838590852,1.6458761891,0.2919591999,0.0054800041,-0.0920607273,-0.0705167979,-0.1109637346,-0.2308691972,0.0134637390,BRCA
GSM481006,-0.1523166579,0.0596700721,0.1843408870,1.5371320303,-0.2564735141,-0.1402315589,0.1443441517,-0.0571296349,-0.0397722821,-0.1384488494,0.3318931878,-0.0880568497,0.7809424383,0.1889006213,0.0993249042,-0.0699033873,0.0249074433,0.0062245659,-0.0847711218,1.6704388113,0.3084470431,-0.0711789375,-0.0380559807,-0.0715835172,-0.1880300533,-0.0276175613,-0.0687370606,BRCA
GSM481007,0.0012359532,0.1198731392,0.1804910389,0.8173586216,-0.2215980369,-0.1242752757,0.0176982942,-0.0954161260,0.0143697009,-0.0085652209,0.0989888540,-0.1471144284,0.8321013450,0.0605680165,0.1629018979,-0.0779493696,0.0453880563,0.0133949621,-0.0762144797,1.7786090209,0.0113657976,-0.1081946510,0.1805636762,-0.0477230673,-0.1456739426,-0.0125391257,0.0263073953,BRCA
GSM481008,0.0021714711,0.1392973854,-0.0137416762,1.7273593321,-0.2676854007,-0.0694569153,0.0918449993,-0.1189581165,-0.1574331170,-0.1085499939,0.1000035283,-0.2347351296,0.6478463703,0.7586034234,-0.0701674019,-0.0338212700,0.0036240915,-0.0495287818,-0.1104093342,1.6622805248,0.2813343574,-0.0622367617,-0.0854781403,-0.0297003209,-0.1266960472,-0.0957566377,-0.0720200437,Control
GSM481009,-0.1412511549,0.1215698393,0.0501539420,1.5008071209,-0.4104221016,-0.1548736967,-0.1172499550,-0.0862898211,-0.1548589820,-0.2617849675,0.2252072340,-0.1405108952,0.6368520430,0.1900964379,-0.0829177966,-0.1588686100,-0.0314803283,-0.0803587236,-0.1980618957,1.3427748691,0.0240920140,-0.0150270709,-0.2324844727,-0.3273887701,-0.1882797322,-0.1223679471,-0.0925452319,Control
GSM481010,-0.0599286756,0.2266050119,0.2970347183,1.6721953209,-0.1875123516,-0.1724767346,0.0406016846,0.0215028596,-0.0336033410,-0.1371475991,0.3330581750,-0.1302887527,0.6649437760,0.6001244409,0.1847581224,-0.0719828702,0.0407826927,-0.0998627818,-0.0609534834,1.7509254467,0.3278113926,0.0047047824,-0.0761337083,-0.1097348753,-0.1374656656,-0.0948341658,-0.0137506702,Control
GSM481011,0.0128571727,0.0965183850,0.2038976437,1.3762822775,-0.2712573674,-0.0989124637,0.1433807857,-0.0501932576,-0.1456827354,-0.1448157020,0.0247541489,-0.1112868065,0.8908285292,0.5873739024,-0.0041099036,-0.0259157158,-0.0182466034,0.0487088491,-0.1341618318,1.9492786230,0.0029051673,0.0352136216,-0.1202908706,-0.0713302011,-0.1202674869,-0.1475176293,0.0779533492,Control
GSM481012,-0.0733234076,0.0825476711,0.2327314265,1.5463911854,-0.2205015724,-0.1213319780,0.0139626745,-0.0190677706,-0.1340256597,-0.1399988334,-0.1033243983,-0.1124120980,0.7691077267,0.2301909592,0.0221450424,-0.0848233818,-0.0206655163,-0.0361486374,-0.1432007951,1.5784882939,0.2333052336,-0.0597629346,0.0721900557,0.0441607688,-0.0938526020,-0.1466729679,0.0472171163,Control
GSM481013,0.0178719159,0.1032673193,0.0269805167,1.4945284371,-0.1707909162,-0.1035121273,0.3209232547,-0.0456201761,-0.0722635298,-0.0407417484,0.0464490429,-0.1165348115,0.8471417866,0.6505469761,-0.0649707176,0.0019196749,-0.0230777814,-0.0913926864,-0.0995950203,1.6565090109,0.1850374117,0.0260085529,-0.0870748056,-0.0353368900,-0.1980056761,-0.0684616329,0.0099008722,Control
GSM481014,-0.1326308118,0.0381818201,-0.0181243217,1.9923899733,-0.2037369570,-0.0670110479,0.1722904066,-0.0116424861,-0.1115627377,-0.1507116303,0.0598899183,-0.2135874951,0.8196564166,0.5559263858,-0.0252275479,-0.0489208023,-0.0394893903,-0.0472299467,-0.0444106385,1.2421748134,0.2345321617,0.0030664252,-0.0654755886,-0.0561756696,-0.1431009494,-0.0970251999,-0.0254509377,BRCA
GSM481015,-0.1014255717,0.1373304096,0.0278881372,0.8542979612,-0.2377575253,-0.1220449667,0.1830298663,-0.0655181660,-0.0955349336,-0.0851220955,0.2309506498,-0.1225875396,0.9506430265,0.5755054446,-0.0476715680,-0.0858196358,0.0142873267,0.0238466941,-0.0850048381,1.6013563458,0.2805546328,-0.0129800150,-0.1232361334,-0.1425810853,-0.1274850847,-0.1461912910,-0.0569106798,BRCA
GSM481016,-0.0413649582,0.2134378425,0.2359956105,2.4465530514,-0.2422328376,-0.0979244216,0.1753132865,-0.0822757284,-0.1345574104,-0.1332576155,0.0455247436,-0.0917291306,0.7906643218,0.1361924318,-0.0474093746,-0.0701082977,0.0004689469,0.0775585021,-0.0973832623,1.8586949196,0.2083982689,-0.0408046207,-0.1701361729,-0.1211397918,-0.1182321976,-0.2832755154,0.0126030638,BRCA
GSM481017,-0.0960190373,0.3736716104,0.2603205843,2.5710534751,-0.2140853830,-0.1468103843,0.2106906309,-0.0702947933,-0.0715702858,-0.1576125884,0.4031467157,-0.1583949090,0.5328634261,0.2020187856,-0.0000340948,-0.1169555914,0.0766445492,0.0467097214,-0.0946929072,1.3855678936,0.5717938541,-0.0751985700,-0.0503618069,-0.1031889219,-0.1411013384,-0.0618459812,-0.0580438137,BRCA
GSM481018,-0.0672584171,0.0011488205,0.0701086414,0.8646428283,-0.3223229090,-0.1919854321,0.0892253016,-0.0764599675,-0.2062679343,-0.2083786578,0.0824696108,-0.1356783721,1.1468563776,0.4025434361,-0.0160123258,-0.1075359578,0.0373361788,-0.0128516407,-0.1050017181,1.5609027490,-0.0348666877,0.0422185745,0.0410397984,-0.1395748727,-0.1856185766,-0.2283659326,0.0873272321,BRCA
GSM481019,-0.1129804021,0.2426102442,0.3478106751,2.7182455585,-0.1646585900,-0.0790074833,0.3307520082,-0.0402333094,-0.0789834875,-0.1727764540,0.0425753908,-0.1294710342,0.5872647628,0.4941835637,0.0862837153,-0.0776633813,-0.0604081730,-0.0141786553,-0.1228480298,1.6939296023,0.4013579448,0.0240197146,-0.1130842115,-0.0866580029,-0.2002402916,-0.1762605130,-0.0747113450,BRCA
