@relation data

@attribute id string
@attribute 1029 numeric
@attribute 1869 numeric
@attribute 25 numeric
@attribute 25885 numeric
@attribute 4193 numeric
@attribute 4609 numeric
@attribute 51082 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5879 numeric
@attribute 5925 numeric
@attribute 6909 numeric
@attribute 7157 numeric
@attribute 7291 numeric
@attribute 84172 numeric
@attribute 9533 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.1311,0.1478,0.4177,0.8265,1.3662,1.4375,1.0883,1.5746,1.8406,1.4982,0.6575,1.0363,0.0015,0.7493,-0.0844,0.8599,0.9293,Control
Utah__A02,0.0736,-0.0079,0.303,0.6078,1.1733,1.0182,0.8464,1.3014,2.0413,1.1993,0.5148,0.801,-0.0022,0.5887,0.0399,0.6334,0.6739,Control
Utah__A03,0.1821,0.1982,0.4434,0.821,1.5264,0.8555,1.0564,1.3967,2.162,1.3339,0.7441,1.0565,0.042,0.8079,0.0612,0.7524,0.8102,Control
Utah__A04,0.0734,0.0725,0.3637,0.7204,1.155,1.35,1.0144,1.353,2.0983,1.4882,0.4666,0.8205,0.0764,0.5955,0.1322,0.7349,0.7649,Control
Utah__A05,0.1637,0.2314,0.4102,0.8708,1.345,1.0965,1.0559,1.4836,2.0939,1.3381,0.6929,1.0433,0.0658,0.7673,0.0896,0.8091,0.8199,Control
Utah__A06,-0.0182,0.1291,0.411,0.6874,1.2339,1.2048,1.0462,1.3845,1.9853,1.3761,0.5468,0.8912,0.0322,0.6036,0.0306,0.7198,0.7414,Control
Utah__A07,0.0415,0.0777,0.4552,0.776,1.3922,1.1245,1.1751,1.5934,1.9624,1.6231,0.7206,1.0213,0.0091,0.684,-0.015,0.7167,0.9467,Control
Utah__A08,0.0771,0.1985,0.5692,0.795,1.4066,1.0832,1.1845,1.7501,2.0579,1.714,0.8123,1.0826,0.0161,0.6482,-0.1309,0.7515,0.7719,Control
Utah__A09,0.1041,0.128,0.4045,0.6391,1.302,1.1598,1.0302,1.4582,1.976,1.5464,0.5927,1.0359,-0.0304,0.5412,0.0539,0.5525,0.727,Control
Utah__A10,0.1178,0.1218,0.4425,0.7934,1.3575,0.9502,1.1538,1.6941,2.115,1.6535,0.7228,0.9646,0.0153,0.5878,0.0079,0.7711,0.8537,Control
Utah__A11,0.0603,0.058,0.4338,0.5233,1.2362,0.9858,0.8617,1.2025,1.5981,1.2442,0.4368,0.8355,0.0309,0.5349,-0.2317,0.3315,0.5785,Control
Utah__A12,-0.0885,-0.0552,0.1531,0.4009,0.7101,0.9286,0.8384,0.9215,1.6271,1.0289,0.3242,0.4273,-0.0967,0.1924,-0.0254,0.1984,0.4694,Control
Utah__B01,-0.1649,-0.0727,0.4038,0.6304,1.2355,1.0881,1.0068,1.4577,1.9184,1.5918,0.7893,0.8919,-0.2554,0.6532,-0.2714,0.4938,0.8095,Control
Utah__B02,0.069,0.13,0.3877,0.7477,1.268,1.1427,1.1167,1.4219,2.0553,1.7587,0.7121,0.8229,-0.0242,0.8116,-0.0435,0.6503,0.9005,Control
Utah__B03,-0.0065,0.0976,0.3817,0.6893,1.2046,1.0069,1.0032,1.5109,1.9803,1.9459,0.7853,0.8578,-0.039,0.7021,-0.2038,0.6189,0.7883,BRCACancer
Utah__B04,0.0517,0.0856,0.4996,0.774,1.2701,0.9881,0.851,1.5671,1.9926,1.5967,0.863,0.8418,-0.0525,0.5137,0.0875,0.6114,0.5894,BRCACancer
Utah__B05,-0.0127,0.0428,0.3684,0.6039,1.1671,0.857,0.976,1.1566,2.133,1.6704,0.5003,0.7045,-0.0248,0.5965,-0.0612,0.409,0.547,BRCACancer
Utah__B06,-0.188,-0.1297,0.2334,0.3787,0.8907,0.6699,0.6212,1.1199,1.4956,1.4068,0.5144,0.575,-0.2885,0.2316,-0.3445,0.3332,0.6292,BRCACancer
Utah__B07,0.0975,0.1341,0.3609,0.7017,1.3501,1.1266,1.0913,1.5493,2.0668,1.5879,0.7406,0.9641,0.0055,0.7397,0.0193,0.7015,0.8387,BRCACancer
Utah__B08,0.0907,0.1536,0.3512,0.5131,1.2131,1.1628,1.0278,1.3231,1.8123,1.1769,0.5019,0.8068,0.0887,0.5384,0.0084,0.5688,0.7065,Control
Utah__B09,0.0924,0.108,0.4449,0.5832,1.2527,0.7963,0.8123,1.3758,1.6995,1.5101,0.6642,0.777,-0.0105,0.477,-0.0489,0.3815,0.4913,Control
Utah__B10,0.044,0.0312,0.3487,0.5905,1.1812,0.818,0.6926,1.4219,1.9994,1.4831,0.8311,0.687,-0.0028,0.402,-0.0011,0.5384,0.5725,Control
Utah__B11,0.1051,0.1078,0.3212,0.5191,1.1406,1.0313,1.2088,1.3896,1.9301,1.2771,0.5887,0.8014,0.0754,0.591,-0.0335,0.435,0.7088,Control
Utah__B12,0.0201,-0.1489,0.3777,0.4995,0.7478,0.7445,0.5463,1.1323,1.2838,1.1896,0.6848,0.4537,0.0389,0.2056,-0.0589,0.2802,0.275,Control
Utah__C01,0.092,0.0792,0.4889,0.82,1.2705,0.9109,1.0292,1.3372,2.0178,1.2928,0.757,0.9265,0.0266,0.7721,-0.0891,0.6401,0.8084,BRCACancer
Utah__C02,0.033,0.2293,0.3373,0.7318,1.1692,1.3049,0.8734,1.3839,1.9151,1.3266,0.5463,0.7443,0.1291,0.6421,0.1171,0.6419,0.796,BRCACancer
Utah__C03,0.1401,0.1494,0.388,0.8799,1.3388,1.1726,0.9284,1.4737,2.1142,1.2561,0.7605,0.8462,0.1028,0.7382,0.0665,0.7319,0.8911,BRCACancer
Utah__C04,0.1085,0.1212,0.3162,0.336,0.8502,1.0028,0.6029,0.7962,1.3741,0.8383,0.409,0.507,0.1593,0.4208,0.0305,0.2753,0.3635,Control
Utah__C05,0.0219,0.0407,0.2352,0.3957,0.7937,1.0743,0.6234,0.9303,1.6573,0.928,0.4719,0.3939,0.1114,0.3612,0.115,0.4187,0.5183,BRCACancer
Utah__C06,-0.0091,0.0727,0.1294,0.1332,0.2228,0.311,0.0708,0.2515,0.5143,0.4412,0.0209,-0.0393,0.0544,0.1605,-0.0881,-0.0698,-0.0083,Control
Utah__C07,0.0933,-0.0121,0.3342,0.5487,0.9554,0.9365,0.5835,1.1545,1.8435,1.0885,0.4022,0.5386,0.1007,0.3267,0.1055,0.4848,0.5324,Control
Utah__C08,0.0248,0.1769,0.3339,0.6096,1.1847,1.3507,0.8775,1.2713,1.8817,1.1859,0.3509,0.7634,0.0492,0.704,0.0557,0.601,0.6828,Control
Utah__C09,0.0913,0.052,0.2981,0.4886,0.9573,1.1555,0.6606,1.1501,1.9987,1.1108,0.4522,0.4841,0.1471,0.4169,-0.1074,0.5042,0.5784,Control
Utah__C10,0.0719,0.0634,0.2768,0.5355,0.9137,1.2943,0.641,1.2514,2.0775,1.0914,0.3496,0.4739,0.1116,0.4583,0.0562,0.5595,0.7901,BRCACancer
Utah__C11,0.1128,0.1419,0.4017,0.6125,1.2633,1.175,0.871,1.1799,1.8986,1.1242,0.508,0.7245,0.1104,0.6416,0.0189,0.6098,0.7312,Control
