@relation data

@attribute id string
@attribute 10382 numeric
@attribute 10471 numeric
@attribute 10574 numeric
@attribute 10575 numeric
@attribute 10576 numeric
@attribute 10694 numeric
@attribute 22948 numeric
@attribute 347733 numeric
@attribute 5202 numeric
@attribute 5203 numeric
@attribute 5204 numeric
@attribute 60 numeric
@attribute 6950 numeric
@attribute 7203 numeric
@attribute 7277 numeric
@attribute 7280 numeric
@attribute 7411 numeric
@attribute 7846 numeric
@attribute 81027 numeric
@attribute 84617 numeric
@attribute 84790 numeric
@attribute 908 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0288186261,0.8996776600,2.6580088537,2.6603314611,2.5838070884,0.4872065269,0.4918542246,-0.1147711529,1.5781111917,0.6263482330,2.9869027137,1.9831620881,2.1436080039,2.6642979913,3.1889888843,1.5196827501,3.1858132779,1.0409866323,0.1749654713,2.5167173297,2.7598084610,2.6782797575,BRCA
GSM480985,-0.0281715110,0.5671183785,1.9895884859,2.2718008491,1.9563194886,0.3639569787,0.2718038919,0.0463002470,1.1908857557,0.5760612102,3.1781175455,1.6668235234,1.4627389088,2.1838507850,2.0826565823,1.4011247753,2.7301355303,1.6489416735,-0.0238171754,2.2343913019,1.8683165313,2.1088017660,BRCA
GSM480986,-0.1273410109,0.7216576308,2.6712694034,2.6568282179,2.6530500726,0.4490454628,0.4985299988,0.0904222927,0.9818564454,0.5976630318,2.9090112685,1.5463190164,2.1651232838,2.7095728319,3.3673881293,2.3142127692,3.0969062446,2.1572514423,0.0469522432,2.9359630049,2.7302273117,2.7288201940,BRCA
GSM480987,-0.0967372320,0.5369485441,2.8316171433,2.9624913532,2.6423269957,0.4611703164,0.5761655180,0.2624565111,1.4633149539,0.5773024898,3.3911549409,1.5882334240,1.6815684809,2.8278811376,2.0744834742,2.1789668797,3.1631163060,1.7745512115,-0.0339778409,3.1207731665,2.8983338673,2.8125810732,BRCA
GSM480988,-0.0555671919,0.4324739075,2.5011027918,2.9459836483,2.5337183402,0.4455512343,0.3117193112,-0.1536180349,0.5849150794,0.5994382696,2.2825887917,0.7069784941,1.7937614918,2.5627346966,2.3828095992,0.9475924223,3.1211813689,1.3547277352,0.0089429839,3.1870181559,2.2334888377,2.3609140246,BRCA
GSM480989,-0.0745764695,0.6667228290,2.7565639019,2.5250218312,2.2221131472,0.3325684312,0.3287613283,-0.2077306161,0.8460259688,0.3536417791,3.3729316077,2.0641681383,1.8700601310,2.6046124166,3.2218457460,2.1405493169,2.6547265647,1.8233566558,0.0111560755,3.1582303641,3.0880829493,1.5972343305,BRCA
GSM480990,-0.1039107214,0.4670440341,2.9454659223,2.4811725749,2.1097996159,0.3747368813,0.2837363223,-0.1810454370,1.0121324748,0.4401083217,2.8622269868,2.1704076527,1.3860762492,2.5031897756,3.3529577652,2.4611301571,3.2189317046,2.1147120445,-0.0739787453,3.6820357441,3.4625004133,2.1890353722,Control
GSM480991,-0.0661357046,0.5857680004,2.6568232908,2.5148058997,2.3242794648,0.3653197718,0.3936919184,-0.1448598598,0.8557883236,0.4788787127,3.1001065890,1.9666513886,1.6830431224,2.7239067157,3.3572398025,2.8633571865,2.8605439664,2.0409953010,-0.0545980870,3.0831251144,2.8621352510,2.1645452325,Control
GSM480992,-0.0343264374,0.5620198718,2.8119862344,2.2908655008,1.6896429210,0.4246115982,0.3002964343,-0.1868083268,0.8597816441,0.3517916494,2.3660828988,2.2779652900,1.5368579663,2.3147701951,3.2449410757,2.3608634324,2.8542245626,1.7412350228,-0.0133145689,3.1250588000,3.1366379260,1.8392010601,Control
GSM480993,-0.0837569483,0.6700687227,2.6344343689,2.6525235971,2.4393939748,0.4150051938,0.3500611366,0.3069863683,0.9525387022,0.3548255793,2.8606662909,1.8648449523,2.2124638782,2.6432088216,3.1192307073,1.7732203454,2.8716048598,1.8450391043,-0.0202608891,2.9417669772,2.7925616103,2.4115493731,Control
GSM480994,-0.0942388202,0.4900900641,2.6521222857,2.6350327333,2.3153847903,0.4092414065,0.1627344654,-0.0363051357,0.9812204838,0.3403533694,3.2835209846,2.1551940184,2.1017882414,2.7035285367,3.1185479163,2.1914571971,2.6396124065,1.8495134265,-0.0049386900,2.9544567319,3.2024211883,1.8283846541,Control
GSM480995,-0.1098656670,0.5301689545,2.6364403700,2.4961152738,2.2974337638,0.3524614069,0.4694464310,0.1624418959,1.3737567830,0.3863760785,2.9121940454,3.1468539920,1.6118837745,2.4777616262,3.1638121207,2.4797073454,2.7142983378,1.9720358203,-0.0716636923,2.9130961001,2.9367880027,2.2172696698,Control
GSM480996,-0.0753175008,0.7964249954,2.9226271311,2.8214772808,2.5303403585,0.3808319356,0.4273575126,0.1205529092,1.7251712282,0.7075610288,3.2813815911,2.4078350237,1.9301196559,3.0226195654,3.6997663180,2.9833258091,2.9229431151,2.1448615540,-0.0472148575,3.4756693541,3.2291830383,2.4413685691,BRCA
GSM480997,0.6275035034,0.4337195346,2.4850745200,2.1526976028,1.6720249616,0.2191286959,0.3254919952,-0.1508395543,1.1644774626,0.5020588831,3.7468689601,2.5608783107,1.3382450622,2.2579356564,1.5887027778,2.5526921154,2.6537709534,2.6330151838,-0.0348779974,3.2263174356,2.7145427867,1.5672785315,BRCA
GSM480998,-0.0961235706,0.9484373151,2.8558316629,2.8245626290,2.4086293801,0.4461090310,0.5411329137,-0.1950942517,1.8766322269,0.5555657380,3.1977670987,1.3840190939,2.1666684897,3.2550075982,3.0839575928,2.4307940155,2.8662546871,1.6987413863,0.0752901368,2.3848029971,3.1977798940,2.2825237620,BRCA
GSM480999,-0.1502473891,0.6536777318,2.4041278230,2.3867933088,2.3488120511,0.3860399858,0.3225055827,0.1299379708,1.1131541448,0.4959920528,3.0235238551,1.4452675837,1.9743153824,2.4375663994,2.7550854883,2.1975181550,2.9917435945,2.0480862547,0.0743744147,2.3095664383,2.3533439237,2.3893749065,BRCA
GSM481000,-0.0549133503,0.8762925431,2.4131472641,2.4807658990,2.2756140678,0.4341791358,0.3083883332,0.0998642142,1.4809875356,0.5102648930,3.0321944873,1.6689684220,1.9242521524,2.8284336859,3.0518055757,2.1550796926,3.1140739621,1.8205001788,0.0840325634,2.3387429119,2.5048710503,2.5140809795,BRCA
GSM481001,-0.1077102962,0.4041568034,2.1713462537,2.3869067696,2.0055323318,0.3692067095,0.5072924863,0.2652541242,1.3241961300,0.3292308040,2.8214998403,3.1815348013,1.5965632386,2.5339325269,3.1151186228,2.2381294071,2.8771023452,2.4449162422,-0.0277298084,2.4963877350,2.5869176387,2.1064915441,BRCA
