@relation data

@attribute id string
@attribute 10174 numeric
@attribute 10398 numeric
@attribute 10580 numeric
@attribute 140465 numeric
@attribute 25802 numeric
@attribute 3672 numeric
@attribute 3693 numeric
@attribute 4629 numeric
@attribute 4637 numeric
@attribute 4638 numeric
@attribute 5829 numeric
@attribute 59 numeric
@attribute 7094 numeric
@attribute 7168 numeric
@attribute 7169 numeric
@attribute 7170 numeric
@attribute 7171 numeric
@attribute 72 numeric
@attribute 7414 numeric
@attribute 800 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.0247981782,3.1661137341,0.0474687343,2.1754730011,0.4410584943,0.0703873523,2.5489602401,-0.0304534344,1.8546691027,1.3625687624,0.6420627936,2.6441250840,0.8473812143,2.0058964459,2.0965081930,0.1876934682,0.8704683575,0.7559080634,1.9876758964,1.2296589049,1.3564936234,0.8265591783,2.7038153726,BRCA
GSM481003,0.8795819846,3.0536560482,0.0646796774,2.0223863456,0.2662638613,0.0857827171,2.4383882284,0.0805586505,1.6995888074,1.2856500560,0.6960067314,2.5326208233,0.6912779407,1.8216330755,1.8823292218,0.1077738088,0.5364155332,1.9641579423,2.0270914505,0.8324539434,1.1557139689,0.7173366560,2.6004273182,BRCA
GSM481004,0.8349804382,2.8817494180,0.0112676682,1.7367362447,0.4362219050,0.0463520392,2.6790555483,-0.0426069482,1.5103180234,1.3817822669,0.6701001566,2.2309276989,0.8583761311,1.7456117184,2.0152580043,0.1809681581,0.3888771398,0.1970376768,2.0022565522,0.7905685317,1.0442493542,0.7713027104,2.5539644831,BRCA
GSM481005,0.6990492859,3.0758146444,0.3260484807,2.1368247537,0.6922765887,0.1258562207,2.7430344717,-0.0236586453,1.9382778874,1.5834928939,0.8165280745,2.5638181930,0.6834549974,1.9972313338,2.0659717647,0.0909094089,0.5063382720,0.7527910226,1.9694497985,1.7860715039,1.5244798356,0.8702989420,2.5885585249,BRCA
GSM481006,0.6646004839,3.1853798097,0.3559414038,2.2726470893,0.4577906995,0.2863816976,2.4861371232,0.0834426198,1.8396713564,1.7353061437,0.7397100626,2.5642457282,0.6011486065,1.9622275889,1.9527245965,0.1048544829,0.8763581075,1.3860036437,2.0552903512,1.6309303273,1.3858446989,0.8328808705,2.7229726611,BRCA
GSM481007,0.9263468657,3.0994705096,0.0989215050,2.4892448187,0.1965485252,0.1095050505,2.3414635658,0.0258557878,1.6390464359,1.3010591835,0.6706443179,2.1085824465,0.6480991445,1.1174703227,1.6497917800,0.1016021202,0.3937770439,0.4936637541,1.7478359239,1.0539044777,0.8527704083,0.7908645495,2.4574012124,BRCA
GSM481008,1.0255629517,1.9667925039,-0.0460717152,1.9296364421,-0.0979584522,0.1862932138,1.9056838246,0.0038055128,1.7127480273,0.6000032061,0.7187695248,0.7157841275,0.8231768893,1.3469035368,1.3734824926,0.1071969793,0.4322142100,0.4247441267,1.7010813361,0.5265304517,0.9964291379,0.7930964681,2.4189842773,Control
GSM481009,0.5935967682,2.5470759869,-0.0775628511,1.8503651122,0.1802308629,0.0512844025,2.5351787444,-0.0659024413,1.8475952276,1.4763323557,0.6320714956,2.7039649001,0.5292777442,1.7189399035,1.4725465585,-0.0665365103,0.4369941966,0.2696470111,2.1447127912,1.1212753169,1.0664309090,0.7962288941,2.6979478374,Control
GSM481010,0.7452367937,2.8027122287,0.0476579839,2.0338073240,0.2145787422,0.0979645552,2.1004151340,-0.0464871672,1.8324911019,1.2637862307,0.5792703495,2.2326306359,0.7593827262,1.6974285753,1.8215680954,0.1001644606,0.6591043846,1.4317598952,1.9118974974,1.4183432570,1.4629609655,0.8582563715,2.5320026251,Control
GSM481011,1.1983843642,3.3995239603,-0.0712845387,2.3718157279,0.4090955877,-0.0307999963,2.1292321987,-0.0191171079,1.7154485098,1.6839087480,0.9477119443,2.7051634244,0.7561733133,1.8455640789,2.1389656277,0.1267975100,0.4322951708,0.1645018717,1.8810586527,1.1332154607,1.0243768138,0.8445791476,2.9243183808,Control
GSM481012,0.8436598783,2.5145202147,-0.0514275205,1.5775163969,0.1671322294,0.1815947662,2.5032503242,-0.0430685200,1.7310448624,1.1482099920,0.6020420162,2.2358867663,0.8412935166,1.6656439199,1.7402792337,0.0914885161,0.5696798830,0.1938697301,1.8606275783,0.8850550164,1.0350838136,0.8589350590,2.5896558716,Control
GSM481013,1.0345042407,2.1911276711,-0.0304713350,2.3965424034,-0.0939302746,-0.0069518834,1.8366587145,0.0302534373,1.8514706451,0.6147986751,0.8881511668,0.5399748482,0.7379221220,1.2349257620,1.4366957710,0.0981701260,0.5115703878,0.5252499388,1.6006024660,0.4181503591,0.9169964850,0.6837183268,2.6777486242,Control
