@relation data

@attribute id string
@attribute 102 numeric
@attribute 10312 numeric
@attribute 10392 numeric
@attribute 1147 numeric
@attribute 127124 numeric
@attribute 1432 numeric
@attribute 1445 numeric
@attribute 150084 numeric
@attribute 155066 numeric
@attribute 1839 numeric
@attribute 1956 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 28964 numeric
@attribute 2919 numeric
@attribute 3551 numeric
@attribute 3576 numeric
@attribute 3577 numeric
@attribute 3579 numeric
@attribute 3725 numeric
@attribute 4067 numeric
@attribute 4233 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 50617 numeric
@attribute 50848 numeric
@attribute 51382 numeric
@attribute 51606 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 533 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5781 numeric
@attribute 5803 numeric
@attribute 58494 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 6300 numeric
@attribute 6352 numeric
@attribute 6416 numeric
@attribute 6714 numeric
@attribute 6868 numeric
@attribute 7082 numeric
@attribute 836 numeric
@attribute 83700 numeric
@attribute 8517 numeric
@attribute 8992 numeric
@attribute 9020 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 9550 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.952976683,7.42303548733,8.790251655,9.004698798,5.193763878,7.09994864525,10.35004996,6.482328491,11.04153957,10.08057144,7.05035509475,8.908123216,5.657219288,5.988522401,8.333402628,5.936880085,7.1307406325,9.6189422155,5.478900032,6.07393334,14.72492149,10.63456176,5.899182429,12.34771002,15.00532806,9.037678125,6.26836061725,6.435307999,11.63567744,8.0493835815,11.65066148,11.18055585,12.13864308,10.053703703,7.0899215065,12.707057635,9.7025369205,7.6745180755,10.98014335,6.49024801,11.02832761,12.25801543,5.939777752,7.4995792045,7.621649748,6.7523535558,9.595220702,11.64123906,6.555168595,11.31322333,8.85850435833,8.69026092,6.752518218,10.4288009025,8.585478725,6.75911734333,9.1095367405,10.712634375,7.931813168,11.0724812,10.2072374,12.44796672,7.12458953,7.575484648,11.12822333,11.84033352,11.80488133,7.16387589625,Control
GSM427159,6.551718396,7.16184052867,8.191122308,8.974945912,4.959998807,6.60639379225,10.84346202,6.408334517,11.23443143,9.419407807,6.79791370075,9.281942267,5.741339733,5.1596441875,8.438086053,5.769779175,7.787354885,6.7790147065,5.497142287,5.827572151,14.11502538,11.67867508,6.1044474,12.34109771,13.91249272,9.447476465,5.150193651,6.68672331833,11.4316675,7.751518458,12.14617574,11.45443311,11.77387079,9.887081799,6.92775446,12.50867735,9.7024334125,7.862876923,10.64134532,5.519384551,11.2641671,12.76004735,5.0886580415,7.383968157,7.563421716,6.347242776,9.166697324,11.64123906,6.404294855,11.11214317,9.23532012167,8.669346719,6.478329262,12.30387242,8.106593131,6.586005659,9.726639909,10.4216436375,8.1988449165,11.33884516,10.39985497,12.065868965,7.618204007,7.759523927,10.67386138,11.76503338,12.07463999,7.17118701125,BRCA
GSM427160,7.0333591205,7.09662416167,8.545216568,8.986710369,5.255175208,6.58493097,11.26946293,7.497275292,11.5968724,8.171340859,6.80402066425,8.952028549,5.539167536,5.627142208,8.459596704,5.587673458,7.4532495275,7.352992936,5.500333013,6.265057667,14.41297137,11.59799678,6.482691508,12.51631937,14.51605303,9.822754492,6.23805264725,6.36773601167,11.36448778,7.7668571805,11.90041411,9.946446178,12.05268701,9.97985062533,7.130137328,12.54341811,9.937090802,7.7021225845,10.4984955,6.5801801955,11.45530039,12.72627038,5.6701097255,7.0833900895,7.8060539105,5.84197348,10.50005538,11.37070935,7.518242268,9.458448204,9.280236709,9.073024297,6.215392848,12.58270474,8.6701660175,7.22912163867,9.5152483625,9.7908854805,8.03923302,10.83188538,10.04121461,12.00981999,7.363480204,8.689457405,10.74445149,11.94707994,12.21756405,7.03238297825,BRCA
GSM427162,5.7280342095,6.83358236733,8.242496668,8.742495656,5.1742589875,6.0589973865,11.31701417,7.669383151,11.61680165,8.577656473,6.3257817405,9.045262156,5.655216748,5.9718828075,9.075065351,5.383195587,7.4011955135,6.039562885,5.446761787,6.563810693,14.08054111,11.00452968,5.838328613,12.26985874,14.35403309,10.03852848,6.6506835565,6.54769707467,11.72645885,7.9660870325,12.001308,11.78324803,11.89182747,10.0414921947,7.536675833,12.63956395,9.867455129,8.054801422,10.35580562,6.603739576,11.16747477,13.14121392,5.7758281875,7.0038486335,6.9189611885,6.4393043462,10.578656,11.77608148,6.340211188,10.3854637,9.422761191,7.67194989,6.355796501,11.83266708,8.231806127,6.91032494133,8.928652119,8.76925178,8.049352819,10.71326216,10.50969117,11.885041725,7.782574222,8.402224533,10.24482795,12.21466147,12.05932765,6.55593589375,Control
GSM427163,6.822262411,7.034287691,7.045817327,8.684828488,5.3578328765,6.730522711,11.32409911,6.710362624,11.23052954,8.161385277,6.78190965925,8.78216373,5.786799716,5.14508688,8.394667535,5.391468086,7.5245616955,6.0044384665,5.412113573,5.812377086,13.43392773,12.12951334,5.978202066,12.37603319,13.73047547,9.507874464,6.4756751745,6.78912007267,11.25050437,8.271959177,12.07757191,12.30526243,11.93859466,10.1273749143,7.132647696,12.300480135,9.5511216355,7.930765467,10.43232295,5.8749968615,10.96434468,12.16626519,5.704258658,6.931778481,8.1880407455,6.3743216144,11.00715715,11.54684638,6.954606736,10.03355416,9.29741101033,9.268495874,6.095297454,12.41216051,8.6043275615,6.72839437467,9.618544825,10.1686366885,8.040914571,10.87313284,9.78258103,11.977846695,7.444230413,7.900747773,10.595689,11.67722645,12.16730219,6.99171327025,BRCA
GSM427164,7.6416424515,8.20626490567,8.534712504,9.33884841,5.1673087175,6.87151716925,11.07168041,6.343235137,11.29402062,11.02909413,7.10041818325,9.300890825,6.348733132,5.7230681795,7.741553149,5.673988298,7.5689740425,8.452055235,5.563776856,6.379383241,13.80946823,11.79461296,6.638801971,12.87483063,13.77694807,9.3312535,6.19532666425,6.73902004267,11.73450229,8.42511122,12.3968015,12.38541089,12.94623653,9.46283605167,7.5689749525,12.179151205,9.713813107,7.6687152575,10.6767992,5.545616966,11.58069917,12.72067933,6.517858181,7.4215310095,8.3174977465,6.511764621,10.15284924,11.95147243,7.690646034,10.14723709,9.14697742367,9.673230059,5.996451597,10.266671617,8.9337864765,6.38912935567,9.5847414925,10.65238272,8.276164252,11.52775569,10.54285319,11.37670358,8.197856947,8.185669753,11.56134298,10.82171841,11.97837451,7.00999639125,BRCA
GSM427165,6.132364763,6.82923652933,7.133556141,8.17437786,5.084292047,6.362735412,11.3382407,7.09798239,11.05254447,7.851001152,6.9842760015,9.449938467,6.310935931,5.124608334,9.498550629,5.499615714,7.550193916,6.8963072275,5.610811697,5.323740468,13.91249272,11.980959,6.272028439,12.52075501,15.02279519,9.354305108,5.28243459925,6.790668032,10.91211486,7.6763489385,11.62774602,11.23417543,11.38494305,9.95078259833,7.2494926675,12.460118925,9.5552307695,8.590203577,10.27409306,6.216920608,11.0837986,12.97797754,5.6011167705,6.239058915,6.747341416,5.495877927,9.662659976,12.03524768,5.155031965,11.2250027,9.62804284167,7.262755244,6.107065996,11.861831105,8.457614913,7.54701473933,9.7491525045,8.692626511,8.3070644095,11.71299347,10.10111594,11.79955959,6.740661566,7.453478739,10.44741935,12.29067992,12.30206775,7.10702874775,BRCA
GSM427166,7.5259738165,7.38557779167,8.478993159,8.824657385,5.1546608925,7.0975611175,10.5789154,6.996646135,11.10827306,9.80655813,6.998917209,8.444746903,5.856370278,5.3534304895,7.490171226,5.632130956,7.4520617975,7.9782570685,5.5893225,6.154317508,13.96294256,10.68348837,5.651777341,12.20475003,14.22362506,8.901176988,6.51507373675,6.50818729167,11.72223985,8.2414775895,11.76435133,10.75314175,11.92978186,10.3157405403,6.6528482085,12.690150265,9.863898567,7.7549264415,10.75653988,6.6050820935,10.92822987,12.78312415,5.401013329,6.487104221,7.762308173,6.3190254744,10.21059864,11.28411575,6.396952035,11.17704903,8.82865486733,9.194320487,6.332712967,11.332869705,8.519260169,7.00963552967,9.077068497,10.38864548,8.3666695385,11.31896656,10.4077487,12.53522522,7.797176966,8.297995101,10.8824484,11.84647188,12.33201704,7.09973287325,Control
GSM427167,7.0702006145,7.26993613533,8.27137096,8.659854224,5.3290381265,6.41978303225,11.11718547,7.709568292,11.67615115,8.9172834,6.85070537275,9.285483787,5.422242462,5.7997031485,8.196628097,6.312388929,7.530604743,8.04737784,5.988179797,5.81109287,14.44356588,11.06871466,5.995038554,12.42766909,14.37348409,9.625618044,7.5651842,6.84945253667,11.41463782,8.4099228125,11.95550835,12.54078076,12.2590489,9.96693346267,7.306094857,12.20144596,10.062571699,8.1175343725,10.57213676,6.0707345255,11.30388933,12.65253473,5.8779809975,6.9655385505,8.3694050275,6.1710283688,10.55937736,11.64347756,7.569269157,10.15718937,9.29235500067,9.012625324,6.387246745,11.24078509,8.505661469,6.85674479767,8.7968379665,9.931861128,8.288078818,10.96573399,9.861979055,12.22236848,7.392491577,8.354404912,11.01182496,11.95847307,12.47196608,7.18183415025,BRCA
GSM427169,6.1332736755,6.82416031833,7.820467991,8.645245129,5.021270371,6.2012063225,11.00749006,6.642705632,11.55326703,8.505693598,6.30061577025,8.681441469,5.501925733,5.587124745,8.834969606,4.554721148,7.6541093245,5.9031564735,5.550755441,6.541372056,13.15952927,11.11942121,5.819036642,12.09766027,13.54172225,9.599773923,6.188746425,6.82081096367,11.53391627,8.0991276115,11.40094894,11.56454026,11.81753744,9.837469001,6.8321839855,12.568261375,9.922587886,8.2287174245,10.09533805,5.9692434585,11.50780469,12.74918966,5.5839936855,6.9279187635,7.524249938,6.6645194764,10.19143901,11.52775569,6.579395613,10.08323369,9.23513699733,8.33670864,6.271748387,11.69471429,8.616861979,6.973025285,9.5600599955,9.574496847,7.806017873,10.72598418,10.22738163,12.418501815,7.396307489,7.884935364,11.08923878,12.05342543,12.35200901,7.09000222,BRCA
