@relation data

@attribute id string
@attribute 10142 numeric
@attribute 387 numeric
@attribute 4133 numeric
@attribute 5116 numeric
@attribute 5499 numeric
@attribute 5515 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5571 numeric
@attribute 5576 numeric
@attribute 5581 numeric
@attribute 5585 numeric
@attribute 79902 numeric
@attribute 983 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1237371306,2.3560742060,-0.0963208663,0.6262753536,1.7552149694,1.2238418325,0.8322542454,-0.0220457165,1.2135343187,0.0708837804,-0.0506832049,1.3555427343,1.0081349392,-0.0425476541,BRCA
GSM481003,0.0722274907,2.2548772812,0.0571008880,0.5192476875,2.2895291380,1.1675652556,0.6319902162,0.0102665505,1.0570318964,0.0839032548,-0.0892191342,1.4742151128,1.2079776414,0.0396829150,BRCA
GSM481004,-0.0175154157,2.2044553339,0.0756336181,0.5347449939,1.7228226531,1.2944579630,0.6800325786,-0.0396932616,1.1893046432,0.0900657546,-0.0517781934,1.9822001754,1.3182600141,0.0847969585,BRCA
GSM481005,0.1993238824,2.3612720490,-0.0697043189,0.7651100404,1.6119475168,1.2343815744,1.2306991819,-0.0333261071,1.2283004059,0.0123217801,-0.0404298417,1.2610910422,0.9819903859,-0.0386178835,BRCA
GSM481006,0.2249266647,2.5397693236,-0.0025285762,0.6431371262,1.9078140392,1.1296645254,0.9264100611,-0.0789564253,1.2341631519,0.0664586208,-0.0173448764,1.6319060251,0.9702868724,0.0396803746,BRCA
GSM481007,-0.0197150190,1.9990592401,0.2495242828,0.6848839750,2.2768932449,0.9218534496,0.7558958770,0.0370700779,1.2034804754,-0.0151180974,-0.0485247119,2.2757715285,0.7964667910,-0.0570031899,BRCA
GSM481008,0.0933275514,1.7342027903,0.0383212366,1.3339707336,2.6924481922,1.4909315973,0.7458980968,0.0274709704,0.7244602077,0.1533503204,-0.0029593862,1.5222917685,1.6154887751,0.9505239390,Control
GSM481009,0.0984653955,2.2850365361,-0.0819770220,0.3487707426,1.3226553269,1.1786218321,0.8545450949,0.0046873059,0.8363790043,-0.0314247598,-0.1031874010,0.6382733201,0.5533976414,0.1236259342,Control
GSM481010,0.1341382675,2.1533832948,0.4453849019,0.5441763289,1.8376394908,1.5060444668,1.0751941698,-0.0846129696,1.0363030962,0.0782325012,-0.0862323466,1.3266849556,0.9823486151,0.2772498125,Control
GSM481011,0.0075381608,2.2447497329,-0.0673245987,0.6683425938,2.2827488449,1.1535155438,0.7629880970,0.0440684883,0.9615260942,0.0081781969,-0.0933449689,1.9796812759,0.9271272570,0.1786498111,Control
GSM481012,0.1570013792,2.1506860018,0.0528833092,0.9362922295,1.6834553083,1.3597278006,0.8765752078,-0.0386734165,1.0509915650,0.1237532776,-0.0693533491,1.5986311511,1.2852568776,0.3306824619,Control
GSM481013,0.1620643270,2.0707321923,-0.1038999564,1.2242226196,3.2280525897,1.2892795144,0.5152571224,-0.0325304772,0.7961556201,0.1741443308,-0.0325712060,1.7565383465,2.0140614359,1.0239650297,Control
GSM481014,0.5392212730,1.7781166394,0.3740443937,1.0917259280,1.7713282771,1.2252216004,0.8384942376,-0.0312758387,0.8993458616,-0.0047246915,-0.0129557619,1.6735984682,1.0817727669,0.5877937729,BRCA
GSM481015,0.0382528016,1.9033428073,0.1262589501,0.8882028947,2.5939258999,1.0082269586,0.7360022109,-0.1120149191,1.2385282450,0.0673557344,-0.0890502944,1.4778754115,1.5859532579,0.2450593735,BRCA
GSM481016,0.0478542642,2.3405411761,0.0447977623,0.4570493358,1.7321002880,1.5074664085,0.9148220082,-0.0572757143,1.1575041611,0.0890900011,-0.0307667954,1.2965564764,1.3538741841,0.4232646390,BRCA
GSM481017,0.6257783328,2.1851941269,0.0343380483,0.8572187331,1.0045164293,1.5126272843,1.3581797799,0.0239089333,1.0342343248,0.0899535986,-0.0376514309,0.6596659729,1.2434156090,0.7531574298,BRCA
GSM481018,-0.1607925292,2.5245587905,0.0336748381,0.5601941250,2.0540555450,1.0993229957,0.3412525918,0.1137587935,1.4741737248,0.0667983059,-0.0111975971,1.6351940817,1.4940590411,0.0481968442,BRCA
GSM481019,0.2870077568,2.0153236905,0.4468196046,0.9542752727,2.0889346069,1.3119233465,1.0268329625,-0.1091818104,1.0138466657,0.0998013081,-0.0352055344,1.5235986153,1.4238611162,0.6176992623,BRCA
