@relation data

@attribute id string
@attribute 10352 numeric
@attribute 10667 numeric
@attribute 124454 numeric
@attribute 23395 numeric
@attribute 23438 numeric
@attribute 25973 numeric
@attribute 2617 numeric
@attribute 3735 numeric
@attribute 51067 numeric
@attribute 54938 numeric
@attribute 55157 numeric
@attribute 55699 numeric
@attribute 57038 numeric
@attribute 57176 numeric
@attribute 57505 numeric
@attribute 5859 numeric
@attribute 79587 numeric
@attribute 79731 numeric
@attribute 80222 numeric
@attribute 92935 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.2653,0.213,0.2724,0.6145,1.0655,0.5374,1.5025,0.6022,0.9742,0.3215,0.792,1.4319,1.1144,0.3104,0.4295,1.6166,0.7976,0.4617,0.7794,1.3295,Control
Utah__A02,0.1066,0.126,0.1252,0.4247,0.8901,0.3928,1.3438,0.4613,0.6529,0.1809,0.7006,1.2952,0.8369,0.2501,0.2613,1.5927,0.5607,0.1544,0.5927,0.9085,Control
Utah__A03,0.1816,0.1737,0.2343,0.5885,0.9401,0.5407,1.4721,0.6356,0.8933,0.2925,0.849,1.3302,0.9444,0.3137,0.3268,1.5939,0.726,0.2883,0.7447,0.9686,Control
Utah__A04,0.1723,0.1472,0.1739,0.4261,0.8794,0.4619,1.4328,0.5247,0.6524,0.2414,0.6538,1.3621,0.8273,0.2709,0.3878,1.7123,0.5238,0.2288,0.6692,0.8945,Control
Utah__A05,0.2278,0.1488,0.2349,0.5154,1.0553,0.5442,1.5403,0.5494,0.8081,0.365,0.8561,1.4956,0.9512,0.3693,0.4019,1.7642,0.7546,0.2598,0.7712,1.0724,Control
Utah__A06,0.1193,0.0892,0.2253,0.5243,0.9752,0.5111,1.3647,0.5058,0.7289,0.2642,0.7401,1.365,0.919,0.2107,0.314,1.6921,0.7145,0.245,0.7062,0.8789,Control
Utah__A07,0.2647,0.302,0.197,0.5289,1.0663,0.5924,1.4572,0.497,0.9205,0.2072,0.8121,1.3829,1.0627,0.2618,0.392,1.7178,0.759,0.3494,0.7292,0.8593,Control
Utah__A08,0.3171,0.4801,0.2498,0.5866,1.0227,0.3986,1.5203,0.546,0.7452,0.2847,0.7811,1.3326,1.2576,0.2914,0.3414,1.4673,0.7775,0.4489,0.7116,0.7737,Control
Utah__A09,0.2204,0.2637,0.1872,0.522,0.9168,0.5286,1.4504,0.4986,0.7789,0.3082,0.6345,1.3243,0.9192,0.2216,0.2766,1.4906,0.661,0.3889,0.6338,0.9925,Control
Utah__A10,0.255,0.3172,0.1815,0.6018,1.019,0.512,1.4756,0.5552,0.7383,0.2893,0.7775,1.435,1.0885,0.1449,0.3203,1.6055,0.7229,0.3658,0.668,1.1242,Control
Utah__A11,0.0846,0.1279,0.2361,0.4104,0.7178,0.4728,1.1935,0.4091,0.8031,0.1935,0.5002,1.0861,0.7646,0.0643,0.1311,1.3499,0.5025,0.2606,0.4494,0.749,Control
Utah__A12,0.0744,0.1203,-0.0745,0.3073,0.611,0.4957,1.1202,0.2946,0.3513,0.0445,0.4466,1.1358,0.6907,0.2334,0.1403,1.4516,0.2941,0.0816,0.4503,0.6318,Control
Utah__B01,0.2145,0.2006,0.0762,0.5157,0.9921,0.3029,1.4383,0.6719,0.6938,0.0409,0.5383,1.2534,1.0345,0.2068,0.2293,1.4524,0.6525,0.3416,0.6422,0.8923,Control
Utah__B02,0.2127,0.1517,0.2491,0.5432,1.1962,0.4505,1.5835,0.6824,0.789,0.3254,0.7498,1.4964,1.0267,0.3073,0.4636,1.9215,0.7599,0.3108,0.7837,1.12,Control
Utah__B03,0.1632,0.1805,0.1783,0.5032,1.0571,0.3218,1.5019,0.5862,0.6882,0.2225,0.6732,1.4594,1.0288,0.199,0.3088,1.6948,0.5929,0.2662,0.6799,1.0625,BRCACancer
Utah__B04,0.2278,0.4189,0.1844,0.5791,0.8842,0.4068,1.236,0.5026,0.557,0.2463,0.677,1.1596,1.1194,0.2748,0.2951,1.3079,0.6479,0.3206,0.5502,0.8502,BRCACancer
