@relation data

@attribute id string
@attribute 10162 numeric
@attribute 10390 numeric
@attribute 1040 numeric
@attribute 10400 numeric
@attribute 10423 numeric
@attribute 10554 numeric
@attribute 10555 numeric
@attribute 10908 numeric
@attribute 1103 numeric
@attribute 1119 numeric
@attribute 129642 numeric
@attribute 137964 numeric
@attribute 151056 numeric
@attribute 154141 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 162466 numeric
@attribute 23171 numeric
@attribute 23659 numeric
@attribute 23761 numeric
@attribute 253558 numeric
@attribute 254531 numeric
@attribute 26279 numeric
@attribute 2819 numeric
@attribute 2820 numeric
@attribute 30814 numeric
@attribute 375775 numeric
@attribute 3931 numeric
@attribute 43 numeric
@attribute 50487 numeric
@attribute 5130 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 54675 numeric
@attribute 54947 numeric
@attribute 55224 numeric
@attribute 55500 numeric
@attribute 56894 numeric
@attribute 56895 numeric
@attribute 56985 numeric
@attribute 56994 numeric
@attribute 57678 numeric
@attribute 5833 numeric
@attribute 64600 numeric
@attribute 6901 numeric
@attribute 79143 numeric
@attribute 79888 numeric
@attribute 81490 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8443 numeric
@attribute 84647 numeric
@attribute 84803 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 85465 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8681 numeric
@attribute 8760 numeric
@attribute 9162 numeric
@attribute 9468 numeric
@attribute 9489 numeric
@attribute 9791 numeric
@attribute 9926 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1899686338,0.2426599649,-0.0879220711,0.2906050559,1.9526590174,0.8673956693,0.4311070021,0.6563472357,-0.1324340716,0.0699341298,1.9978014789,2.2661619335,0.0171322331,0.2017209471,0.2853465338,-0.0494801641,-0.1562702654,-0.0585234014,0.1798295527,-0.1133373031,0.4421705602,0.9133597546,1.5484246281,1.2742600589,-0.0103248147,-0.1405790460,-0.0625666662,0.1682875563,-0.1904537968,-0.0256529301,0.3129604590,-0.2277602058,0.2648592970,0.1340812179,0.0724902563,0.3919864135,-0.0567561424,0.1942306542,-0.0965538729,0.0740791118,1.1211928248,0.4285993025,-0.0426009562,0.0082692002,0.7025535773,0.2328770637,0.2738016754,0.6571895725,0.2829720112,0.3556960781,-0.2286017106,0.1505999864,0.7414231655,2.4929345995,1.5909992158,0.8918800157,0.0096668727,1.2939459384,-0.0773267898,0.3048013620,0.2448576122,0.2278098088,0.4590611783,0.1682297934,0.8934608933,-0.0710048071,-0.0280965920,-0.0101853435,0.8122759486,-0.0040899706,-0.0477746060,0.0224407588,3.6328197420,0.5977980232,BRCA
GSM481003,0.2198070245,0.1083322163,0.1138280259,0.5248834604,2.1842824716,1.0671933974,0.4800918469,1.1463468596,-0.0686369230,0.1051373714,1.8133111781,2.4327859431,-0.0120397132,1.5559186273,0.3461960096,-0.0392159924,-0.0329092837,-0.0761071571,0.3954063866,-0.1051843684,0.6412849626,1.3846106198,2.2359178199,1.4690093440,0.0381116841,-0.1302135657,-0.0344929142,0.1564876824,-0.1219833474,-0.0351085007,0.2162475926,-0.1059604982,0.2367261773,0.1711325310,-0.0359319534,0.0715840599,-0.0835485794,0.2958115291,-0.0396609936,0.0786821512,1.1945357914,0.3074060413,-0.0432427309,0.0128113205,0.6624655826,0.2166838359,0.0926619980,0.5751631605,0.0068917698,0.4286090001,-0.1516569339,0.2570004205,1.1601334909,2.6244807096,2.1632040441,1.1356858278,0.0912243185,0.9167610481,-0.1046172373,0.3910348647,0.5346045782,0.4228660253,0.5260674770,0.1808259730,0.6378826993,-0.0246214473,-0.0490325613,-0.0306176476,0.8263661159,0.0024791414,0.1259814429,-0.0142105954,3.8187816441,0.2746254106,BRCA
GSM481004,0.1675732912,0.0942026183,-0.0438368684,0.3679295410,2.2793130211,0.9763059730,0.3922555058,1.3162918910,-0.0710035251,0.0623219146,2.0805260839,2.3895150869,-0.0763002415,0.0843335399,0.3430322813,0.0113171302,-0.1386742476,-0.1039034550,0.4571569791,-0.1912280244,0.5497889792,1.5756807990,2.0609251129,1.1163876289,0.0633494217,-0.1334671667,0.0070444200,0.1976161813,-0.1383980732,-0.0154918926,0.2651641318,-0.1851984613,0.4841016842,0.2357226498,0.0367292284,0.3503516176,-0.0147714728,0.9263242449,-0.0652699816,0.1528997510,0.9882992996,0.2508338910,0.0106120799,0.0431856435,0.8786915137,0.4071633672,0.1860540720,0.6555363146,0.0319569856,0.6951186643,-0.0981588746,0.2850832529,1.3121421741,2.3512003570,1.8274366856,0.9571160324,0.0167640063,1.1246421189,-0.0605252561,0.8347634821,0.7930152342,0.3471227035,0.6716340117,0.1744558042,0.9591712813,-0.0545466083,0.1269695751,0.0138251425,0.8386796783,0.3101633670,-0.0301654548,0.0103841312,3.7964468301,0.4280027383,BRCA
GSM481005,0.1049030593,0.3559514750,0.0017376704,0.4145287303,2.3323242728,0.9325585762,0.3371154223,0.6647363754,-0.0412689472,0.0440568948,2.4391167313,2.1129108666,0.0022062956,0.1647903712,0.1982133584,-0.0382929383,-0.1437796571,-0.0795604482,0.2850383564,-0.1182038454,0.9252997702,1.2528820138,1.4932354160,1.4330656198,-0.0002019765,-0.0750139249,-0.1050281267,0.2883107901,-0.1711450809,-0.0141535546,0.2019615577,-0.1720020754,0.2413362460,0.2866411827,-0.0366886569,0.2416097289,0.0360093063,1.5309084753,-0.0490866930,0.0646837491,1.0416465910,0.7990427018,-0.0150861978,0.1749018009,0.6319574554,0.3638693487,0.2128408760,0.7578379803,0.3191200701,0.3006083445,-0.1681138359,0.1094385347,0.9888125659,2.0583247394,1.5674916430,1.0282304035,0.1013291268,1.0825144201,-0.0551051659,0.3211350343,0.3929890530,0.1311198047,0.2865877566,0.3526815782,0.9566572017,-0.0801453172,0.0907612231,0.0939124124,0.8837395679,0.3958657423,-0.0609279480,-0.0422114439,3.6368465422,0.7682101401,BRCA
GSM481006,0.2233588552,0.1704217199,0.0338279259,0.3999321363,2.0074918302,1.0576481734,0.5006557405,0.6031896286,-0.1120946832,0.0775308472,1.8739796653,2.2916414440,0.0036467817,1.1389377051,0.1973957426,-0.0343907599,-0.0679974597,-0.0778222571,0.0732517985,-0.1105627386,0.7569821542,0.9121352359,1.8832324347,1.6066675284,-0.0357048808,-0.0912184608,-0.1242253141,0.1847504240,-0.1978774663,-0.0872055394,0.2087828194,-0.1062533939,0.1678630912,0.2160409116,-0.0627304080,0.3202906285,0.0852915491,0.5399629881,-0.0859348176,0.1188522209,1.3028218970,0.2737164710,-0.0429738331,0.1255204898,0.6974179955,0.2794009036,0.3114757926,0.6892708683,0.2079011406,0.3141408995,-0.0775579248,0.2287415247,0.6577293672,2.6794640272,1.5687052234,0.9375375463,-0.0030618567,0.7802778109,-0.0416173076,0.7401705942,0.2223917919,0.1751262152,0.6816669008,0.2381995562,0.8967576112,0.0359664823,0.0879508424,0.0167937154,1.0963584863,-0.0613824153,0.0902992984,-0.0108397318,3.5662405491,0.6236066228,BRCA
GSM481007,0.3365887041,0.3716993129,0.0825863119,0.5684815906,2.7507517602,1.1972522934,0.7929810810,1.1871188507,-0.1120583271,0.0742801657,0.7923214004,2.0961063355,-0.0506421915,1.2057176697,0.2741069805,-0.0964318958,-0.0745290706,-0.0725504516,0.3853519006,0.0344904980,0.3131994943,1.2788008220,2.2281192540,1.1706212194,0.1401142754,-0.1956158172,-0.0644481673,0.2577841392,-0.1225340637,-0.0605398151,0.1292802102,-0.0992529615,0.3013776672,0.0333048046,0.2451748582,0.1465554425,0.2361062177,-0.1124364039,-0.0534508653,0.1867953683,1.3401020580,0.2367519288,0.0544033882,0.1021505852,0.6231970031,0.3445769896,0.1452102794,0.8141279821,-0.0599028276,0.6829000307,-0.0877751080,0.2858814762,0.9020938294,2.5016213654,2.2150528281,1.2202413425,0.0449932087,0.3726008889,-0.0696049801,0.1274931091,0.2870465880,0.0707556710,0.4097689828,0.0884295998,0.5489223466,-0.0012836899,0.1163057310,0.0332880970,0.9192266955,-0.0455709597,0.1142218775,0.0348247057,3.5829420686,0.6334166960,BRCA
GSM481008,0.0396040489,0.0632827084,-0.0484058459,0.4599528938,2.1885603203,0.8772422770,0.4323109589,1.1719463914,-0.0425964954,0.1714949831,1.7820437178,1.9065857976,0.0295820435,0.4166938752,0.2935032197,-0.1331143563,0.0162580809,-0.1306744359,0.4704275791,-0.1651332990,0.1609990818,1.2473223739,1.3576328357,1.3298763334,0.0996328931,-0.1066421580,-0.0585378878,0.4888756132,-0.1632898217,-0.0398831505,0.4195890372,-0.2319747569,0.3109411343,-0.0102933663,0.0617635319,-0.0294756517,0.3041578594,-0.1651714859,0.0303360646,0.1235528539,0.8380560995,0.4571691085,0.0074742318,0.2328277091,0.6823066480,0.3129352761,0.0203537671,0.3423979830,0.4610822761,0.6682187334,-0.1806219434,0.2927288792,1.4605394445,2.2443948386,1.8337794095,0.9744661360,0.0442506512,0.9129842596,-0.0548871543,0.3914904288,0.6517942286,-0.0228458407,0.6457512668,0.5162122142,0.4242254271,0.0167825346,0.0099040869,0.1876541325,0.6152687653,0.0025696558,-0.0234458133,0.1173939814,3.2672113478,0.4543140510,Control
GSM481009,-0.0523926351,0.1423209140,0.0430086667,0.2812594264,2.1270259057,0.5614384147,0.2355933614,0.1763125561,-0.0496606141,-0.0536125514,1.7768225633,1.7081881966,0.0276593864,0.0712227237,0.0947650961,-0.0733358015,-0.1801348723,-0.1269223151,-0.0204918324,-0.2715584973,0.3455843877,0.5111035660,1.0726510882,1.2392981649,-0.0810284480,-0.0463956869,-0.1735637230,0.1013697115,-0.2374210076,-0.1676896904,0.0607195921,-0.2343592718,0.0616922838,0.0691666239,-0.0636470687,0.4092911698,0.1206036070,0.4025874838,-0.1136806226,-0.0908015867,0.9400066100,0.3371397912,-0.1268597494,0.0799005222,0.3809932612,0.1517282808,0.1423648270,0.5598087096,0.1920382921,0.0100064444,-0.1908542063,-0.0282807698,0.3423709843,1.6201236919,1.0888137594,0.8410133314,-0.0454398805,0.6352781540,-0.0924899587,0.4302155980,0.1187826106,0.1154952880,0.2070281051,0.1680317292,0.7326637835,-0.0460636843,0.0532213423,-0.0391394026,0.6993694506,0.1580655228,-0.0699414611,-0.0966011994,4.0529173019,0.6953490405,Control
GSM481010,0.1135626536,0.3559967177,0.2264415617,0.2551954884,1.9468987949,0.7416781301,0.4054026236,0.7850123196,-0.1018223188,-0.0107117837,2.0853579490,1.9427653849,-0.1300545272,0.3828634327,0.2268503939,-0.1281650854,-0.0216696830,-0.0765055276,0.3875883851,-0.0467438617,0.7367432048,1.1716521242,1.3099374902,1.8825871796,-0.0199703685,-0.1037507219,-0.0678193128,0.5008051838,-0.1049189998,-0.0521424330,0.2939071423,-0.0515284848,0.0982108879,0.3473761824,0.1075761976,0.0486381737,-0.0151800391,0.0399373054,-0.0288335194,0.0525125199,1.1954110856,0.1444221237,0.0227195313,0.1280966753,0.6380378893,0.3279716344,0.3296603637,0.7306906404,0.2805418277,0.3969157707,-0.0974640826,0.2060267588,0.8113146161,2.7245966791,1.6418160051,1.1378867638,0.0982792469,1.5851449519,-0.0359266409,0.4659599701,0.4098915151,0.0809858693,0.4754191354,0.3738712215,0.6795406415,-0.0085985039,0.0017597583,0.1038080066,0.8070004704,0.0278013797,0.1865764971,0.0180390810,3.3960644900,0.8237178250,Control
GSM481011,0.2162404074,0.1723884936,-0.0163610489,0.5653417488,2.6848805612,1.3683629774,0.6069163629,1.5491926967,-0.0549581630,-0.0255323213,1.8512621075,1.9058153555,0.0250080315,0.1099885237,0.2305919845,-0.0267128731,-0.1205301823,-0.1761172993,0.4622972094,-0.1054787109,0.2581587321,1.3595345964,2.4792035553,1.3912852340,0.0917600788,-0.1059520594,-0.0888283351,0.1447271039,-0.2251044646,-0.0820399399,0.1876993493,-0.1212528271,0.2946575154,0.1594493557,-0.0610166781,0.0602992324,-0.0271469704,0.1297885573,-0.1065715858,0.1506279079,1.2568590755,0.4403122437,0.0709794627,0.1107304004,0.7061651330,0.4246091125,0.1874164485,0.8240453102,0.1418657011,0.7041859382,-0.1592199401,0.2904184402,1.1299139157,2.3966308086,2.2125533969,1.3700665053,0.0436406151,0.3916892484,-0.0414344758,0.4887676585,0.7106844597,0.3248575433,0.5527128577,0.1512487909,0.8419189540,-0.1267951429,0.0583001079,-0.0462587857,0.9216279611,0.3971440069,-0.0449367239,-0.0146873913,3.8056203424,0.4757077099,Control
