@relation data

@attribute id string
@attribute 10014 numeric
@attribute 11218 numeric
@attribute 1435 numeric
@attribute 1436 numeric
@attribute 1869 numeric
@attribute 1874 numeric
@attribute 2113 numeric
@attribute 2114 numeric
@attribute 2117 numeric
@attribute 23309 numeric
@attribute 2353 numeric
@attribute 25942 numeric
@attribute 3066 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 5933 numeric
@attribute 5934 numeric
@attribute 9612 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.6664981655,6.21830228,6.605429502,11.73619062,5.763286242,9.734451845,11.347398315,11.41166472,7.735964025,8.368507689,14.72004222,11.13168997,10.03057097,7.4423513115,14.72492149,6.5887453015,10.97507253,9.760872578,Control
GSM427159,6.8378488935,5.989031828,6.17163056667,12.06323168,6.058322584,9.822077285,10.7001730025,10.99163187,8.192220215,9.148261195,13.75148289,11.40803792,10.32139858,7.8897640555,14.11502538,6.071126036,10.52975779,10.0093969627,BRCA
GSM427160,6.4272338325,6.343279559,5.75855648167,11.61514235,6.031886566,9.687682355,10.477966646,10.21099428,7.415237106,8.845098843,14.33042537,11.75625619,10.48357425,7.856102429,14.41297137,6.3904238705,10.83866841,10.2414610627,BRCA
GSM427162,6.6904173635,5.36790503,5.97830915367,11.64987825,5.460424154,9.569096629,9.740089602,9.486473611,6.635867278,9.562443321,12.01436934,11.27981094,10.86238187,8.398114105,14.08054111,5.8400655215,9.155963663,9.99650003667,Control
GSM427163,6.646989595,5.931866956,6.018804739,11.53476504,6.053008806,9.953272925,10.733176615,10.45834538,7.214200409,8.781803213,12.40857396,11.47254884,10.84509426,7.697637374,13.43392773,5.9923901825,10.64154628,9.86432586567,BRCA
GSM427164,5.7156422195,6.418700692,6.35738866467,12.2610269,5.770572224,9.77568481,11.377392445,12.10196099,7.36492502,8.348629823,13.96600025,11.3382407,10.68266132,7.3388634815,13.80946823,6.522425026,11.31449844,9.99534691433,BRCA
GSM427165,6.127226145,6.44340411,5.61686352333,12.17054643,6.146803484,9.957893248,9.7799175295,8.889231008,6.525290292,9.627379359,10.44201071,10.89823124,10.79412363,7.9742866725,13.91249272,6.099787242,8.685713418,10.019898556,BRCA
GSM427166,6.259011512,5.582112807,6.48155647233,12.13760287,5.920180882,9.817791564,11.058362421,10.89735788,7.375259132,7.969258616,14.08516788,11.23482808,10.51975691,7.7095138065,13.96294256,6.370537735,11.2456925,9.40777784033,Control
GSM427167,6.2641311135,6.271841744,6.453235114,11.25779165,5.598879718,9.438246646,10.495431606,10.22826589,7.470742495,8.410399542,14.82357723,11.18114933,11.06078055,7.94496816,14.44356588,6.41500878,10.61025923,10.1828814903,BRCA
GSM427169,6.719389859,5.813403636,5.614786977,11.92436912,5.672857555,9.542955006,10.566511834,9.81654816,6.99802939,8.959756483,11.55023948,11.14309317,10.7059911,8.148239231,13.15952927,5.7040748415,10.23813036,10.13424536,BRCA
GSM427170,6.770007855,6.13976173,5.47117669567,12.03158587,6.357820835,9.728426978,11.11168023,10.3910344,7.147131452,9.147091136,14.20597115,10.91737229,10.81229788,8.198599078,14.17314893,6.275458653,10.10583032,9.71978379333,BRCA
GSM427171,6.2132718515,5.838328613,6.4643509,12.11865571,5.853877943,9.658908167,10.9489001885,10.87659774,7.216506096,8.380689546,14.15265365,11.12462557,10.75450781,7.4409667175,13.87385551,6.064545157,11.19977372,9.64927309867,Control
GSM427172,6.2837857225,5.814108966,6.39192184567,12.07175489,5.687208569,9.879453495,10.8943709115,10.94153205,7.424861481,8.169951457,14.61254488,11.08759894,10.41875948,7.6537280945,14.67256817,6.3601540045,11.11718547,9.650336593,Control
GSM427178,6.91939558,5.99379393,6.03140516667,11.62774602,6.099827094,10.14178182,9.468951182,11.37964115,7.646632733,9.956710518,13.61588998,11.25679855,9.618973255,8.1909422715,13.48222565,6.176179603,11.2641671,10.5399980683,BRCA
GSM427181,6.5335608605,5.68566776,5.74386241533,12.5850741,5.927310565,10.33550233,9.549904847,10.68752903,6.902921109,9.359464685,12.35733627,11.35550818,10.22292804,7.2806843915,13.17144427,6.438639009,11.6799266,9.69454428667,BRCA
GSM427182,6.9570606425,4.795210185,6.125868763,11.99675603,6.0664182,10.08776153,9.052157539,10.92486095,7.113901335,9.73802516,13.96294256,11.88149458,9.81654816,8.539009948,14.09890062,6.21660869,11.17614527,9.88162942267,BRCA
GSM427183,7.0306546165,5.688048317,5.97306390367,10.9270559,6.240701309,9.863040638,8.7459304675,11.36448778,7.295243466,9.689124896,13.92451704,11.75000673,9.2623422,8.146852134,14.01211384,6.2830805425,11.07818102,10.8669942003,BRCA
GSM427187,6.4570048145,5.782219336,6.062103457,11.94147143,6.12918576,9.80023708,8.9419318205,10.43144566,6.843422144,9.036435421,12.40276968,11.46296756,9.794773703,8.041917075,13.34674991,6.482277766,11.10966436,9.74419115733,BRCA
GSM427189,6.886594582,5.80723335,6.27193894667,11.84327345,6.065072081,9.497528105,8.703942183,10.71697828,6.851502716,9.521345799,13.08977243,11.56061002,9.832961643,7.888636145,12.76004735,6.301718067,11.20683445,10.8745894117,BRCA
GSM427193,6.8797549975,5.255700175,5.581131236,11.79269688,5.901899413,10.90179859,9.2859300845,11.74226323,7.559685148,9.512271893,8.405238411,11.32299579,6.718605223,8.85628218,12.03663478,6.411743172,10.99617883,9.047381277,BRCA
