@relation data

@attribute id string
@attribute 114049 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1312 numeric
@attribute 131965 numeric
@attribute 1621 numeric
@attribute 1638 numeric
@attribute 1644 numeric
@attribute 218 numeric
@attribute 2184 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 259307 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 2954 numeric
@attribute 3081 numeric
@attribute 314 numeric
@attribute 316 numeric
@attribute 3242 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4282 numeric
@attribute 51409 numeric
@attribute 51451 numeric
@attribute 5409 numeric
@attribute 6898 numeric
@attribute 7054 numeric
@attribute 7173 numeric
@attribute 7299 numeric
@attribute 7306 numeric
@attribute 8639 numeric
@attribute 9836 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.9155820474,-0.1184595487,-0.0819628058,0.0639061207,-0.0474966607,0.4512813032,-0.1171698399,-0.0431909139,0.6170743442,0.3862953976,-0.0416727741,-0.0846386009,-0.1097311941,-0.2668245116,0.4449267234,2.2757667639,0.4412502707,0.1855376018,-0.2109347401,0.7768369568,2.5969748497,0.8988617731,-0.0209239473,-0.0199289772,-0.0675023626,-0.1661748589,0.7272153733,-0.1421455219,2.2705790467,0.4938326273,1.2738174134,-0.1100654206,-0.0959256387,-0.1843143120,-0.1905719840,-0.1407593732,-0.1242820820,-0.1747842721,1.0349112616,BRCA
GSM480985,1.5588886538,-0.1736984102,-0.0777201239,-0.0840815690,-0.1239447238,0.4537475746,-0.0842592612,-0.1364401982,0.4934272951,0.2471431011,-0.0315753115,-0.1413197062,-0.0892573740,-0.1929265186,0.3697794828,2.5364193469,0.2577863175,0.2066240002,-0.1350555477,0.5491488435,2.4047347307,0.8952200674,0.3658288605,0.0628547518,0.0990625689,-0.2325517400,0.7717842565,-0.0966774886,2.1615488396,0.5202289896,1.5588701169,-0.0375841078,-0.0912240379,-0.1159210932,-0.2002681866,-0.0912358706,0.0148539901,-0.0514927316,0.4975211720,BRCA
GSM480986,2.0884571340,-0.1163695061,-0.1226958090,0.2793033820,-0.0750018385,0.4503131894,-0.0887073536,-0.0224965492,0.6510740553,0.2702950740,-0.0143113679,-0.0993057629,-0.0614484214,-0.1758285071,0.4106277959,2.3085654899,0.4701460945,0.3686680294,-0.1420713092,0.7696635052,3.0418111483,1.1585102472,-0.0192168222,0.1087222074,0.2589046855,-0.1693687250,0.7010565088,-0.0379421446,2.3892460530,0.4445207948,1.4459113743,-0.1109031416,-0.0775176493,-0.1356675994,-0.1465035816,-0.0968567614,-0.0460320660,-0.1201925750,1.0641504856,BRCA
GSM480987,1.6625749139,-0.0212055102,1.9168397054,0.2749229120,-0.0534404774,0.6368812371,-0.0266269070,-0.0110032620,0.5156495034,0.4591891218,-0.0236597029,-0.0256750500,-0.0325372560,-0.1885776429,0.4561164146,1.4595536796,0.1898994365,-0.0787535312,-0.1223850797,0.9765144884,2.7002402940,0.8529488484,-0.0604757794,-0.0163358858,1.0284402044,0.0682456527,1.6794877839,-0.1123056535,2.1390309069,0.2633411747,1.0389659072,-0.0313531061,-0.0577166219,-0.0232365340,-0.2170409051,-0.0735429341,-0.1193608080,-0.0836627423,0.9304217829,BRCA
GSM480988,2.0438822903,-0.0101946282,-0.1136118793,0.0560765837,-0.0037036458,0.5467323747,-0.0868075146,-0.1038163970,0.5688883008,0.2395257173,-0.0938466405,-0.0868788931,-0.0856328194,-0.1110466703,0.2469617335,2.3123026044,0.3201709255,0.4591097654,-0.1704416947,0.9264586287,3.0337750910,0.7870989515,0.0560008663,0.0398170710,0.0099987596,-0.1019367695,0.5096429859,-0.0887284530,0.9971469096,0.4135720165,1.3403984177,-0.1493429694,-0.0697616324,-0.0292729959,-0.1143581137,-0.0918814719,-0.0787592579,-0.1105526041,0.7996211084,BRCA
GSM480989,2.7881660329,-0.1092425311,-0.2185992312,-0.2166209370,-0.1393070609,0.4294308175,-0.0670945641,-0.1580546161,0.8071330839,0.1367058110,-0.0471945257,-0.1076394914,-0.1210331493,-0.2624165564,0.5301464886,2.6141122133,0.5365062745,0.2884676186,-0.2754866534,0.8011272412,3.1330703897,1.4756323696,0.0453153149,-0.0867953777,-0.0018321787,-0.2125296551,0.2432551988,-0.1266093460,3.0965322521,0.4647103046,1.7799210549,-0.0200465962,-0.0131793535,-0.1206839850,-0.2362791617,-0.1412711018,-0.0220966216,-0.0835739164,0.9158250690,BRCA
GSM480990,2.3057053751,-0.0021078327,-0.1389296834,-0.2175116093,-0.0000704744,0.4452071144,-0.0802872338,-0.0673863146,0.5359435843,0.1301720501,0.0107198580,-0.0704685645,-0.0624192063,-0.1800428545,0.4939720570,2.2427144833,0.3836223646,0.2482381464,-0.1629155403,0.6278177781,3.4345294637,1.1156503296,-0.0146680338,-0.1473856190,0.4522277735,-0.1352378274,0.9098102882,-0.0986434286,2.8041369783,0.5722491818,1.2449940046,-0.0111749963,-0.0583580705,-0.1015555037,-0.1484531717,-0.1030315689,-0.0456072498,-0.1439623417,0.6023828090,Control
GSM480991,2.5168276230,-0.1392230330,-0.1345287368,-0.0756281373,-0.1044962675,0.4093935935,-0.1107637479,-0.0932170166,0.6528987948,0.2263291914,0.0005197486,-0.0899504174,-0.0785714785,-0.1843040270,0.3932774949,2.4894548394,0.5066695825,0.4429829029,-0.0116938321,0.7227592406,3.1577889920,1.3207692280,0.0381534466,0.0175369373,0.0446090584,-0.1801869899,0.8781279406,-0.0624410332,2.5178949700,0.5037179700,1.6054575972,-0.0947325787,-0.0510956025,-0.1109221383,-0.2746332692,-0.0644275196,-0.0559177414,-0.0515179198,0.8806709647,Control
GSM480992,2.5855558449,-0.1489883426,-0.1210833825,-0.2411115367,-0.1201597471,0.2841856520,-0.0497721363,-0.0217185038,0.7939494476,0.0369149448,-0.0677153814,-0.0529864014,-0.0980133674,-0.2244949695,0.5311810941,2.1431246516,0.6686303736,0.5244848654,-0.1264083494,0.6307045531,3.4128646853,1.3938470074,-0.0077946527,-0.0218110748,0.0732621733,-0.2258459096,0.7166258736,-0.0450423969,3.0128939417,0.5967128899,1.7265109089,-0.1159863042,-0.0672809145,-0.0821576885,-0.2362275447,-0.0386773832,-0.1013590219,-0.1059842434,0.6508601341,Control
GSM480993,2.0405016211,-0.1135396622,-0.1010871995,0.4248601697,-0.1484466687,0.4462670538,-0.0579084016,0.0161394494,0.7298902228,0.3724583787,0.0160970758,-0.0729880828,-0.0779785232,-0.1646544485,0.5303800169,2.5496581717,0.5171403062,0.3816242536,-0.1381580829,0.8724870043,3.1817195413,1.3050267435,0.0543146970,0.0035609112,0.0789659732,-0.2645353991,0.7602154946,-0.0766519552,2.5790826877,0.5355973993,1.7221388022,-0.0366512581,-0.0503043692,-0.1145601916,-0.1609450028,-0.0764771386,-0.0980857035,-0.1404995936,1.0638516943,Control
