@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10297 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2002 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2309 numeric
@attribute 23533 numeric
@attribute 2885 numeric
@attribute 29119 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 3265 numeric
@attribute 3611 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4292 numeric
@attribute 4609 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 595 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7157 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 83439 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,-0.0471764977,0.9484378830,0.0609422662,0.6174689995,-0.0304579000,0.1537555695,0.4598573640,0.1082515674,2.3584245311,0.3070585448,0.5030322363,-0.0131690648,1.6104626348,-0.0714571334,0.8950817100,0.0387382352,0.8212452234,1.6674114862,0.6620092707,0.1314761901,0.6805257367,0.1863047483,0.8848718814,-0.0819218758,0.6485961018,0.3417825494,-0.1444193100,0.8497827404,-0.0743738270,0.0027666772,1.1555331424,0.3768321643,1.1201675758,0.1390805759,0.3923970497,0.1344134227,0.3860900013,1.4593906332,-0.0234144181,0.2904654710,0.1777965052,0.0388651469,0.4804667581,0.9853307140,-0.0583147597,0.0213968743,1.2487681582,0.3441887239,-0.0795126762,0.0180790283,BRCA
GSM481003,0.3007907103,-0.0309631127,0.8481773518,-0.0440941208,0.5368674805,0.6191529817,0.0484339897,0.5094530717,0.0848142081,2.5114432043,0.3973698837,0.2910148512,-0.0067144994,1.7524189089,-0.0999218499,0.9718543944,0.0567640029,0.9474795161,2.0944729381,0.6213931068,0.0738842817,0.4482096334,0.2694517161,0.9542065300,-0.0555656530,0.6032710826,0.1791957579,-0.1042557524,1.4233998538,-0.0506758328,0.0220997693,1.4443705760,0.4223379152,1.1333078442,0.1453346393,0.8256779464,0.0819050467,0.2815908568,1.6346685103,-0.0553885548,0.0839562974,0.0848102706,0.3832931219,0.3278736179,0.9925875762,-0.0233808412,0.1043073465,1.0709934719,0.7539005348,0.1190332978,0.4613067603,BRCA
GSM481004,0.4733082638,-0.0652847609,0.9743504069,-0.0310778917,0.5084360550,0.1518570445,0.2059234660,0.3519630753,0.1438268497,2.2194539971,0.4676012300,0.4274154341,-0.0146582856,1.7306030480,-0.0951604740,1.3618418052,0.0156502626,0.8814408686,2.0663433903,0.7447423427,0.0657351969,0.8341358338,0.3419797647,0.9630198516,-0.0759171264,0.6172203298,0.1934292825,-0.0326631340,1.4479867770,-0.1540841441,0.0015714503,1.2018412555,0.5495924441,1.3982536542,0.0639251527,0.5918967704,0.1194911064,0.4157156661,1.6619296756,-0.0500999228,0.1372055122,0.1890694758,0.0808795862,0.2659067271,0.8802483742,-0.0195342790,0.0705623067,1.4482506214,0.5294298967,0.1043470586,-0.0217994316,BRCA
GSM481005,0.7983672971,-0.0632331323,0.9575539475,-0.0061150087,0.6957511474,0.4012778942,0.2165325873,0.4627470135,0.0660260143,2.3890128664,0.4302809539,0.6347819451,0.0304015636,1.6458761891,-0.1103775439,0.9572651076,0.1923242811,0.8521304950,1.8666966261,0.7021117498,0.1621117626,0.7270907590,0.1626732602,0.8978069759,0.0912356529,0.8054027840,0.2936143763,-0.0949890131,1.0055721670,-0.1223234448,0.3289049813,0.9524374414,0.4403047296,1.3712493853,0.0764267961,0.5596565347,0.1420803729,0.3888399490,2.1236051734,0.0180744121,0.2881692323,0.1629802437,0.0376215268,0.4122424872,0.9015575944,-0.0176479652,0.0289946738,1.3552098126,0.4136187493,0.0457376592,0.1299700532,BRCA
GSM481006,0.6102282105,-0.0527972795,0.8742118731,0.0263775238,0.6774093451,0.3139419490,0.1430200110,0.7458138092,0.2159211816,2.7993582883,0.4174783649,0.3479478771,0.0247047886,1.6704388113,-0.1280822593,1.0202108809,0.0629272980,0.8876503406,1.9057561290,0.7695110285,0.1676137317,0.4303935704,0.2744588943,0.6079864987,0.0818538499,1.0976617766,0.2433270854,-0.0674328190,1.3385462081,-0.0515387084,0.2390861619,1.1112498336,0.3909603753,0.9865753614,0.1169393467,0.4886666650,0.1587185629,0.3354175018,1.6552993021,0.0128678733,0.2175775908,0.2528915434,0.1508554700,0.5129803772,1.3752852871,-0.0344282651,0.0323950014,1.4518673271,0.5213412684,0.1659671659,0.4513764037,BRCA
GSM481007,0.3836162349,-0.0379833236,0.6260495298,0.0465855897,0.6134111168,0.0250401876,0.1262126311,0.6824327353,0.2589795492,2.4604020782,0.2757121727,0.2384463277,0.0693962222,1.7786090209,-0.0775120804,0.5586554259,0.2163079727,1.1560421735,1.9287019769,0.9390580363,0.1433539864,0.5506707870,0.2869294803,0.8448888773,-0.0362453415,0.8467260383,0.1014056848,-0.0381952070,1.4767880777,-0.1263724936,0.1471414633,1.4279245571,0.2606000659,1.0516917631,0.1837086821,0.9255183645,0.0631843703,0.2957258879,1.2351145123,-0.0621160632,0.2030390211,0.2699643974,0.0523900811,0.3945177911,1.2977375326,0.0191384241,0.1145197172,1.2766758504,0.7313789074,0.0523188741,0.4485116918,BRCA
GSM481008,0.5217626055,0.0124084120,0.7411739787,0.0409494638,0.5762742963,-0.0105014925,0.2092566926,0.6088109500,0.0524233336,2.1300801171,0.4476290999,0.4081129372,-0.0033952392,1.6622805248,-0.0916189204,1.0892350491,0.1321390251,1.2938889639,1.6997278268,0.8205010526,0.1743810166,0.9254755333,0.2562567367,0.9191996994,0.2017045878,0.6941363809,0.1758980179,-0.0852505426,1.1338950680,-0.0720937303,0.0879067641,1.1462765579,0.4047704326,1.0726860836,0.1199409844,1.0612640086,0.1297484952,0.3589827556,1.6781765093,0.0012555714,0.1490175020,0.1605632000,0.4492832672,0.2421337500,0.9878225434,0.0002120643,-0.0198442451,0.7799835039,0.4864576326,0.0282589524,-0.0903745492,Control
GSM481009,0.5489170128,-0.1700085553,0.6573927260,0.0065879639,0.6379877187,0.1017885568,0.0047963763,0.4693302326,-0.1318342609,1.7882246540,0.1436777954,0.2350725353,-0.0460119554,1.3427748691,-0.0809281335,0.4939206066,0.0385478688,0.5253295350,1.5454977487,0.6588328657,0.1793832846,0.6514720688,0.0096561856,0.7767756040,-0.0457928035,0.5816204784,0.2437746771,-0.0950082633,0.4174557194,-0.1321362915,0.1336468826,0.6547553167,0.2795271149,0.7096309500,-0.0310865428,-0.0767497015,0.0174211498,0.2270372226,0.9449293574,-0.0048567386,0.0807280921,-0.0320870272,0.0965627080,0.5029285724,0.9829903326,-0.2033955997,-0.0390716881,0.8893958329,0.3737636758,0.0289410084,-0.1490650472,Control
GSM481010,0.6249280034,-0.0823498533,0.9702485215,0.0181273755,0.7343420027,0.0557148577,0.2403421661,0.4728208937,0.0564712613,2.1086231072,0.3798376370,0.7196304901,0.0036142197,1.7509254467,-0.0981020218,0.9262991083,0.0640800452,0.9039840400,1.6348837514,0.5558823925,0.1744263203,0.8969435643,0.2640629692,1.2621549368,-0.0746804124,0.6870637622,0.2892597577,0.0721562371,1.1752510060,-0.0223426086,0.1319778106,1.1194783820,0.5158594621,1.1154199801,0.1620686616,0.7550900512,0.1197620314,0.3965836786,1.1449683505,0.0688335455,0.2435579410,0.2509317977,0.0227985563,0.3422708611,0.7534921082,-0.0026645693,0.0465928004,0.9106897973,0.3622522485,0.2118905579,0.1339713250,Control
GSM481011,0.3773361022,-0.0521672080,0.6898040355,0.0133974335,0.4369135557,0.0734742197,0.1001883706,0.4902841595,0.1155217437,2.7272794777,0.4895673924,0.3613063704,0.0986143788,1.9492786230,-0.1052858378,0.8232649406,0.0466596353,1.1300241724,2.2645160224,0.8748071725,0.1905613793,0.2865067954,0.2834044827,0.7011700384,-0.0571184079,0.9310768999,0.2223992294,-0.1192103243,0.9093435548,-0.0940577877,0.0018939260,1.3710955015,0.3978262835,1.5733309313,0.2404869166,0.8490704160,0.1251327870,0.2711141126,2.1114134911,-0.0475626586,0.0857347009,0.2114646371,0.0344876326,0.2851886856,0.9952894231,-0.0613471039,0.0469753184,1.5787073300,0.5318953696,-0.0562693753,0.0557324726,Control
