@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1493 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2534 numeric
@attribute 3932 numeric
@attribute 4067 numeric
@attribute 5170 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 5781 numeric
@attribute 6714 numeric
@attribute 7525 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,-0.0665195915,2.3584245311,0.3070585448,0.4023514937,-0.0762471060,0.3161357614,0.6485961018,1.2238418325,0.1263470764,0.8568766135,0.4705754342,0.2517011244,0.2125219545,0.4688842361,0.4082248776,0.2761137816,-0.0124092440,0.3087368856,-0.1083238205,-0.1248357775,BRCA
GSM481003,0.3007907103,-0.0715917353,2.5114432043,0.3973698837,0.4055141435,-0.0751021558,0.1219394536,0.6032710826,1.1675652556,0.2871639269,1.1742187960,0.4250247162,0.3913110049,0.3604677677,0.3960157984,0.4766108626,0.0626567465,-0.0016825477,0.3015425486,-0.0904036750,-0.1233471200,BRCA
GSM481004,0.4733082638,-0.0017525011,2.2194539971,0.4676012300,0.6183126943,-0.0586939262,0.3341139361,0.6172203298,1.2944579630,0.2545938927,0.9518654371,0.4821984337,0.4384472340,0.3845929869,0.3722913515,0.4913007603,0.0687684595,-0.0060122215,0.2554892373,-0.1074905293,-0.1491042694,BRCA
GSM481005,0.7983672971,-0.0435396065,2.3890128664,0.4302809539,0.4258142904,-0.0613186934,0.1698534251,0.8054027840,1.2343815744,0.2552120638,0.9505772538,0.4357714798,0.4052246987,0.2976613003,0.5292673035,0.4139095911,0.2919591999,0.0075601748,0.4529013385,-0.1229680405,-0.1358126570,BRCA
GSM481006,0.6102282105,-0.0658524960,2.7993582883,0.4174783649,0.4241999837,-0.1271773895,0.3630817666,1.0976617766,1.1296645254,0.1889084794,1.1646123734,0.2836388661,0.3260153353,0.2505866054,0.5007501071,0.5408547516,0.3084470431,-0.0179128214,0.4033989467,-0.1057008965,-0.1329987930,BRCA
GSM481007,0.3836162349,-0.0483874479,2.4604020782,0.2757121727,0.3561066310,-0.1056098652,0.3024995799,0.8467260383,0.9218534496,0.3395991211,1.3182984778,0.4223469801,0.5814378385,0.4294364603,0.4305822258,0.4194701119,0.0113657976,0.0468923578,0.4439487985,-0.1090042344,-0.1440745181,BRCA
GSM481008,0.5217626055,-0.0441070308,2.1300801171,0.4476290999,0.5704126423,-0.1128407006,0.2535372900,0.6941363809,1.4909315973,0.1817884789,1.0114390291,0.3689072896,0.3593624215,0.4826976493,0.3893680641,0.5476349011,0.2813343574,-0.0086323968,0.5145754243,-0.1172582052,-0.1213212513,Control
GSM481009,0.5489170128,-0.1080729676,1.7882246540,0.1436777954,0.1867759509,-0.0767853803,0.1738289398,0.5816204784,1.1786218321,-0.0321731063,0.3147968069,0.2215378080,0.1839920750,-0.0275887459,0.3379897359,0.4165385507,0.0240920140,-0.0607615665,0.3678799485,-0.1072094006,-0.1481053627,Control
GSM481010,0.6249280034,-0.0664446317,2.1086231072,0.3798376370,0.7505683312,-0.0627768678,0.5541188944,0.6870637622,1.5060444668,0.3624949638,0.9558448684,0.5940305018,0.2525406327,0.4250414405,0.4929281504,0.4363746757,0.3278113926,-0.0237400801,0.4962191377,-0.0838255351,-0.0909093499,Control
GSM481011,0.3773361022,-0.0346704506,2.7272794777,0.4895673924,0.2638565085,-0.1187003686,0.1055537684,0.9310768999,1.1535155438,0.2241602815,1.2443000358,0.3850660645,0.3574672764,0.3608591450,0.4014640352,0.5114013589,0.0029051673,0.0394449375,0.1673858481,-0.0831878588,-0.1059971412,Control
GSM481012,0.6217948134,-0.0663217837,1.8813959094,0.2876286948,0.5053003297,-0.1802938942,0.2065362660,0.4757167012,1.3597278006,0.2860680085,0.8822318725,0.3920668366,0.4130153493,0.1451968355,0.4458322807,0.3535076357,0.2333052336,-0.0168233594,0.5167428500,-0.0869799592,-0.0907419905,Control
GSM481013,0.5423872353,-0.0542977687,2.6179897917,0.5135772455,0.3244512499,-0.1092737571,0.3131716978,0.6526941874,1.2892795144,0.2313623475,1.3117297496,0.3060890788,0.3328809458,0.3706005957,0.2799653789,0.7441220036,0.1850374117,0.0861050577,0.5766138117,-0.1086553982,-0.1029313273,Control
GSM481014,0.4683649742,0.0052499807,2.0626784828,0.3600116801,0.4565880785,-0.0825059718,0.1578708318,0.7648163985,1.2252216004,0.2150466980,0.9707790640,0.2432962107,0.3232893482,0.3097675322,0.5457144505,0.5276021215,0.2345321617,0.0158902815,0.6944171468,-0.0919228230,-0.0938718778,BRCA
GSM481015,0.4323678063,-0.0465397358,2.7202442222,0.5539258319,0.3263746346,-0.1224176909,0.5117873584,0.6455962753,1.0082269586,0.0932819522,1.2297174334,0.3018269218,0.3342743933,0.3409621576,0.5046217799,0.5234673281,0.2805546328,0.0181228693,0.4341573875,-0.1179560422,-0.1163339136,BRCA
GSM481016,0.5793673010,-0.0743888603,2.0178352594,0.2557678411,0.3551377050,-0.1115442259,0.2431975798,0.6519391000,1.5074664085,0.2561387029,0.6434297554,0.6140514254,0.5320094826,0.2697175448,0.5255688719,0.4907469776,0.2083982689,-0.0277622203,0.4986253208,-0.0808352129,-0.0733505868,BRCA
GSM481017,0.8371084574,-0.0716452040,1.3314801619,0.1612408568,0.5065160892,-0.1252358491,0.2874109277,0.5736763950,1.5126272843,0.3139495140,0.4114410845,0.4207219764,0.5323978664,0.1704041083,0.5350151927,0.2316962342,0.5717938541,-0.0174622540,0.7668559179,-0.1178051040,-0.1427909898,BRCA
GSM481018,0.1781137291,-0.0475857062,2.3386700948,0.4512738995,0.5307765908,-0.1418809786,0.1513330281,0.5690142868,1.0993229957,0.1059702978,1.0144634835,0.1866969428,0.4052505016,0.0956663314,0.4152508533,0.7230717252,-0.0348666877,0.0063542866,0.1442901831,-0.0760576531,-0.1307694288,BRCA
GSM481019,0.5892617554,-0.1084325240,2.3733375204,0.4021947691,0.3458688945,-0.1142434662,0.4161726558,0.6645605356,1.3119233465,0.1569603040,1.0446465668,0.4828765854,0.4017294405,0.4068102290,0.6649262857,0.6250909567,0.4013579448,0.0115189316,0.6284905040,-0.1048099203,-0.1070295367,BRCA
