@relation data

@attribute id string
@attribute 1051 numeric
@attribute 1457 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3569 numeric
@attribute 3570 numeric
@attribute 3572 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 3725 numeric
@attribute 5595 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6722 numeric
@attribute 6774 numeric
@attribute 7297 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,2.6293720139,1.1127546282,0.2797568681,0.1948640191,1.3452941188,1.0380567778,0.1266020980,0.0187227052,0.0348469720,0.4470524510,0.0567569479,-0.1623839847,0.7463167697,0.4586358647,0.6681025633,0.6409841057,1.9096234484,0.1797246685,0.6201772619,0.8531475714,1.2250487839,BRCA
GSM480985,2.4440947902,0.9595143553,0.3031341848,0.3309724640,1.1583383579,0.5481084954,-0.0603622181,-0.0950352795,0.3168388137,0.5544197005,0.1556939161,-0.0271074642,0.9612028782,0.5649788797,0.5670814931,0.6127393824,1.9413004944,0.2011654340,0.5771414831,1.0000824235,1.1729557717,BRCA
GSM480986,2.8491832149,1.1313685492,0.3711583552,0.3619466726,1.5127595663,0.9493732134,0.1871303074,0.0073938567,0.0667367850,0.5183176570,0.0812981193,-0.1311157038,0.9059672051,0.5706250406,0.6322140187,0.4839221177,2.0243224118,0.0952468054,0.6410997946,0.8920400335,1.2944865178,BRCA
GSM480987,3.5319458380,1.1919919963,0.3778557302,-0.0610097518,1.4599798470,0.6616964770,0.4079698621,-0.0549307865,0.3250855095,0.7885095960,0.0791740535,-0.1391814571,1.2356612913,0.5260457562,0.4882750814,0.3882937707,1.9975022057,0.0700896732,0.7558240294,0.6242419429,1.0620853786,BRCA
GSM480988,2.2917015951,0.8136572200,0.1301916772,0.3942711436,1.6300611323,0.4589619954,0.0463543034,-0.0753448545,-0.0408987954,0.2999578148,0.0942390446,-0.1040596990,0.5378554523,0.4829891018,0.3691913686,0.4704262694,1.9610705971,0.0896705153,0.5435365841,0.5880402816,1.3467391969,BRCA
GSM480989,2.9799936348,1.0008007305,0.4043724635,0.0513401362,1.6843677122,1.1103506463,0.0336776683,-0.1319870903,-0.0834198930,0.4428248556,0.1149073330,-0.1013309268,0.5993327181,0.8519349658,0.3199180766,0.4437155496,1.9755967301,-0.0037837656,0.7745955205,0.9483558725,1.2474005231,BRCA
GSM480990,3.3532980548,1.0906922513,0.4692344638,0.1955064154,1.6475978081,1.1067612915,0.1569095779,-0.0077851570,0.0132782695,0.3581295984,0.0679819035,-0.1152098271,0.9502829010,0.5468216389,0.5040703920,0.3387474729,2.5765053460,0.0120991491,0.8723921379,0.7514938833,1.2734626049,Control
GSM480991,3.0218658714,0.9955256260,0.3822606292,0.5429381570,1.5652074934,0.9763167946,0.0010899390,-0.0266281439,-0.0401209819,0.5139666454,0.0256183829,-0.1306347673,0.9142568514,0.6482640730,0.4281628126,0.3654298311,2.1101571236,0.0441448208,0.6263118941,0.9142858364,1.3447533796,Control
GSM480992,3.5570694342,1.0083798761,0.4556893493,0.3445932802,1.5792976092,1.1827308424,0.0448783156,-0.0735660517,-0.1077782130,0.3732452306,0.1000183866,-0.1538734750,0.5848525959,0.9082788116,0.3612510420,0.3105769333,2.4270785623,0.0183351703,0.7898053639,0.9575954077,1.4693703024,Control
GSM480993,3.0794926222,1.1333396416,0.3937792435,0.4851258332,1.5582134934,0.9945207685,0.2203348601,0.0739661335,-0.0780678001,0.4200200984,-0.0802424204,-0.1766539115,1.0657076714,0.7940912880,0.5473878640,0.3602931440,2.0765592329,0.0562111053,0.6733015714,0.9188969735,1.3497798583,Control
